wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,13035,708,1387,12,t00
dolnośląskie,bolesławiecki,17728,552,5028,68,t0201
dolnośląskie,dzierżoniowski,16164,508,4396,142,t0202
dolnośląskie,głogowski,14893,519,3501,125,t0203
dolnośląskie,górowski,5457,104,1471,69,t0204
dolnośląskie,jaworski,9464,358,2602,130,t0205
dolnośląskie,jeleniogórski,14285,505,3878,103,t0206
dolnośląskie,kamiennogórski,6693,180,1931,30,t0207
dolnośląskie,kłodzki,38805,1188,11557,303,t0208
dolnośląskie,legnicki,7240,370,1726,93,t0209
dolnośląskie,lubański,6877,193,1994,41,t0210
dolnośląskie,lubiński,31837,920,8388,95,t0211
dolnośląskie,lwówecki,9112,351,2262,83,t0212
dolnośląskie,milicki,8581,373,2461,83,t0213
dolnośląskie,oleśnicki,13984,304,3453,119,t0214
dolnośląskie,oławski,16036,466,4467,182,t0215
dolnośląskie,polkowicki,4675,261,1204,74,t0216
dolnośląskie,strzeliński,9335,406,2632,79,t0217
dolnośląskie,średzki,6284,158,1801,52,t0218
dolnośląskie,świdnicki,24164,869,6913,175,t0219
dolnośląskie,trzebnicki,17650,589,5029,246,t0220
dolnośląskie,wałbrzyski,9870,123,2857,49,t0221
dolnośląskie,wołowski,9548,295,2662,82,t0222
dolnośląskie,wrocławski,21425,777,5474,247,t0223
dolnośląskie,ząbkowicki,14941,639,4110,58,t0224
dolnośląskie,zgorzelecki,15368,319,4984,119,t0225
dolnośląskie,złotoryjski,7845,214,1743,35,t0226
dolnośląskie,Jelenia Góra,22296,694,5670,111,t0261
dolnośląskie,Legnica,17637,377,4900,76,t0262
dolnośląskie,Wrocław,245364,7258,65462,1091,t0264
dolnośląskie,Wałbrzych,72810,1286,16770,80,t0265
kujawsko-pomorskie,aleksandrowski,41506,1496,10945,287,t0401
kujawsko-pomorskie,brodnicki,14807,535,3654,94,t0402
kujawsko-pomorskie,bydgoski,13941,681,3424,113,t0403
kujawsko-pomorskie,chełmiński,8749,246,2127,47,t0404
kujawsko-pomorskie,golubsko-dobrzyński,6795,214,1777,34,t0405
kujawsko-pomorskie,grudziądzki,3811,133,1061,33,t0406
kujawsko-pomorskie,inowrocławski,27371,849,7069,102,t0407
kujawsko-pomorskie,lipnowski,11038,337,2952,144,t0408
kujawsko-pomorskie,mogileński,5929,219,1610,19,t0409
kujawsko-pomorskie,nakielski,8679,329,1997,36,t0410
kujawsko-pomorskie,radziejowski,8418,422,2005,70,t0411
kujawsko-pomorskie,rypiński,7530,226,1938,58,t0412
kujawsko-pomorskie,sępoleński,10515,584,3224,125,t0413
kujawsko-pomorskie,świecki,15480,346,4295,89,t0414
kujawsko-pomorskie,toruński,10754,252,3163,68,t0415
kujawsko-pomorskie,tucholski,7389,253,1956,68,t0416
kujawsko-pomorskie,wąbrzeski,6030,194,1807,35,t0417
kujawsko-pomorskie,włocławski,11991,551,3360,181,t0418
kujawsko-pomorskie,żniński,10232,367,2677,30,t0419
kujawsko-pomorskie,Bydgoszcz,105033,3229,26438,446,t0461
kujawsko-pomorskie,Grudziądz,26667,1184,4644,52,t0462
kujawsko-pomorskie,Toruń,40312,735,11119,294,t0463
kujawsko-pomorskie,Włocławek,17857,579,4683,118,t0464
lubelskie,bialski,17003,717,4899,141,t0601
lubelskie,biłgorajski,14688,481,4060,154,t0602
lubelskie,chełmski,9564,400,2677,106,t0603
lubelskie,hrubieszowski,11780,291,3436,54,t0604
lubelskie,janowski,9458,283,2899,70,t0605
lubelskie,krasnostawski,10547,212,3293,88,t0606
lubelskie,kraśnicki,15744,522,4641,217,t0607
lubelskie,lubartowski,14756,383,4359,121,t0608
lubelskie,lubelski,21874,1008,6251,186,t0609
lubelskie,łęczyński,11415,311,3085,87,t0610
lubelskie,łukowski,15298,439,4340,88,t0611
lubelskie,opolski,11422,338,3150,54,t0612
lubelskie,parczewski,8603,163,2517,50,t0613
lubelskie,puławski,28182,1252,7482,144,t0614
lubelskie,radzyński,9783,234,3170,113,t0615
lubelskie,rycki,14950,385,3881,161,t0616
lubelskie,świdnicki,11201,344,3304,97,t0617
lubelskie,tomaszowski,14370,519,4151,176,t0618
lubelskie,włodawski,10334,387,2822,188,t0619
lubelskie,zamojski,14343,606,4280,221,t0620
lubelskie,Biała Podlaska,18975,532,4474,98,t0661
lubelskie,Chełm,15409,417,3461,62,t0662
lubelskie,Lublin,141273,3803,40524,914,t0663
lubelskie,Zamość,24645,724,5541,163,t0664
lubuskie,gorzowski,9044,199,2449,41,t0801
lubuskie,krośnieński,12518,381,2833,116,t0802
lubuskie,międzyrzecki,17408,332,4157,67,t0803
lubuskie,nowosolski,19572,784,4743,163,t0804
lubuskie,słubicki,8328,242,2070,64,t0805
lubuskie,strzelecko-drezdenecki,10356,319,2608,108,t0806
lubuskie,sulęciński,6160,140,1802,47,t0807
lubuskie,świebodziński,12027,348,3626,194,t0808
lubuskie,zielonogórski,22505,726,3889,92,t0809
lubuskie,żagański,10872,386,2924,92,t0810
lubuskie,żarski,26199,717,5466,115,t0811
lubuskie,wschowski,4080,67,1230,22,t0812
lubuskie,Gorzów Wielkopolski,30456,852,7747,166,t0861
lubuskie,Zielona Góra,34815,762,10075,319,t0862
łódzkie,bełchatowski,16142,368,4628,93,t1001
łódzkie,kutnowski,18982,712,4719,57,t1002
łódzkie,łaski,6598,242,1849,84,t1003
łódzkie,łęczycki,12163,321,3448,67,t1004
