wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,3992,162,796,6,t00
dolnośląskie,bolesławiecki,9937,180,3913,149,t0201
dolnośląskie,dzierżoniowski,8862,156,3267,54,t0202
dolnośląskie,głogowski,8324,67,2587,52,t0203
dolnośląskie,górowski,2395,23,892,11,t0204
dolnośląskie,jaworski,4913,77,1767,63,t0205
dolnośląskie,jeleniogórski,6714,159,2339,28,t0206
dolnośląskie,kamiennogórski,3986,54,1533,24,t0207
dolnośląskie,kłodzki,22179,313,8602,132,t0208
dolnośląskie,legnicki,2826,78,988,54,t0209
dolnośląskie,lubański,3948,24,1310,11,t0210
dolnośląskie,lubiński,16547,328,5592,10,t0211
dolnośląskie,lwówecki,4167,40,1483,12,t0212
dolnośląskie,milicki,4644,130,1686,109,t0213
dolnośląskie,oleśnicki,7464,72,2693,25,t0214
dolnośląskie,oławski,8302,226,2672,31,t0215
dolnośląskie,polkowicki,1928,30,678,29,t0216
dolnośląskie,strzeliński,4819,94,1785,56,t0217
dolnośląskie,średzki,2765,80,911,16,t0218
dolnośląskie,świdnicki,13797,103,4891,22,t0219
dolnośląskie,trzebnicki,9238,270,3278,103,t0220
dolnośląskie,wałbrzyski,5125,123,2031,56,t0221
dolnośląskie,wołowski,5182,78,1822,29,t0222
dolnośląskie,wrocławski,9288,102,3154,76,t0223
dolnośląskie,ząbkowicki,7703,172,2887,80,t0224
dolnośląskie,zgorzelecki,9861,161,3874,128,t0225
dolnośląskie,złotoryjski,3685,99,1224,55,t0226
dolnośląskie,Jelenia Góra,11440,193,4184,113,t0261
dolnośląskie,Legnica,10753,174,3683,28,t0262
dolnośląskie,Wrocław,135609,2084,47721,649,t0264
dolnośląskie,Wałbrzych,33859,809,11800,26,t0265
kujawsko-pomorskie,aleksandrowski,22212,596,8051,177,t0401
kujawsko-pomorskie,brodnicki,7305,108,2518,48,t0402
kujawsko-pomorskie,bydgoski,5679,83,2024,48,t0403
kujawsko-pomorskie,chełmiński,4555,99,1683,55,t0404
kujawsko-pomorskie,golubsko-dobrzyński,3516,24,1173,6,t0405
kujawsko-pomorskie,grudziądzki,1875,24,703,5,t0406
kujawsko-pomorskie,inowrocławski,14862,387,5285,220,t0407
kujawsko-pomorskie,lipnowski,6035,77,2115,40,t0408
kujawsko-pomorskie,mogileński,3292,67,1120,48,t0409
kujawsko-pomorskie,nakielski,4554,12,1403,12,t0410
kujawsko-pomorskie,radziejowski,4124,109,1491,60,t0411
kujawsko-pomorskie,rypiński,3756,32,1082,6,t0412
kujawsko-pomorskie,sępoleński,6019,48,2219,18,t0413
kujawsko-pomorskie,świecki,8228,190,3141,82,t0414
kujawsko-pomorskie,toruński,5966,134,2053,34,t0415
kujawsko-pomorskie,tucholski,3922,24,1316,18,t0416
kujawsko-pomorskie,wąbrzeski,3630,149,1265,109,t0417
kujawsko-pomorskie,włocławski,5672,234,2193,150,t0418
kujawsko-pomorskie,żniński,5615,107,1993,58,t0419
kujawsko-pomorskie,Bydgoszcz,57364,650,21337,328,t0461
kujawsko-pomorskie,Grudziądz,10667,70,3622,52,t0462
kujawsko-pomorskie,Toruń,24571,225,8887,57,t0463
kujawsko-pomorskie,Włocławek,10330,158,3765,93,t0464
lubelskie,bialski,8575,192,3053,122,t0601
lubelskie,biłgorajski,8259,302,2980,162,t0602
lubelskie,chełmski,4158,153,1458,58,t0603
lubelskie,hrubieszowski,6483,208,2168,101,t0604
lubelskie,janowski,5809,124,2208,65,t0605
lubelskie,krasnostawski,6485,138,2556,82,t0606
lubelskie,kraśnicki,8182,169,3164,88,t0607
lubelskie,lubartowski,8022,286,2921,145,t0608
lubelskie,lubelski,11116,325,3992,206,t0609
lubelskie,łęczyński,6160,144,2248,28,t0610
lubelskie,łukowski,8605,250,2965,142,t0611
lubelskie,opolski,5747,169,2017,89,t0612
lubelskie,parczewski,4496,98,1691,12,t0613
lubelskie,puławski,14750,196,5668,152,t0614
lubelskie,radzyński,5924,166,2165,91,t0615
lubelskie,rycki,7213,252,2417,149,t0616
lubelskie,świdnicki,6137,106,2325,25,t0617
lubelskie,tomaszowski,7906,224,2919,116,t0618
lubelskie,włodawski,5250,142,1862,60,t0619
lubelskie,zamojski,7437,265,2809,132,t0620
lubelskie,Biała Podlaska,9779,135,3702,33,t0661
lubelskie,Chełm,8144,203,2741,115,t0662
lubelskie,Lublin,81519,1489,29383,653,t0663
lubelskie,Zamość,11047,228,3775,82,t0664
lubuskie,gorzowski,4583,62,1590,13,t0801
