wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,168,11,38,9,t00
dolnośląskie,bolesławiecki,39250,1249,10883,258,t0201
dolnośląskie,dzierżoniowski,36298,600,11414,351,t0202
dolnośląskie,głogowski,33433,558,10513,194,t0203
dolnośląskie,górowski,13182,183,3498,96,t0204
dolnośląskie,jaworski,22908,691,6620,297,t0205
dolnośląskie,jeleniogórski,30888,693,10749,250,t0206
dolnośląskie,kamiennogórski,15506,335,4678,116,t0207
dolnośląskie,kłodzki,71887,924,24029,524,t0208
dolnośląskie,legnicki,19939,750,4713,81,t0209
dolnośląskie,lubański,14525,384,4515,86,t0210
dolnośląskie,lubiński,77635,960,25509,687,t0211
dolnośląskie,lwówecki,20799,329,6613,56,t0212
dolnośląskie,milicki,18796,279,6297,93,t0213
dolnośląskie,oleśnicki,38322,1527,9910,310,t0214
dolnośląskie,oławski,29980,438,10964,188,t0215
dolnośląskie,polkowicki,18841,905,3488,147,t0216
dolnośląskie,strzeliński,20354,633,6704,270,t0217
dolnośląskie,średzki,13357,109,4718,54,t0218
dolnośląskie,świdnicki,50348,1296,16126,322,t0219
dolnośląskie,trzebnicki,33780,679,12244,447,t0220
dolnośląskie,wałbrzyski,19997,592,7033,331,t0221
dolnośląskie,wołowski,22607,446,6946,154,t0222
dolnośląskie,wrocławski,53619,702,16907,498,t0223
dolnośląskie,ząbkowicki,31466,203,10894,121,t0224
dolnośląskie,zgorzelecki,31656,635,10111,249,t0225
dolnośląskie,złotoryjski,19141,332,5497,147,t0226
dolnośląskie,Jelenia Góra,49086,1013,15883,465,t0261
dolnośląskie,Legnica,47659,1038,12502,431,t0262
dolnośląskie,Wrocław,575503,9349,169480,6256,t0264
dolnośląskie,Wałbrzych,136966,1830,47003,1230,t0265
kujawsko-pomorskie,aleksandrowski,87693,1294,32856,1147,t0401
kujawsko-pomorskie,brodnicki,35251,769,10895,323,t0402
kujawsko-pomorskie,bydgoski,38438,763,10382,499,t0403
kujawsko-pomorskie,chełmiński,19601,315,5949,279,t0404
kujawsko-pomorskie,golubsko-dobrzyński,15942,451,4630,104,t0405
kujawsko-pomorskie,grudziądzki,11638,305,2987,150,t0406
kujawsko-pomorskie,inowrocławski,59328,1237,18478,1000,t0407
kujawsko-pomorskie,lipnowski,26705,372,7267,149,t0408
kujawsko-pomorskie,mogileński,12906,118,3525,98,t0409
kujawsko-pomorskie,nakielski,35110,755,8029,370,t0410
kujawsko-pomorskie,radziejowski,22459,729,5929,187,t0411
kujawsko-pomorskie,rypiński,17692,456,5887,197,t0412
kujawsko-pomorskie,sępoleński,25048,688,6402,138,t0413
kujawsko-pomorskie,świecki,37501,1052,10436,506,t0414
kujawsko-pomorskie,toruński,33420,630,6894,379,t0415
kujawsko-pomorskie,tucholski,18918,991,4998,172,t0416
kujawsko-pomorskie,wąbrzeski,12770,120,3841,89,t0417
kujawsko-pomorskie,włocławski,30591,753,8737,520,t0418
kujawsko-pomorskie,żniński,25192,414,7232,129,t0419
kujawsko-pomorskie,Bydgoszcz,231940,3867,71688,2507,t0461
kujawsko-pomorskie,Grudziądz,67223,1562,21465,1211,t0462
kujawsko-pomorskie,Toruń,90627,1603,27216,787,t0463
kujawsko-pomorskie,Włocławek,43611,714,11754,314,t0464
lubelskie,bialski,35350,498,11581,362,t0601
lubelskie,biłgorajski,30883,461,10984,377,t0602
lubelskie,chełmski,19891,224,6180,144,t0603
lubelskie,hrubieszowski,23942,465,7750,85,t0604
lubelskie,janowski,17127,233,6162,118,t0605
lubelskie,krasnostawski,22865,380,6726,124,t0606
lubelskie,kraśnicki,38872,889,11416,662,t0607
lubelskie,lubartowski,31414,564,10439,234,t0608
lubelskie,lubelski,48816,649,15476,261,t0609
lubelskie,łęczyński,24170,529,8126,325,t0610
lubelskie,łukowski,30258,453,10137,278,t0611
lubelskie,opolski,23941,453,7625,266,t0612
lubelskie,parczewski,17382,126,5745,42,t0613
lubelskie,puławski,58609,894,21229,673,t0614
lubelskie,radzyński,17531,249,6455,172,t0615
lubelskie,rycki,30667,426,9873,264,t0616
lubelskie,świdnicki,24605,405,7565,206,t0617
lubelskie,tomaszowski,30802,327,9344,138,t0618
lubelskie,włodawski,21737,366,7125,195,t0619
lubelskie,zamojski,28098,462,9923,301,t0620
lubelskie,Biała Podlaska,39825,906,12044,737,t0661
lubelskie,Chełm,34911,398,11066,300,t0662
lubelskie,Lublin,275300,3338,95424,2178,t0663
lubelskie,Zamość,52021,610,16577,394,t0664
lubuskie,gorzowski,18392,361,6005,104,t0801
lubuskie,krośnieński,28328,461,8433,345,t0802
lubuskie,międzyrzecki,38826,733,12064,537,t0803
lubuskie,nowosolski,48055,949,14111,581,t0804
