wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,1320,176,333,92,t00
dolnośląskie,bolesławiecki,7798,363,2838,226,t0201
dolnośląskie,dzierżoniowski,6150,503,2141,232,t0202
dolnośląskie,głogowski,5172,416,1676,168,t0203
dolnośląskie,górowski,1363,155,354,60,t0204
dolnośląskie,jaworski,3292,263,1118,150,t0205
dolnośląskie,jeleniogórski,4143,328,1198,233,t0206
dolnośląskie,kamiennogórski,2898,150,1042,76,t0207
dolnośląskie,kłodzki,16204,885,5759,367,t0208
dolnośląskie,legnicki,1398,113,319,44,t0209
dolnośląskie,lubański,2664,86,907,24,t0210
dolnośląskie,lubiński,11517,531,3792,191,t0211
dolnośląskie,lwówecki,2963,200,988,99,t0212
dolnośląskie,milicki,3273,176,1131,81,t0213
dolnośląskie,oleśnicki,4849,181,1762,144,t0214
dolnośląskie,oławski,5657,371,1806,271,t0215
dolnośląskie,polkowicki,1033,108,260,83,t0216
dolnośląskie,strzeliński,2711,138,572,71,t0217
dolnośląskie,średzki,1679,128,487,48,t0218
dolnośląskie,świdnicki,9806,480,3311,210,t0219
dolnośląskie,trzebnicki,6151,199,2148,56,t0220
dolnośląskie,wałbrzyski,3400,90,1192,24,t0221
dolnośląskie,wołowski,3424,206,1106,110,t0222
dolnośląskie,wrocławski,5233,437,1249,206,t0223
dolnośląskie,ząbkowicki,5238,278,1809,85,t0224
dolnośląskie,zgorzelecki,7219,311,2550,100,t0225
dolnośląskie,złotoryjski,2355,172,652,57,t0226
dolnośląskie,Jelenia Góra,7781,316,2938,216,t0261
dolnośląskie,Legnica,8253,247,3012,68,t0262
dolnośląskie,Wrocław,95930,3589,36189,1618,t0264
dolnośląskie,Wałbrzych,20008,1178,5778,624,t0265
kujawsko-pomorskie,aleksandrowski,9708,911,3640,703,t0401
kujawsko-pomorskie,brodnicki,4713,430,1475,252,t0402
kujawsko-pomorskie,bydgoski,3433,464,951,238,t0403
kujawsko-pomorskie,chełmiński,2977,119,994,84,t0404
kujawsko-pomorskie,golubsko-dobrzyński,2197,121,692,101,t0405
kujawsko-pomorskie,grudziądzki,1191,118,375,88,t0406
kujawsko-pomorskie,inowrocławski,9502,655,3474,421,t0407
kujawsko-pomorskie,lipnowski,3942,199,1313,98,t0408
kujawsko-pomorskie,mogileński,2188,145,651,53,t0409
kujawsko-pomorskie,nakielski,2849,227,913,74,t0410
kujawsko-pomorskie,radziejowski,2919,138,967,35,t0411
kujawsko-pomorskie,rypiński,2401,142,634,47,t0412
kujawsko-pomorskie,sępoleński,4192,296,1424,182,t0413
kujawsko-pomorskie,świecki,5535,413,2001,224,t0414
kujawsko-pomorskie,toruński,3323,191,1056,109,t0415
kujawsko-pomorskie,tucholski,2485,223,727,82,t0416
kujawsko-pomorskie,wąbrzeski,2190,180,587,115,t0417
kujawsko-pomorskie,włocławski,3625,305,1114,128,t0418
kujawsko-pomorskie,żniński,3794,219,1263,60,t0419
kujawsko-pomorskie,Bydgoszcz,43182,1311,16653,665,t0461
kujawsko-pomorskie,Grudziądz,7413,255,2819,87,t0462
kujawsko-pomorskie,Toruń,17887,882,6551,336,t0463
kujawsko-pomorskie,Włocławek,7345,368,2917,139,t0464
lubelskie,bialski,5215,272,1417,174,t0601
lubelskie,biłgorajski,5141,347,1691,212,t0602
lubelskie,chełmski,2319,263,611,140,t0603
lubelskie,hrubieszowski,3904,298,1161,141,t0604
lubelskie,janowski,3995,150,1430,107,t0605
lubelskie,krasnostawski,4601,263,1578,153,t0606
lubelskie,kraśnicki,5394,352,1974,240,t0607
lubelskie,lubartowski,4953,243,1722,102,t0608
lubelskie,lubelski,7018,529,2045,263,t0609
lubelskie,łęczyński,4220,197,1269,116,t0610
lubelskie,łukowski,5562,289,1715,119,t0611
lubelskie,opolski,3337,255,1065,136,t0612
lubelskie,parczewski,2984,171,913,48,t0613
lubelskie,puławski,10602,487,3765,299,t0614
lubelskie,radzyński,4013,254,1214,158,t0615
lubelskie,rycki,3954,311,1136,199,t0616
lubelskie,świdnicki,4165,273,1506,134,t0617
lubelskie,tomaszowski,5268,315,1681,136,t0618
lubelskie,włodawski,3344,167,1050,46,t0619
lubelskie,zamojski,4499,351,1308,223,t0620
lubelskie,Biała Podlaska,7498,176,3074,96,t0661
lubelskie,Chełm,5471,165,1898,43,t0662
lubelskie,Lublin,56678,1890,20680,869,t0663
lubelskie,Zamość,7717,384,2645,151,t0664
lubuskie,gorzowski,3090,330,887,175,t0801
lubuskie,krośnieński,3822,294,1189,184,t0802
lubuskie,międzyrzecki,5876,190,2065,107,t0803
lubuskie,nowosolski,6251,350,2141,239,t0804
lubuskie,słubicki,2709,206,762,99,t0805
lubuskie,strzelecko-drezdenecki,3338,199,1026,116,t0806
lubuskie,sulęciński,2424,131,861,87,t0807
lubuskie,świebodziński,4612,209,1660,91,t0808
lubuskie,zielonogórski,4880,426,1519,132,t0809
lubuskie,żagański,3351,293,1089,186,t0810
lubuskie,żarski,7999,488,2863,266,t0811
lubuskie,wschowski,1852,60,585,39,t0812
lubuskie,Gorzów Wielkopolski,10827,376,4127,171,t0861
lubuskie,Zielona Góra,13777,475,4938,275,t0862
łódzkie,bełchatowski,6186,398,2221,224,t1001
łódzkie,kutnowski,6539,424,2483,287,t1002
łódzkie,łaski,2194,169,661,64,t1003
łódzkie,łęczycki,4498,323,1519,127,t1004
łódzkie,łowicki,9321,374,3160,219,t1005
łódzkie,łódzki wschodni,2451,252,675,144,t1006
łódzkie,opoczyński,3907,224,1197,51,t1007
łódzkie,pabianicki,7487,547,2455,184,t1008
łódzkie,pajęczański,2169,108,706,24,t1009
łódzkie,piotrkowski,2482,185,664,95,t1010
łódzkie,poddębicki,2380,125,853,61,t1011
łódzkie,radomszczański,7446,250,2869,161,t1012
łódzkie,rawski,2364,209,876,123,t1013
łódzkie,sieradzki,6841,416,2499,273,t1014
łódzkie,skierniewicki,949,26,145,0,t1015
łódzkie,tomaszowski,6928,371,2231,224,t1016
łódzkie,wieluński,5080,414,1549,143,t1017
łódzkie,wieruszowski,2707,219,910,107,t1018
łódzkie,zduńskowolski,3958,313,1291,123,t1019
łódzkie,zgierski,10692,462,3784,146,t1020
łódzkie,brzeziński,3460,109,938,16,t1021
łódzkie,Łódź,93750,3973,35966,2099,t1061
łódzkie,Piotrków Trybunalski,6792,353,2337,161,t1062
łódzkie,Skierniewice,5421,240,1934,149,t1063
małopolskie,bocheński,4154,258,1300,85,t1201
małopolskie,brzeski,5598,462,1780,254,t1202
małopolskie,chrzanowski,8129,481,2534,245,t1203
małopolskie,dąbrowski,3908,272,1270,102,t1204
małopolskie,gorlicki,8174,461,2807,282,t1205
małopolskie,krakowski,8431,734,2415,381,t1206
małopolskie,limanowski,6473,428,2205,233,t1207
małopolskie,miechowski,5659,404,1782,246,t1208
małopolskie,myślenicki,5625,462,1524,137,t1209
małopolskie,nowosądecki,7712,655,2365,416,t1210
małopolskie,nowotarski,10178,687,3406,315,t1211
małopolskie,olkuski,5500,241,1984,77,t1212
małopolskie,oświęcimski,7322,371,2398,110,t1213
małopolskie,proszowicki,2796,136,1009,42,t1214
małopolskie,suski,6146,439,1993,238,t1215
małopolskie,tarnowski,5783,449,1730,289,t1216
małopolskie,tatrzański,4037,143,1539,71,t1217
małopolskie,wadowicki,5689,324,2038,213,t1218
małopolskie,wielicki,2784,225,772,116,t1219
małopolskie,Kraków,116638,4430,40544,2124,t1261
małopolskie,Nowy Sącz,5272,205,1915,160,t1262
małopolskie,Tarnów,10871,382,4377,183,t1263
mazowieckie,białobrzeski,1836,172,581,126,t1401
mazowieckie,ciechanowski,8718,435,3029,239,t1402
mazowieckie,garwoliński,4888,277,1410,74,t1403
mazowieckie,gostyniński,2745,211,1002,158,t1404
mazowieckie,grodziski,9334,416,3181,72,t1405
mazowieckie,grójecki,6634,375,2272,217,t1406
mazowieckie,kozienicki,3373,225,1010,126,t1407
mazowieckie,legionowski,3136,292,833,110,t1408
mazowieckie,lipski,3044,264,908,155,t1409
mazowieckie,łosicki,1727,148,444,62,t1410
mazowieckie,makowski,3418,226,954,143,t1411
mazowieckie,miński,6451,449,1994,164,t1412
mazowieckie,mławski,4576,380,1523,187,t1413
mazowieckie,nowodworski,8987,352,3685,214,t1414
mazowieckie,ostrołęcki,3626,364,960,165,t1415
mazowieckie,ostrowski,4452,166,1443,90,t1416
mazowieckie,otwocki,11534,433,4799,199,t1417
mazowieckie,piaseczyński,13612,539,4988,273,t1418
mazowieckie,płocki,5655,410,1912,247,t1419
mazowieckie,płoński,5323,356,1857,171,t1420
mazowieckie,pruszkowski,10228,419,3817,130,t1421
mazowieckie,przasnyski,4145,175,1356,102,t1422
mazowieckie,przysuski,2573,163,761,71,t1423
mazowieckie,pułtuski,4570,329,1531,249,t1424
mazowieckie,radomski,5543,341,1786,196,t1425
mazowieckie,siedlecki,2304,186,599,113,t1426
mazowieckie,sierpecki,2925,176,940,87,t1427
mazowieckie,sochaczewski,4369,434,1326,56,t1428
mazowieckie,sokołowski,3819,235,1147,92,t1429
mazowieckie,szydłowiecki,1648,219,607,143,t1430
mazowieckie,warszawski zachodni,6632,491,2148,152,t1432
mazowieckie,węgrowski,4030,217,1264,139,t1433
mazowieckie,wołomiński,12633,591,4393,227,t1434
mazowieckie,wyszkowski,5570,408,2091,209,t1435
mazowieckie,zwoleński,2075,93,586,37,t1436
mazowieckie,żuromiński,2562,208,722,110,t1437
mazowieckie,żyrardowski,4664,313,1497,225,t1438
mazowieckie,Ostrołęka,8141,690,2424,339,t1461
mazowieckie,Płock,13007,637,4375,401,t1462
mazowieckie,Radom,19724,1162,6460,489,t1463
mazowieckie,Siedlce,9568,517,2625,361,t1464
mazowieckie,Warszawa,228818,8603,84408,3399,t1465
opolskie,brzeski,5331,339,1755,169,t1601
opolskie,głubczycki,5701,194,2283,64,t1602
opolskie,kędzierzyńsko-kozielski,6499,589,2273,241,t1603
opolskie,kluczborski,3960,187,1392,113,t1604
opolskie,krapkowicki,5004,280,1808,164,t1605
opolskie,namysłowski,2474,128,729,48,t1606
opolskie,nyski,9184,510,3428,295,t1607
opolskie,oleski,3966,298,1304,215,t1608
opolskie,opolski,5444,450,1636,221,t1609
opolskie,prudnicki,3885,174,1309,63,t1610
opolskie,strzelecki,5088,234,1715,66,t1611
opolskie,Opole,22197,967,7829,323,t1661
podkarpackie,bieszczadzki,1383,156,508,98,t1801
podkarpackie,brzozowski,4985,200,1748,139,t1802
podkarpackie,dębicki,6094,372,2075,236,t1803
podkarpackie,jarosławski,4107,302,1532,152,t1804
podkarpackie,jasielski,5447,223,1780,126,t1805
podkarpackie,kolbuszowski,2297,214,469,73,t1806
podkarpackie,krośnieński,4664,294,1268,232,t1807
podkarpackie,leżajski,4065,256,1315,112,t1808
podkarpackie,lubaczowski,4754,233,1627,32,t1809
podkarpackie,łańcucki,4735,226,1592,144,t1810
podkarpackie,mielecki,6866,543,2161,350,t1811
podkarpackie,niżański,3608,257,1029,145,t1812
podkarpackie,przemyski,1505,167,385,93,t1813
podkarpackie,przeworski,3817,341,1199,161,t1814
podkarpackie,ropczycko-sędziszowski,3697,394,1145,261,t1815
podkarpackie,rzeszowski,6494,565,1742,326,t1816
podkarpackie,sanocki,3358,239,1006,77,t1817
podkarpackie,stalowowolski,8700,645,2780,435,t1818
podkarpackie,strzyżowski,3471,279,1003,122,t1819
podkarpackie,tarnobrzeski,1897,138,685,104,t1820
podkarpackie,leski,1241,70,338,41,t1821
podkarpackie,Krosno,3863,216,1413,76,t1861
podkarpackie,Przemyśl,6396,199,2528,71,t1862
podkarpackie,Rzeszów,40936,1873,14725,973,t1863
podkarpackie,Tarnobrzeg,5021,185,1682,118,t1864
podlaskie,augustowski,3773,199,1149,90,t2001
podlaskie,białostocki,8556,518,3000,316,t2002
podlaskie,bielski,4462,296,1413,158,t2003
podlaskie,grajewski,2224,161,631,87,t2004
podlaskie,hajnowski,3982,309,1344,245,t2005
podlaskie,kolneński,2764,105,781,73,t2006
podlaskie,łomżyński,1055,161,173,35,t2007
podlaskie,moniecki,2572,145,797,131,t2008
podlaskie,sejneński,1442,96,453,60,t2009
podlaskie,siemiatycki,2744,224,867,136,t2010
podlaskie,sokólski,4110,268,1143,135,t2011
podlaskie,suwalski,809,95,198,71,t2012
podlaskie,wysokomazowiecki,5192,411,1744,219,t2013
podlaskie,zambrowski,1865,182,619,129,t2014
podlaskie,Białystok,40963,2011,14056,748,t2061
podlaskie,Łomża,5611,359,1975,208,t2062
podlaskie,Suwałki,4976,159,1770,45,t2063
pomorskie,bytowski,7112,478,2316,294,t2201
pomorskie,chojnicki,4824,341,1471,203,t2202
pomorskie,człuchowski,3446,292,1038,64,t2203
pomorskie,gdański,3581,302,1049,121,t2204
pomorskie,kartuski,7397,457,2630,132,t2205
pomorskie,kościerski,6036,305,2192,56,t2206
pomorskie,kwidzyński,4730,199,1842,79,t2207
pomorskie,lęborski,5154,288,1536,196,t2208
pomorskie,malborski,4104,227,1406,154,t2209
pomorskie,nowodworski,2768,103,889,65,t2210
pomorskie,pucki,3884,158,1209,72,t2211
pomorskie,słupski,2928,265,907,181,t2212
pomorskie,starogardzki,8758,671,3257,433,t2213
pomorskie,tczewski,7195,293,2818,195,t2214
pomorskie,wejherowski,12182,726,4104,358,t2215
pomorskie,sztumski,3354,285,960,171,t2216
pomorskie,Gdańsk,68261,2160,26150,906,t2261
pomorskie,Gdynia,24868,1037,8943,601,t2262
pomorskie,Słupsk,6005,399,2049,131,t2263
pomorskie,Sopot,7101,570,2760,269,t2264
śląskie,będziński,7152,240,2655,118,t2401
śląskie,bielski,6483,413,2036,144,t2402
śląskie,cieszyński,13025,624,4723,300,t2403
śląskie,częstochowski,4704,412,1246,194,t2404
śląskie,gliwicki,9166,407,3376,178,t2405
śląskie,kłobucki,4933,375,1618,87,t2406
śląskie,lubliniecki,5583,282,1953,167,t2407
śląskie,mikołowski,5447,229,2023,114,t2408
śląskie,myszkowski,4635,323,1516,145,t2409
śląskie,pszczyński,2555,210,707,125,t2410
śląskie,raciborski,7251,382,2277,237,t2411
śląskie,rybnicki,1111,60,289,30,t2412
śląskie,tarnogórski,11982,804,4239,360,t2413
śląskie,bieruńsko-lędziński,1894,198,476,94,t2414
śląskie,wodzisławski,6824,373,2000,159,t2415
śląskie,zawierciański,5556,195,1689,84,t2416
śląskie,żywiecki,7257,507,2349,217,t2417
śląskie,Bielsko-Biała,17378,946,6455,233,t2461
śląskie,Bytom,10456,535,3881,292,t2462
śląskie,Chorzów,13168,563,3452,170,t2463
śląskie,Częstochowa,17616,938,5935,283,t2464
śląskie,Dąbrowa Górnicza,6843,219,2722,7,t2465
śląskie,Gliwice,14877,723,5321,219,t2466
śląskie,Jastrzębie-Zdrój,6991,250,3026,53,t2467
śląskie,Jaworzno,4579,301,1488,148,t2468
śląskie,Katowice,54124,2353,19449,1266,t2469
śląskie,Mysłowice,4789,506,1545,351,t2470
śląskie,Piekary Śląskie,3437,214,1269,42,t2471
śląskie,Ruda Śląska,9846,315,3584,213,t2472
śląskie,Rybnik,5716,356,2103,183,t2473
śląskie,Siemianowice Śląskie,6154,380,2246,191,t2474
śląskie,Sosnowiec,11252,514,3881,192,t2475
śląskie,Świętochłowice,3589,222,1291,114,t2476
śląskie,Tychy,10094,431,3840,167,t2477
śląskie,Zabrze,13978,546,5421,252,t2478
śląskie,Żory,2742,167,949,77,t2479
świętokrzyskie,buski,6334,319,2353,118,t2601
świętokrzyskie,jędrzejowski,3736,203,1084,130,t2602
świętokrzyskie,kazimierski,1970,150,593,59,t2603
świętokrzyskie,kielecki,7709,484,2346,192,t2604
świętokrzyskie,konecki,5232,319,1931,107,t2605
świętokrzyskie,opatowski,2900,151,822,83,t2606
świętokrzyskie,ostrowiecki,5674,411,1423,196,t2607
świętokrzyskie,pińczowski,2387,41,763,11,t2608
świętokrzyskie,sandomierski,5787,541,1825,208,t2609
świętokrzyskie,skarżyski,3447,124,1208,59,t2610
świętokrzyskie,starachowicki,5038,166,1788,84,t2611
