wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,6,0,1,0,t00,5,0,0,0,0,0
dolnośląskie,bolesławiecki,91420,192,35619,0,t0201,44635,15,152,0,11014,177
dolnośląskie,dzierżoniowski,87972,0,34839,0,t0202,40164,0,163,0,12806,0
dolnośląskie,głogowski,87372,0,32261,0,t0203,39679,0,158,0,15274,0
dolnośląskie,górowski,32603,0,12951,0,t0204,15755,0,256,0,3641,0
dolnośląskie,jaworski,50013,0,18897,0,t0205,23785,0,33,0,7298,0
dolnośląskie,jeleniogórski,64126,0,25058,0,t0206,30392,0,353,0,8323,0
dolnośląskie,kamiennogórski,41221,0,16152,0,t0207,18556,0,96,0,6417,0
dolnośląskie,kłodzki,163295,0,64329,0,t0208,74707,0,702,0,23557,0
dolnośląskie,legnicki,54659,0,20689,0,t0209,26458,0,233,0,7279,0
dolnośląskie,lubański,39129,0,13750,0,t0210,19355,0,95,0,5929,0
dolnośląskie,lubiński,155831,0,63037,0,t0211,70591,0,941,0,21262,0
dolnośląskie,lwówecki,53433,0,20903,0,t0212,25114,0,323,0,7093,0
dolnośląskie,milicki,42597,0,17352,0,t0213,19834,0,105,0,5306,0
dolnośląskie,oleśnicki,132523,3,50230,1,t0214,62066,0,755,0,19472,2
dolnośląskie,oławski,52676,0,22148,0,t0215,25219,0,97,0,5212,0
dolnośląskie,polkowicki,52532,0,19551,0,t0216,25822,0,42,0,7117,0
dolnośląskie,strzeliński,46083,0,18589,0,t0217,21435,0,532,0,5527,0
dolnośląskie,średzki,30395,0,11407,0,t0218,13488,0,609,0,4891,0
dolnośląskie,świdnicki,134279,0,51019,0,t0219,61181,0,844,0,21235,0
dolnośląskie,trzebnicki,74481,0,30786,0,t0220,33341,0,394,0,9960,0
dolnośląskie,wałbrzyski,39281,0,16094,0,t0221,17602,0,249,0,5336,0
