wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,6,0,2,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,108799,12,38517,0,t0201,47151,3,148,0,22983,9
dolnośląskie,dzierżoniowski,106791,11,37522,1,t0202,42391,1,154,0,26724,9
dolnośląskie,głogowski,105961,51,35158,5,t0203,42099,9,186,0,28518,37
dolnośląskie,górowski,38382,0,13954,0,t0204,16466,0,80,0,7882,0
dolnośląskie,jaworski,60067,4,20768,0,t0205,25193,1,44,0,14062,3
dolnośląskie,jeleniogórski,72609,0,26293,0,t0206,31458,0,401,0,14457,0
dolnośląskie,kamiennogórski,49463,0,17221,0,t0207,19531,0,111,0,12600,0
dolnośląskie,kłodzki,190793,20,68133,2,t0208,77969,1,1318,0,43373,17
dolnośląskie,legnicki,63756,18,22015,1,t0209,27392,3,268,0,14081,14
dolnośląskie,lubański,48759,5,14818,0,t0210,20432,5,110,0,13399,0
dolnośląskie,lubiński,177876,41,66914,1,t0211,73706,2,1010,0,36246,38
dolnośląskie,lwówecki,63782,8,22875,0,t0212,26512,1,319,0,14076,7
dolnośląskie,milicki,50111,5,18760,0,t0213,20818,0,120,0,10413,5
dolnośląskie,oleśnicki,169060,36,56332,1,t0214,67382,2,507,0,44839,33
dolnośląskie,oławski,58310,4,22872,1,t0215,25883,0,99,0,9456,3
dolnośląskie,polkowicki,61975,34,21248,8,t0216,27007,3,52,0,13668,23
dolnośląskie,strzeliński,55233,0,20111,0,t0217,22664,0,518,0,11940,0
dolnośląskie,średzki,38467,0,12670,0,t0218,14488,0,482,0,10827,0
dolnośląskie,świdnicki,165189,24,55594,3,t0219,65072,4,1278,0,43245,17
dolnośląskie,trzebnicki,90938,17,33414,3,t0220,35464,4,461,0,21599,10
dolnośląskie,wałbrzyski,45874,0,17078,0,t0221,18491,0,259,0,10046,0
dolnośląskie,wołowski,63775,12,22178,1,t0222,27962,0,319,0,13316,11
dolnośląskie,wrocławski,161679,43,57969,8,t0223,63852,2,1245,0,38613,33
dolnośląskie,ząbkowicki,81814,21,29403,1,t0224,34463,1,343,0,17605,19
dolnośląskie,zgorzelecki,96110,8,31827,0,t0225,39145,2,232,0,24906,6
dolnośląskie,złotoryjski,53588,7,18380,1,t0226,22281,0,223,0,12704,6
dolnośląskie,Jelenia Góra,135679,26,49336,2,t0261,53842,2,457,0,32044,22
dolnośląskie,Legnica,136918,21,48737,4,t0262,56042,4,501,1,31638,12
dolnośląskie,Wrocław,1529350,304,553128,31,t0264,633049,10,4607,0,338566,263
dolnośląskie,Wałbrzych,277628,20,106639,1,t0265,122679,1,830,0,47480,18
kujawsko-pomorskie,aleksandrowski,160447,10,67081,0,t0401,73183,0,532,0,19651,10
