wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,146,0,1,0,t00
dolnośląskie,bolesławiecki,2674,0,176,0,t0201
dolnośląskie,dzierżoniowski,1961,0,79,0,t0202
dolnośląskie,głogowski,1777,0,178,0,t0203
dolnośląskie,górowski,326,0,0,0,t0204
dolnośląskie,jaworski,1078,0,112,0,t0205
dolnośląskie,jeleniogórski,1177,0,87,0,t0206
dolnośląskie,kamiennogórski,1057,0,80,0,t0207
dolnośląskie,kłodzki,5868,0,507,0,t0208
dolnośląskie,legnicki,236,11,0,0,t0209
dolnośląskie,lubański,955,0,58,0,t0210
dolnośląskie,lubiński,4274,72,596,0,t0211
dolnośląskie,lwówecki,1130,0,255,0,t0212
dolnośląskie,milicki,1143,0,89,0,t0213
dolnośląskie,oleśnicki,1793,0,81,0,t0214
dolnośląskie,oławski,1708,0,175,0,t0215
dolnośląskie,polkowicki,178,0,0,0,t0216
dolnośląskie,strzeliński,930,0,110,0,t0217
dolnośląskie,średzki,237,0,0,0,t0218
dolnośląskie,świdnicki,3992,0,971,0,t0219
dolnośląskie,trzebnicki,2212,0,177,0,t0220
dolnośląskie,wałbrzyski,1168,0,86,0,t0221
dolnośląskie,wołowski,1070,0,88,0,t0222
dolnośląskie,wrocławski,1275,0,0,0,t0223
dolnośląskie,ząbkowicki,1987,0,318,0,t0224
dolnośląskie,zgorzelecki,3468,0,1069,0,t0225
dolnośląskie,złotoryjski,858,0,262,0,t0226
dolnośląskie,Jelenia Góra,3129,0,452,0,t0261
dolnośląskie,Legnica,3525,0,652,0,t0262
dolnośląskie,Wrocław,46465,1151,11949,839,t0264
dolnośląskie,Wałbrzych,6490,192,1357,0,t0265
kujawsko-pomorskie,aleksandrowski,1970,0,326,0,t0401
kujawsko-pomorskie,brodnicki,1485,0,243,0,t0402
kujawsko-pomorskie,bydgoski,739,0,0,0,t0403
kujawsko-pomorskie,chełmiński,1112,0,246,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,1013,0,407,0,t0405
kujawsko-pomorskie,grudziądzki,356,0,85,0,t0406
kujawsko-pomorskie,inowrocławski,3869,0,671,0,t0407
kujawsko-pomorskie,lipnowski,1509,0,336,0,t0408
kujawsko-pomorskie,mogileński,772,0,125,0,t0409
kujawsko-pomorskie,nakielski,926,0,87,0,t0410
kujawsko-pomorskie,radziejowski,1324,0,391,0,t0411
kujawsko-pomorskie,rypiński,827,0,224,0,t0412
kujawsko-pomorskie,sępoleński,1483,28,247,1,t0413
kujawsko-pomorskie,świecki,1884,0,89,0,t0414
kujawsko-pomorskie,toruński,1117,0,169,0,t0415
kujawsko-pomorskie,tucholski,829,0,167,0,t0416
kujawsko-pomorskie,wąbrzeski,587,0,80,0,t0417
kujawsko-pomorskie,włocławski,929,0,0,0,t0418
kujawsko-pomorskie,żniński,1384,0,173,0,t0419
kujawsko-pomorskie,Bydgoszcz,20727,102,4016,0,t0461
kujawsko-pomorskie,Grudziądz,3633,0,898,0,t0462
kujawsko-pomorskie,Toruń,8163,149,1422,0,t0463
kujawsko-pomorskie,Włocławek,3092,0,323,0,t0464
lubelskie,bialski,1341,0,89,0,t0601
lubelskie,biłgorajski,1656,0,154,0,t0602
lubelskie,chełmski,461,2,0,0,t0603
lubelskie,hrubieszowski,1271,0,257,0,t0604
lubelskie,janowski,1479,0,177,0,t0605
lubelskie,krasnostawski,1623,0,159,0,t0606
lubelskie,kraśnicki,1855,0,85,0,t0607
lubelskie,lubartowski,1691,0,86,0,t0608
lubelskie,lubelski,2007,0,177,0,t0609
lubelskie,łęczyński,1494,0,260,0,t0610
lubelskie,łukowski,1867,0,79,0,t0611
lubelskie,opolski,1222,0,246,0,t0612
lubelskie,parczewski,1155,0,171,0,t0613
lubelskie,puławski,4353,0,908,0,t0614
lubelskie,radzyński,1281,0,175,0,t0615
lubelskie,rycki,1103,0,147,0,t0616
lubelskie,świdnicki,1428,0,89,0,t0617
lubelskie,tomaszowski,2005,0,321,0,t0618
lubelskie,włodawski,1270,0,250,0,t0619
lubelskie,zamojski,1201,0,88,0,t0620
lubelskie,Biała Podlaska,3650,0,643,0,t0661
lubelskie,Chełm,2357,0,383,0,t0662
lubelskie,Lublin,24912,253,4205,3,t0663
lubelskie,Zamość,3262,0,646,0,t0664
lubuskie,gorzowski,885,0,91,0,t0801
lubuskie,krośnieński,1356,0,247,0,t0802
lubuskie,międzyrzecki,2400,6,332,0,t0803
lubuskie,nowosolski,2377,0,345,0,t0804
lubuskie,słubicki,816,0,161,0,t0805
lubuskie,strzelecko-drezdenecki,1032,0,162,0,t0806
lubuskie,sulęciński,963,0,160,0,t0807
lubuskie,świebodziński,2065,0,459,0,t0808
lubuskie,zielonogórski,1608,0,168,0,t0809
lubuskie,żagański,1029,0,172,0,t0810
lubuskie,żarski,3240,78,595,0,t0811
lubuskie,wschowski,825,0,255,0,t0812
lubuskie,Gorzów Wielkopolski,5139,0,517,0,t0861
lubuskie,Zielona Góra,5059,245,586,0,t0862
łódzkie,bełchatowski,2521,3,430,3,t1001
łódzkie,kutnowski,2404,0,237,0,t1002
łódzkie,łaski,685,0,88,0,t1003
łódzkie,łęczycki,1677,0,234,0,t1004
łódzkie,łowicki,3629,6,576,0,t1005
łódzkie,łódzki wschodni,667,0,0,0,t1006
łódzkie,opoczyński,1277,0,143,0,t1007
łódzkie,pabianicki,2653,0,354,0,t1008
łódzkie,pajęczański,663,0,90,0,t1009
łódzkie,piotrkowski,689,0,85,0,t1010
łódzkie,poddębicki,957,0,182,0,t1011
łódzkie,radomszczański,3791,0,1074,0,t1012
łódzkie,rawski,760,0,87,0,t1013
łódzkie,sieradzki,2782,0,583,0,t1014
łódzkie,skierniewicki,162,0,0,0,t1015
łódzkie,tomaszowski,2504,0,401,0,t1016
łódzkie,wieluński,1453,0,84,0,t1017
łódzkie,wieruszowski,861,0,74,0,t1018
łódzkie,zduńskowolski,1294,0,162,0,t1019
łódzkie,zgierski,5221,0,1631,0,t1020
łódzkie,brzeziński,1037,0,88,0,t1021
łódzkie,Łódź,41198,13,8521,1,t1061
łódzkie,Piotrków Trybunalski,2471,0,243,0,t1062
łódzkie,Skierniewice,2178,0,318,0,t1063
małopolskie,bocheński,1580,0,211,0,t1201
małopolskie,brzeski,1841,0,260,0,t1202
małopolskie,chrzanowski,2978,0,311,0,t1203
małopolskie,dąbrowski,1591,0,428,0,t1204
małopolskie,gorlicki,2570,0,226,0,t1205
małopolskie,krakowski,2290,0,125,0,t1206
małopolskie,limanowski,2235,0,262,0,t1207
małopolskie,miechowski,2149,0,490,0,t1208
małopolskie,myślenicki,1656,0,90,0,t1209
małopolskie,nowosądecki,1987,0,89,0,t1210
małopolskie,nowotarski,3566,0,520,0,t1211
małopolskie,olkuski,2068,0,140,0,t1212
małopolskie,oświęcimski,2462,0,245,0,t1213
małopolskie,proszowicki,1230,0,250,0,t1214
małopolskie,suski,2301,0,482,0,t1215
małopolskie,tarnowski,1588,0,0,0,t1216
małopolskie,tatrzański,1836,0,341,0,t1217
małopolskie,wadowicki,1991,0,152,0,t1218
małopolskie,wielicki,680,0,0,0,t1219
małopolskie,Kraków,47320,613,7751,7,t1261
małopolskie,Nowy Sącz,1998,0,247,0,t1262
małopolskie,Tarnów,5881,0,1635,0,t1263
mazowieckie,białobrzeski,476,0,0,0,t1401
mazowieckie,ciechanowski,3490,0,487,0,t1402
mazowieckie,garwoliński,1391,0,0,0,t1403
mazowieckie,gostyniński,877,0,0,0,t1404
mazowieckie,grodziski,3611,0,478,0,t1405
mazowieckie,grójecki,2640,0,496,0,t1406
mazowieckie,kozienicki,1069,0,160,0,t1407
mazowieckie,legionowski,869,0,87,0,t1408
mazowieckie,lipski,885,0,52,0,t1409
mazowieckie,łosicki,476,0,89,0,t1410
mazowieckie,makowski,972,0,0,0,t1411
mazowieckie,miński,2288,0,351,0,t1412
mazowieckie,mławski,1709,0,359,0,t1413
mazowieckie,nowodworski,4213,0,611,0,t1414
mazowieckie,ostrołęcki,796,0,0,0,t1415
mazowieckie,ostrowski,1700,0,260,0,t1416
mazowieckie,otwocki,4590,72,511,71,t1417
mazowieckie,piaseczyński,5166,0,344,0,t1418
mazowieckie,płocki,1620,0,1,0,t1419
mazowieckie,płoński,1939,0,162,0,t1420
mazowieckie,pruszkowski,4240,0,524,0,t1421
