wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,196,2,1,0,t00,1,0,1,0,193,2
dolnośląskie,bolesławiecki,116175,6,38577,0,t0201,47221,0,119,0,30258,6
dolnośląskie,dzierżoniowski,117686,17,37590,0,t0202,42458,0,130,0,37508,17
dolnośląskie,głogowski,118496,12,35250,0,t0203,42271,0,176,0,40799,12
dolnośląskie,górowski,40767,8,13959,0,t0204,16469,0,69,0,10270,8
dolnośląskie,jaworski,64915,2,20801,0,t0205,25232,0,45,0,18837,2
dolnośląskie,jeleniogórski,77551,0,26379,0,t0206,31553,0,364,0,19255,0
dolnośląskie,kamiennogórski,53656,6,17241,0,t0207,19559,0,105,0,16751,6
dolnośląskie,kłodzki,205318,13,68195,0,t0208,78076,0,628,0,58419,13
dolnośląskie,legnicki,68256,5,22039,0,t0209,27406,0,178,0,18633,5
dolnośląskie,lubański,53889,8,14862,0,t0210,20572,0,102,0,18353,8
dolnośląskie,lubiński,191423,65,67072,0,t0211,73862,1,678,0,49811,64
dolnośląskie,lwówecki,68703,1,22918,0,t0212,26550,0,226,0,19009,1
dolnośląskie,milicki,53414,2,18788,0,t0213,20840,0,105,0,13681,2
dolnośląskie,oleśnicki,183464,21,56534,0,t0214,67614,0,443,0,58873,21
dolnośląskie,oławski,61499,5,22896,0,t0215,25921,0,97,0,12585,5
dolnośląskie,polkowicki,66763,10,21293,0,t0216,27059,0,57,0,18354,10
dolnośląskie,strzeliński,59440,0,20140,0,t0217,22693,0,382,0,16225,0
dolnośląskie,średzki,42161,17,12725,0,t0218,14549,0,468,0,14419,17
dolnośląskie,świdnicki,182793,11,55773,0,t0219,65251,0,1078,0,60691,11
dolnośląskie,trzebnicki,99279,0,33473,0,t0220,35535,0,405,0,29866,0
dolnośląskie,wałbrzyski,50113,0,17099,0,t0221,18513,0,262,0,14239,0
dolnośląskie,wołowski,67895,3,22206,0,t0222,27980,0,232,0,17477,3
dolnośląskie,wrocławski,177949,47,58401,0,t0223,64361,0,949,0,54238,47
dolnośląskie,ząbkowicki,87342,15,29492,0,t0224,34558,0,260,0,23032,15
dolnośląskie,zgorzelecki,104621,0,31899,0,t0225,39211,0,192,0,33319,0
dolnośląskie,złotoryjski,57705,0,18415,0,t0226,22317,0,131,0,16842,0
dolnośląskie,Jelenia Góra,151288,12,49488,0,t0261,54027,0,422,0,47351,12
dolnośląskie,Legnica,152491,8,48885,0,t0262,56210,0,348,0,47048,8
dolnośląskie,Wrocław,1686357,193,556100,0,t0264,636823,2,4242,0,489192,191
dolnośląskie,Wałbrzych,293936,34,106874,0,t0265,122919,0,603,0,63540,34
kujawsko-pomorskie,aleksandrowski,166565,0,67129,0,t0401,73222,0,404,0,25810,0
kujawsko-pomorskie,brodnicki,113802,0,39821,0,t0402,44753,0,1344,0,27884,0
kujawsko-pomorskie,bydgoski,125794,35,42515,0,t0403,46722,0,270,0,36287,35
kujawsko-pomorskie,chełmiński,68700,0,23055,0,t0404,25568,0,53,0,20024,0
kujawsko-pomorskie,golubsko-dobrzyński,52239,3,18751,0,t0405,21294,0,336,0,11858,3
kujawsko-pomorskie,grudziądzki,39359,0,13914,0,t0406,16572,0,30,0,8843,0
kujawsko-pomorskie,inowrocławski,172401,9,57050,0,t0407,62692,0,427,0,52232,9
kujawsko-pomorskie,lipnowski,82204,0,28854,0,t0408,33303,0,341,0,19706,0
kujawsko-pomorskie,mogileński,58715,0,19145,0,t0409,21900,0,154,0,17516,0
kujawsko-pomorskie,nakielski,136191,13,44471,0,t0410,56193,0,443,0,35084,13
kujawsko-pomorskie,radziejowski,63520,2,23241,0,t0411,25862,0,528,0,13889,2
