wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,9,0,2,0,t00,7,0,0,0,0,0
dolnośląskie,bolesławiecki,86773,281,35123,0,t0201,43933,63,173,0,7544,218
dolnośląskie,dzierżoniowski,83993,0,34455,0,t0202,39607,0,336,0,9595,0
dolnośląskie,głogowski,82614,138,31846,0,t0203,39030,29,165,0,11573,109
dolnośląskie,górowski,31476,241,12779,3,t0204,15606,31,338,0,2753,207
dolnośląskie,jaworski,47832,0,18699,0,t0205,23367,0,32,0,5734,0
dolnośląskie,jeleniogórski,62014,0,24880,0,t0206,30004,0,403,0,6727,0
dolnośląskie,kamiennogórski,39030,0,15993,0,t0207,18367,0,102,0,4568,0
dolnośląskie,kłodzki,156488,0,63771,0,t0208,73959,0,802,0,17956,0
dolnośląskie,legnicki,52201,0,20498,0,t0209,26176,0,285,0,5242,0
dolnośląskie,lubański,36801,0,13609,0,t0210,19067,0,92,0,4033,0
dolnośląskie,lubiński,149815,0,62515,0,t0211,69580,0,984,0,16736,0
dolnośląskie,lwówecki,50760,53,20633,0,t0212,24548,38,365,0,5214,15
dolnośląskie,milicki,40801,0,17191,0,t0213,19495,0,94,0,4021,0
dolnośląskie,oleśnicki,125493,330,49388,15,t0214,60726,55,726,0,14653,260
dolnośląskie,oławski,51157,0,22042,0,t0215,25037,0,96,0,3982,0
dolnośląskie,polkowicki,50106,355,19296,6,t0216,25305,60,40,0,5465,289
dolnośląskie,strzeliński,44070,76,18418,0,t0217,21117,10,574,65,3961,1
dolnośląskie,średzki,28510,0,11214,0,t0218,13095,0,649,0,3552,0
dolnośląskie,świdnicki,127482,0,50515,0,t0219,60313,0,891,0,15763,0
dolnośląskie,trzebnicki,71026,0,30507,0,t0220,32861,0,379,0,7279,0
dolnośląskie,wałbrzyski,37868,0,15985,0,t0221,17453,0,266,0,4164,0
dolnośląskie,wołowski,50756,43,20018,3,t0222,25596,4,507,0,4635,36
dolnośląskie,wrocławski,124391,1,51724,0,t0223,57908,0,1121,0,13638,1
dolnośląskie,ząbkowicki,68199,0,27450,0,t0224,32461,0,436,0,7852,0
dolnośląskie,zgorzelecki,72411,102,28792,0,t0225,35999,2,420,0,7200,100
dolnośląskie,złotoryjski,42775,0,16652,0,t0226,20723,0,225,0,5175,0
dolnośląskie,Jelenia Góra,111397,0,45828,0,t0261,50717,0,464,0,14388,0
dolnośląskie,Legnica,109884,0,45049,0,t0262,52255,0,428,0,12152,0
dolnośląskie,Wrocław,1253015,776,516982,34,t0264,596049,110,4973,1,135011,631
dolnośląskie,Wałbrzych,242358,254,102188,6,t0265,118346,26,817,0,21007,222
kujawsko-pomorskie,aleksandrowski,145781,1,64696,0,t0401,71328,0,524,0,9233,1
kujawsko-pomorskie,brodnicki,87008,0,36316,0,t0402,41765,0,576,0,8351,0
kujawsko-pomorskie,bydgoski,91842,158,38670,0,t0403,43220,20,406,0,9546,138
kujawsko-pomorskie,chełmiński,51394,0,20939,0,t0404,23895,0,40,0,6520,0
kujawsko-pomorskie,golubsko-dobrzyński,40971,0,17672,0,t0405,20396,0,430,0,2473,0
kujawsko-pomorskie,grudziądzki,30727,0,12781,0,t0406,15562,0,128,0,2256,0
kujawsko-pomorskie,inowrocławski,124425,87,52197,3,t0407,58338,15,580,0,13310,69
kujawsko-pomorskie,lipnowski,63311,0,26344,0,t0408,31161,0,312,0,5494,0
kujawsko-pomorskie,mogileński,42001,0,16918,0,t0409,19933,0,320,0,4830,0
kujawsko-pomorskie,nakielski,103390,179,40431,0,t0410,52093,32,487,0,10379,147
kujawsko-pomorskie,radziejowski,50596,0,21896,0,t0411,24756,0,605,0,3339,0
kujawsko-pomorskie,rypiński,43535,0,18036,0,t0412,20648,0,157,0,4694,0
kujawsko-pomorskie,sępoleński,56810,0,23387,0,t0413,28253,0,55,0,5115,0
kujawsko-pomorskie,świecki,95060,135,38654,0,t0414,46361,10,595,42,9450,83
kujawsko-pomorskie,toruński,82362,0,33330,0,t0415,42450,0,479,0,6103,0
kujawsko-pomorskie,tucholski,45631,42,19105,0,t0416,22626,0,199,0,3701,42
kujawsko-pomorskie,wąbrzeski,33182,0,13719,0,t0417,16568,0,279,0,2616,0
kujawsko-pomorskie,włocławski,76247,0,32966,0,t0418,36459,0,516,0,6306,0
kujawsko-pomorskie,żniński,60376,91,26449,0,t0419,29179,9,277,0,4471,82
kujawsko-pomorskie,Bydgoszcz,537586,679,213565,64,t0461,250894,106,1573,0,71554,509
kujawsko-pomorskie,Grudziądz,148238,45,60604,7,t0462,71894,13,590,0,15150,25
kujawsko-pomorskie,Toruń,252730,469,96302,20,t0463,115330,86,1089,0,40009,363
kujawsko-pomorskie,Włocławek,122105,73,45827,3,t0464,59160,28,1237,0,15881,42
lubelskie,bialski,75187,0,30481,0,t0601,36927,0,621,0,7158,0
lubelskie,biłgorajski,67862,12,27992,0,t0602,31974,6,248,0,7648,6
lubelskie,chełmski,44221,0,18541,0,t0603,21080,0,341,0,4259,0
lubelskie,hrubieszowski,55580,0,22436,0,t0604,26930,0,1035,0,5179,0
lubelskie,janowski,37578,0,15915,0,t0605,18308,0,507,0,2848,0
lubelskie,krasnostawski,51143,35,20689,0,t0606,24534,11,491,0,5429,24
lubelskie,kraśnicki,82697,23,34570,0,t0607,39509,0,411,0,8207,23
lubelskie,lubartowski,69176,168,28776,35,t0608,33117,27,1361,0,5922,106
lubelskie,lubelski,104682,0,42328,0,t0609,51238,0,919,0,10197,0
lubelskie,łęczyński,48040,0,20673,0,t0610,22842,0,759,0,3766,0
lubelskie,łukowski,70622,0,29222,0,t0611,34551,0,218,0,6631,0
lubelskie,opolski,56591,175,23202,30,t0612,27447,24,299,0,5643,121
lubelskie,parczewski,34826,0,14118,0,t0613,16869,0,581,0,3258,0
lubelskie,puławski,119470,0,50318,0,t0614,56066,0,505,0,12581,0
lubelskie,radzyński,38327,0,15999,0,t0615,18463,0,210,0,3655,0
lubelskie,rycki,63448,0,27488,0,t0616,30251,0,543,0,5166,0
lubelskie,świdnicki,59934,0,24393,0,t0617,27189,0,199,0,8153,0
lubelskie,tomaszowski,67379,0,27936,0,t0618,33209,0,337,0,5897,0
lubelskie,włodawski,41640,41,17299,0,t0619,20165,8,331,0,3845,33
lubelskie,zamojski,59478,0,25511,0,t0620,27387,0,257,0,6323,0
lubelskie,Biała Podlaska,88176,197,36443,4,t0661,42549,32,141,0,9043,161
lubelskie,Chełm,79690,300,31637,30,t0662,39106,24,152,0,8795,246
lubelskie,Lublin,554268,110,219374,17,t0663,265805,23,3902,0,65187,70
lubelskie,Zamość,109991,0,45553,0,t0664,52573,0,217,0,11648,0
lubuskie,gorzowski,36596,24,14860,6,t0801,17233,8,225,1,4278,9
lubuskie,krośnieński,61868,0,25402,0,t0802,30068,0,51,0,6347,0
lubuskie,międzyrzecki,80539,8,33051,0,t0803,38666,1,867,0,7955,7
lubuskie,nowosolski,114064,143,43840,2,t0804,56534,52,523,0,13167,89
lubuskie,słubicki,48533,0,19865,0,t0805,23923,0,83,0,4662,0
lubuskie,strzelecko-drezdenecki,62790,0,24222,0,t0806,31733,0,164,0,6671,0
lubuskie,sulęciński,39478,141,15207,11,t0807,20088,40,395,0,3788,90
lubuskie,świebodziński,66146,905,26909,3,t0808,32073,105,144,1,7020,796
lubuskie,zielonogórski,105186,127,43347,2,t0809,51521,26,611,0,9707,99
lubuskie,żagański,85656,4,33221,0,t0810,41857,0,641,0,9937,4
lubuskie,żarski,119367,70,49462,1,t0811,57999,11,138,0,11768,58
lubuskie,wschowski,33612,2,14145,0,t0812,16148,1,229,0,3090,1
lubuskie,Gorzów Wielkopolski,196459,72,75514,1,t0861,97821,18,605,0,22519,53
lubuskie,Zielona Góra,188278,17,76345,0,t0862,86665,1,521,0,24747,16
łódzkie,bełchatowski,90638,0,36157,0,t1001,44042,0,332,0,10107,0
łódzkie,kutnowski,108923,22,46041,0,t1002,50100,4,423,0,12359,18
łódzkie,łaski,42077,0,18249,0,t1003,20258,0,92,0,3478,0
łódzkie,łęczycki,61716,81,25419,11,t1004,30441,20,215,0,5641,50
łódzkie,łowicki,105364,0,45279,0,t1005,50134,0,530,0,9421,0
łódzkie,łódzki wschodni,48131,74,18412,2,t1006,22758,7,227,0,6734,65
łódzkie,opoczyński,71000,120,28950,7,t1007,35648,23,454,0,5948,90
łódzkie,pabianicki,134277,96,54867,1,t1008,61714,13,540,0,17156,82
łódzkie,pajęczański,33749,0,14238,0,t1009,17229,0,63,0,2219,0
łódzkie,piotrkowski,59269,91,24931,4,t1010,29162,16,247,0,4929,71
łódzkie,poddębicki,43839,0,18760,0,t1011,20984,0,415,0,3680,0
łódzkie,radomszczański,105934,435,44429,18,t1012,50573,62,661,0,10271,355
łódzkie,rawski,34700,142,14449,43,t1013,17271,4,380,0,2600,95
łódzkie,sieradzki,119621,99,48745,14,t1014,58970,22,929,2,10977,61
łódzkie,skierniewicki,27127,0,11963,0,t1015,13543,0,97,0,1524,0
łódzkie,tomaszowski,126924,11,53141,1,t1016,61056,6,449,4,12278,0
łódzkie,wieluński,101690,189,43594,0,t1017,49134,48,778,0,8184,141
łódzkie,wieruszowski,39652,0,15902,0,t1018,19506,0,162,0,4082,0
łódzkie,zduńskowolski,60316,6,24866,0,t1019,29078,0,293,6,6079,0
łódzkie,zgierski,159689,149,65423,10,t1020,75418,14,538,0,18310,125
łódzkie,brzeziński,40182,0,17433,0,t1021,19279,0,93,0,3377,0
łódzkie,Łódź,1099519,541,449828,25,t1061,512778,104,8951,1,127962,411
łódzkie,Piotrków Trybunalski,100664,0,41110,0,t1062,48382,0,660,0,10512,0
łódzkie,Skierniewice,87706,197,36223,18,t1063,41804,20,910,0,8769,159
małopolskie,bocheński,91740,142,37453,23,t1201,46583,26,164,0,7540,93
małopolskie,brzeski,79408,0,33133,0,t1202,39326,0,106,0,6843,0
małopolskie,chrzanowski,133322,0,53719,0,t1203,63945,0,375,0,15283,0
małopolskie,dąbrowski,49417,0,21215,0,t1204,24483,0,131,0,3588,0
małopolskie,gorlicki,100907,109,42688,1,t1205,48935,21,186,0,9098,87
małopolskie,krakowski,192421,186,79474,6,t1206,91046,35,1648,0,20253,145
