wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,111183,186,38567,0,t0201,47194,1,152,0,25270,185
dolnośląskie,dzierżoniowski,109615,0,37561,0,t0202,42423,0,155,0,29476,0
dolnośląskie,głogowski,110335,0,35209,0,t0203,42185,0,177,0,32764,0
dolnośląskie,górowski,39347,0,13956,0,t0204,16467,0,72,0,8852,0
dolnośląskie,jaworski,61849,0,20790,0,t0205,25219,0,46,0,15794,0
dolnośląskie,jeleniogórski,74293,0,26329,0,t0206,31505,0,380,0,16079,0
dolnośląskie,kamiennogórski,50393,0,17233,0,t0207,19547,0,108,0,13505,0
dolnośląskie,kłodzki,194872,0,68175,0,t0208,78025,0,695,0,47977,0
dolnośląskie,legnicki,65588,0,22031,0,t0209,27398,0,188,0,15971,0
dolnośląskie,lubański,50721,0,14834,0,t0210,20496,0,109,0,15282,0
dolnośląskie,lubiński,182528,0,67025,0,t0211,73800,0,838,0,40865,0
dolnośląskie,lwówecki,65380,0,22902,0,t0212,26532,0,287,0,15659,0
dolnośląskie,milicki,51420,0,18772,0,t0213,20842,0,115,0,11691,0
dolnośląskie,oleśnicki,174448,0,56443,0,t0214,67494,0,462,0,50049,0
dolnośląskie,oławski,58808,0,22873,0,t0215,25893,0,97,0,9945,0
dolnośląskie,polkowicki,63450,0,21266,0,t0216,27030,0,53,0,15101,0
dolnośląskie,strzeliński,56605,0,20125,0,t0217,22674,0,514,0,13292,0
dolnośląskie,średzki,39657,0,12692,0,t0218,14514,0,477,0,11974,0
dolnośląskie,świdnicki,171610,6,55700,0,t0219,65165,0,1174,0,49571,6
dolnośląskie,trzebnicki,93911,0,33450,0,t0220,35505,0,441,0,24515,0
