wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,235,18,1,0,t00
dolnośląskie,bolesławiecki,4203,304,1046,148,t0201
dolnośląskie,dzierżoniowski,2778,257,356,86,t0202
dolnośląskie,głogowski,2575,241,452,75,t0203
dolnośląskie,górowski,473,78,0,0,t0204
dolnośląskie,jaworski,1612,130,330,1,t0205
dolnośląskie,jeleniogórski,1737,153,266,42,t0206
dolnośląskie,kamiennogórski,1445,137,258,87,t0207
dolnośląskie,kłodzki,8233,654,1810,302,t0208
dolnośląskie,legnicki,460,142,0,0,t0209
dolnośląskie,lubański,1340,125,283,48,t0210
dolnośląskie,lubiński,5599,267,1431,150,t0211
dolnośląskie,lwówecki,1580,90,505,52,t0212
dolnośląskie,milicki,1507,40,228,0,t0213
dolnośląskie,oleśnicki,2476,232,504,122,t0214
dolnośląskie,oławski,2497,216,515,104,t0215
dolnośląskie,polkowicki,316,34,0,0,t0216
dolnośląskie,strzeliński,1172,116,110,0,t0217
dolnośląskie,średzki,523,49,0,0,t0218
dolnośląskie,świdnicki,5294,360,1579,22,t0219
dolnośląskie,trzebnicki,2888,233,463,100,t0220
dolnośląskie,wałbrzyski,1690,101,438,48,t0221
dolnośląskie,wołowski,1496,113,303,60,t0222
dolnośląskie,wrocławski,2027,299,0,0,t0223
dolnośląskie,ząbkowicki,2610,124,576,18,t0224
dolnośląskie,zgorzelecki,4372,189,1531,33,t0225
dolnośląskie,złotoryjski,1166,39,427,0,t0226
dolnośląskie,Jelenia Góra,4119,201,998,103,t0261
dolnośląskie,Legnica,4285,169,1140,104,t0262
dolnośląskie,Wrocław,58880,3401,19895,2167,t0264
dolnośląskie,Wałbrzych,9468,861,2352,252,t0265
kujawsko-pomorskie,aleksandrowski,2686,177,563,46,t0401
kujawsko-pomorskie,brodnicki,2136,151,488,71,t0402
kujawsko-pomorskie,bydgoski,1216,94,0,0,t0403
kujawsko-pomorskie,chełmiński,1530,107,333,10,t0404
kujawsko-pomorskie,golubsko-dobrzyński,1216,84,411,4,t0405
kujawsko-pomorskie,grudziądzki,533,18,85,0,t0406
kujawsko-pomorskie,inowrocławski,5222,313,1378,179,t0407
kujawsko-pomorskie,lipnowski,1994,131,508,68,t0408
kujawsko-pomorskie,mogileński,959,67,162,37,t0409
kujawsko-pomorskie,nakielski,1355,107,310,65,t0410
kujawsko-pomorskie,radziejowski,1652,173,509,118,t0411
kujawsko-pomorskie,rypiński,1095,25,307,0,t0412
kujawsko-pomorskie,sępoleński,1944,131,406,34,t0413
kujawsko-pomorskie,świecki,2720,186,419,62,t0414
kujawsko-pomorskie,toruński,1611,132,340,45,t0415
kujawsko-pomorskie,tucholski,1188,96,344,40,t0416
kujawsko-pomorskie,wąbrzeski,920,66,164,20,t0417
kujawsko-pomorskie,włocławski,1421,123,90,0,t0418
kujawsko-pomorskie,żniński,1848,102,396,51,t0419
kujawsko-pomorskie,Bydgoszcz,25986,1272,7699,912,t0461
kujawsko-pomorskie,Grudziądz,4795,323,1772,275,t0462
kujawsko-pomorskie,Toruń,10224,441,2861,325,t0463
kujawsko-pomorskie,Włocławek,3740,453,698,375,t0464
lubelskie,bialski,2129,263,175,18,t0601
lubelskie,biłgorajski,2457,190,329,4,t0602
lubelskie,chełmski,817,54,0,0,t0603
lubelskie,hrubieszowski,1847,106,435,24,t0604
lubelskie,janowski,1970,149,358,67,t0605
lubelskie,krasnostawski,2203,136,341,61,t0606
lubelskie,kraśnicki,2523,175,270,39,t0607
lubelskie,lubartowski,2208,76,252,0,t0608
lubelskie,lubelski,3029,275,418,78,t0609
lubelskie,łęczyński,2204,166,602,78,t0610
lubelskie,łukowski,2489,220,283,93,t0611
lubelskie,opolski,1710,131,415,39,t0612
lubelskie,parczewski,1602,178,433,87,t0613
lubelskie,puławski,5949,381,1890,181,t0614
lubelskie,radzyński,1921,190,436,97,t0615
lubelskie,rycki,1682,142,250,38,t0616
lubelskie,świdnicki,2033,139,235,38,t0617
lubelskie,tomaszowski,2502,238,392,71,t0618
lubelskie,włodawski,1778,148,466,72,t0619
lubelskie,zamojski,1969,182,176,18,t0620
lubelskie,Biała Podlaska,4428,208,1254,154,t0661
lubelskie,Chełm,3119,208,904,131,t0662
lubelskie,Lublin,32933,1954,9855,1517,t0663
lubelskie,Zamość,4321,233,1278,148,t0664
lubuskie,gorzowski,1239,42,172,0,t0801
lubuskie,krośnieński,1763,129,349,60,t0802
lubuskie,międzyrzecki,2957,108,598,42,t0803
lubuskie,nowosolski,3294,140,800,49,t0804
lubuskie,słubicki,1233,48,336,16,t0805
lubuskie,strzelecko-drezdenecki,1432,132,274,44,t0806
lubuskie,sulęciński,1403,87,414,29,t0807
lubuskie,świebodziński,2632,98,670,42,t0808
lubuskie,zielonogórski,2236,196,339,56,t0809
lubuskie,żagański,1519,136,316,47,t0810
lubuskie,żarski,4157,198,959,96,t0811
lubuskie,wschowski,1003,41,343,29,t0812
lubuskie,Gorzów Wielkopolski,6214,208,1262,191,t0861
lubuskie,Zielona Góra,6653,221,1144,158,t0862
