wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,54881,899,21056,802,t0201
dolnośląskie,dzierżoniowski,50294,931,19403,739,t0202
dolnośląskie,głogowski,46281,859,17039,702,t0203
dolnośląskie,górowski,19841,150,7075,109,t0204
dolnośląskie,jaworski,31057,608,12144,521,t0205
dolnośląskie,jeleniogórski,40413,515,16896,375,t0206
dolnośląskie,kamiennogórski,22954,420,8987,258,t0207
dolnośląskie,kłodzki,94444,1514,38190,951,t0208
dolnośląskie,legnicki,30843,632,10815,569,t0209
dolnośląskie,lubański,19620,320,7451,286,t0210
dolnośląskie,lubiński,104109,1422,46266,1233,t0211
dolnośląskie,lwówecki,28944,597,10807,382,t0212
dolnośląskie,milicki,25510,310,10428,43,t0213
dolnośląskie,oleśnicki,61030,1040,20296,768,t0214
dolnośląskie,oławski,37687,477,16409,341,t0215
dolnośląskie,polkowicki,30061,1030,9833,905,t0216
dolnośląskie,strzeliński,27610,328,10879,249,t0217
dolnośląskie,średzki,17172,275,7302,213,t0218
dolnośląskie,świdnicki,71611,1523,25944,1212,t0219
dolnośląskie,trzebnicki,44629,537,17996,387,t0220
dolnośląskie,wałbrzyski,26181,527,11332,375,t0221
dolnośląskie,wołowski,32447,575,12854,388,t0222
dolnośląskie,wrocławski,77609,882,30072,696,t0223
dolnośląskie,ząbkowicki,42138,473,17235,361,t0224
dolnośląskie,zgorzelecki,42761,714,17415,409,t0225
dolnośląskie,złotoryjski,26457,448,10168,298,t0226
dolnośląskie,Jelenia Góra,67238,1108,26907,874,t0261
dolnośląskie,Legnica,69227,886,28297,642,t0262
dolnośląskie,Wrocław,826489,10822,339785,8297,t0264
dolnośląskie,Wałbrzych,172687,1987,72662,1790,t0265
kujawsko-pomorskie,aleksandrowski,113268,607,50787,281,t0401
kujawsko-pomorskie,brodnicki,50056,859,18658,568,t0402
kujawsko-pomorskie,bydgoski,56318,1181,21550,669,t0403
kujawsko-pomorskie,chełmiński,29261,462,11358,311,t0404
kujawsko-pomorskie,golubsko-dobrzyński,24715,369,8656,311,t0405
kujawsko-pomorskie,grudziądzki,18321,373,6581,225,t0406
kujawsko-pomorskie,inowrocławski,83065,1155,34397,753,t0407
kujawsko-pomorskie,lipnowski,38485,578,15066,475,t0408
kujawsko-pomorskie,mogileński,18997,221,6570,63,t0409
kujawsko-pomorskie,nakielski,57481,996,20548,919,t0410
kujawsko-pomorskie,radziejowski,32895,544,12019,444,t0411
kujawsko-pomorskie,rypiński,24454,332,9025,158,t0412
kujawsko-pomorskie,sępoleński,37301,764,14956,533,t0413
kujawsko-pomorskie,świecki,55069,996,21561,833,t0414
kujawsko-pomorskie,toruński,51980,1066,17786,774,t0415
kujawsko-pomorskie,tucholski,27309,812,9673,660,t0416
kujawsko-pomorskie,wąbrzeski,18877,95,6703,62,t0417
kujawsko-pomorskie,włocławski,45700,744,17413,504,t0418
kujawsko-pomorskie,żniński,36831,787,13400,548,t0419
kujawsko-pomorskie,Bydgoszcz,328150,3412,130707,2612,t0461
kujawsko-pomorskie,Grudziądz,93489,1279,36861,775,t0462
kujawsko-pomorskie,Toruń,132740,1866,48516,1340,t0463
kujawsko-pomorskie,Włocławek,65484,997,23886,641,t0464
lubelskie,bialski,47139,859,18747,601,t0601
lubelskie,biłgorajski,41208,554,17222,322,t0602
lubelskie,chełmski,27313,488,10865,387,t0603
lubelskie,hrubieszowski,32967,528,12905,383,t0604
lubelskie,janowski,22505,332,9009,267,t0605
lubelskie,krasnostawski,32024,538,12895,462,t0606
lubelskie,kraśnicki,53481,912,22591,725,t0607
lubelskie,lubartowski,41934,411,16697,293,t0608
lubelskie,lubelski,65482,999,26767,821,t0609
lubelskie,łęczyński,31954,564,13375,444,t0610
lubelskie,łukowski,41428,368,17361,212,t0611
lubelskie,opolski,33395,462,13516,259,t0612
lubelskie,parczewski,22966,585,9751,427,t0613
lubelskie,puławski,75442,900,31497,576,t0614
lubelskie,radzyński,22915,461,9201,266,t0615
lubelskie,rycki,41553,487,17246,364,t0616
lubelskie,świdnicki,34456,647,14296,482,t0617
lubelskie,tomaszowski,42199,642,17438,387,t0618
lubelskie,włodawski,28609,329,12077,256,t0619
lubelskie,zamojski,37136,626,15597,358,t0620
lubelskie,Biała Podlaska,54870,706,23266,626,t0661
lubelskie,Chełm,47530,647,19362,513,t0662
lubelskie,Lublin,357133,3162,153378,2405,t0663
lubelskie,Zamość,70342,702,29952,615,t0664
lubuskie,gorzowski,23049,574,9458,515,t0801
lubuskie,krośnieński,39853,314,16757,207,t0802
lubuskie,międzyrzecki,52807,604,21723,458,t0803
lubuskie,nowosolski,68279,815,27894,463,t0804
lubuskie,słubicki,27824,689,10717,639,t0805
lubuskie,strzelecko-drezdenecki,37215,398,14957,241,t0806
lubuskie,sulęciński,19877,221,7361,122,t0807
lubuskie,świebodziński,43048,436,16974,352,t0808
lubuskie,zielonogórski,69733,1021,28627,700,t0809
lubuskie,żagański,51648,1166,20676,886,t0810
lubuskie,żarski,79049,1011,33248,741,t0811
lubuskie,wschowski,17748,249,6789,209,t0812
lubuskie,Gorzów Wielkopolski,109973,1489,46895,1268,t0861
lubuskie,Zielona Góra,117949,1780,49434,1453,t0862
łódzkie,bełchatowski,51454,1139,19407,724,t1001
łódzkie,kutnowski,64073,1178,25506,992,t1002
łódzkie,łaski,25006,329,9510,158,t1003
łódzkie,łęczycki,36207,404,14292,223,t1004
łódzkie,łowicki,72817,876,31320,728,t1005
łódzkie,łódzki wschodni,27118,413,9821,347,t1006
łódzkie,opoczyński,42966,532,17048,349,t1007
łódzkie,pabianicki,79447,1096,31142,925,t1008
łódzkie,pajęczański,24053,768,9880,594,t1009
łódzkie,piotrkowski,34581,464,12663,259,t1010
łódzkie,poddębicki,27589,459,10934,411,t1011
łódzkie,radomszczański,62688,1229,25584,772,t1012
łódzkie,rawski,20700,495,8024,222,t1013
łódzkie,sieradzki,71592,1061,27740,742,t1014
łódzkie,skierniewicki,17651,190,6973,160,t1015
łódzkie,tomaszowski,78626,815,32140,639,t1016
łódzkie,wieluński,69312,1310,28878,1138,t1017
łódzkie,wieruszowski,24437,448,9464,307,t1018
łódzkie,zduńskowolski,34062,580,12100,336,t1019
łódzkie,zgierski,97487,1748,38024,1306,t1020
łódzkie,brzeziński,26581,384,10932,328,t1021
łódzkie,Łódź,718095,8620,300148,7082,t1061
łódzkie,Piotrków Trybunalski,55989,940,21680,757,t1062
łódzkie,Skierniewice,55420,515,22391,389,t1063
małopolskie,bocheński,53036,873,18970,473,t1201
małopolskie,brzeski,46450,587,17663,334,t1202
małopolskie,chrzanowski,82396,1870,30821,1580,t1203
małopolskie,dąbrowski,30112,779,11814,633,t1204
małopolskie,gorlicki,64597,872,27376,620,t1205
małopolskie,krakowski,109631,1647,41407,1099,t1206
małopolskie,limanowski,61905,966,24272,755,t1207
małopolskie,miechowski,46960,640,19090,497,t1208
małopolskie,myślenicki,69295,975,25700,628,t1209
małopolskie,nowosądecki,93419,984,35484,615,t1210
małopolskie,nowotarski,93657,1399,36138,961,t1211
małopolskie,olkuski,84312,1313,33789,963,t1212
małopolskie,oświęcimski,78948,1496,27118,963,t1213
małopolskie,proszowicki,31033,600,12483,468,t1214
małopolskie,suski,47911,893,18338,568,t1215
małopolskie,tarnowski,69012,1031,27201,527,t1216
małopolskie,tatrzański,25568,669,10309,508,t1217
małopolskie,wadowicki,79767,1581,28962,1279,t1218
małopolskie,wielicki,73248,1046,25135,892,t1219
małopolskie,Kraków,903921,10193,361903,7663,t1261
małopolskie,Nowy Sącz,44069,808,16115,624,t1262
małopolskie,Tarnów,78817,1278,31063,918,t1263
mazowieckie,białobrzeski,25760,476,10079,266,t1401
mazowieckie,ciechanowski,58245,990,23363,768,t1402
mazowieckie,garwoliński,57417,892,21392,433,t1403
mazowieckie,gostyniński,20004,403,7940,263,t1404
