wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,3831,67,790,52,t00
dolnośląskie,bolesławiecki,9745,252,3753,189,t0201
dolnośląskie,dzierżoniowski,8643,323,3208,82,t0202
dolnośląskie,głogowski,8249,421,2536,119,t0203
dolnośląskie,górowski,2372,94,881,35,t0204
dolnośląskie,jaworski,4806,217,1704,63,t0205
dolnośląskie,jeleniogórski,6522,317,2311,153,t0206
dolnośląskie,kamiennogórski,3931,128,1510,79,t0207
dolnośląskie,kłodzki,21842,950,8453,455,t0208
dolnośląskie,legnicki,2719,215,923,14,t0209
dolnośląskie,lubański,3924,88,1299,33,t0210
dolnośląskie,lubiński,16219,421,5582,163,t0211
dolnośląskie,lwówecki,4122,120,1469,64,t0212
dolnośląskie,milicki,4488,220,1577,81,t0213
dolnośląskie,oleśnicki,7391,232,2668,138,t0214
dolnośląskie,oławski,8072,224,2641,69,t0215
dolnośląskie,polkowicki,1898,167,649,84,t0216
dolnośląskie,strzeliński,4725,198,1729,85,t0217
dolnośląskie,średzki,2653,155,894,99,t0218
dolnośląskie,świdnicki,13654,422,4850,247,t0219
dolnośląskie,trzebnicki,8977,308,3173,81,t0220
dolnośląskie,wałbrzyski,4953,96,1960,49,t0221
dolnośląskie,wołowski,5047,240,1766,105,t0222
dolnośląskie,wrocławski,9168,514,3079,294,t0223
dolnośląskie,ząbkowicki,7531,251,2807,136,t0224
dolnośląskie,zgorzelecki,9700,327,3746,111,t0225
dolnośląskie,złotoryjski,3573,93,1163,60,t0226
dolnośląskie,Jelenia Góra,11220,424,4048,212,t0261
dolnośląskie,Legnica,10579,215,3654,34,t0262
dolnośląskie,Wrocław,133478,3786,47046,1548,t0264
dolnośląskie,Wałbrzych,33011,963,11747,213,t0265
kujawsko-pomorskie,aleksandrowski,21604,677,7868,248,t0401
kujawsko-pomorskie,brodnicki,7136,286,2440,189,t0402
kujawsko-pomorskie,bydgoski,5596,348,1976,213,t0403
kujawsko-pomorskie,chełmiński,4439,130,1628,46,t0404
kujawsko-pomorskie,golubsko-dobrzyński,3439,214,1165,87,t0405
kujawsko-pomorskie,grudziądzki,1848,102,695,28,t0406
kujawsko-pomorskie,inowrocławski,14464,500,5061,229,t0407
kujawsko-pomorskie,lipnowski,5922,301,2056,99,t0408
kujawsko-pomorskie,mogileński,3224,145,1071,49,t0409
kujawsko-pomorskie,nakielski,4542,217,1391,125,t0410
