wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,76870,0,34081,0,t0201
dolnośląskie,dzierżoniowski,73191,83,33533,38,t0202
dolnośląskie,głogowski,69297,155,30873,9,t0203
dolnośląskie,górowski,27733,71,12438,5,t0204
dolnośląskie,jaworski,41039,0,18205,0,t0205
dolnośląskie,jeleniogórski,53847,0,24399,0,t0206
dolnośląskie,kamiennogórski,33782,0,15558,0,t0207
dolnośląskie,kłodzki,136269,16,62213,0,t0208
dolnośląskie,legnicki,45840,0,20127,0,t0209
dolnośląskie,lubański,31799,88,13118,0,t0210
dolnośląskie,lubiński,130671,32,61261,4,t0211
dolnośląskie,lwówecki,44322,0,20174,0,t0212
dolnośląskie,milicki,36255,1,16819,1,t0213
dolnośląskie,oleśnicki,105357,215,47387,34,t0214
dolnośląskie,oławski,47178,0,21775,0,t0215
dolnośląskie,polkowicki,43551,0,18866,0,t0216
dolnośląskie,strzeliński,39243,0,17969,0,t0217
dolnośląskie,średzki,23493,67,10872,15,t0218
dolnośląskie,świdnicki,109174,203,49014,45,t0219
dolnośląskie,trzebnicki,63017,73,29800,19,t0220
dolnośląskie,wałbrzyski,33420,0,15556,0,t0221
dolnośląskie,wołowski,44541,0,19563,0,t0222
dolnośląskie,wrocławski,108270,188,50649,20,t0223
dolnośląskie,ząbkowicki,59239,103,26855,12,t0224
dolnośląskie,zgorzelecki,63538,30,28127,0,t0225
dolnośląskie,złotoryjski,36653,0,16294,0,t0226
dolnośląskie,Jelenia Góra,95554,100,44748,14,t0261
dolnośląskie,Legnica,95659,4,43871,0,t0262
dolnośląskie,Wrocław,1107338,570,506352,84,t0264
dolnośląskie,Wałbrzych,220541,82,100565,10,t0265
kujawsko-pomorskie,aleksandrowski,136779,0,64092,0,t0401
kujawsko-pomorskie,brodnicki,76628,0,35395,0,t0402
kujawsko-pomorskie,bydgoski,80833,137,37772,33,t0403
kujawsko-pomorskie,chełmiński,44369,0,20355,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,37860,26,17348,0,t0405
kujawsko-pomorskie,grudziądzki,27799,0,12533,0,t0406
kujawsko-pomorskie,inowrocławski,109926,77,51235,22,t0407
kujawsko-pomorskie,lipnowski,56400,13,25665,5,t0408
kujawsko-pomorskie,mogileński,35130,13,16181,2,t0409
kujawsko-pomorskie,nakielski,89467,296,39375,65,t0410
kujawsko-pomorskie,radziejowski,46372,0,21501,0,t0411
kujawsko-pomorskie,rypiński,38043,0,17635,0,t0412
kujawsko-pomorskie,sępoleński,51123,0,23006,0,t0413
kujawsko-pomorskie,świecki,83068,77,37589,16,t0414
kujawsko-pomorskie,toruński,75171,0,32693,0,t0415
kujawsko-pomorskie,tucholski,41320,41,18726,18,t0416
kujawsko-pomorskie,wąbrzeski,30003,0,13412,0,t0417
kujawsko-pomorskie,włocławski,68274,26,32207,14,t0418
kujawsko-pomorskie,żniński,55177,0,25892,0,t0419
kujawsko-pomorskie,Bydgoszcz,459488,542,209070,67,t0461
kujawsko-pomorskie,Grudziądz,129943,19,59177,7,t0462
kujawsko-pomorskie,Toruń,207688,491,93372,109,t0463
kujawsko-pomorskie,Włocławek,100730,175,44460,13,t0464
lubelskie,bialski,65280,0,29241,0,t0601
lubelskie,biłgorajski,57711,7,26814,2,t0602
lubelskie,chełmski,38242,0,17696,0,t0603
lubelskie,hrubieszowski,47956,0,21550,0,t0604
lubelskie,janowski,33377,2,15269,1,t0605
lubelskie,krasnostawski,43698,39,19794,14,t0606
lubelskie,kraśnicki,70885,16,32753,0,t0607
lubelskie,lubartowski,59037,136,27206,31,t0608
lubelskie,lubelski,90128,125,40307,13,t0609
lubelskie,łęczyński,42371,0,19806,0,t0610
lubelskie,łukowski,60389,0,27833,0,t0611
lubelskie,opolski,48427,44,21855,6,t0612
lubelskie,parczewski,30127,6,13527,0,t0613
lubelskie,puławski,104442,85,48637,3,t0614
lubelskie,radzyński,32772,3,15195,0,t0615
lubelskie,rycki,56276,54,26609,8,t0616
lubelskie,świdnicki,49940,12,23170,0,t0617
lubelskie,tomaszowski,59215,51,27053,20,t0618
lubelskie,włodawski,36866,0,16778,0,t0619
lubelskie,zamojski,51544,0,24580,0,t0620
lubelskie,Biała Podlaska,75250,72,34440,9,t0661
lubelskie,Chełm,67319,0,30097,0,t0662
lubelskie,Lublin,478726,478,211336,67,t0663
lubelskie,Zamość,95266,94,43891,23,t0664
lubuskie,gorzowski,31686,7,14397,4,t0801
lubuskie,krośnieński,53573,58,24810,7,t0802
lubuskie,międzyrzecki,70268,22,32254,8,t0803
lubuskie,nowosolski,97889,219,42767,7,t0804
lubuskie,słubicki,40869,45,19123,4,t0805
lubuskie,strzelecko-drezdenecki,54155,58,23541,5,t0806
lubuskie,sulęciński,33429,22,14749,0,t0807
lubuskie,świebodziński,57766,221,26268,25,t0808
lubuskie,zielonogórski,93040,102,42574,11,t0809
lubuskie,żagański,72889,39,32380,12,t0810
lubuskie,żarski,105204,23,48551,8,t0811
lubuskie,wschowski,28959,66,13681,8,t0812
lubuskie,Gorzów Wielkopolski,163604,168,72704,21,t0861
lubuskie,Zielona Góra,160611,110,74316,23,t0862
łódzkie,bełchatowski,78194,25,35238,12,t1001
łódzkie,kutnowski,93353,63,44658,17,t1002
łódzkie,łaski,38011,0,17854,0,t1003
łódzkie,łęczycki,54474,0,24745,0,t1004
łódzkie,łowicki,94298,0,44430,0,t1005
łódzkie,łódzki wschodni,39691,77,17606,4,t1006
łódzkie,opoczyński,62918,15,28194,0,t1007
łódzkie,pabianicki,114728,17,53274,5,t1008
łódzkie,pajęczański,30941,0,13978,0,t1009
łódzkie,piotrkowski,52597,92,24267,22,t1010
łódzkie,poddębicki,39054,0,18271,0,t1011
łódzkie,radomszczański,93666,210,43438,54,t1012
łódzkie,rawski,30668,0,13937,0,t1013
łódzkie,sieradzki,105351,46,47490,11,t1014
łódzkie,skierniewicki,24994,0,11713,0,t1015
łódzkie,tomaszowski,110971,4,51744,3,t1016
łódzkie,wieluński,91366,83,42894,19,t1017
łódzkie,wieruszowski,34875,0,15556,0,t1018
łódzkie,zduńskowolski,52883,0,24171,0,t1019
łódzkie,zgierski,137610,22,63491,4,t1020
łódzkie,brzeziński,36468,133,17122,0,t1021
łódzkie,Łódź,955010,753,439492,136,t1061
łódzkie,Piotrków Trybunalski,87676,8,39827,0,t1062
łódzkie,Skierniewice,76532,50,35374,14,t1063
małopolskie,bocheński,82019,135,36443,17,t1201
małopolskie,brzeski,70112,80,32185,19,t1202
małopolskie,chrzanowski,116310,91,52556,22,t1203
małopolskie,dąbrowski,44420,0,20604,0,t1204
małopolskie,gorlicki,89976,0,41806,0,t1205
małopolskie,krakowski,167930,105,77468,35,t1206
małopolskie,limanowski,92872,78,42196,11,t1207
małopolskie,miechowski,63137,21,29877,1,t1208
małopolskie,myślenicki,108566,84,50460,25,t1209
małopolskie,nowosądecki,136099,90,60417,16,t1210
małopolskie,nowotarski,136710,130,61428,20,t1211
małopolskie,olkuski,113666,158,52344,46,t1212
małopolskie,oświęcimski,126737,123,59078,24,t1213
małopolskie,proszowicki,45926,73,21651,21,t1214
małopolskie,suski,72244,1,33784,0,t1215
małopolskie,tarnowski,99415,0,45738,0,t1216
małopolskie,tatrzański,37431,0,17245,0,t1217
małopolskie,wadowicki,125769,232,55982,76,t1218
małopolskie,wielicki,115858,211,52025,47,t1219
małopolskie,Kraków,1238566,994,574729,206,t1261
małopolskie,Nowy Sącz,67257,61,31294,18,t1262
małopolskie,Tarnów,120948,176,54045,24,t1263
mazowieckie,białobrzeski,37365,43,17568,18,t1401
mazowieckie,ciechanowski,84048,58,39167,19,t1402
mazowieckie,garwoliński,86577,0,41000,0,t1403
mazowieckie,gostyniński,29969,150,14218,31,t1404
mazowieckie,grodziski,100084,8,45445,3,t1405
mazowieckie,grójecki,110047,65,51168,7,t1406
mazowieckie,kozienicki,46306,38,21785,9,t1407
mazowieckie,legionowski,81506,64,35051,15,t1408
mazowieckie,lipski,27694,63,12988,13,t1409
mazowieckie,łosicki,19612,0,9298,0,t1410
mazowieckie,makowski,44079,0,19925,0,t1411
mazowieckie,miński,135233,172,60227,51,t1412
mazowieckie,mławski,64142,72,30120,25,t1413
mazowieckie,nowodworski,118505,152,54072,39,t1414
mazowieckie,ostrołęcki,52001,0,24121,0,t1415
mazowieckie,ostrowski,53081,0,25715,0,t1416
mazowieckie,otwocki,97537,71,45940,15,t1417
mazowieckie,piaseczyński,256459,385,117501,50,t1418
mazowieckie,płocki,90012,79,42246,22,t1419
mazowieckie,płoński,83466,55,38378,11,t1420
mazowieckie,pruszkowski,143225,67,66353,34,t1421
mazowieckie,przasnyski,52749,0,24866,0,t1422
mazowieckie,przysuski,30280,0,14110,0,t1423
mazowieckie,pułtuski,48857,1,22975,0,t1424
mazowieckie,radomski,67262,0,31269,0,t1425
mazowieckie,siedlecki,32598,70,15458,44,t1426
mazowieckie,sierpecki,46858,48,22140,15,t1427
mazowieckie,sochaczewski,87005,0,40665,0,t1428
mazowieckie,sokołowski,44387,5,20549,0,t1429
mazowieckie,szydłowiecki,22185,7,9670,0,t1430
mazowieckie,warszawski zachodni,120552,222,56235,43,t1432
mazowieckie,węgrowski,48864,37,22942,0,t1433
mazowieckie,wołomiński,223411,222,99215,48,t1434
mazowieckie,wyszkowski,66155,0,31063,0,t1435
mazowieckie,zwoleński,29680,0,14061,0,t1436
mazowieckie,żuromiński,30896,0,15087,0,t1437
mazowieckie,żyrardowski,60596,1,27926,1,t1438
mazowieckie,Ostrołęka,74494,33,34660,3,t1461
mazowieckie,Płock,136784,106,61721,30,t1462
mazowieckie,Radom,244711,171,110926,28,t1463
mazowieckie,Siedlce,122379,96,56873,11,t1464
mazowieckie,Warszawa,2704992,2563,1234460,509,t1465
opolskie,brzeski,74017,10,34370,0,t1601
opolskie,głubczycki,43391,0,20004,0,t1602
opolskie,kędzierzyńsko-kozielski,83974,26,39056,7,t1603
opolskie,kluczborski,57204,57,26695,0,t1604
opolskie,krapkowicki,100286,137,45699,42,t1605
opolskie,namysłowski,29577,0,13756,0,t1606
opolskie,nyski,98396,116,46148,25,t1607
opolskie,oleski,50849,49,23896,7,t1608
opolskie,opolski,69048,3,31669,0,t1609
opolskie,prudnicki,41676,18,19185,1,t1610
opolskie,strzelecki,59456,10,27227,0,t1611
opolskie,Opole,197635,177,90388,26,t1661
podkarpackie,bieszczadzki,10805,0,5089,0,t1801
podkarpackie,brzozowski,48267,15,22395,5,t1802
podkarpackie,dębicki,68856,54,29490,0,t1803
podkarpackie,jarosławski,61908,38,27683,17,t1804
podkarpackie,jasielski,63833,38,28079,8,t1805
podkarpackie,kolbuszowski,23826,0,10982,0,t1806
podkarpackie,krośnieński,52059,0,24727,0,t1807
podkarpackie,leżajski,43540,2,19523,0,t1808
podkarpackie,lubaczowski,35002,0,16021,0,t1809
podkarpackie,łańcucki,43590,0,20481,0,t1810
podkarpackie,mielecki,90987,0,42818,0,t1811
podkarpackie,niżański,34620,26,16449,0,t1812
podkarpackie,przemyski,20704,0,9949,0,t1813
podkarpackie,przeworski,31879,0,15060,0,t1814
podkarpackie,ropczycko-sędziszowski,40868,20,18353,9,t1815
podkarpackie,rzeszowski,57759,0,26506,0,t1816
podkarpackie,sanocki,40896,53,18406,11,t1817
podkarpackie,stalowowolski,78117,2,35999,0,t1818
podkarpackie,strzyżowski,28887,4,13933,0,t1819
podkarpackie,tarnobrzeski,17214,17,7628,0,t1820
podkarpackie,leski,14925,0,7022,0,t1821
podkarpackie,Krosno,46856,41,21742,19,t1861
podkarpackie,Przemyśl,50120,30,21904,12,t1862
podkarpackie,Rzeszów,587347,614,268124,152,t1863
podkarpackie,Tarnobrzeg,64931,15,29960,3,t1864
podlaskie,augustowski,45390,5,20628,0,t2001
podlaskie,białostocki,66872,100,31139,8,t2002
podlaskie,bielski,38739,0,17999,0,t2003
podlaskie,grajewski,30102,48,14228,11,t2004
