wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,257,1,126,1,t00
dolnośląskie,bolesławiecki,41448,1302,11464,475,t0201
dolnośląskie,dzierżoniowski,37909,972,12351,392,t0202
dolnośląskie,głogowski,35455,929,11459,511,t0203
dolnośląskie,górowski,14443,269,4019,262,t0204
dolnośląskie,jaworski,24004,455,7086,172,t0205
dolnośląskie,jeleniogórski,31842,567,11311,325,t0206
dolnośląskie,kamiennogórski,16194,625,5048,348,t0207
dolnośląskie,kłodzki,73710,1463,25151,961,t0208
dolnośląskie,legnicki,21376,853,5156,305,t0209
dolnośląskie,lubański,15525,444,4772,205,t0210
dolnośląskie,lubiński,79976,1760,27015,1294,t0211
dolnośląskie,lwówecki,22035,532,7289,232,t0212
dolnośląskie,milicki,19528,383,6854,316,t0213
dolnośląskie,oleśnicki,42996,1013,11273,463,t0214
dolnośląskie,oławski,30635,625,11581,618,t0215
dolnośląskie,polkowicki,21427,286,3876,109,t0216
dolnośląskie,strzeliński,21045,620,6968,253,t0217
dolnośląskie,średzki,13886,310,5057,207,t0218
dolnośląskie,świdnicki,54133,1773,16774,550,t0219
dolnośląskie,trzebnicki,35237,629,12830,307,t0220
dolnośląskie,wałbrzyski,20570,188,7540,184,t0221
dolnośląskie,wołowski,23470,820,7419,440,t0222
dolnośląskie,wrocławski,57196,1914,18485,862,t0223
dolnośląskie,ząbkowicki,32781,680,11396,394,t0224
dolnośląskie,zgorzelecki,32910,765,10858,598,t0225
dolnośląskie,złotoryjski,19949,527,5845,273,t0226
dolnośląskie,Jelenia Góra,50894,1417,16925,737,t0261
dolnośląskie,Legnica,50040,1217,14164,712,t0262
dolnośląskie,Wrocław,617577,10719,197291,7478,t0264
dolnośląskie,Wałbrzych,140790,1866,49129,1120,t0265
kujawsko-pomorskie,aleksandrowski,91754,1467,35591,719,t0401
kujawsko-pomorskie,brodnicki,36897,943,11915,513,t0402
kujawsko-pomorskie,bydgoski,39958,897,11378,689,t0403
kujawsko-pomorskie,chełmiński,20546,443,6333,210,t0404
kujawsko-pomorskie,golubsko-dobrzyński,17342,484,4730,80,t0405
kujawsko-pomorskie,grudziądzki,12974,583,3113,87,t0406
kujawsko-pomorskie,inowrocławski,61963,1418,20441,1029,t0407
kujawsko-pomorskie,lipnowski,27567,674,7698,286,t0408
kujawsko-pomorskie,mogileński,13329,325,3703,110,t0409
kujawsko-pomorskie,nakielski,37352,708,9171,485,t0410
kujawsko-pomorskie,radziejowski,23573,391,6418,178,t0411
kujawsko-pomorskie,rypiński,18719,538,6155,228,t0412
kujawsko-pomorskie,sępoleński,26656,1228,7000,500,t0413
kujawsko-pomorskie,świecki,39311,982,11064,342,t0414
kujawsko-pomorskie,toruński,35981,763,7823,412,t0415
kujawsko-pomorskie,tucholski,19546,480,5149,71,t0416
kujawsko-pomorskie,wąbrzeski,14427,186,4176,144,t0417
kujawsko-pomorskie,włocławski,32330,1344,9266,413,t0418
kujawsko-pomorskie,żniński,26951,384,7590,286,t0419
kujawsko-pomorskie,Bydgoszcz,245148,5783,79064,3026,t0461
kujawsko-pomorskie,Grudziądz,71532,2122,25260,1820,t0462
kujawsko-pomorskie,Toruń,95501,2230,29461,1093,t0463
kujawsko-pomorskie,Włocławek,46575,1320,13346,771,t0464
lubelskie,bialski,36676,795,12121,444,t0601
lubelskie,biłgorajski,31945,699,11586,325,t0602
lubelskie,chełmski,20478,355,6572,231,t0603
lubelskie,hrubieszowski,25057,723,8150,338,t0604
lubelskie,janowski,17532,365,6302,140,t0605
