wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,52731,1033,19317,788,t0201
dolnośląskie,dzierżoniowski,48438,625,18062,391,t0202
dolnośląskie,głogowski,43858,496,15256,131,t0203
dolnośląskie,górowski,18559,176,5952,66,t0204
dolnośląskie,jaworski,29910,286,11144,223,t0205
dolnośląskie,jeleniogórski,39080,431,15946,276,t0206
dolnośląskie,kamiennogórski,22177,309,8479,129,t0207
dolnośląskie,kłodzki,91041,1468,35796,811,t0208
dolnośląskie,legnicki,29161,452,9336,337,t0209
dolnośląskie,lubański,18733,138,6710,103,t0210
dolnośląskie,lubiński,98865,966,41636,896,t0211
dolnośląskie,lwówecki,27551,308,10030,74,t0212
dolnośląskie,milicki,24463,280,9722,122,t0213
dolnośląskie,oleśnicki,55662,1120,16602,560,t0214
dolnośląskie,oławski,36546,250,15620,118,t0215
dolnośląskie,polkowicki,27673,883,7694,678,t0216
dolnośląskie,strzeliński,26398,202,9968,62,t0217
dolnośląskie,średzki,16536,190,6792,115,t0218
dolnośląskie,świdnicki,68153,981,23131,661,t0219
dolnośląskie,trzebnicki,43025,531,16794,268,t0220
dolnośląskie,wałbrzyski,25362,304,10802,180,t0221
dolnośląskie,wołowski,30805,212,11766,172,t0222
dolnośląskie,wrocławski,74365,710,27779,514,t0223
dolnośląskie,ząbkowicki,40107,98,15528,35,t0224
dolnośląskie,zgorzelecki,40826,681,16215,488,t0225
dolnośląskie,złotoryjski,25495,422,9567,335,t0226
dolnośląskie,Jelenia Góra,65018,1285,25379,997,t0261
dolnośląskie,Legnica,66497,985,26144,806,t0262
dolnośląskie,Wrocław,781003,9674,303316,7766,t0264
dolnośląskie,Wałbrzych,164858,1596,65762,1194,t0265
kujawsko-pomorskie,aleksandrowski,110159,764,49059,606,t0401
kujawsko-pomorskie,brodnicki,47979,566,17308,327,t0402
kujawsko-pomorskie,bydgoski,53185,455,19395,280,t0403
kujawsko-pomorskie,chełmiński,27265,315,10220,136,t0404
kujawsko-pomorskie,golubsko-dobrzyński,22918,342,7877,306,t0405
kujawsko-pomorskie,grudziądzki,17072,98,5589,63,t0406
kujawsko-pomorskie,inowrocławski,79562,895,31845,550,t0407
kujawsko-pomorskie,lipnowski,36717,399,13877,254,t0408
kujawsko-pomorskie,mogileński,17743,228,5616,87,t0409
kujawsko-pomorskie,nakielski,52411,682,16956,407,t0410
kujawsko-pomorskie,radziejowski,31416,327,10935,264,t0411
kujawsko-pomorskie,rypiński,23361,400,8226,70,t0412
kujawsko-pomorskie,sępoleński,34575,660,12820,554,t0413
kujawsko-pomorskie,świecki,52454,493,19770,369,t0414
kujawsko-pomorskie,toruński,48751,844,15488,418,t0415
kujawsko-pomorskie,tucholski,25848,214,8596,192,t0416
kujawsko-pomorskie,wąbrzeski,18007,175,6131,136,t0417
kujawsko-pomorskie,włocławski,43549,538,15893,411,t0418
kujawsko-pomorskie,żniński,34765,452,12058,255,t0419
kujawsko-pomorskie,Bydgoszcz,312550,3367,119629,2268,t0461
kujawsko-pomorskie,Grudziądz,90800,1489,35187,791,t0462
kujawsko-pomorskie,Toruń,126738,1744,44952,788,t0463
kujawsko-pomorskie,Włocławek,62294,762,21578,472,t0464
lubelskie,bialski,45353,407,17427,296,t0601
lubelskie,biłgorajski,39970,355,16331,318,t0602
lubelskie,chełmski,26408,291,10172,127,t0603
lubelskie,hrubieszowski,31758,397,12161,262,t0604
lubelskie,janowski,21930,230,8601,141,t0605
lubelskie,krasnostawski,30860,352,11982,257,t0606
lubelskie,kraśnicki,51525,789,20903,632,t0607
lubelskie,lubartowski,40261,329,15656,212,t0608
lubelskie,lubelski,63263,865,25047,585,t0609
lubelskie,łęczyński,30660,310,12299,194,t0610
lubelskie,łukowski,39899,426,16407,302,t0611
lubelskie,opolski,32176,389,12863,263,t0612
lubelskie,parczewski,21966,67,8946,6,t0613
lubelskie,puławski,72759,612,29543,217,t0614
lubelskie,radzyński,21969,148,8472,90,t0615
lubelskie,rycki,40089,470,16041,278,t0616
lubelskie,świdnicki,32775,445,13028,245,t0617
lubelskie,tomaszowski,40484,531,16191,347,t0618
lubelskie,włodawski,27710,354,11305,178,t0619
lubelskie,zamojski,35866,418,14789,285,t0620
lubelskie,Biała Podlaska,52846,828,21657,541,t0661
lubelskie,Chełm,45714,465,17948,228,t0662
lubelskie,Lublin,344444,2993,143828,2172,t0663
lubelskie,Zamość,68120,878,28279,711,t0664
lubuskie,gorzowski,22123,122,8770,104,t0801
lubuskie,krośnieński,38229,441,15436,321,t0802
lubuskie,międzyrzecki,50636,677,19995,507,t0803
lubuskie,nowosolski,65209,966,25823,692,t0804
lubuskie,słubicki,26020,211,9369,145,t0805
lubuskie,strzelecko-drezdenecki,35467,274,13668,127,t0806
lubuskie,sulęciński,19300,275,7068,99,t0807
lubuskie,świebodziński,40555,336,14990,315,t0808
lubuskie,zielonogórski,67431,329,26920,280,t0809
lubuskie,żagański,48782,577,18577,457,t0810
lubuskie,żarski,75668,912,30429,696,t0811
lubuskie,wschowski,16587,204,5786,72,t0812
lubuskie,Gorzów Wielkopolski,103836,1157,42048,872,t0861
lubuskie,Zielona Góra,112983,808,45956,574,t0862
łódzkie,bełchatowski,48630,601,17237,137,t1001
łódzkie,kutnowski,61408,616,23470,381,t1002
łódzkie,łaski,22482,673,8256,544,t1003
łódzkie,łęczycki,34416,385,13355,236,t1004
łódzkie,łowicki,69483,687,28448,571,t1005
łódzkie,łódzki wschodni,25949,181,9030,39,t1006
łódzkie,opoczyński,40891,322,15655,198,t1007
łódzkie,pabianicki,75760,1196,28416,707,t1008
łódzkie,pajęczański,22590,155,8696,101,t1009
łódzkie,piotrkowski,32820,526,11601,334,t1010
łódzkie,poddębicki,24772,418,9539,369,t1011
łódzkie,radomszczański,59840,805,23801,508,t1012
łódzkie,rawski,20037,338,7702,135,t1013
łódzkie,sieradzki,68682,1280,25756,811,t1014
łódzkie,skierniewicki,17226,112,6710,68,t1015
łódzkie,tomaszowski,75595,1144,29638,982,t1016
łódzkie,wieluński,65899,1110,26102,903,t1017
łódzkie,wieruszowski,23243,207,8628,182,t1018
łódzkie,zduńskowolski,32620,423,11133,156,t1019
