wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,645,0,133,0,t00
dolnośląskie,bolesławiecki,46085,1273,14397,967,t0201
dolnośląskie,dzierżoniowski,43293,1137,14841,361,t0202
dolnośląskie,głogowski,39640,971,13004,300,t0203
dolnośląskie,górowski,16651,276,4848,135,t0204
dolnośląskie,jaworski,26393,617,8404,340,t0205
dolnośląskie,jeleniogórski,35847,766,13707,541,t0206
dolnośląskie,kamiennogórski,19311,833,6802,485,t0207
dolnośląskie,kłodzki,81446,1508,29704,720,t0208
dolnośląskie,legnicki,25526,664,6879,365,t0209
dolnośląskie,lubański,17123,158,5804,65,t0210
dolnośląskie,lubiński,90185,1359,34517,752,t0211
dolnośląskie,lwówecki,24706,598,8349,270,t0212
dolnośląskie,milicki,21938,454,8184,203,t0213
dolnośląskie,oleśnicki,48106,860,13276,230,t0214
dolnośląskie,oławski,32932,624,13384,473,t0215
dolnośląskie,polkowicki,24216,428,5227,156,t0216
dolnośląskie,strzeliński,23969,590,8499,306,t0217
dolnośląskie,średzki,14954,234,5774,176,t0218
dolnośląskie,świdnicki,61183,1879,19360,554,t0219
dolnośląskie,trzebnicki,38509,536,14438,137,t0220
dolnośląskie,wałbrzyski,23301,656,9421,394,t0221
dolnośląskie,wołowski,26997,631,9236,402,t0222
dolnośląskie,wrocławski,65829,1759,22765,626,t0223
dolnośląskie,ząbkowicki,36736,832,13558,510,t0224
dolnośląskie,zgorzelecki,36296,837,13226,574,t0225
dolnośląskie,złotoryjski,22564,588,7534,333,t0226
dolnośląskie,Jelenia Góra,57510,1134,20279,619,t0261
dolnośląskie,Legnica,57549,1397,19519,983,t0262
dolnośląskie,Wrocław,688515,12912,238768,9402,t0264
dolnośląskie,Wałbrzych,153217,1730,57336,1263,t0265
kujawsko-pomorskie,aleksandrowski,101150,1589,42000,1128,t0401
kujawsko-pomorskie,brodnicki,42195,1012,14552,539,t0402
