wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,109047,13,38558,4,t0201,47174,1,156,0,23159,8
dolnośląskie,dzierżoniowski,107083,6,37552,0,t0202,42411,2,158,0,26962,4
dolnośląskie,głogowski,106238,6,35188,0,t0203,42120,0,184,0,28746,6
dolnośląskie,górowski,38420,0,13955,0,t0204,16467,0,79,0,7919,0
dolnośląskie,jaworski,60171,1,20784,0,t0205,25206,0,46,1,14135,0
dolnośląskie,jeleniogórski,72766,0,26309,0,t0206,31474,0,401,0,14582,0
dolnośląskie,kamiennogórski,49571,0,17230,0,t0207,19544,0,113,0,12684,0
dolnośląskie,kłodzki,191121,32,68162,1,t0208,77998,4,1322,1,43639,26
dolnośląskie,legnicki,63841,0,22025,0,t0209,27394,0,268,0,14154,0
dolnośląskie,lubański,48907,3,14825,0,t0210,20445,0,110,0,13527,3
dolnośląskie,lubiński,178320,21,66978,1,t0211,73744,3,1016,0,36582,17
dolnośląskie,lwówecki,63918,0,22892,0,t0212,26523,0,320,0,14183,0
dolnośląskie,milicki,50207,0,18771,0,t0213,20827,0,120,0,10489,0
dolnośląskie,oleśnicki,169591,5,56409,0,t0214,67427,1,510,0,45245,4
dolnośląskie,oławski,58340,1,22873,0,t0215,25887,0,99,0,9481,1
dolnośląskie,polkowicki,62068,0,21261,0,t0216,27017,0,53,0,13737,0
dolnośląskie,strzeliński,55325,0,20119,0,t0217,22668,0,518,0,12020,0
dolnośląskie,średzki,38566,0,12679,0,t0218,14498,0,484,0,10905,0
dolnośląskie,świdnicki,165766,9,55661,1,t0219,65125,1,1285,0,43695,7
dolnośląskie,trzebnicki,91148,7,33433,0,t0220,35486,0,465,0,21764,7
dolnośląskie,wałbrzyski,45935,0,17085,0,t0221,18496,0,259,0,10095,0
dolnośląskie,wołowski,63885,0,22192,0,t0222,27974,0,320,0,13399,0
dolnośląskie,wrocławski,162405,14,58038,0,t0223,63913,2,1254,0,39200,12
dolnośląskie,ząbkowicki,82002,4,29425,1,t0224,34477,0,345,0,17755,3
dolnośląskie,zgorzelecki,96345,0,31856,0,t0225,39163,0,233,0,25093,0
dolnośląskie,złotoryjski,53659,0,18391,0,t0226,22292,0,223,0,12753,0
dolnośląskie,Jelenia Góra,136098,12,49383,5,t0261,53879,0,456,0,32380,7
dolnośląskie,Legnica,137317,0,48783,0,t0262,56082,0,504,0,31948,0
dolnośląskie,Wrocław,1536142,120,553845,12,t0264,633744,16,4638,3,343915,89
dolnośląskie,Wałbrzych,278155,13,106705,2,t0265,122755,6,779,0,47916,5
kujawsko-pomorskie,aleksandrowski,160613,0,67108,0,t0401,73194,0,531,0,19780,0
kujawsko-pomorskie,brodnicki,106707,2,39754,2,t0402,44695,0,1508,0,20750,0
kujawsko-pomorskie,bydgoski,115700,6,42466,1,t0403,46610,0,404,0,26220,5
kujawsko-pomorskie,chełmiński,63545,0,23028,0,t0404,25538,0,55,0,14924,0
kujawsko-pomorskie,golubsko-dobrzyński,49267,0,18746,0,t0405,21288,0,341,0,8892,0
kujawsko-pomorskie,grudziądzki,37772,1,13902,0,t0406,16563,1,31,0,7276,0
kujawsko-pomorskie,inowrocławski,154703,19,56916,1,t0407,62484,2,538,0,34765,16
kujawsko-pomorskie,lipnowski,77852,0,28838,0,t0408,33277,0,348,0,15389,0
kujawsko-pomorskie,mogileński,55390,0,19107,0,t0409,21858,0,189,0,14236,0
kujawsko-pomorskie,nakielski,128628,0,44384,0,t0410,56073,0,493,0,27678,0
kujawsko-pomorskie,radziejowski,60235,0,23235,0,t0411,25852,0,654,0,10494,0
kujawsko-pomorskie,rypiński,53672,8,19639,6,t0412,22149,2,112,0,11772,0
kujawsko-pomorskie,sępoleński,66795,5,24932,0,t0413,29797,1,142,0,11924,4
kujawsko-pomorskie,świecki,121049,0,42613,0,t0414,50096,0,412,0,27928,0
kujawsko-pomorskie,toruński,98122,0,35671,0,t0415,44348,0,440,0,17663,0
