wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,112244,45,38573,0,t0201,47199,1,152,0,26320,44
dolnośląskie,dzierżoniowski,110991,48,37566,1,t0202,42430,0,153,0,30842,47
dolnośląskie,głogowski,111315,127,35212,2,t0203,42205,6,175,0,33723,119
dolnośląskie,górowski,39589,0,13956,0,t0204,16467,0,71,0,9095,0
dolnośląskie,jaworski,62185,7,20791,1,t0205,25220,0,46,0,16128,6
dolnośląskie,jeleniogórski,74907,23,26340,0,t0206,31523,0,376,0,16668,23
dolnośląskie,kamiennogórski,50924,36,17234,0,t0207,19547,0,109,0,14034,36
dolnośląskie,kłodzki,196763,96,68185,0,t0208,78035,1,686,0,49857,95
dolnośląskie,legnicki,66013,16,22033,0,t0209,27400,1,187,0,16393,15
dolnośląskie,lubański,51103,4,14836,0,t0210,20508,0,107,0,15652,4
dolnośląskie,lubiński,183657,112,67041,2,t0211,73818,0,827,0,41971,110
dolnośląskie,lwówecki,65764,35,22903,0,t0212,26532,0,276,0,16053,35
dolnośląskie,milicki,51723,21,18775,0,t0213,20844,0,114,0,11990,21
dolnośląskie,oleśnicki,175679,44,56466,4,t0214,67505,0,457,0,51251,40
dolnośląskie,oławski,58917,3,22879,0,t0215,25897,0,97,0,10044,3
dolnośląskie,polkowicki,63839,8,21274,0,t0216,27037,1,53,0,15475,7
dolnośląskie,strzeliński,57132,6,20127,0,t0217,22678,0,503,0,13824,6
dolnośląskie,średzki,40162,42,12701,0,t0218,14523,1,477,0,12461,41
dolnośląskie,świdnicki,173224,100,55709,1,t0219,65185,0,1140,0,51190,99
dolnośląskie,trzebnicki,94532,41,33457,1,t0220,35512,0,429,0,25134,40
dolnośląskie,wałbrzyski,47752,5,17088,0,t0221,18501,0,263,0,11900,5
dolnośląskie,wołowski,65516,0,22201,0,t0222,27982,0,264,0,15069,0
dolnośląskie,wrocławski,168772,59,58123,3,t0223,64005,0,1121,0,45523,56
dolnośląskie,ząbkowicki,84383,33,29453,3,t0224,34517,0,282,0,20131,30
dolnośląskie,zgorzelecki,99690,47,31873,0,t0225,39184,0,233,0,28400,47
dolnośląskie,złotoryjski,55651,12,18413,0,t0226,22306,0,138,0,14794,12
dolnośląskie,Jelenia Góra,142140,91,49437,0,t0261,53950,3,419,0,38334,88
dolnośląskie,Legnica,143491,70,48820,2,t0262,56143,0,362,0,38166,68
dolnośląskie,Wrocław,1581759,452,554631,23,t0264,634917,12,4233,0,387978,417
dolnośląskie,Wałbrzych,285488,151,106799,2,t0265,122848,1,687,0,55154,148
kujawsko-pomorskie,aleksandrowski,163023,17,67123,2,t0401,73218,0,471,0,22211,15
kujawsko-pomorskie,brodnicki,109642,55,39795,0,t0402,44735,0,1389,0,23723,55
kujawsko-pomorskie,bydgoski,119596,20,42486,0,t0403,46648,0,346,0,30116,20
kujawsko-pomorskie,chełmiński,65803,29,23037,0,t0404,25556,0,55,0,17155,29
kujawsko-pomorskie,golubsko-dobrzyński,50635,39,18749,0,t0405,21294,0,341,0,10251,39
kujawsko-pomorskie,grudziądzki,38580,6,13907,0,t0406,16569,0,31,0,8073,6
kujawsko-pomorskie,inowrocławski,161503,55,56990,1,t0407,62584,0,468,0,41461,54
kujawsko-pomorskie,lipnowski,79853,13,28846,0,t0408,33293,0,344,0,17370,13
kujawsko-pomorskie,mogileński,57045,14,19127,0,t0409,21890,0,170,0,15858,14
kujawsko-pomorskie,nakielski,132032,2,44424,0,t0410,56135,0,461,0,31012,2
kujawsko-pomorskie,radziejowski,61516,0,23236,0,t0411,25854,0,575,0,11851,0
kujawsko-pomorskie,rypiński,55216,12,19652,0,t0412,22161,0,96,0,13307,12
kujawsko-pomorskie,sępoleński,68562,2,24943,0,t0413,29825,0,139,0,13655,2
kujawsko-pomorskie,świecki,124880,55,42626,0,t0414,50127,0,403,0,31724,55
kujawsko-pomorskie,toruński,100637,5,35684,0,t0415,44376,0,421,0,20156,5
kujawsko-pomorskie,tucholski,59899,71,21140,1,t0416,24255,0,174,0,14330,70
kujawsko-pomorskie,wąbrzeski,42952,39,15021,0,t0417,17793,0,250,0,9888,39
kujawsko-pomorskie,włocławski,94549,12,35599,0,t0418,38743,0,277,0,19930,12
kujawsko-pomorskie,żniński,75372,1,28517,0,t0419,31016,0,404,0,15435,1
kujawsko-pomorskie,Bydgoszcz,694956,432,230986,7,t0461,268370,14,1494,0,194106,411
kujawsko-pomorskie,Grudziądz,184970,13,65434,5,t0462,76778,0,567,0,42191,8
kujawsko-pomorskie,Toruń,344268,139,107494,1,t0463,126878,0,993,0,108903,138
kujawsko-pomorskie,Włocławek,163069,50,50683,3,t0464,64298,3,1106,0,46982,44
lubelskie,bialski,92575,22,32973,0,t0601,38911,0,605,0,20086,22
lubelskie,biłgorajski,83552,41,30091,1,t0602,33863,0,72,0,19526,40
lubelskie,chełmski,54536,29,20055,0,t0603,22028,0,326,0,12127,29
lubelskie,hrubieszowski,69405,0,24282,0,t0604,28556,0,1552,0,15015,0
lubelskie,janowski,44474,0,16884,0,t0605,19150,0,526,0,7914,0
lubelskie,krasnostawski,63779,9,22132,0,t0606,25737,0,540,0,15370,9
lubelskie,kraśnicki,101087,0,37244,0,t0607,41562,0,365,0,21916,0
lubelskie,lubartowski,83843,17,31166,0,t0608,34933,0,1232,0,16512,17
lubelskie,lubelski,128958,14,46260,0,t0609,54323,0,627,0,27748,14
lubelskie,łęczyński,58166,30,22129,0,t0610,23981,0,513,0,11543,30
lubelskie,łukowski,87250,16,32008,0,t0611,36812,0,239,0,18191,16
lubelskie,opolski,69992,13,25130,0,t0612,29147,0,241,0,15474,13
lubelskie,parczewski,41679,0,15075,0,t0613,17733,0,502,0,8369,0
lubelskie,puławski,148521,96,53754,0,t0614,59001,2,407,0,35359,94
lubelskie,radzyński,47110,22,17227,0,t0615,19563,0,181,0,10139,22
lubelskie,rycki,79407,73,29415,0,t0616,31801,1,354,0,17837,72
lubelskie,świdnicki,76891,51,26525,0,t0617,28958,1,157,0,21251,50
lubelskie,tomaszowski,83842,61,30046,0,t0618,35281,2,253,0,18262,59
lubelskie,włodawski,51081,0,18414,0,t0619,21111,0,168,0,11388,0
lubelskie,zamojski,73153,73,27545,0,t0620,28866,2,366,0,16376,71
