wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,73669,95,33330,38,t0201
dolnośląskie,dzierżoniowski,69300,98,32515,36,t0202
dolnośląskie,głogowski,65222,130,29791,74,t0203
dolnośląskie,górowski,26897,47,12234,47,t0204
dolnośląskie,jaworski,39429,43,17872,28,t0205
dolnośląskie,jeleniogórski,51567,57,23921,31,t0206
dolnośląskie,kamiennogórski,31972,58,15048,21,t0207
dolnośląskie,kłodzki,129495,113,60778,61,t0208
dolnośląskie,legnicki,44357,12,19809,4,t0209
dolnośląskie,lubański,30215,5,12795,0,t0210
dolnośląskie,lubiński,125387,77,60096,44,t0211
dolnośląskie,lwówecki,42153,54,19602,24,t0212
dolnośląskie,milicki,34639,35,16396,26,t0213
dolnośląskie,oleśnicki,99464,184,45557,85,t0214
dolnośląskie,oławski,45843,20,21610,5,t0215
dolnośląskie,polkowicki,41950,105,18409,63,t0216
dolnośląskie,strzeliński,37412,24,17484,11,t0217
dolnośląskie,średzki,22152,38,10491,11,t0218
dolnośląskie,świdnicki,102908,114,47362,56,t0219
dolnośląskie,trzebnicki,59983,7,28937,1,t0220
dolnośląskie,wałbrzyski,31493,17,15025,14,t0221
dolnośląskie,wołowski,42824,62,19126,15,t0222
dolnośląskie,wrocławski,103917,56,49555,42,t0223
dolnośląskie,ząbkowicki,55908,71,26243,34,t0224
dolnośląskie,zgorzelecki,60254,111,27395,59,t0225
dolnośląskie,złotoryjski,35118,34,15761,20,t0226
dolnośląskie,Jelenia Góra,90756,63,43759,37,t0261
dolnośląskie,Legnica,90612,65,42728,27,t0262
dolnośląskie,Wrocław,1057329,635,497401,314,t0264
dolnośląskie,Wałbrzych,211985,106,98995,38,t0265
kujawsko-pomorskie,aleksandrowski,133097,55,63364,31,t0401
kujawsko-pomorskie,brodnicki,72748,90,34224,58,t0402
kujawsko-pomorskie,bydgoski,77543,78,36813,49,t0403
kujawsko-pomorskie,chełmiński,42221,73,19882,31,t0404
kujawsko-pomorskie,golubsko-dobrzyński,36095,38,16816,32,t0405
kujawsko-pomorskie,grudziądzki,26603,24,12045,12,t0406
kujawsko-pomorskie,inowrocławski,105474,144,50204,68,t0407
kujawsko-pomorskie,lipnowski,53823,92,24785,60,t0408
kujawsko-pomorskie,mogileński,33141,55,15432,8,t0409
kujawsko-pomorskie,nakielski,85466,3,38451,2,t0410
kujawsko-pomorskie,radziejowski,44761,26,21025,21,t0411
kujawsko-pomorskie,rypiński,36172,44,17055,7,t0412
