wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,8,0,2,0,t00
dolnośląskie,bolesławiecki,80944,119,34667,15,t0201
dolnośląskie,dzierżoniowski,77356,134,34063,0,t0202
dolnośląskie,głogowski,73787,260,31341,3,t0203
dolnośląskie,górowski,28927,78,12597,0,t0204
dolnośląskie,jaworski,43252,18,18449,2,t0205
dolnośląskie,jeleniogórski,56477,165,24634,1,t0206
dolnośląskie,kamiennogórski,35952,143,15794,3,t0207
dolnośląskie,kłodzki,144362,213,63039,6,t0208
dolnośląskie,legnicki,47636,12,20329,0,t0209
dolnośląskie,lubański,33911,89,13384,1,t0210
dolnośląskie,lubiński,137308,340,61867,7,t0211
dolnośląskie,lwówecki,46225,30,20386,0,t0212
dolnośląskie,milicki,37887,48,17034,0,t0213
dolnośląskie,oleśnicki,113114,393,48414,9,t0214
dolnośląskie,oławski,49061,113,21911,0,t0215
dolnośląskie,polkowicki,45224,105,19114,13,t0216
dolnośląskie,strzeliński,40925,17,18219,0,t0217
dolnośląskie,średzki,25115,66,11065,0,t0218
dolnośląskie,świdnicki,116267,158,49747,3,t0219
dolnośląskie,trzebnicki,65881,0,30145,0,t0220
dolnośląskie,wałbrzyski,35455,0,15883,0,t0221
dolnośląskie,wołowski,46935,10,19773,0,t0222
dolnośląskie,wrocławski,113441,320,51217,7,t0223
dolnośląskie,ząbkowicki,62375,102,27156,3,t0224
dolnośląskie,zgorzelecki,66781,31,28505,1,t0225
dolnośląskie,złotoryjski,38664,56,16433,1,t0226
dolnośląskie,Jelenia Góra,101175,352,45307,5,t0261
dolnośląskie,Legnica,101230,302,44464,11,t0262
dolnośląskie,Wrocław,1161337,2560,511931,101,t0264
dolnośląskie,Wałbrzych,229267,593,101445,22,t0265
kujawsko-pomorskie,aleksandrowski,140143,75,64425,0,t0401
kujawsko-pomorskie,brodnicki,80278,233,35902,4,t0402
kujawsko-pomorskie,bydgoski,84399,60,38256,1,t0403
kujawsko-pomorskie,chełmiński,46417,29,20627,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,38918,65,17540,2,t0405
kujawsko-pomorskie,grudziądzki,28714,19,12676,3,t0406
kujawsko-pomorskie,inowrocławski,115357,310,51790,12,t0407
kujawsko-pomorskie,lipnowski,58812,1,26061,0,t0408
kujawsko-pomorskie,mogileński,37281,38,16505,1,t0409
kujawsko-pomorskie,nakielski,93301,127,39905,4,t0410
kujawsko-pomorskie,radziejowski,47802,0,21693,0,t0411
kujawsko-pomorskie,rypiński,40047,143,17856,4,t0412
kujawsko-pomorskie,sępoleński,53211,12,23220,0,t0413
kujawsko-pomorskie,świecki,87278,176,38112,1,t0414
kujawsko-pomorskie,toruński,77538,130,33062,2,t0415
kujawsko-pomorskie,tucholski,42705,42,18961,1,t0416
kujawsko-pomorskie,wąbrzeski,31233,37,13579,3,t0417
kujawsko-pomorskie,włocławski,71020,66,32588,1,t0418
kujawsko-pomorskie,żniński,57179,85,26200,3,t0419
kujawsko-pomorskie,Bydgoszcz,486233,1317,211432,20,t0461
kujawsko-pomorskie,Grudziądz,136012,377,59896,14,t0462
kujawsko-pomorskie,Toruń,224437,1112,94868,27,t0463
kujawsko-pomorskie,Włocławek,108145,687,45098,23,t0464
lubelskie,bialski,69290,90,29810,2,t0601
lubelskie,biłgorajski,61816,78,27349,1,t0602
lubelskie,chełmski,40660,35,18055,2,t0603
lubelskie,hrubieszowski,51065,121,21997,7,t0604
lubelskie,janowski,35235,69,15594,3,t0605
lubelskie,krasnostawski,46948,88,20244,5,t0606
lubelskie,kraśnicki,75830,79,33610,4,t0607
lubelskie,lubartowski,63490,135,28000,16,t0608
lubelskie,lubelski,96288,194,41319,4,t0609
lubelskie,łęczyński,44562,10,20274,1,t0610
lubelskie,łukowski,64341,119,28465,8,t0611
lubelskie,opolski,51469,8,22476,0,t0612
lubelskie,parczewski,32120,70,13785,2,t0613
lubelskie,puławski,110545,233,49507,7,t0614
lubelskie,radzyński,35206,79,15568,8,t0615
lubelskie,rycki,59176,94,27038,1,t0616
lubelskie,świdnicki,54215,226,23788,9,t0617
lubelskie,tomaszowski,62651,131,27457,3,t0618
lubelskie,włodawski,38704,135,17014,11,t0619
lubelskie,zamojski,54433,79,25022,0,t0620
lubelskie,Biała Podlaska,80567,196,35441,14,t0661
lubelskie,Chełm,72307,159,30764,10,t0662
lubelskie,Lublin,512096,1469,215360,80,t0663
lubelskie,Zamość,101244,282,44654,7,t0664
lubuskie,gorzowski,33353,7,14613,1,t0801
lubuskie,krośnieński,55957,92,25107,7,t0802
lubuskie,międzyrzecki,74251,147,32651,1,t0803
lubuskie,nowosolski,103263,273,43281,6,t0804
lubuskie,słubicki,43355,205,19506,23,t0805
lubuskie,strzelecko-drezdenecki,57126,94,23843,1,t0806
lubuskie,sulęciński,35640,87,15006,3,t0807
lubuskie,świebodziński,60915,17,26575,0,t0808
lubuskie,zielonogórski,97272,118,43002,3,t0809
lubuskie,żagański,76927,30,32757,0,t0810
lubuskie,żarski,110270,206,49038,8,t0811
lubuskie,wschowski,30579,85,13950,6,t0812
lubuskie,Gorzów Wielkopolski,176512,775,74132,20,t0861
lubuskie,Zielona Góra,171749,490,75395,11,t0862
łódzkie,bełchatowski,81920,203,35678,1,t1001
łódzkie,kutnowski,98699,273,45311,7,t1002
łódzkie,łaski,39313,0,18082,0,t1003
łódzkie,łęczycki,57092,101,25067,10,t1004
łódzkie,łowicki,97931,148,44838,5,t1005
łódzkie,łódzki wschodni,42547,134,17979,2,t1006
łódzkie,opoczyński,65681,127,28555,4,t1007
łódzkie,pabianicki,121141,460,53996,11,t1008
łódzkie,pajęczański,31903,18,14131,0,t1009
łódzkie,piotrkowski,54877,0,24584,0,t1010
łódzkie,poddębicki,40702,41,18544,1,t1011
łódzkie,radomszczański,97784,42,43975,1,t1012
łódzkie,rawski,32230,36,14182,1,t1013
łódzkie,sieradzki,110043,228,48185,5,t1014
łódzkie,skierniewicki,25743,0,11864,0,t1015
łódzkie,tomaszowski,116555,85,52477,7,t1016
łódzkie,wieluński,94656,30,43246,5,t1017
łódzkie,wieruszowski,36431,55,15734,1,t1018
łódzkie,zduńskowolski,55420,0,24524,0,t1019
łódzkie,zgierski,145582,449,64468,21,t1020
łódzkie,brzeziński,37693,24,17243,0,t1021
łódzkie,Łódź,1010716,2283,444977,88,t1061
łódzkie,Piotrków Trybunalski,92597,218,40528,4,t1062
łódzkie,Skierniewice,80290,101,35764,2,t1063
małopolskie,bocheński,85631,36,36952,0,t1201
małopolskie,brzeski,73604,107,32643,4,t1202
małopolskie,chrzanowski,121877,174,53121,5,t1203
małopolskie,dąbrowski,46217,79,20923,5,t1204
małopolskie,gorlicki,93951,156,42247,6,t1205
małopolskie,krakowski,176069,230,78548,3,t1206
małopolskie,limanowski,96840,31,42694,12,t1207
małopolskie,miechowski,65359,84,30182,3,t1208
małopolskie,myślenicki,113082,259,51056,5,t1209
małopolskie,nowosądecki,140740,123,60942,0,t1210
małopolskie,nowotarski,142499,184,62215,1,t1211
małopolskie,olkuski,118323,97,52822,1,t1212
małopolskie,oświęcimski,132849,230,59769,2,t1213
małopolskie,proszowicki,47387,0,21909,0,t1214
małopolskie,suski,75217,106,34245,1,t1215
małopolskie,tarnowski,103337,73,46261,3,t1216
małopolskie,tatrzański,39393,9,17506,0,t1217
małopolskie,wadowicki,131454,322,56711,9,t1218
małopolskie,wielicki,122068,342,52865,15,t1219
małopolskie,Kraków,1304879,4476,582135,138,t1261
małopolskie,Nowy Sącz,70978,179,31773,1,t1262
małopolskie,Tarnów,128387,223,54844,3,t1263
mazowieckie,białobrzeski,39016,12,17829,0,t1401
mazowieckie,ciechanowski,88246,163,39625,6,t1402
mazowieckie,garwoliński,91039,179,41678,7,t1403
mazowieckie,gostyniński,31597,0,14385,0,t1404
mazowieckie,grodziski,105203,194,46103,4,t1405
mazowieckie,grójecki,115758,216,51892,8,t1406
mazowieckie,kozienicki,49024,108,22150,2,t1407
mazowieckie,legionowski,87522,226,35725,9,t1408
mazowieckie,lipski,29102,48,13163,1,t1409
mazowieckie,łosicki,20920,28,9483,1,t1410
mazowieckie,makowski,46194,32,20205,0,t1411
mazowieckie,miński,142112,138,61173,1,t1412
mazowieckie,mławski,67993,252,30720,20,t1413
mazowieckie,nowodworski,124568,255,55010,6,t1414
mazowieckie,ostrołęcki,54471,55,24551,0,t1415
mazowieckie,ostrowski,55510,139,26113,11,t1416
mazowieckie,otwocki,104035,296,46767,6,t1417
mazowieckie,piaseczyński,272868,851,119293,31,t1418
mazowieckie,płocki,93847,26,42823,1,t1419
mazowieckie,płoński,86722,90,38835,1,t1420
mazowieckie,pruszkowski,151549,167,67352,0,t1421
mazowieckie,przasnyski,54795,8,25128,0,t1422
mazowieckie,przysuski,31748,29,14370,1,t1423
mazowieckie,pułtuski,51237,100,23267,1,t1424
mazowieckie,radomski,70705,25,31826,3,t1425
mazowieckie,siedlecki,34060,18,15652,0,t1426
