wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,194,36,1,0,t00
dolnośląskie,bolesławiecki,3440,508,656,319,t0201
dolnośląskie,dzierżoniowski,2258,232,203,71,t0202
dolnośląskie,głogowski,2020,207,298,120,t0203
dolnośląskie,górowski,326,0,0,0,t0204
dolnośląskie,jaworski,1292,126,279,112,t0205
dolnośląskie,jeleniogórski,1358,99,187,60,t0206
dolnośląskie,kamiennogórski,1194,83,140,30,t0207
dolnośląskie,kłodzki,6736,694,1072,441,t0208
dolnośląskie,legnicki,265,29,0,0,t0209
dolnośląskie,lubański,1107,89,176,65,t0210
dolnośląskie,lubiński,4982,385,1052,210,t0211
dolnośląskie,lwówecki,1328,126,350,47,t0212
dolnośląskie,milicki,1321,120,175,52,t0213
dolnośląskie,oleśnicki,1926,110,133,50,t0214
dolnośląskie,oławski,2034,188,342,95,t0215
dolnośląskie,polkowicki,218,34,0,0,t0216
dolnośląskie,strzeliński,990,60,110,0,t0217
dolnośląskie,średzki,290,53,0,0,t0218
dolnośląskie,świdnicki,4381,263,1259,168,t0219
dolnośląskie,trzebnicki,2444,203,225,48,t0220
dolnośląskie,wałbrzyski,1422,242,295,204,t0221
dolnośląskie,wołowski,1268,108,194,53,t0222
dolnośląskie,wrocławski,1496,203,0,0,t0223
dolnośląskie,ząbkowicki,2325,239,522,144,t0224
dolnośląskie,zgorzelecki,3969,369,1420,229,t0225
dolnośląskie,złotoryjski,1012,136,372,110,t0226
dolnośląskie,Jelenia Góra,3529,239,712,136,t0261
dolnośląskie,Legnica,3944,191,933,130,t0262
dolnośląskie,Wrocław,52005,3311,15715,2149,t0264
dolnośląskie,Wałbrzych,7661,678,1785,238,t0265
kujawsko-pomorskie,aleksandrowski,2257,235,434,102,t0401
kujawsko-pomorskie,brodnicki,1740,201,327,75,t0402
kujawsko-pomorskie,bydgoski,908,133,0,0,t0403
kujawsko-pomorskie,chełmiński,1286,126,286,36,t0404
kujawsko-pomorskie,golubsko-dobrzyński,1055,37,407,0,t0405
kujawsko-pomorskie,grudziądzki,432,64,85,0,t0406
kujawsko-pomorskie,inowrocławski,4454,371,1014,177,t0407
kujawsko-pomorskie,lipnowski,1713,180,394,58,t0408
kujawsko-pomorskie,mogileński,836,46,125,0,t0409
kujawsko-pomorskie,nakielski,1086,124,182,63,t0410
kujawsko-pomorskie,radziejowski,1425,91,391,0,t0411
kujawsko-pomorskie,rypiński,1033,140,305,35,t0412
kujawsko-pomorskie,sępoleński,1650,119,319,36,t0413
kujawsko-pomorskie,świecki,2227,194,274,92,t0414
kujawsko-pomorskie,toruński,1279,114,257,47,t0415
kujawsko-pomorskie,tucholski,942,66,250,41,t0416
kujawsko-pomorskie,wąbrzeski,767,114,118,24,t0417
kujawsko-pomorskie,włocławski,1166,189,60,60,t0418
kujawsko-pomorskie,żniński,1604,125,285,34,t0419
kujawsko-pomorskie,Bydgoszcz,23375,1551,5910,1203,t0461
kujawsko-pomorskie,Grudziądz,4072,426,1224,326,t0462
kujawsko-pomorskie,Toruń,9251,715,2132,415,t0463
kujawsko-pomorskie,Włocławek,3191,96,323,0,t0464
lubelskie,bialski,1622,220,135,21,t0601
lubelskie,biłgorajski,2022,269,254,48,t0602
lubelskie,chełmski,697,194,0,0,t0603
lubelskie,hrubieszowski,1560,227,350,68,t0604
lubelskie,janowski,1641,138,231,54,t0605
lubelskie,krasnostawski,1875,153,216,54,t0606
lubelskie,kraśnicki,2178,227,189,53,t0607
lubelskie,lubartowski,1985,159,200,64,t0608
lubelskie,lubelski,2372,332,237,60,t0609
lubelskie,łęczyński,1889,258,484,125,t0610
lubelskie,łukowski,2113,133,154,29,t0611
