wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,65,0,12,0,t00
dolnośląskie,bolesławiecki,34738,967,9686,223,t0201
dolnośląskie,dzierżoniowski,32508,619,9632,51,t0202
dolnośląskie,głogowski,30148,459,8897,122,t0203
dolnośląskie,górowski,11495,226,3007,160,t0204
dolnośląskie,jaworski,20517,670,5545,233,t0205
dolnośląskie,jeleniogórski,28052,604,9132,370,t0206
dolnośląskie,kamiennogórski,14243,314,4077,177,t0207
dolnośląskie,kłodzki,66201,1032,21309,466,t0208
dolnośląskie,legnicki,17502,660,3877,119,t0209
dolnośląskie,lubański,12744,174,3980,62,t0210
dolnośląskie,lubiński,70943,1066,20726,491,t0211
dolnośląskie,lwówecki,18553,394,5564,51,t0212
dolnośląskie,milicki,16957,458,5221,234,t0213
dolnośląskie,oleśnicki,33451,1635,8090,113,t0214
dolnośląskie,oławski,27597,380,9685,159,t0215
dolnośląskie,polkowicki,15913,943,2662,81,t0216
dolnośląskie,strzeliński,18184,439,5508,240,t0217
dolnośląskie,średzki,12014,226,3929,32,t0218
dolnośląskie,świdnicki,44001,631,14250,329,t0219
dolnośląskie,trzebnicki,31013,638,10741,379,t0220
dolnośląskie,wałbrzyski,18690,562,6308,229,t0221
dolnośląskie,wołowski,20284,299,5996,82,t0222
dolnośląskie,wrocławski,48193,839,13714,295,t0223
dolnośląskie,ząbkowicki,28445,340,9552,192,t0224
dolnośląskie,zgorzelecki,28686,784,8951,159,t0225
dolnośląskie,złotoryjski,17397,421,4735,144,t0226
dolnośląskie,Jelenia Góra,44451,1156,13013,348,t0261
dolnośląskie,Legnica,42435,740,9996,188,t0262
dolnośląskie,Wrocław,520711,10078,138184,3766,t0264
dolnośląskie,Wałbrzych,126694,2107,39212,900,t0265
kujawsko-pomorskie,aleksandrowski,80255,1275,26624,1097,t0401
kujawsko-pomorskie,brodnicki,31915,980,9024,204,t0402
kujawsko-pomorskie,bydgoski,34037,548,8249,177,t0403
kujawsko-pomorskie,chełmiński,18047,254,4859,146,t0404
kujawsko-pomorskie,golubsko-dobrzyński,14044,444,4044,73,t0405
kujawsko-pomorskie,grudziądzki,10074,291,2316,19,t0406
kujawsko-pomorskie,inowrocławski,53730,1355,14665,478,t0407
kujawsko-pomorskie,lipnowski,24328,422,6425,180,t0408
kujawsko-pomorskie,mogileński,11911,173,3111,55,t0409
