wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,60468,50,25724,50,t0201
dolnośląskie,dzierżoniowski,55106,120,23030,75,t0202
dolnośląskie,głogowski,50282,46,19851,46,t0203
dolnośląskie,górowski,22548,410,9250,280,t0204
dolnośląskie,jaworski,33244,45,13992,18,t0205
dolnośląskie,jeleniogórski,43202,135,18907,5,t0206
dolnośląskie,kamiennogórski,25248,0,10799,0,t0207
dolnośląskie,kłodzki,104009,227,44939,156,t0208
dolnośląskie,legnicki,35098,559,13936,401,t0209
dolnośląskie,lubański,22549,240,8764,98,t0210
dolnośląskie,lubiński,109539,310,50647,239,t0211
dolnośląskie,lwówecki,32176,252,12974,156,t0212
dolnośląskie,milicki,27483,111,11688,108,t0213
dolnośląskie,oleśnicki,70092,1118,27394,963,t0214
dolnośląskie,oławski,40070,0,18246,0,t0215
dolnośląskie,polkowicki,34865,141,14024,123,t0216
dolnośląskie,strzeliński,30054,119,12596,79,t0217
dolnośląskie,średzki,18420,0,8236,0,t0218
dolnośląskie,świdnicki,80009,432,32434,347,t0219
dolnośląskie,trzebnicki,48656,464,20742,380,t0220
dolnośląskie,wałbrzyski,27714,3,12478,3,t0221
dolnośląskie,wołowski,35468,0,15064,0,t0222
dolnośląskie,wrocławski,84633,1015,35487,820,t0223
dolnośląskie,ząbkowicki,45798,484,19977,353,t0224
dolnośląskie,zgorzelecki,47220,0,20055,0,t0225
dolnośląskie,złotoryjski,28443,0,11648,0,t0226
dolnośląskie,Jelenia Góra,73778,515,32192,454,t0261
dolnośląskie,Legnica,75133,178,32931,123,t0262
dolnośląskie,Wrocław,900907,4151,394730,2878,t0264
dolnośląskie,Wałbrzych,186303,1560,83705,1228,t0265
kujawsko-pomorskie,aleksandrowski,118691,106,54770,16,t0401
kujawsko-pomorskie,brodnicki,54527,84,21863,49,t0402
kujawsko-pomorskie,bydgoski,62778,639,25952,364,t0403
kujawsko-pomorskie,chełmiński,32272,78,13254,30,t0404
kujawsko-pomorskie,golubsko-dobrzyński,27601,137,10773,78,t0405
kujawsko-pomorskie,grudziądzki,20288,0,8144,0,t0406
kujawsko-pomorskie,inowrocławski,89861,505,39388,433,t0407
kujawsko-pomorskie,lipnowski,41864,208,17329,31,t0408
kujawsko-pomorskie,mogileński,21897,0,8530,0,t0409
kujawsko-pomorskie,nakielski,64905,624,26291,430,t0410
kujawsko-pomorskie,radziejowski,37598,428,15680,302,t0411
kujawsko-pomorskie,rypiński,26638,0,10439,0,t0412
kujawsko-pomorskie,sępoleński,41729,0,18316,0,t0413
kujawsko-pomorskie,świecki,60888,709,25259,515,t0414
kujawsko-pomorskie,toruński,57740,428,21649,180,t0415
kujawsko-pomorskie,tucholski,31332,221,12815,216,t0416
kujawsko-pomorskie,wąbrzeski,21601,342,8664,166,t0417
kujawsko-pomorskie,włocławski,51442,433,21603,406,t0418
kujawsko-pomorskie,żniński,41474,608,16542,548,t0419
kujawsko-pomorskie,Bydgoszcz,356329,1997,151327,1496,t0461
kujawsko-pomorskie,Grudziądz,99996,740,40862,123,t0462
kujawsko-pomorskie,Toruń,148043,1498,59071,1017,t0463
kujawsko-pomorskie,Włocławek,73660,627,29302,467,t0464
lubelskie,bialski,51209,148,21756,92,t0601
lubelskie,biłgorajski,44005,12,19193,12,t0602
lubelskie,chełmski,30089,24,12679,0,t0603
lubelskie,hrubieszowski,36203,10,15318,5,t0604
lubelskie,janowski,24368,138,10393,86,t0605
lubelskie,krasnostawski,35188,163,15368,117,t0606
lubelskie,kraśnicki,57635,59,25952,48,t0607
lubelskie,lubartowski,45731,297,19614,220,t0608
lubelskie,lubelski,70746,143,30451,121,t0609
lubelskie,łęczyński,34400,0,15223,0,t0610
lubelskie,łukowski,45014,181,19494,123,t0611
lubelskie,opolski,36225,0,15350,0,t0612
lubelskie,parczewski,24491,0,11011,0,t0613
lubelskie,puławski,80931,38,35454,0,t0614
lubelskie,radzyński,24768,164,10467,83,t0615
lubelskie,rycki,45091,126,19858,60,t0616
lubelskie,świdnicki,37476,36,16647,24,t0617
lubelskie,tomaszowski,45477,173,19770,123,t0618
lubelskie,włodawski,30824,48,13605,25,t0619
lubelskie,zamojski,40095,0,17760,0,t0620
lubelskie,Biała Podlaska,58567,119,26134,101,t0661
lubelskie,Chełm,51625,301,22151,220,t0662
lubelskie,Lublin,379769,706,170404,511,t0663
lubelskie,Zamość,75635,216,34176,168,t0664
lubuskie,gorzowski,24902,35,10924,35,t0801
lubuskie,krośnieński,42579,0,18802,0,t0802
lubuskie,międzyrzecki,57541,277,25613,222,t0803
lubuskie,nowosolski,74709,492,32541,263,t0804
lubuskie,słubicki,30654,197,12777,159,t0805
lubuskie,strzelecko-drezdenecki,40972,254,17707,209,t0806
lubuskie,sulęciński,23096,168,9647,108,t0807
lubuskie,świebodziński,47344,1303,20402,1040,t0808
lubuskie,zielonogórski,74895,435,32717,244,t0809
lubuskie,żagański,56255,14,24101,4,t0810
lubuskie,żarski,85406,179,38299,167,t0811
lubuskie,wschowski,21041,829,9191,749,t0812
lubuskie,Gorzów Wielkopolski,121289,992,54837,687,t0861
lubuskie,Zielona Góra,127837,228,56991,166,t0862
łódzkie,bełchatowski,57254,366,23503,112,t1001
łódzkie,kutnowski,71802,342,31349,171,t1002
łódzkie,łaski,28825,252,12299,184,t1003
łódzkie,łęczycki,39988,54,16278,0,t1004
łódzkie,łowicki,78002,371,35212,231,t1005
łódzkie,łódzki wschodni,29762,147,11848,147,t1006
łódzkie,opoczyński,46568,136,19315,109,t1007
łódzkie,pabianicki,86909,449,36634,280,t1008
łódzkie,pajęczański,25660,60,10882,4,t1009
łódzkie,piotrkowski,38304,592,15176,268,t1010
łódzkie,poddębicki,30570,0,12970,0,t1011
łódzkie,radomszczański,68394,306,29067,130,t1012
łódzkie,rawski,22524,0,9014,0,t1013
łódzkie,sieradzki,77854,597,31571,269,t1014
łódzkie,skierniewicki,19398,0,8300,0,t1015
łódzkie,tomaszowski,86071,72,37936,47,t1016
łódzkie,wieluński,75569,341,34095,239,t1017
łódzkie,wieruszowski,26350,0,10828,0,t1018
łódzkie,zduńskowolski,38973,404,15762,222,t1019
łódzkie,zgierski,107249,103,45856,103,t1020
łódzkie,brzeziński,28725,264,12540,224,t1021
łódzkie,Łódź,776393,4601,345335,3670,t1061
łódzkie,Piotrków Trybunalski,61013,115,24791,108,t1062
łódzkie,Skierniewice,61009,582,27177,577,t1063
małopolskie,bocheński,58730,962,22271,406,t1201
małopolskie,brzeski,51041,503,20661,363,t1202
małopolskie,chrzanowski,91738,421,38242,273,t1203
małopolskie,dąbrowski,33244,60,14205,32,t1204
małopolskie,gorlicki,70479,142,31631,90,t1205
małopolskie,krakowski,121989,1099,49623,790,t1206
małopolskie,limanowski,68911,666,29107,335,t1207
małopolskie,miechowski,50644,48,21770,2,t1208
małopolskie,myślenicki,76575,660,30908,544,t1209
małopolskie,nowosądecki,102818,638,41587,300,t1210
małopolskie,nowotarski,102586,446,42287,134,t1211
małopolskie,olkuski,91857,744,39019,413,t1212
małopolskie,oświęcimski,89988,1193,34494,917,t1213
małopolskie,proszowicki,35126,1,15515,0,t1214
małopolskie,suski,53310,65,21910,65,t1215
małopolskie,tarnowski,76167,715,31853,449,t1216
