wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,73388,84,33170,8,t0201
dolnośląskie,dzierżoniowski,69022,60,32423,44,t0202
dolnośląskie,głogowski,64957,102,29645,31,t0203
dolnośląskie,górowski,26823,0,12185,0,t0204
dolnośląskie,jaworski,39332,2,17828,0,t0205
dolnośląskie,jeleniogórski,51339,0,23856,0,t0206
dolnośląskie,kamiennogórski,31875,1,15000,0,t0207
dolnośląskie,kłodzki,129037,12,60573,2,t0208
dolnośląskie,legnicki,44316,10,19805,0,t0209
dolnośląskie,lubański,30159,0,12779,0,t0210
dolnośląskie,lubiński,125138,31,59961,13,t0211
dolnośląskie,lwówecki,42063,34,19555,0,t0212
dolnośląskie,milicki,34559,14,16340,5,t0213
dolnośląskie,oleśnicki,99014,274,45385,196,t0214
dolnośląskie,oławski,45785,0,21605,0,t0215
dolnośląskie,polkowicki,41819,2,18333,0,t0216
dolnośląskie,strzeliński,37363,0,17459,0,t0217
dolnośląskie,średzki,22067,0,10466,0,t0218
dolnośląskie,świdnicki,102538,203,47212,93,t0219
dolnośląskie,trzebnicki,59854,41,28857,26,t0220
dolnośląskie,wałbrzyski,31455,0,15000,0,t0221
dolnośląskie,wołowski,42661,10,19052,6,t0222
dolnośląskie,wrocławski,103772,39,49484,25,t0223
dolnośląskie,ząbkowicki,55700,0,26139,0,t0224
dolnośląskie,zgorzelecki,60043,26,27324,0,t0225
dolnośląskie,złotoryjski,35040,8,15727,1,t0226
dolnośląskie,Jelenia Góra,90538,35,43658,30,t0261
dolnośląskie,Legnica,90409,81,42635,9,t0262
dolnośląskie,Wrocław,1055101,476,496372,168,t0264
dolnośląskie,Wałbrzych,211604,32,98839,15,t0265
kujawsko-pomorskie,aleksandrowski,132941,34,63302,0,t0401
kujawsko-pomorskie,brodnicki,72492,7,34059,0,t0402
kujawsko-pomorskie,bydgoski,77438,69,36749,54,t0403
kujawsko-pomorskie,chełmiński,42068,0,19821,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,36048,21,16783,1,t0405
kujawsko-pomorskie,grudziądzki,26550,0,12010,0,t0406
kujawsko-pomorskie,inowrocławski,105197,105,50080,32,t0407
kujawsko-pomorskie,lipnowski,53606,45,24677,32,t0408
kujawsko-pomorskie,mogileński,32945,25,15363,0,t0409
kujawsko-pomorskie,nakielski,85127,209,38298,68,t0410
kujawsko-pomorskie,radziejowski,44645,0,20935,0,t0411
kujawsko-pomorskie,rypiński,35993,0,17001,0,t0412
kujawsko-pomorskie,sępoleński,48826,0,22570,0,t0413
kujawsko-pomorskie,świecki,78772,90,36234,36,t0414
kujawsko-pomorskie,toruński,72471,5,31838,0,t0415
kujawsko-pomorskie,tucholski,39585,100,18179,58,t0416
kujawsko-pomorskie,wąbrzeski,28335,13,12889,0,t0417
kujawsko-pomorskie,włocławski,65570,43,31328,22,t0418
kujawsko-pomorskie,żniński,53155,6,25281,0,t0419
kujawsko-pomorskie,Bydgoszcz,436597,363,204492,142,t0461
kujawsko-pomorskie,Grudziądz,124589,17,57697,8,t0462
kujawsko-pomorskie,Toruń,194455,282,90282,96,t0463
kujawsko-pomorskie,Włocławek,94957,94,43017,20,t0464
lubelskie,bialski,62071,0,28485,0,t0601
lubelskie,biłgorajski,54593,7,26026,0,t0602
lubelskie,chełmski,36507,6,17259,3,t0603
lubelskie,hrubieszowski,45277,10,20840,0,t0604
lubelskie,janowski,31185,3,14548,2,t0605
lubelskie,krasnostawski,41488,23,19167,11,t0606
lubelskie,kraśnicki,67234,0,31840,0,t0607
lubelskie,lubartowski,55559,22,26080,14,t0608
lubelskie,lubelski,85022,67,38923,30,t0609
lubelskie,łęczyński,40476,0,19429,0,t0610
lubelskie,łukowski,56880,26,26737,0,t0611
lubelskie,opolski,45491,0,21016,0,t0612
