wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,110149,46,38562,0,t0201,47190,3,153,0,24244,43
dolnośląskie,dzierżoniowski,108228,82,37557,0,t0202,42420,0,156,0,28095,82
dolnośląskie,głogowski,108911,190,35201,1,t0203,42167,2,181,0,31362,187
dolnośląskie,górowski,38765,0,13955,0,t0204,16467,0,75,0,8268,0
dolnośląskie,jaworski,61154,30,20789,0,t0205,25215,0,46,0,15104,30
dolnośląskie,jeleniogórski,73787,31,26324,0,t0206,31498,0,383,0,15582,31
dolnośląskie,kamiennogórski,50036,12,17233,0,t0207,19546,0,108,0,13149,12
dolnośląskie,kłodzki,193002,109,68172,0,t0208,78014,0,720,0,46096,109
dolnośląskie,legnicki,64973,44,22027,0,t0209,27397,0,189,0,15360,44
dolnośląskie,lubański,50064,59,14829,0,t0210,20485,0,112,4,14638,55
dolnośląskie,lubiński,181204,218,67016,0,t0211,73790,1,854,0,39544,217
dolnośląskie,lwówecki,64792,14,22901,0,t0212,26527,0,292,0,15072,14
dolnośląskie,milicki,50952,72,18772,0,t0213,20832,0,114,0,11234,72
dolnośląskie,oleśnicki,172668,132,56431,1,t0214,67478,1,470,0,48289,130
dolnośląskie,oławski,58688,31,22873,0,t0215,25892,0,99,0,9824,31
dolnośląskie,polkowicki,63081,26,21265,0,t0216,27026,0,53,0,14737,26
dolnośląskie,strzeliński,56120,53,20123,0,t0217,22672,0,518,0,12807,53
dolnośląskie,średzki,39261,20,12688,0,t0218,14509,0,481,0,11583,20
dolnośląskie,świdnicki,169489,173,55687,0,t0219,65162,0,1203,1,47437,172
dolnośląskie,trzebnicki,92666,121,33450,0,t0220,35497,0,460,0,23259,121
dolnośląskie,wałbrzyski,46986,15,17086,0,t0221,18498,0,263,0,11139,15
dolnośląskie,wołowski,64182,0,22196,0,t0222,27976,0,306,0,13704,0
dolnośląskie,wrocławski,166126,95,58092,0,t0223,63966,1,1171,0,42897,94
dolnośląskie,ząbkowicki,83388,45,29440,0,t0224,34502,2,304,0,19142,43
dolnośląskie,zgorzelecki,97872,63,31865,1,t0225,39173,0,234,0,26600,62
dolnośląskie,złotoryjski,54823,28,18407,0,t0226,22303,0,178,0,13935,28
dolnośląskie,Jelenia Góra,140001,71,49403,0,t0261,53924,0,423,0,36251,71
dolnośląskie,Legnica,140335,195,48796,1,t0262,56112,3,438,1,34989,190
dolnośląskie,Wrocław,1563446,1029,554262,9,t0264,634422,8,4311,0,370451,1012
dolnośląskie,Wałbrzych,282592,219,106765,0,t0265,122811,0,731,0,52285,219
kujawsko-pomorskie,aleksandrowski,161658,59,67114,0,t0401,73209,0,519,0,20816,59
