wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,52992,220,19457,110,t0201
dolnośląskie,dzierżoniowski,48686,113,18189,84,t0202
dolnośląskie,głogowski,44574,316,15659,229,t0203
dolnośląskie,górowski,19571,60,6849,56,t0204
dolnośląskie,jaworski,29992,27,11182,7,t0205
dolnośląskie,jeleniogórski,39360,278,16207,261,t0206
dolnośląskie,kamiennogórski,22273,96,8571,92,t0207
dolnośląskie,kłodzki,91219,171,35910,111,t0208
dolnośląskie,legnicki,29942,394,9865,371,t0209
dolnośląskie,lubański,18803,70,6765,55,t0210
dolnośląskie,lubiński,100976,932,43566,861,t0211
dolnośląskie,lwówecki,27858,15,10074,15,t0212
dolnośląskie,milicki,24767,241,9983,232,t0213
dolnośląskie,oleśnicki,58469,509,18533,305,t0214
dolnośląskie,oławski,36703,157,15754,134,t0215
dolnośląskie,polkowicki,28406,72,8348,31,t0216
dolnośląskie,strzeliński,26707,238,10241,215,t0217
dolnośląskie,średzki,16668,132,6907,115,t0218
dolnośląskie,świdnicki,68845,87,23763,87,t0219
dolnośląskie,trzebnicki,43730,169,17361,168,t0220
dolnośląskie,wałbrzyski,25504,28,10851,23,t0221
dolnośląskie,wołowski,31079,34,11829,31,t0222
dolnośląskie,wrocławski,75887,115,28725,46,t0223
dolnośląskie,ząbkowicki,41282,188,16609,164,t0224
dolnośląskie,zgorzelecki,41209,273,16362,123,t0225
dolnośląskie,złotoryjski,25711,64,9706,63,t0226
dolnośląskie,Jelenia Góra,65419,258,25605,153,t0261
dolnośląskie,Legnica,67516,629,27035,607,t0262
dolnośląskie,Wrocław,802659,8120,320983,7225,t0264
dolnośląskie,Wałbrzych,168934,1228,69378,1130,t0265
kujawsko-pomorskie,aleksandrowski,111037,301,49513,129,t0401
kujawsko-pomorskie,brodnicki,48468,435,17635,320,t0402
kujawsko-pomorskie,bydgoski,53867,123,19915,114,t0403
kujawsko-pomorskie,chełmiński,27928,45,10373,45,t0404
kujawsko-pomorskie,golubsko-dobrzyński,23877,250,8022,8,t0405
kujawsko-pomorskie,grudziądzki,17466,334,5926,334,t0406
kujawsko-pomorskie,inowrocławski,80734,544,32860,481,t0407
kujawsko-pomorskie,lipnowski,37247,188,14054,127,t0408
kujawsko-pomorskie,mogileński,18267,285,6120,285,t0409
kujawsko-pomorskie,nakielski,54571,526,18106,442,t0410
kujawsko-pomorskie,radziejowski,31590,0,10962,0,t0411
kujawsko-pomorskie,rypiński,23670,308,8521,294,t0412
kujawsko-pomorskie,sępoleński,35754,363,13706,351,t0413
kujawsko-pomorskie,świecki,53152,72,19997,71,t0414
kujawsko-pomorskie,toruński,49983,160,16383,157,t0415
kujawsko-pomorskie,tucholski,26068,124,8706,106,t0416
kujawsko-pomorskie,wąbrzeski,18562,25,6463,10,t0417
kujawsko-pomorskie,włocławski,43932,153,16218,153,t0418
kujawsko-pomorskie,żniński,35486,363,12416,338,t0419
kujawsko-pomorskie,Bydgoszcz,317594,1711,122525,1565,t0461
kujawsko-pomorskie,Grudziądz,91313,441,35477,244,t0462
kujawsko-pomorskie,Toruń,128596,658,45575,231,t0463
kujawsko-pomorskie,Włocławek,63422,422,22435,382,t0464
lubelskie,bialski,45757,111,17655,111,t0601
lubelskie,biłgorajski,40159,186,16510,177,t0602
lubelskie,chełmski,26488,45,10210,37,t0603
lubelskie,hrubieszowski,31973,215,12273,112,t0604
lubelskie,janowski,21996,32,8619,18,t0605
lubelskie,krasnostawski,31239,204,12277,170,t0606
lubelskie,kraśnicki,51681,109,21048,99,t0607
lubelskie,lubartowski,40717,72,15933,72,t0608
lubelskie,lubelski,63735,190,25409,133,t0609
lubelskie,łęczyński,30929,228,12523,223,t0610
lubelskie,łukowski,40668,233,16869,139,t0611
lubelskie,opolski,32550,104,13026,64,t0612
lubelskie,parczewski,22224,259,9183,238,t0613
lubelskie,puławski,73260,251,29988,197,t0614
lubelskie,radzyński,22233,6,8731,5,t0615
lubelskie,rycki,40498,130,16386,130,t0616
lubelskie,świdnicki,33339,192,13539,162,t0617
