wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,25822,3162,2262,123,t00
dolnośląskie,bolesławiecki,22180,530,6500,108,t0201
dolnośląskie,dzierżoniowski,21837,816,5788,234,t0202
dolnośląskie,głogowski,19812,697,4430,337,t0203
dolnośląskie,górowski,7354,206,1979,90,t0204
dolnośląskie,jaworski,12860,495,3404,280,t0205
dolnośląskie,jeleniogórski,19370,500,5192,181,t0206
dolnośląskie,kamiennogórski,9069,325,2436,83,t0207
dolnośląskie,kłodzki,48916,1533,14851,460,t0208
dolnośląskie,legnicki,10052,365,2311,174,t0209
dolnośląskie,lubański,8873,263,2753,75,t0210
dolnośląskie,lubiński,44573,1159,11035,469,t0211
dolnośląskie,lwówecki,12377,435,2904,153,t0212
dolnośląskie,milicki,11544,417,3171,110,t0213
dolnośląskie,oleśnicki,19078,533,4329,259,t0214
dolnośląskie,oławski,20490,553,6069,286,t0215
dolnośląskie,polkowicki,7109,308,1533,42,t0216
dolnośląskie,strzeliński,12688,402,3474,77,t0217
dolnośląskie,średzki,8602,197,2594,132,t0218
dolnośląskie,świdnicki,30749,1013,9007,366,t0219
dolnośląskie,trzebnicki,22492,640,6411,265,t0220
dolnośląskie,wałbrzyski,13038,217,3514,114,t0221
dolnośląskie,wołowski,12508,403,3409,151,t0222
dolnośląskie,wrocławski,31815,1127,7359,306,t0223
dolnośląskie,ząbkowicki,19861,734,5616,251,t0224
dolnośląskie,zgorzelecki,19993,596,6041,257,t0225
dolnośląskie,złotoryjski,11455,485,2647,202,t0226
dolnośląskie,Jelenia Góra,29245,786,6834,215,t0261
dolnośląskie,Legnica,26349,1251,6209,308,t0262
dolnośląskie,Wrocław,335348,10254,80412,2106,t0264
dolnośląskie,Wałbrzych,94081,1539,24844,588,t0265
kujawsko-pomorskie,aleksandrowski,59615,2058,16781,851,t0401
kujawsko-pomorskie,brodnicki,20196,722,5099,252,t0402
kujawsko-pomorskie,bydgoski,20382,837,4445,143,t0403
kujawsko-pomorskie,chełmiński,11850,364,2809,93,t0404
kujawsko-pomorskie,golubsko-dobrzyński,8473,285,2478,122,t0405
kujawsko-pomorskie,grudziądzki,5435,230,1480,72,t0406
kujawsko-pomorskie,inowrocławski,36544,1080,8648,231,t0407
kujawsko-pomorskie,lipnowski,14651,487,3895,202,t0408
kujawsko-pomorskie,mogileński,8000,263,2037,99,t0409
kujawsko-pomorskie,nakielski,12048,482,2637,119,t0410
kujawsko-pomorskie,radziejowski,11472,385,2902,208,t0411
kujawsko-pomorskie,rypiński,10390,384,2664,141,t0412
kujawsko-pomorskie,sępoleński,13462,341,3986,140,t0413
kujawsko-pomorskie,świecki,21166,835,5388,297,t0414
kujawsko-pomorskie,toruński,14406,456,3896,60,t0415
kujawsko-pomorskie,tucholski,9736,368,2549,120,t0416
kujawsko-pomorskie,wąbrzeski,8160,209,2243,48,t0417
kujawsko-pomorskie,włocławski,16854,631,4224,165,t0418
kujawsko-pomorskie,żniński,13940,572,3426,162,t0419
kujawsko-pomorskie,Bydgoszcz,141253,3521,32789,964,t0461
kujawsko-pomorskie,Grudziądz,41865,2077,6433,532,t0462
kujawsko-pomorskie,Toruń,51962,1470,13264,313,t0463
kujawsko-pomorskie,Włocławek,24445,886,5887,346,t0464
lubelskie,bialski,22590,777,6331,227,t0601
lubelskie,biłgorajski,19245,611,5608,248,t0602
lubelskie,chełmski,13177,522,3751,203,t0603
lubelskie,hrubieszowski,14871,534,4584,187,t0604
lubelskie,janowski,11650,282,3691,96,t0605
lubelskie,krasnostawski,13775,638,4132,137,t0606
lubelskie,kraśnicki,22018,835,5755,263,t0607
lubelskie,lubartowski,19326,417,5418,146,t0608
lubelskie,lubelski,29344,1012,8124,335,t0609
lubelskie,łęczyński,14883,410,4102,154,t0610
lubelskie,łukowski,20020,800,5505,241,t0611
lubelskie,opolski,15333,471,3911,173,t0612
lubelskie,parczewski,11015,288,3177,102,t0613
lubelskie,puławski,37153,1055,9545,238,t0614
lubelskie,radzyński,11758,191,3912,96,t0615
lubelskie,rycki,19408,725,4955,221,t0616
lubelskie,świdnicki,14848,538,4280,147,t0617
lubelskie,tomaszowski,19176,632,5270,213,t0618
lubelskie,włodawski,13607,551,3603,271,t0619
lubelskie,zamojski,18583,650,5646,301,t0620
lubelskie,Biała Podlaska,25215,1237,5289,219,t0661
lubelskie,Chełm,20880,672,4321,161,t0662
lubelskie,Lublin,180674,4939,51721,1422,t0663
lubelskie,Zamość,32356,912,7462,114,t0664
lubuskie,gorzowski,11597,206,3311,98,t0801
lubuskie,krośnieński,16192,358,3799,186,t0802
lubuskie,międzyrzecki,24524,771,5540,256,t0803
lubuskie,nowosolski,27084,1073,6087,366,t0804
lubuskie,słubicki,10994,349,2662,157,t0805
lubuskie,strzelecko-drezdenecki,14986,470,3983,207,t0806
lubuskie,sulęciński,8379,248,2299,65,t0807
lubuskie,świebodziński,15340,354,4708,174,t0808
lubuskie,zielonogórski,30379,1041,5334,222,t0809
lubuskie,żagański,15074,763,3918,276,t0810
lubuskie,żarski,34986,1007,7090,210,t0811
lubuskie,wschowski,6025,115,1947,50,t0812
lubuskie,Gorzów Wielkopolski,39479,1234,9530,499,t0861
lubuskie,Zielona Góra,45780,1772,14996,392,t0862
łódzkie,bełchatowski,21377,665,5725,241,t1001
łódzkie,kutnowski,26861,679,5813,136,t1002
łódzkie,łaski,9126,399,2390,97,t1003
łódzkie,łęczycki,16101,525,4351,136,t1004
łódzkie,łowicki,31169,1165,9138,335,t1005
łódzkie,łódzki wschodni,11142,377,2844,101,t1006
łódzkie,opoczyński,17043,400,4104,194,t1007
łódzkie,pabianicki,31134,1197,7508,369,t1008
łódzkie,pajęczański,8668,270,2261,127,t1009
łódzkie,piotrkowski,13341,516,3535,242,t1010
łódzkie,poddębicki,9508,522,2364,177,t1011
