wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4863,137,1050,52,t00
dolnośląskie,bolesławiecki,10821,77,4169,35,t0201
dolnośląskie,dzierżoniowski,9755,122,3505,27,t0202
dolnośląskie,głogowski,9154,107,2940,48,t0203
dolnośląskie,górowski,2748,36,983,19,t0204
dolnośląskie,jaworski,5631,72,1955,66,t0205
dolnośląskie,jeleniogórski,7719,134,2801,62,t0206
dolnośląskie,kamiennogórski,4352,88,1672,20,t0207
dolnośląskie,kłodzki,24823,347,9610,179,t0208
dolnośląskie,legnicki,3255,56,1110,41,t0209
dolnośląskie,lubański,4410,117,1399,30,t0210
dolnośląskie,lubiński,18968,409,6392,154,t0211
dolnośląskie,lwówecki,4731,78,1752,66,t0212
dolnośląskie,milicki,5127,94,1837,77,t0213
dolnośląskie,oleśnicki,8141,120,2890,25,t0214
dolnośląskie,oławski,9468,250,2883,6,t0215
dolnośląskie,polkowicki,2287,42,857,30,t0216
dolnośląskie,strzeliński,5380,90,2007,37,t0217
dolnośląskie,średzki,3441,116,1196,80,t0218
dolnośląskie,świdnicki,15275,139,5470,52,t0219
dolnośląskie,trzebnicki,10203,83,3579,17,t0220
dolnośląskie,wałbrzyski,5704,94,2286,24,t0221
dolnośląskie,wołowski,5914,52,2095,18,t0222
dolnośląskie,wrocławski,10491,173,3651,114,t0223
dolnośląskie,ząbkowicki,8479,151,3220,74,t0224
dolnośląskie,zgorzelecki,10621,107,4161,41,t0225
dolnośląskie,złotoryjski,4244,71,1429,31,t0226
dolnośląskie,Jelenia Góra,12616,208,4569,99,t0261
dolnośląskie,Legnica,11699,85,4161,46,t0262
dolnośląskie,Wrocław,149034,1943,52591,702,t0264
dolnośląskie,Wałbrzych,39950,907,12682,205,t0265
kujawsko-pomorskie,aleksandrowski,25749,723,8869,152,t0401
kujawsko-pomorskie,brodnicki,8261,115,2949,55,t0402
kujawsko-pomorskie,bydgoski,6630,94,2472,24,t0403
kujawsko-pomorskie,chełmiński,4986,54,1804,18,t0404
kujawsko-pomorskie,golubsko-dobrzyński,3947,42,1337,7,t0405
kujawsko-pomorskie,grudziądzki,2126,18,793,5,t0406
kujawsko-pomorskie,inowrocławski,16388,236,5893,139,t0407
kujawsko-pomorskie,lipnowski,6695,84,2391,42,t0408
kujawsko-pomorskie,mogileński,3732,161,1209,76,t0409
kujawsko-pomorskie,nakielski,5119,0,1603,0,t0410
kujawsko-pomorskie,radziejowski,4552,73,1618,67,t0411
kujawsko-pomorskie,rypiński,4361,103,1399,45,t0412
kujawsko-pomorskie,sępoleński,6673,28,2515,7,t0413
kujawsko-pomorskie,świecki,9197,173,3521,74,t0414
kujawsko-pomorskie,toruński,6618,111,2293,65,t0415
kujawsko-pomorskie,tucholski,4311,30,1486,29,t0416
kujawsko-pomorskie,wąbrzeski,4034,122,1468,87,t0417
kujawsko-pomorskie,włocławski,6545,77,2615,48,t0418
kujawsko-pomorskie,żniński,6070,25,2174,13,t0419
kujawsko-pomorskie,Bydgoszcz,62097,880,22935,312,t0461
kujawsko-pomorskie,Grudziądz,11628,69,3984,13,t0462
kujawsko-pomorskie,Toruń,26574,376,9508,193,t0463
kujawsko-pomorskie,Włocławek,11244,104,4067,40,t0464
lubelskie,bialski,9793,244,3520,165,t0601
