wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,17,0,6,0,t00,1,0,0,0,10,0
dolnośląskie,bolesławiecki,107324,31,38188,13,t0201,46971,4,143,0,22022,14
dolnośląskie,dzierżoniowski,105111,58,37171,31,t0202,42249,5,150,1,25541,21
dolnośląskie,głogowski,104256,23,34796,5,t0203,41926,0,182,0,27352,18
dolnośląskie,górowski,38102,0,13874,0,t0204,16451,0,62,0,7715,0
dolnośląskie,jaworski,59407,20,20636,7,t0205,25132,2,41,0,13598,11
dolnośląskie,jeleniogórski,71799,39,26199,9,t0206,31374,4,394,0,13832,26
dolnośląskie,kamiennogórski,48796,16,17071,4,t0207,19478,0,107,0,12140,12
dolnośląskie,kłodzki,188529,89,67700,39,t0208,77803,2,1338,0,41688,48
dolnośląskie,legnicki,63339,13,21929,8,t0209,27356,0,265,0,13789,5
dolnośląskie,lubański,47853,113,14684,55,t0210,20305,29,110,0,12754,29
dolnośląskie,lubiński,175944,44,66620,8,t0211,73513,6,997,0,34814,30
dolnośląskie,lwówecki,63019,20,22690,4,t0212,26428,7,318,0,13583,9
dolnośląskie,milicki,49555,13,18617,6,t0213,20775,1,117,0,10046,6
dolnośląskie,oleśnicki,165654,77,55676,16,t0214,67007,7,524,0,42447,54
dolnośląskie,oławski,57952,10,22806,0,t0215,25864,0,99,0,9183,10
dolnośląskie,polkowicki,61370,8,21097,1,t0216,26949,0,50,0,13274,7
dolnośląskie,strzeliński,54513,44,19935,3,t0217,22591,3,518,0,11469,38
dolnośląskie,średzki,37743,21,12543,8,t0218,14419,1,485,0,10296,12
dolnośląskie,świdnicki,162329,53,55047,8,t0219,64844,4,1219,1,41219,40
dolnośląskie,trzebnicki,89563,91,33153,17,t0220,35348,9,430,0,20632,65
dolnośląskie,wałbrzyski,45423,0,16960,0,t0221,18456,0,259,0,9748,0
dolnośląskie,wołowski,62911,17,21994,6,t0222,27867,1,315,0,12735,10
dolnośląskie,wrocławski,158029,59,57170,13,t0223,63548,2,1214,0,36097,44
dolnośląskie,ząbkowicki,80820,31,29240,14,t0224,34349,6,333,0,16898,11
dolnośląskie,zgorzelecki,94395,90,31470,19,t0225,38993,4,226,0,23706,67
dolnośląskie,złotoryjski,52905,26,18217,12,t0226,22208,2,215,0,12265,12
dolnośląskie,Jelenia Góra,133683,65,49128,9,t0261,53690,5,458,0,30407,51
dolnośląskie,Legnica,134768,49,48368,11,t0262,55834,5,464,0,30102,33
dolnośląskie,Wrocław,1498755,541,549559,84,t0264,630300,49,4766,0,314130,408
dolnośląskie,Wałbrzych,274583,61,106154,16,t0265,122416,6,805,0,45208,39
kujawsko-pomorskie,aleksandrowski,159402,44,66866,10,t0401,73091,2,530,0,18915,32
kujawsko-pomorskie,brodnicki,105468,8,39523,1,t0402,44587,1,1492,0,19866,6
kujawsko-pomorskie,bydgoski,113985,53,42136,28,t0403,46470,1,395,1,24984,23
kujawsko-pomorskie,chełmiński,62820,14,22874,9,t0404,25492,1,44,0,14410,4
kujawsko-pomorskie,golubsko-dobrzyński,48753,17,18673,1,t0405,21274,0,341,0,8465,16
kujawsko-pomorskie,grudziądzki,37420,10,13818,5,t0406,16523,0,23,0,7056,5
kujawsko-pomorskie,inowrocławski,152042,61,56434,35,t0407,62196,1,510,0,32902,25
kujawsko-pomorskie,lipnowski,77009,19,28624,1,t0408,33190,1,344,0,14851,17
kujawsko-pomorskie,mogileński,54289,42,18912,12,t0409,21783,2,194,0,13400,28
kujawsko-pomorskie,nakielski,126920,20,44069,7,t0410,55837,6,484,0,26530,7
kujawsko-pomorskie,radziejowski,59799,0,23123,0,t0411,25824,0,647,0,10205,0
