wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,79229,22,34452,0,t0201
dolnośląskie,dzierżoniowski,75333,0,33894,0,t0202
dolnośląskie,głogowski,71538,2,31172,0,t0203
dolnośląskie,górowski,28291,0,12546,0,t0204
dolnośląskie,jaworski,42214,0,18354,0,t0205
dolnośląskie,jeleniogórski,55364,0,24544,0,t0206
dolnośląskie,kamiennogórski,35020,0,15721,0,t0207
dolnośląskie,kłodzki,141090,0,62728,0,t0208
dolnośląskie,legnicki,46895,0,20242,0,t0209
dolnośląskie,lubański,33007,0,13311,0,t0210
dolnośląskie,lubiński,134280,0,61621,0,t0211
dolnośląskie,lwówecki,45347,0,20299,0,t0212
dolnośląskie,milicki,37267,0,16936,0,t0213
dolnośląskie,oleśnicki,109154,97,47957,1,t0214
dolnośląskie,oławski,48395,0,21865,0,t0215
dolnośląskie,polkowicki,44449,0,19049,0,t0216
dolnośląskie,strzeliński,40238,0,18117,0,t0217
dolnośląskie,średzki,24367,0,10978,0,t0218
dolnośląskie,świdnicki,113004,0,49458,0,t0219
dolnośląskie,trzebnicki,64590,0,30027,0,t0220
dolnośląskie,wałbrzyski,34681,0,15779,0,t0221
dolnośląskie,wołowski,45957,60,19678,2,t0222
dolnośląskie,wrocławski,110897,0,51010,0,t0223
dolnośląskie,ząbkowicki,60955,0,27042,0,t0224
dolnośląskie,zgorzelecki,65481,29,28384,1,t0225
dolnośląskie,złotoryjski,37744,0,16387,0,t0226
dolnośląskie,Jelenia Góra,98564,0,45083,0,t0261
dolnośląskie,Legnica,98631,0,44244,0,t0262
dolnośląskie,Wrocław,1137804,105,509764,2,t0264
dolnośląskie,Wałbrzych,225611,38,101134,1,t0265
kujawsko-pomorskie,aleksandrowski,138998,1,64326,0,t0401
kujawsko-pomorskie,brodnicki,78645,0,35757,0,t0402
kujawsko-pomorskie,bydgoski,82790,0,38089,0,t0403
kujawsko-pomorskie,chełmiński,45491,0,20549,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,38553,0,17467,0,t0405
kujawsko-pomorskie,grudziądzki,28337,0,12644,0,t0406
kujawsko-pomorskie,inowrocławski,113013,0,51612,0,t0407
kujawsko-pomorskie,lipnowski,57908,0,25965,0,t0408
kujawsko-pomorskie,mogileński,36307,0,16379,0,t0409
kujawsko-pomorskie,nakielski,91572,0,39756,0,t0410
kujawsko-pomorskie,radziejowski,47323,0,21637,0,t0411
kujawsko-pomorskie,rypiński,39096,0,17774,0,t0412
kujawsko-pomorskie,sępoleński,52582,0,23163,0,t0413
kujawsko-pomorskie,świecki,85562,0,37969,0,t0414
kujawsko-pomorskie,toruński,76628,0,32931,0,t0415
kujawsko-pomorskie,tucholski,42248,0,18910,0,t0416
kujawsko-pomorskie,wąbrzeski,30740,0,13520,0,t0417
kujawsko-pomorskie,włocławski,69817,0,32425,0,t0418
kujawsko-pomorskie,żniński,56356,0,26136,0,t0419
kujawsko-pomorskie,Bydgoszcz,473742,142,210576,8,t0461
kujawsko-pomorskie,Grudziądz,133095,0,59645,0,t0462
kujawsko-pomorskie,Toruń,216814,0,94292,0,t0463
kujawsko-pomorskie,Włocławek,104302,0,44834,0,t0464
lubelskie,bialski,67539,0,29533,0,t0601
lubelskie,biłgorajski,60031,0,27135,0,t0602
lubelskie,chełmski,39600,59,17866,3,t0603
lubelskie,hrubieszowski,49720,0,21836,0,t0604
lubelskie,janowski,34439,5,15463,0,t0605
lubelskie,krasnostawski,45599,71,20024,1,t0606
lubelskie,kraśnicki,73980,32,33242,1,t0607
lubelskie,lubartowski,61606,38,27618,0,t0608
lubelskie,lubelski,93696,25,40888,1,t0609
lubelskie,łęczyński,43668,0,20085,0,t0610
lubelskie,łukowski,62836,0,28197,0,t0611
lubelskie,opolski,50106,0,22224,0,t0612
lubelskie,parczewski,31451,0,13676,0,t0613
lubelskie,puławski,108030,0,49109,0,t0614
lubelskie,radzyński,34258,0,15403,0,t0615
lubelskie,rycki,58037,0,26868,0,t0616
lubelskie,świdnicki,52356,0,23507,0,t0617
lubelskie,tomaszowski,61119,0,27295,0,t0618
lubelskie,włodawski,38079,0,16930,0,t0619
lubelskie,zamojski,53204,0,24860,0,t0620
lubelskie,Biała Podlaska,78399,133,35013,3,t0661
lubelskie,Chełm,70001,0,30477,0,t0662
lubelskie,Lublin,498490,128,213693,3,t0663
lubelskie,Zamość,98614,13,44333,0,t0664
lubuskie,gorzowski,32639,2,14525,0,t0801
lubuskie,krośnieński,54821,23,25001,2,t0802
lubuskie,międzyrzecki,72540,4,32532,0,t0803
lubuskie,nowosolski,100576,25,43077,1,t0804
lubuskie,słubicki,42296,0,19370,0,t0805
lubuskie,strzelecko-drezdenecki,55684,4,23713,0,t0806
lubuskie,sulęciński,34726,33,14918,0,t0807
lubuskie,świebodziński,59224,0,26428,0,t0808
lubuskie,zielonogórski,95503,9,42862,0,t0809
lubuskie,żagański,75235,24,32642,0,t0810
lubuskie,żarski,107973,29,48852,0,t0811
lubuskie,wschowski,29837,0,13867,0,t0812
lubuskie,Gorzów Wielkopolski,170612,30,73597,3,t0861
lubuskie,Zielona Góra,166674,54,75044,3,t0862
łódzkie,bełchatowski,80094,0,35501,0,t1001
łódzkie,kutnowski,96164,16,45046,0,t1002
łódzkie,łaski,38963,0,18041,0,t1003
łódzkie,łęczycki,55934,0,24935,0,t1004
łódzkie,łowicki,96239,0,44674,0,t1005
łódzkie,łódzki wschodni,41104,0,17844,0,t1006
łódzkie,opoczyński,64442,0,28397,0,t1007
łódzkie,pabianicki,118294,0,53715,0,t1008
łódzkie,pajęczański,31510,0,14089,0,t1009
