wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,3176,204,649,44,t00
dolnośląskie,bolesławiecki,8982,43,3399,7,t0201
dolnośląskie,dzierżoniowski,7749,129,3006,94,t0202
dolnośląskie,głogowski,7352,199,2375,17,t0203
dolnośląskie,górowski,1918,30,692,30,t0204
dolnośląskie,jaworski,4332,43,1592,41,t0205
dolnośląskie,jeleniogórski,5732,179,2057,164,t0206
dolnośląskie,kamiennogórski,3547,72,1357,48,t0207
dolnośląskie,kłodzki,19888,368,7700,246,t0208
dolnośląskie,legnicki,2124,112,794,12,t0209
dolnośląskie,lubański,3576,96,1247,12,t0210
dolnośląskie,lubiński,14626,316,5356,198,t0211
dolnośląskie,lwówecki,3759,90,1304,29,t0212
dolnośląskie,milicki,4063,136,1463,77,t0213
dolnośląskie,oleśnicki,6759,371,2439,53,t0214
dolnośląskie,oławski,7373,163,2477,47,t0215
dolnośląskie,polkowicki,1600,31,533,31,t0216
dolnośląskie,strzeliński,3678,55,1113,32,t0217
dolnośląskie,średzki,2359,14,767,6,t0218
dolnośląskie,świdnicki,12417,163,4416,14,t0219
dolnośląskie,trzebnicki,7998,171,2988,131,t0220
dolnośląskie,wałbrzyski,4388,294,1838,219,t0221
dolnośląskie,wołowski,4347,59,1535,20,t0222
dolnośląskie,wrocławski,7826,166,2517,68,t0223
dolnośląskie,ząbkowicki,6683,85,2405,36,t0224
dolnośląskie,zgorzelecki,8984,250,3541,202,t0225
dolnośląskie,złotoryjski,3103,56,1013,46,t0226
dolnośląskie,Jelenia Góra,9963,213,3733,94,t0261
dolnośląskie,Legnica,9900,177,3558,91,t0262
dolnośląskie,Wrocław,120092,2134,44235,477,t0264
dolnośląskie,Wałbrzych,27502,905,10169,339,t0265
kujawsko-pomorskie,aleksandrowski,15049,691,6993,388,t0401
kujawsko-pomorskie,brodnicki,6372,114,2096,58,t0402
kujawsko-pomorskie,bydgoski,4784,23,1621,0,t0403
kujawsko-pomorskie,chełmiński,3936,67,1526,42,t0404
kujawsko-pomorskie,golubsko-dobrzyński,2934,74,987,29,t0405
kujawsko-pomorskie,grudziądzki,1610,60,611,54,t0406
kujawsko-pomorskie,inowrocławski,12704,398,4632,118,t0407
kujawsko-pomorskie,lipnowski,5235,66,1834,18,t0408
kujawsko-pomorskie,mogileński,2946,64,949,33,t0409
kujawsko-pomorskie,nakielski,3980,105,1195,6,t0410
kujawsko-pomorskie,radziejowski,3662,94,1363,36,t0411
kujawsko-pomorskie,rypiński,3312,70,903,11,t0412
kujawsko-pomorskie,sępoleński,5302,66,1898,29,t0413
kujawsko-pomorskie,świecki,7095,148,2723,64,t0414
kujawsko-pomorskie,toruński,4854,376,1809,79,t0415
kujawsko-pomorskie,tucholski,3481,92,1185,12,t0416
kujawsko-pomorskie,wąbrzeski,3114,133,1056,90,t0417
kujawsko-pomorskie,włocławski,4891,59,1841,30,t0418
kujawsko-pomorskie,żniński,4909,167,1732,55,t0419
kujawsko-pomorskie,Bydgoszcz,51991,1036,19993,606,t0461
kujawsko-pomorskie,Grudziądz,9355,125,3281,53,t0462
kujawsko-pomorskie,Toruń,21323,463,8344,217,t0463
kujawsko-pomorskie,Włocławek,9096,201,3376,28,t0464
lubelskie,bialski,7382,274,2532,193,t0601
lubelskie,biłgorajski,7252,342,2635,192,t0602
lubelskie,chełmski,3453,137,1294,65,t0603
lubelskie,hrubieszowski,5582,189,1836,75,t0604
lubelskie,janowski,5215,175,2013,61,t0605
lubelskie,krasnostawski,5807,173,2250,119,t0606
