wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,114346,0,38594,0,t0201,47215,0,119,0,28418,0
dolnośląskie,dzierżoniowski,115068,8,37592,0,t0202,42463,0,130,0,34883,8
dolnośląskie,głogowski,115137,8,35244,0,t0203,42257,0,173,0,37463,8
dolnośląskie,górowski,40231,0,13959,0,t0204,16470,0,69,0,9733,0
dolnośląskie,jaworski,63728,3,20805,0,t0205,25235,0,46,0,17642,3
dolnośląskie,jeleniogórski,76666,12,26368,0,t0206,31552,0,364,0,18382,12
dolnośląskie,kamiennogórski,52504,0,17242,0,t0207,19559,0,106,0,15597,0
dolnośląskie,kłodzki,202639,6,68221,0,t0208,78073,0,629,0,55716,6
dolnośląskie,legnicki,67271,0,22038,0,t0209,27403,0,178,0,17652,0
dolnośląskie,lubański,52551,2,14862,0,t0210,20570,0,102,0,17017,2
dolnośląskie,lubiński,187652,1,67080,0,t0211,73858,0,697,0,46017,1
dolnośląskie,lwówecki,67592,6,22914,0,t0212,26546,0,228,0,17904,6
dolnośląskie,milicki,52772,1,18790,0,t0213,20846,0,105,0,13031,1
dolnośląskie,oleśnicki,180932,7,56519,0,t0214,67578,0,434,0,56401,7
dolnośląskie,oławski,59951,5,22892,0,t0215,25909,0,96,0,11054,5
dolnośląskie,polkowicki,65626,0,21286,0,t0216,27048,0,52,0,17240,0
dolnośląskie,strzeliński,58620,5,20141,0,t0217,22693,0,384,0,15402,5
dolnośląskie,średzki,41637,0,12724,0,t0218,14547,0,469,0,13897,0
dolnośląskie,świdnicki,178806,8,55763,0,t0219,65236,0,1075,0,56732,8
dolnośląskie,trzebnicki,97103,0,33476,0,t0220,35534,0,408,0,27685,0
dolnośląskie,wałbrzyski,49254,1,17098,0,t0221,18512,0,262,0,13382,1
dolnośląskie,wołowski,66739,0,22208,0,t0222,27986,0,236,0,16309,0
dolnośląskie,wrocławski,174677,32,58259,0,t0223,64165,0,936,0,51317,32
dolnośląskie,ząbkowicki,86434,0,29480,0,t0224,34545,0,260,0,22149,0
dolnośląskie,zgorzelecki,102706,3,31906,0,t0225,39213,0,215,0,31372,3
dolnośląskie,złotoryjski,56953,7,18416,0,t0226,22316,0,131,0,16090,7
dolnośląskie,Jelenia Góra,146360,4,49480,0,t0261,54002,0,417,0,42461,4
dolnośląskie,Legnica,148350,9,48880,0,t0262,56211,0,349,0,42910,9
dolnośląskie,Wrocław,1638016,172,555563,3,t0264,636079,4,3944,0,442430,165
dolnośląskie,Wałbrzych,291150,9,106867,0,t0265,122910,0,611,0,60762,9
kujawsko-pomorskie,aleksandrowski,165824,0,67133,0,t0401,73223,0,405,0,25063,0
kujawsko-pomorskie,brodnicki,111781,4,39829,0,t0402,44762,0,1345,0,25845,4
kujawsko-pomorskie,bydgoski,123411,0,42514,0,t0403,46699,0,269,0,33929,0
kujawsko-pomorskie,chełmiński,67794,2,23055,0,t0404,25570,0,53,0,19116,2
kujawsko-pomorskie,golubsko-dobrzyński,51731,0,18750,0,t0405,21296,0,340,0,11345,0
kujawsko-pomorskie,grudziądzki,39121,0,13913,0,t0406,16574,0,30,0,8604,0
kujawsko-pomorskie,inowrocławski,167749,24,57043,0,t0407,62657,1,427,0,47622,23
kujawsko-pomorskie,lipnowski,81239,0,28856,0,t0408,33306,0,343,0,18734,0
kujawsko-pomorskie,mogileński,58098,4,19145,0,t0409,21899,0,155,0,16899,4
kujawsko-pomorskie,nakielski,134783,2,44470,0,t0410,56190,0,446,0,33677,2
kujawsko-pomorskie,radziejowski,62701,0,23240,0,t0411,25857,0,528,0,13076,0
kujawsko-pomorskie,rypiński,56250,1,19664,0,t0412,22167,0,75,0,14344,1
kujawsko-pomorskie,sępoleński,69970,0,24960,0,t0413,29842,0,134,0,15034,0
kujawsko-pomorskie,świecki,128040,2,42646,0,t0414,50145,0,391,0,34858,2
kujawsko-pomorskie,toruński,102716,0,35703,0,t0415,44391,0,411,0,22211,0
kujawsko-pomorskie,tucholski,61457,1,21147,0,t0416,24262,0,155,0,15893,1
kujawsko-pomorskie,wąbrzeski,44162,3,15029,0,t0417,17801,0,244,0,11088,3
kujawsko-pomorskie,włocławski,96132,1,35608,0,t0418,38763,0,276,0,21485,1
kujawsko-pomorskie,żniński,76948,0,28520,0,t0419,31025,0,403,0,17000,0
kujawsko-pomorskie,Bydgoszcz,719384,40,231216,0,t0461,268619,0,1433,0,218116,40
kujawsko-pomorskie,Grudziądz,189587,0,65469,0,t0462,76866,0,550,0,46702,0
kujawsko-pomorskie,Toruń,356829,38,107599,0,t0463,127026,1,891,0,121313,37
kujawsko-pomorskie,Włocławek,167457,14,50724,0,t0464,64363,1,1091,0,51279,13
lubelskie,bialski,94478,0,32987,0,t0601,38921,0,592,0,21978,0
lubelskie,biłgorajski,85525,0,30130,0,t0602,33893,0,72,0,21430,0
lubelskie,chełmski,55773,0,20062,0,t0603,22032,0,316,0,13363,0
lubelskie,hrubieszowski,70714,0,24290,0,t0604,28563,0,1435,0,16426,0
lubelskie,janowski,45044,0,16897,0,t0605,19158,0,524,0,8465,0
lubelskie,krasnostawski,65414,0,22146,0,t0606,25747,0,463,0,17058,0
lubelskie,kraśnicki,103314,0,37268,0,t0607,41576,0,349,0,24121,0
lubelskie,lubartowski,85726,4,31179,0,t0608,34939,0,1117,0,18491,4
lubelskie,lubelski,131571,0,46287,0,t0609,54355,0,584,0,30345,0
lubelskie,łęczyński,59207,0,22150,0,t0610,23997,0,504,0,12556,0
lubelskie,łukowski,88635,6,32015,0,t0611,36823,0,234,0,19563,6
lubelskie,opolski,71103,0,25156,0,t0612,29164,0,232,0,16551,0
lubelskie,parczewski,42387,0,15077,0,t0613,17740,0,483,0,9087,0
lubelskie,puławski,152015,0,53789,0,t0614,59025,0,388,0,38813,0
lubelskie,radzyński,48082,0,17234,0,t0615,19571,0,163,0,11114,0
lubelskie,rycki,80604,0,29427,0,t0616,31814,0,323,0,19040,0
lubelskie,świdnicki,78846,1,26536,0,t0617,28965,0,146,0,23199,1
lubelskie,tomaszowski,85102,8,30060,0,t0618,35288,0,233,0,19521,8
lubelskie,włodawski,52032,7,18417,0,t0619,21117,0,168,0,12330,7
lubelskie,zamojski,74519,0,27551,0,t0620,28870,0,366,0,17732,0
lubelskie,Biała Podlaska,109862,9,39637,0,t0661,45517,0,140,0,24568,9
lubelskie,Chełm,103470,2,34684,0,t0662,41959,1,185,0,26642,1
lubelskie,Lublin,694595,33,236314,1,t0663,282713,1,2496,0,173072,31
lubelskie,Zamość,137713,8,49329,0,t0664,55959,0,229,0,32196,8
lubuskie,gorzowski,48325,4,16303,0,t0801,18378,0,364,0,13280,4
lubuskie,krośnieński,78967,0,27504,0,t0802,32027,0,56,0,19380,0
lubuskie,międzyrzecki,100965,3,35433,0,t0803,40869,0,667,0,23996,3
lubuskie,nowosolski,145801,3,47533,0,t0804,60049,1,383,0,37836,2
lubuskie,słubicki,64976,0,22252,0,t0805,25988,0,105,0,16631,0
lubuskie,strzelecko-drezdenecki,77880,0,26312,0,t0806,33652,0,176,0,17740,0
lubuskie,sulęciński,52163,3,16709,0,t0807,21620,0,292,0,13542,3
lubuskie,świebodziński,83135,0,28940,0,t0808,34167,0,98,0,19930,0
lubuskie,zielonogórski,129707,2,46458,0,t0809,54621,0,831,0,27797,2
lubuskie,żagański,114631,6,36702,0,t0810,45140,0,557,0,32232,6
lubuskie,żarski,154348,6,53379,0,t0811,61842,0,223,0,38904,6
lubuskie,wschowski,43875,0,15387,0,t0812,17313,0,162,0,11013,0
lubuskie,Gorzów Wielkopolski,261401,15,84294,0,t0861,107902,0,580,0,68625,15
lubuskie,Zielona Góra,251313,7,84173,0,t0862,93829,0,527,0,72784,7
łódzkie,bełchatowski,118699,0,39442,0,t1001,47139,0,425,0,31693,0
łódzkie,kutnowski,140192,1,49943,0,t1002,53528,0,177,0,36544,1
łódzkie,łaski,54071,0,19500,0,t1003,21212,0,117,0,13242,0
łódzkie,łęczycki,78720,0,27675,0,t1004,32500,0,502,0,18043,0
łódzkie,łowicki,128749,0,48390,0,t1005,52747,0,441,0,27171,0
łódzkie,łódzki wschodni,68975,12,20622,0,t1006,24653,0,254,0,23446,12
łódzkie,opoczyński,89755,0,31598,0,t1007,38174,0,249,0,19734,0
łódzkie,pabianicki,183742,7,60474,0,t1008,66603,0,572,0,56093,7
łódzkie,pajęczański,44035,0,15214,0,t1009,18173,0,57,0,10591,0
łódzkie,piotrkowski,76750,0,27321,0,t1010,31310,0,436,0,17683,0
łódzkie,poddębicki,55710,0,20037,0,t1011,22052,0,440,0,13181,0
łódzkie,radomszczański,137552,4,47987,0,t1012,53735,0,513,0,35317,4
łódzkie,rawski,45113,0,15787,0,t1013,18345,0,142,0,10839,0
łódzkie,sieradzki,153669,0,53280,0,t1014,63084,0,764,0,36541,0
łódzkie,skierniewicki,32693,0,12679,0,t1015,14192,0,291,0,5531,0
łódzkie,tomaszowski,159037,3,57136,0,t1016,64834,0,545,0,36522,3
łódzkie,wieluński,126561,4,46639,0,t1017,51940,0,564,0,27418,4
łódzkie,wieruszowski,50887,0,17292,0,t1018,20756,0,152,0,12687,0
łódzkie,zduńskowolski,79872,2,26676,0,t1019,30884,0,134,0,22178,2
łódzkie,zgierski,213787,11,71279,0,t1020,80870,0,545,0,61093,11
łódzkie,brzeziński,49710,0,18852,0,t1021,20400,0,89,0,10369,0
łódzkie,Łódź,1422596,118,483962,2,t1061,547026,7,6585,0,385023,109
łódzkie,Piotrków Trybunalski,135237,10,44551,1,t1062,51791,0,508,0,38387,9
łódzkie,Skierniewice,112425,0,39565,0,t1063,44941,0,850,0,27069,0
małopolskie,bocheński,129047,4,43726,0,t1201,53470,0,256,0,31595,4
