wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,25,0,0,0,t00
dolnośląskie,bolesławiecki,65838,410,29401,276,t0201
dolnośląskie,dzierżoniowski,61544,296,28140,258,t0202
dolnośląskie,głogowski,57101,279,25258,190,t0203
dolnośląskie,górowski,24494,110,10974,110,t0204
dolnośląskie,jaworski,36041,62,16091,61,t0205
dolnośląskie,jeleniogórski,47154,137,21821,88,t0206
dolnośląskie,kamiennogórski,27877,96,12830,55,t0207
dolnośląskie,kłodzki,115635,762,53388,537,t0208
dolnośląskie,legnicki,40035,116,17554,110,t0209
dolnośląskie,lubański,26172,400,10758,309,t0210
dolnośląskie,lubiński,116215,420,55374,204,t0211
dolnośląskie,lwówecki,36868,234,16718,202,t0212
dolnośląskie,milicki,30743,169,14180,118,t0213
dolnośląskie,oleśnicki,82605,390,36404,189,t0214
dolnośląskie,oławski,42330,222,19956,131,t0215
dolnośląskie,polkowicki,37965,56,16231,27,t0216
dolnośląskie,strzeliński,33986,295,15633,262,t0217
dolnośląskie,średzki,19975,96,9355,40,t0218
dolnośląskie,świdnicki,90463,1161,40837,823,t0219
dolnośląskie,trzebnicki,53936,299,25034,284,t0220
dolnośląskie,wałbrzyski,29448,134,13774,83,t0221
dolnośląskie,wołowski,38761,176,17223,128,t0222
dolnośląskie,wrocławski,95236,338,44621,302,t0223
dolnośląskie,ząbkowicki,50197,149,23365,112,t0224
dolnośląskie,zgorzelecki,51883,332,23668,298,t0225
dolnośląskie,złotoryjski,31157,252,13644,200,t0226
dolnośląskie,Jelenia Góra,81473,271,38429,171,t0261
dolnośląskie,Legnica,81727,290,38146,238,t0262
dolnośląskie,Wrocław,981054,2807,456521,2102,t0264
dolnośląskie,Wałbrzych,198174,430,91668,302,t0265
kujawsko-pomorskie,aleksandrowski,126204,236,59774,138,t0401
kujawsko-pomorskie,brodnicki,63165,518,28507,365,t0402
kujawsko-pomorskie,bydgoski,69506,222,31473,189,t0403
kujawsko-pomorskie,chełmiński,37122,208,17011,55,t0404
kujawsko-pomorskie,golubsko-dobrzyński,31877,123,14067,123,t0405
kujawsko-pomorskie,grudziądzki,23044,215,10177,174,t0406
kujawsko-pomorskie,inowrocławski,96822,364,45070,323,t0407
kujawsko-pomorskie,lipnowski,46925,372,20655,163,t0408
kujawsko-pomorskie,mogileński,26613,290,11972,211,t0409
kujawsko-pomorskie,nakielski,74298,382,33081,256,t0410
kujawsko-pomorskie,radziejowski,40980,286,18384,258,t0411
kujawsko-pomorskie,rypiński,30955,221,13855,186,t0412
kujawsko-pomorskie,sępoleński,44862,181,20618,157,t0413
kujawsko-pomorskie,świecki,68662,280,31031,182,t0414
kujawsko-pomorskie,toruński,64882,114,27293,59,t0415
kujawsko-pomorskie,tucholski,35063,72,15805,66,t0416
kujawsko-pomorskie,wąbrzeski,24546,52,10780,41,t0417
kujawsko-pomorskie,włocławski,57858,392,26508,306,t0418
kujawsko-pomorskie,żniński,48066,157,21796,116,t0419
kujawsko-pomorskie,Bydgoszcz,397794,1766,185137,1286,t0461
kujawsko-pomorskie,Grudziądz,112152,474,51136,338,t0462
kujawsko-pomorskie,Toruń,171139,913,77473,702,t0463
kujawsko-pomorskie,Włocławek,83658,638,36947,495,t0464
lubelskie,bialski,55780,225,25254,174,t0601
lubelskie,biłgorajski,48413,176,22646,143,t0602
lubelskie,chełmski,33270,197,15294,125,t0603
lubelskie,hrubieszowski,39796,216,17792,127,t0604
lubelskie,janowski,27260,133,12590,50,t0605
lubelskie,krasnostawski,37990,148,17550,128,t0606
lubelskie,kraśnicki,61447,298,28658,207,t0607
lubelskie,lubartowski,49781,132,22972,107,t0608
lubelskie,lubelski,76530,320,34389,186,t0609
lubelskie,łęczyński,37167,187,17472,100,t0610
lubelskie,łukowski,49618,61,22876,6,t0611
lubelskie,opolski,40189,170,18143,99,t0612
lubelskie,parczewski,25771,17,11918,12,t0613
lubelskie,puławski,88352,487,40869,338,t0614
lubelskie,radzyński,27550,183,12593,78,t0615
lubelskie,rycki,49068,229,22967,197,t0616
lubelskie,świdnicki,41247,286,19506,221,t0617
lubelskie,tomaszowski,50410,269,23072,157,t0618
lubelskie,włodawski,32808,163,15113,138,t0619
lubelskie,zamojski,44574,294,21156,252,t0620
lubelskie,Biała Podlaska,63598,262,29845,171,t0661
lubelskie,Chełm,57095,442,25910,309,t0662
lubelskie,Lublin,408321,1392,189334,744,t0663
lubelskie,Zamość,81664,325,38386,178,t0664
lubuskie,gorzowski,26651,52,12121,30,t0801
lubuskie,krośnieński,46069,224,21720,57,t0802
lubuskie,międzyrzecki,61960,97,28709,44,t0803
lubuskie,nowosolski,81720,258,37236,158,t0804
lubuskie,słubicki,34013,120,15621,96,t0805
lubuskie,strzelecko-drezdenecki,45255,334,20710,157,t0806
lubuskie,sulęciński,26293,132,11872,57,t0807
lubuskie,świebodziński,51531,86,23744,63,t0808
lubuskie,zielonogórski,81761,266,37847,221,t0809
lubuskie,żagański,61737,283,28206,235,t0810
lubuskie,żarski,91619,416,43125,287,t0811
lubuskie,wschowski,23381,47,10958,47,t0812
lubuskie,Gorzów Wielkopolski,133352,493,62827,244,t0861
lubuskie,Zielona Góra,140223,949,66153,697,t0862
łódzkie,bełchatowski,64534,247,28936,135,t1001
łódzkie,kutnowski,79564,546,37383,452,t1002
łódzkie,łaski,32423,170,15121,88,t1003
łódzkie,łęczycki,45357,311,20083,175,t1004
łódzkie,łowicki,83901,239,39588,177,t1005
łódzkie,łódzki wschodni,33202,249,14666,229,t1006
łódzkie,opoczyński,51969,125,23217,104,t1007
łódzkie,pabianicki,97124,757,44555,575,t1008
łódzkie,pajęczański,27707,30,12378,24,t1009
łódzkie,piotrkowski,44007,162,20001,118,t1010
łódzkie,poddębicki,33817,71,15726,69,t1011
łódzkie,radomszczański,76257,335,34577,211,t1012
łódzkie,rawski,25196,51,11079,22,t1013
łódzkie,sieradzki,88014,242,39114,181,t1014
łódzkie,skierniewicki,21764,46,10132,45,t1015
łódzkie,tomaszowski,94642,200,44074,182,t1016
łódzkie,wieluński,81079,254,38233,193,t1017
łódzkie,wieruszowski,30123,168,13567,62,t1018
łódzkie,zduńskowolski,43892,281,19729,224,t1019
łódzkie,zgierski,117608,469,54277,379,t1020
łódzkie,brzeziński,31682,72,14757,61,t1021
łódzkie,Łódź,838824,2970,392667,2347,t1061
łódzkie,Piotrków Trybunalski,70011,573,31804,470,t1062
łódzkie,Skierniewice,66299,93,31443,75,t1063
małopolskie,bocheński,68878,412,30029,310,t1201
małopolskie,brzeski,58527,422,26254,211,t1202
małopolskie,chrzanowski,101030,588,45572,463,t1203
małopolskie,dąbrowski,37203,149,17111,103,t1204
małopolskie,gorlicki,77136,419,36153,271,t1205
małopolskie,krakowski,139173,703,63004,434,t1206
małopolskie,limanowski,77666,448,35045,351,t1207
małopolskie,miechowski,55750,225,25960,192,t1208
małopolskie,myślenicki,89748,725,41319,542,t1209
małopolskie,nowosądecki,115648,568,50894,411,t1210
małopolskie,nowotarski,116391,847,52006,627,t1211
małopolskie,olkuski,101350,514,46376,415,t1212
małopolskie,oświęcimski,105586,926,47252,622,t1213
małopolskie,proszowicki,38421,272,17709,157,t1214
małopolskie,suski,60389,425,27161,280,t1215
małopolskie,tarnowski,84376,203,38109,121,t1216
małopolskie,tatrzański,31524,124,14880,95,t1217
małopolskie,wadowicki,103249,368,45188,256,t1218
małopolskie,wielicki,95407,546,41874,377,t1219
małopolskie,Kraków,1089892,4556,507659,3487,t1261
małopolskie,Nowy Sącz,56793,129,26423,109,t1262
małopolskie,Tarnów,98360,809,44677,532,t1263
mazowieckie,białobrzeski,31366,146,14482,133,t1401
mazowieckie,ciechanowski,71201,392,32994,227,t1402
mazowieckie,garwoliński,72051,434,32664,293,t1403
mazowieckie,gostyniński,24478,42,10975,42,t1404
mazowieckie,grodziski,84943,755,37512,580,t1405
mazowieckie,grójecki,93985,328,43669,257,t1406
mazowieckie,kozienicki,38269,259,17706,133,t1407
mazowieckie,legionowski,66516,508,27937,420,t1408
mazowieckie,lipski,23104,245,10652,170,t1409
mazowieckie,łosicki,16325,87,7731,62,t1410
mazowieckie,makowski,35851,144,16314,122,t1411
mazowieckie,miński,114302,370,50009,245,t1412
mazowieckie,mławski,51757,303,24074,198,t1413
mazowieckie,nowodworski,96646,619,44774,350,t1414
mazowieckie,ostrołęcki,44588,70,20294,58,t1415
mazowieckie,ostrowski,44285,116,20892,69,t1416
mazowieckie,otwocki,79742,490,36540,416,t1417
mazowieckie,piaseczyński,221306,1147,101842,780,t1418
mazowieckie,płocki,74058,742,33500,571,t1419
mazowieckie,płoński,71573,515,32323,468,t1420
mazowieckie,pruszkowski,118200,641,53924,542,t1421
mazowieckie,przasnyski,45204,270,21133,218,t1422
mazowieckie,przysuski,24129,173,10734,123,t1423
mazowieckie,pułtuski,40419,53,18425,37,t1424
mazowieckie,radomski,54655,225,24666,189,t1425
mazowieckie,siedlecki,27887,108,13043,87,t1426
mazowieckie,sierpecki,38264,504,17179,419,t1427
mazowieckie,sochaczewski,74152,277,33927,190,t1428
mazowieckie,sokołowski,37761,227,17186,184,t1429
mazowieckie,szydłowiecki,16719,128,7422,92,t1430
mazowieckie,warszawski zachodni,104685,284,48554,266,t1432
mazowieckie,węgrowski,40420,330,18700,299,t1433
mazowieckie,wołomiński,180278,959,80869,554,t1434
mazowieckie,wyszkowski,54518,247,24659,200,t1435
mazowieckie,zwoleński,24879,61,11596,32,t1436
mazowieckie,żuromiński,25270,247,11652,221,t1437
mazowieckie,żyrardowski,49138,487,22682,423,t1438
mazowieckie,Ostrołęka,65190,202,31086,165,t1461
mazowieckie,Płock,116558,566,53012,439,t1462
mazowieckie,Radom,212267,996,96921,616,t1463
mazowieckie,Siedlce,108176,318,50845,174,t1464
mazowieckie,Warszawa,2374480,7927,1104971,5818,t1465
opolskie,brzeski,66949,119,31283,93,t1601
opolskie,głubczycki,38159,154,18262,91,t1602
opolskie,kędzierzyńsko-kozielski,74988,359,35511,216,t1603
opolskie,kluczborski,48593,64,22438,44,t1604
opolskie,krapkowicki,88999,427,40594,219,t1605
opolskie,namysłowski,25538,186,11982,147,t1606
opolskie,nyski,87425,176,41679,137,t1607
opolskie,oleski,45117,77,21265,57,t1608
opolskie,opolski,60871,278,28441,200,t1609
opolskie,prudnicki,36595,59,17196,31,t1610
opolskie,strzelecki,51113,203,23664,171,t1611
opolskie,Opole,173717,816,81787,574,t1661
podkarpackie,bieszczadzki,8779,51,4155,23,t1801
podkarpackie,brzozowski,42729,56,19948,44,t1802
podkarpackie,dębicki,60728,250,26011,135,t1803
podkarpackie,jarosławski,47882,206,22147,110,t1804
podkarpackie,jasielski,52337,241,23881,88,t1805
podkarpackie,kolbuszowski,20524,102,9423,59,t1806
podkarpackie,krośnieński,46458,98,22280,76,t1807
podkarpackie,leżajski,35289,204,16017,116,t1808
podkarpackie,lubaczowski,29500,60,13671,18,t1809
podkarpackie,łańcucki,36783,114,17350,48,t1810
podkarpackie,mielecki,81228,159,38052,91,t1811
podkarpackie,niżański,30032,74,14369,60,t1812
podkarpackie,przemyski,17247,106,8136,50,t1813
podkarpackie,przeworski,26844,140,12645,66,t1814
podkarpackie,ropczycko-sędziszowski,34447,117,15803,64,t1815
podkarpackie,rzeszowski,50254,248,23452,121,t1816
podkarpackie,sanocki,34507,153,16030,95,t1817
podkarpackie,stalowowolski,66990,359,31569,250,t1818
podkarpackie,strzyżowski,24432,39,11709,26,t1819
podkarpackie,tarnobrzeski,12929,6,5759,1,t1820
podkarpackie,leski,12766,38,6209,11,t1821
podkarpackie,Krosno,39458,176,18897,137,t1861
podkarpackie,Przemyśl,39279,139,18297,42,t1862
podkarpackie,Rzeszów,518917,1566,244292,765,t1863
podkarpackie,Tarnobrzeg,55599,227,26135,144,t1864
podlaskie,augustowski,38965,196,17846,131,t2001
podlaskie,białostocki,57909,220,27506,143,t2002
podlaskie,bielski,33308,104,15720,58,t2003
podlaskie,grajewski,25217,240,12036,191,t2004
podlaskie,hajnowski,27296,19,12946,5,t2005
podlaskie,kolneński,20497,203,9798,125,t2006
podlaskie,łomżyński,13829,29,6494,28,t2007
podlaskie,moniecki,20973,233,9780,175,t2008
podlaskie,sejneński,11110,23,5194,20,t2009
podlaskie,siemiatycki,29337,47,14148,31,t2010
podlaskie,sokólski,38642,70,18212,40,t2011
podlaskie,suwalski,7862,6,3602,6,t2012
podlaskie,wysokomazowiecki,42566,215,20071,150,t2013
podlaskie,zambrowski,23293,88,10718,65,t2014
podlaskie,Białystok,454345,617,212986,349,t2061
podlaskie,Łomża,61898,282,29436,211,t2062
podlaskie,Suwałki,49423,116,23031,34,t2063
pomorskie,bytowski,61567,609,28058,369,t2201
pomorskie,chojnicki,75484,682,34650,558,t2202
pomorskie,człuchowski,36821,76,16516,74,t2203
pomorskie,gdański,49291,341,21736,269,t2204
pomorskie,kartuski,76662,764,34544,427,t2205
pomorskie,kościerski,57139,275,26903,215,t2206
pomorskie,kwidzyński,55911,512,25761,402,t2207
pomorskie,lęborski,50804,337,22985,301,t2208
pomorskie,malborski,35792,301,15792,129,t2209
pomorskie,nowodworski,29135,131,13221,87,t2210
pomorskie,pucki,50577,175,23017,97,t2211
pomorskie,słupski,41189,204,19041,157,t2212
pomorskie,starogardzki,85241,318,39496,208,t2213
pomorskie,tczewski,67978,355,30296,305,t2214
pomorskie,wejherowski,137196,820,62503,654,t2215
pomorskie,sztumski,37671,203,16969,159,t2216
pomorskie,Gdańsk,767414,1940,364976,1352,t2261
pomorskie,Gdynia,260278,1026,116234,705,t2262
pomorskie,Słupsk,102845,562,47375,368,t2263
pomorskie,Sopot,89638,185,43573,109,t2264
śląskie,będziński,101627,270,47251,189,t2401
śląskie,bielski,95745,158,40816,95,t2402
śląskie,cieszyński,144688,968,65714,798,t2403
śląskie,częstochowski,80649,417,36847,339,t2404
śląskie,gliwicki,121477,545,52978,338,t2405
śląskie,kłobucki,52095,125,23923,65,t2406
śląskie,lubliniecki,48450,284,22019,121,t2407
śląskie,mikołowski,39929,146,18816,137,t2408
śląskie,myszkowski,50552,194,23338,124,t2409
śląskie,pszczyński,57286,344,25813,278,t2410
śląskie,raciborski,81808,301,37692,184,t2411
śląskie,rybnicki,24057,15,11440,5,t2412
śląskie,tarnogórski,137241,714,64786,562,t2413
śląskie,bieruńsko-lędziński,36218,555,17005,472,t2414
śląskie,wodzisławski,113620,678,52161,521,t2415
śląskie,zawierciański,92561,527,42575,376,t2416
śląskie,żywiecki,94687,76,43440,29,t2417
śląskie,Bielsko-Biała,196878,1281,89960,947,t2461
śląskie,Bytom,133654,548,61830,385,t2462
śląskie,Chorzów,105428,550,49024,430,t2463
śląskie,Częstochowa,240220,1577,110657,1264,t2464
śląskie,Dąbrowa Górnicza,83099,192,38258,145,t2465
śląskie,Gliwice,255464,687,119596,504,t2466
śląskie,Jastrzębie-Zdrój,51678,357,23975,151,t2467
śląskie,Jaworzno,85107,368,39235,225,t2468
śląskie,Katowice,557149,1797,258938,1415,t2469
śląskie,Mysłowice,46500,269,22107,222,t2470
śląskie,Piekary Śląskie,34248,259,15680,191,t2471
śląskie,Ruda Śląska,174300,381,82939,299,t2472
śląskie,Rybnik,59488,379,26868,320,t2473
śląskie,Siemianowice Śląskie,84156,137,39580,98,t2474
śląskie,Sosnowiec,196190,808,89803,452,t2475
śląskie,Świętochłowice,37211,139,17264,118,t2476
śląskie,Tychy,102237,1189,47262,1072,t2477
śląskie,Zabrze,123540,370,55610,266,t2478
śląskie,Żory,58198,36,26687,36,t2479
świętokrzyskie,buski,45790,198,21243,125,t2601
świętokrzyskie,jędrzejowski,68125,187,30983,124,t2602
świętokrzyskie,kazimierski,22415,215,9902,98,t2603
świętokrzyskie,kielecki,102144,433,45128,306,t2604
świętokrzyskie,konecki,48100,310,21665,236,t2605
świętokrzyskie,opatowski,31703,145,14340,35,t2606
świętokrzyskie,ostrowiecki,80899,558,37190,445,t2607
świętokrzyskie,pińczowski,31470,94,13814,68,t2608
świętokrzyskie,sandomierski,71697,400,33166,307,t2609
świętokrzyskie,skarżyski,44882,274,20409,173,t2610
świętokrzyskie,starachowicki,56896,259,26192,139,t2611
świętokrzyskie,staszowski,32405,78,14865,54,t2612
świętokrzyskie,włoszczowski,40268,197,18152,157,t2613
świętokrzyskie,Kielce,260303,1086,119281,741,t2661
warmińsko-mazurskie,bartoszycki,49122,99,22506,87,t2801
warmińsko-mazurskie,braniewski,26832,98,12529,86,t2802
warmińsko-mazurskie,działdowski,45835,425,20872,359,t2803
warmińsko-mazurskie,elbląski,32990,164,15254,164,t2804
warmińsko-mazurskie,ełcki,74983,425,33206,249,t2805
warmińsko-mazurskie,giżycki,38508,258,18054,228,t2806
warmińsko-mazurskie,iławski,59573,455,26651,320,t2807
warmińsko-mazurskie,kętrzyński,37311,630,17493,545,t2808
warmińsko-mazurskie,lidzbarski,26910,28,12633,17,t2809
warmińsko-mazurskie,mrągowski,24757,107,11191,107,t2810
warmińsko-mazurskie,nidzicki,39353,130,17824,89,t2811
warmińsko-mazurskie,nowomiejski,31517,332,14047,268,t2812
warmińsko-mazurskie,olecki,21777,62,10273,31,t2813
warmińsko-mazurskie,olsztyński,86554,320,39959,222,t2814
warmińsko-mazurskie,ostródzki,61528,760,28809,667,t2815
warmińsko-mazurskie,piski,46915,325,21783,214,t2816
