wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,50628,1224,17744,945,t0201
dolnośląskie,dzierżoniowski,47022,1014,17122,604,t0202
dolnośląskie,głogowski,42852,878,14751,348,t0203
dolnośląskie,górowski,18198,350,5715,242,t0204
dolnośląskie,jaworski,29423,345,10802,199,t0205
dolnośląskie,jeleniogórski,38179,606,15321,428,t0206
dolnośląskie,kamiennogórski,21366,564,8033,268,t0207
dolnośląskie,kłodzki,88187,1548,33946,1037,t0208
dolnośląskie,legnicki,28224,662,8705,540,t0209
dolnośląskie,lubański,18375,131,6449,104,t0210
dolnośląskie,lubiński,96496,1272,39461,929,t0211
dolnośląskie,lwówecki,26794,579,9597,354,t0212
dolnośląskie,milicki,23798,339,9412,207,t0213
dolnośląskie,oleśnicki,53572,1036,15346,539,t0214
dolnośląskie,oławski,35668,585,15160,317,t0215
dolnośląskie,polkowicki,25789,458,6157,385,t0216
dolnośląskie,strzeliński,25828,405,9676,250,t0217
dolnośląskie,średzki,16061,214,6437,111,t0218
dolnośląskie,świdnicki,66132,1493,21854,960,t0219
dolnośląskie,trzebnicki,41765,254,16282,118,t0220
dolnośląskie,wałbrzyski,24766,359,10460,244,t0221
dolnośląskie,wołowski,29968,583,11083,303,t0222
dolnośląskie,wrocławski,72660,1111,26474,749,t0223
dolnośląskie,ząbkowicki,39309,575,15051,404,t0224
dolnośląskie,zgorzelecki,39437,742,15168,413,t0225
dolnośląskie,złotoryjski,24536,413,8787,284,t0226
dolnośląskie,Jelenia Góra,62403,1177,23480,894,t0261
dolnośląskie,Legnica,64483,1123,24570,854,t0262
dolnośląskie,Wrocław,759659,10982,286606,8134,t0264
dolnośląskie,Wałbrzych,161854,1275,63475,819,t0265
kujawsko-pomorskie,aleksandrowski,108043,993,47368,783,t0401
kujawsko-pomorskie,brodnicki,46676,721,16741,317,t0402
kujawsko-pomorskie,bydgoski,51613,1093,18452,608,t0403
kujawsko-pomorskie,chełmiński,26536,576,9801,346,t0404
kujawsko-pomorskie,golubsko-dobrzyński,22094,429,7216,303,t0405
kujawsko-pomorskie,grudziądzki,16822,293,5460,50,t0406
kujawsko-pomorskie,inowrocławski,77471,1280,30605,717,t0407
kujawsko-pomorskie,lipnowski,35453,647,13046,412,t0408
kujawsko-pomorskie,mogileński,17090,377,5266,97,t0409
kujawsko-pomorskie,nakielski,50748,768,15959,268,t0410
kujawsko-pomorskie,radziejowski,30319,473,10156,302,t0411
kujawsko-pomorskie,rypiński,22446,258,7966,175,t0412
kujawsko-pomorskie,sępoleński,33206,676,11730,416,t0413
kujawsko-pomorskie,świecki,51156,1044,19088,729,t0414
kujawsko-pomorskie,toruński,46959,797,14325,692,t0415
kujawsko-pomorskie,tucholski,25128,587,8184,359,t0416
kujawsko-pomorskie,wąbrzeski,17427,172,5856,90,t0417
kujawsko-pomorskie,włocławski,42265,916,15048,491,t0418
kujawsko-pomorskie,żniński,33528,697,11402,297,t0419
kujawsko-pomorskie,Bydgoszcz,305252,4370,114844,3109,t0461
kujawsko-pomorskie,Grudziądz,87547,1932,33349,1084,t0462
kujawsko-pomorskie,Toruń,123159,2471,43144,1459,t0463
kujawsko-pomorskie,Włocławek,60281,1194,20335,616,t0464
lubelskie,bialski,44439,768,16837,423,t0601
lubelskie,biłgorajski,39018,712,15766,370,t0602
lubelskie,chełmski,25716,670,9809,505,t0603
lubelskie,hrubieszowski,30739,599,11519,262,t0604
lubelskie,janowski,21437,245,8287,158,t0605
lubelskie,krasnostawski,29833,559,11353,344,t0606
lubelskie,kraśnicki,49787,983,19500,673,t0607
lubelskie,lubartowski,39453,530,15136,319,t0608
lubelskie,lubelski,61148,972,23562,701,t0609
lubelskie,łęczyński,30074,616,11926,376,t0610
lubelskie,łukowski,38801,493,15748,200,t0611
lubelskie,opolski,31233,526,12275,324,t0612
lubelskie,parczewski,21707,502,8813,409,t0613
lubelskie,puławski,71334,836,28852,381,t0614
lubelskie,radzyński,21617,424,8308,253,t0615
lubelskie,rycki,38756,697,15154,542,t0616
lubelskie,świdnicki,31871,648,12395,538,t0617
lubelskie,tomaszowski,39465,713,15451,401,t0618
lubelskie,włodawski,26823,428,10705,257,t0619
lubelskie,zamojski,34741,615,13968,198,t0620
lubelskie,Biała Podlaska,51170,882,20420,739,t0661
lubelskie,Chełm,44400,732,17035,565,t0662
lubelskie,Lublin,337132,4611,138397,3603,t0663
lubelskie,Zamość,66419,1081,26894,556,t0664
lubuskie,gorzowski,21689,363,8501,293,t0801
lubuskie,krośnieński,37108,669,14679,433,t0802
lubuskie,międzyrzecki,49376,468,18935,211,t0803
lubuskie,nowosolski,62838,1240,24027,836,t0804
lubuskie,słubicki,25401,523,8887,377,t0805
lubuskie,strzelecko-drezdenecki,34639,445,13236,237,t0806
lubuskie,sulęciński,18673,336,6797,224,t0807
lubuskie,świebodziński,39669,400,14277,335,t0808
lubuskie,zielonogórski,65425,576,25483,513,t0809
lubuskie,żagański,47248,1085,17429,814,t0810
lubuskie,żarski,73659,1138,28916,797,t0811
lubuskie,wschowski,16169,59,5619,59,t0812
lubuskie,Gorzów Wielkopolski,100809,1705,39669,1299,t0861
lubuskie,Zielona Góra,110560,1848,44304,1564,t0862
łódzkie,bełchatowski,47289,931,16823,369,t1001
łódzkie,kutnowski,60008,1159,22786,830,t1002
łódzkie,łaski,21584,387,7576,157,t1003
łódzkie,łęczycki,33455,636,12729,488,t1004
łódzkie,łowicki,67728,838,26974,623,t1005
łódzkie,łódzki wschodni,25524,430,8899,205,t1006
łódzkie,opoczyński,39975,594,15101,382,t1007
łódzkie,pabianicki,73175,1450,26669,1003,t1008
łódzkie,pajęczański,20971,268,7375,133,t1009
łódzkie,piotrkowski,31907,371,11030,242,t1010
łódzkie,poddębicki,23960,475,8878,390,t1011
łódzkie,radomszczański,57910,1353,22519,878,t1012
łódzkie,rawski,19280,497,7315,216,t1013
łódzkie,sieradzki,66396,1115,24345,466,t1014
łódzkie,skierniewicki,16813,221,6416,83,t1015
łódzkie,tomaszowski,73411,1107,27832,758,t1016
łódzkie,wieluński,63268,1320,23988,980,t1017
łódzkie,wieruszowski,22653,529,8160,386,t1018
łódzkie,zduńskowolski,31614,818,10656,317,t1019
łódzkie,zgierski,89434,1763,31812,1096,t1020
łódzkie,brzeziński,24817,344,9825,264,t1021
łódzkie,Łódź,674026,9963,268001,7715,t1061
łódzkie,Piotrków Trybunalski,50847,943,18414,698,t1062
łódzkie,Skierniewice,52309,510,20072,326,t1063
małopolskie,bocheński,47817,509,16112,157,t1201
małopolskie,brzeski,43722,703,16708,363,t1202
małopolskie,chrzanowski,75278,1336,25583,715,t1203
małopolskie,dąbrowski,27762,505,10117,339,t1204
małopolskie,gorlicki,60330,1165,24089,856,t1205
małopolskie,krakowski,102066,1712,36936,899,t1206
małopolskie,limanowski,56333,1199,20091,732,t1207
małopolskie,miechowski,44387,691,17409,319,t1208
małopolskie,myślenicki,63577,1386,21986,719,t1209
małopolskie,nowosądecki,86681,1201,31614,671,t1210
małopolskie,nowotarski,87164,1549,32171,724,t1211
małopolskie,olkuski,78030,1514,29204,1164,t1212
małopolskie,oświęcimski,71202,1385,23423,714,t1213
małopolskie,proszowicki,27579,732,9783,503,t1214
małopolskie,suski,43556,859,15834,736,t1215
małopolskie,tarnowski,64396,1258,24566,710,t1216
małopolskie,tatrzański,23744,303,8952,228,t1217
małopolskie,wadowicki,71853,1582,24049,1163,t1218
małopolskie,wielicki,66021,1100,19857,722,t1219
małopolskie,Kraków,843256,10617,320600,6560,t1261
małopolskie,Nowy Sącz,39924,847,13232,323,t1262
małopolskie,Tarnów,72720,1522,27525,851,t1263
mazowieckie,białobrzeski,24129,443,9041,281,t1401
mazowieckie,ciechanowski,54363,1122,20446,849,t1402
mazowieckie,garwoliński,52968,1096,18727,508,t1403
mazowieckie,gostyniński,18866,281,7220,118,t1404
mazowieckie,grodziski,64746,1112,24537,509,t1405
mazowieckie,grójecki,72269,1254,27475,1006,t1406
mazowieckie,kozienicki,27944,564,10604,256,t1407
mazowieckie,legionowski,47177,768,15266,436,t1408
mazowieckie,lipski,18103,280,7267,199,t1409
mazowieckie,łosicki,12291,222,4868,91,t1410
mazowieckie,makowski,28355,755,10964,435,t1411
mazowieckie,miński,86586,1537,31383,680,t1412
mazowieckie,mławski,36930,781,13819,383,t1413
mazowieckie,nowodworski,73036,1110,28233,935,t1414
mazowieckie,ostrołęcki,34880,805,13541,519,t1415
mazowieckie,ostrowski,34285,1094,13406,906,t1416
mazowieckie,otwocki,59498,974,22147,608,t1417
mazowieckie,piaseczyński,162835,1995,56467,1066,t1418
mazowieckie,płocki,53169,915,19016,461,t1419
mazowieckie,płoński,53283,1116,18077,761,t1420
mazowieckie,pruszkowski,76690,983,23875,594,t1421
mazowieckie,przasnyski,35595,501,13917,301,t1422
mazowieckie,przysuski,18099,427,7330,192,t1423
mazowieckie,pułtuski,30544,699,11410,284,t1424
mazowieckie,radomski,42067,876,16315,346,t1425
mazowieckie,siedlecki,22019,325,8899,182,t1426
mazowieckie,sierpecki,28571,508,10483,225,t1427
mazowieckie,sochaczewski,56139,880,20036,633,t1428
mazowieckie,sokołowski,30704,545,12442,244,t1429
mazowieckie,szydłowiecki,11928,296,4736,181,t1430
mazowieckie,warszawski zachodni,78877,2203,28066,1427,t1432
mazowieckie,węgrowski,30095,690,11553,364,t1433
mazowieckie,wołomiński,129952,2618,45099,1617,t1434
mazowieckie,wyszkowski,39717,1218,14486,607,t1435
mazowieckie,zwoleński,18929,176,7344,70,t1436
mazowieckie,żuromiński,18727,386,7205,170,t1437
mazowieckie,żyrardowski,36163,723,13595,367,t1438
mazowieckie,Ostrołęka,55446,887,24008,583,t1461
mazowieckie,Płock,85957,1192,33326,419,t1462
mazowieckie,Radom,159181,3158,58155,1808,t1463
mazowieckie,Siedlce,90284,1242,38109,627,t1464
mazowieckie,Warszawa,1821977,23705,668667,17044,t1465
opolskie,brzeski,55364,1081,22637,737,t1601
opolskie,głubczycki,31177,764,12614,685,t1602
opolskie,kędzierzyńsko-kozielski,60712,1197,24493,901,t1603
