wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,114858,17,38593,0,t0201,47217,0,119,0,28929,17
dolnośląskie,dzierżoniowski,115990,41,37591,0,t0202,42464,0,130,0,35805,41
dolnośląskie,głogowski,116267,28,35250,0,t0203,42268,0,176,0,38573,28
dolnośląskie,górowski,40330,0,13959,0,t0204,16470,0,69,0,9832,0
dolnośląskie,jaworski,64322,12,20807,0,t0205,25236,0,45,0,18234,12
dolnośląskie,jeleniogórski,76991,2,26379,0,t0206,31560,0,365,0,18687,2
dolnośląskie,kamiennogórski,52888,5,17242,0,t0207,19559,0,105,0,15982,5
dolnośląskie,kłodzki,203487,78,68222,0,t0208,78077,0,628,0,56560,78
dolnośląskie,legnicki,67647,4,22039,0,t0209,27405,0,178,0,18025,4
dolnośląskie,lubański,53132,6,14862,0,t0210,20570,0,102,0,17598,6
dolnośląskie,lubiński,189165,42,67080,0,t0211,73868,0,697,0,47520,42
dolnośląskie,lwówecki,68064,36,22917,0,t0212,26546,0,226,0,18375,36
dolnośląskie,milicki,52903,0,18790,0,t0213,20846,0,105,0,13162,0
dolnośląskie,oleśnicki,181854,8,56535,0,t0214,67607,0,442,0,57270,8
dolnośląskie,oławski,60457,24,22898,0,t0215,25921,0,97,0,11541,24
dolnośląskie,polkowicki,66100,0,21293,0,t0216,27059,0,57,0,17691,0
dolnośląskie,strzeliński,58871,31,20141,0,t0217,22693,0,384,0,15653,31
dolnośląskie,średzki,41882,0,12725,0,t0218,14547,0,468,0,14142,0
dolnośląskie,świdnicki,180647,54,55774,0,t0219,65247,0,1079,0,58547,54
dolnośląskie,trzebnicki,97814,1,33479,0,t0220,35538,0,406,0,28391,1
dolnośląskie,wałbrzyski,49413,0,17099,0,t0221,18513,0,262,0,13539,0
dolnośląskie,wołowski,67079,0,22208,0,t0222,27983,0,232,0,16656,0
dolnośląskie,wrocławski,176271,16,58407,0,t0223,64354,0,951,0,52559,16
dolnośląskie,ząbkowicki,86723,0,29492,0,t0224,34557,0,260,0,22414,0
dolnośląskie,zgorzelecki,103513,4,31908,0,t0225,39216,0,216,0,32173,4
dolnośląskie,złotoryjski,57321,13,18416,0,t0226,22316,0,131,0,16458,13
dolnośląskie,Jelenia Góra,148717,41,49490,0,t0261,54022,0,422,0,44783,41
dolnośląskie,Legnica,149772,24,48885,0,t0262,56212,0,348,0,44327,24
dolnośląskie,Wrocław,1661721,612,556121,0,t0264,636864,0,4237,0,464499,612
dolnośląskie,Wałbrzych,291763,7,106875,0,t0265,122919,0,607,0,61362,7
kujawsko-pomorskie,aleksandrowski,166134,0,67132,0,t0401,73222,0,405,0,25375,0
kujawsko-pomorskie,brodnicki,112407,30,39831,0,t0402,44768,0,1344,0,26464,30
kujawsko-pomorskie,bydgoski,124297,8,42518,0,t0403,46715,0,270,0,34794,8
kujawsko-pomorskie,chełmiński,68097,24,23055,0,t0404,25570,0,53,0,19419,24
kujawsko-pomorskie,golubsko-dobrzyński,51880,0,18751,0,t0405,21295,0,339,0,11495,0
kujawsko-pomorskie,grudziądzki,39142,0,13914,0,t0406,16574,0,30,0,8624,0
kujawsko-pomorskie,inowrocławski,169584,13,57051,0,t0407,62686,0,427,0,49420,13
kujawsko-pomorskie,lipnowski,81500,6,28856,0,t0408,33306,0,343,0,18995,6
kujawsko-pomorskie,mogileński,58460,9,19145,0,t0409,21899,0,154,0,17262,9
kujawsko-pomorskie,nakielski,135241,0,44471,0,t0410,56194,0,443,0,34133,0
kujawsko-pomorskie,radziejowski,62832,14,23241,0,t0411,25857,0,528,0,13206,14
kujawsko-pomorskie,rypiński,56424,0,19664,0,t0412,22167,0,75,0,14518,0
kujawsko-pomorskie,sępoleński,70364,0,24961,0,t0413,29847,0,134,0,15422,0
kujawsko-pomorskie,świecki,128445,1,42648,0,t0414,50156,0,389,0,35252,1
kujawsko-pomorskie,toruński,102990,40,35703,0,t0415,44391,0,411,0,22485,40
kujawsko-pomorskie,tucholski,61659,0,21148,0,t0416,24263,0,157,0,16091,0
kujawsko-pomorskie,wąbrzeski,44213,0,15029,0,t0417,17801,0,244,0,11139,0
kujawsko-pomorskie,włocławski,96895,9,35633,0,t0418,38773,0,276,0,22213,9
kujawsko-pomorskie,żniński,77190,5,28520,0,t0419,31025,0,403,0,17242,5
kujawsko-pomorskie,Bydgoszcz,727954,162,231293,1,t0461,268732,0,1464,0,226465,161
kujawsko-pomorskie,Grudziądz,191686,23,65482,0,t0462,76898,0,558,0,48748,23
kujawsko-pomorskie,Toruń,361587,135,107638,0,t0463,127115,0,918,0,125916,135
kujawsko-pomorskie,Włocławek,168130,32,50724,0,t0464,64371,0,1086,0,51949,32
lubelskie,bialski,94944,7,32987,0,t0601,38921,0,591,0,22445,7
lubelskie,biłgorajski,85614,0,30131,0,t0602,33894,0,72,0,21517,0
lubelskie,chełmski,55880,5,20062,0,t0603,22032,0,317,0,13469,5
lubelskie,hrubieszowski,70735,0,24290,0,t0604,28563,0,1431,0,16451,0
lubelskie,janowski,45184,0,16897,0,t0605,19158,0,524,0,8605,0
lubelskie,krasnostawski,65690,13,22147,0,t0606,25746,0,463,0,17334,13
lubelskie,kraśnicki,103588,0,37270,0,t0607,41577,0,349,0,24392,0
lubelskie,lubartowski,86044,15,31179,0,t0608,34939,0,1116,0,18810,15
lubelskie,lubelski,131946,11,46288,0,t0609,54356,0,582,0,30720,11
lubelskie,łęczyński,59323,20,22151,0,t0610,23998,0,502,0,12672,20
lubelskie,łukowski,88965,0,32015,0,t0611,36823,0,233,0,19894,0
lubelskie,opolski,71200,28,25156,0,t0612,29164,0,232,0,16648,28
lubelskie,parczewski,42548,0,15077,0,t0613,17741,0,483,0,9247,0
lubelskie,puławski,153063,0,53790,0,t0614,59025,0,389,0,39859,0
lubelskie,radzyński,48119,1,17234,0,t0615,19571,0,163,0,11151,1
lubelskie,rycki,80776,0,29428,0,t0616,31814,0,322,0,19212,0
lubelskie,świdnicki,79033,0,26535,0,t0617,28970,0,146,0,23382,0
lubelskie,tomaszowski,85199,0,30060,0,t0618,35288,0,233,0,19618,0
lubelskie,włodawski,52170,0,18417,0,t0619,21118,0,168,0,12467,0
lubelskie,zamojski,74633,0,27551,0,t0620,28870,0,366,0,17846,0
lubelskie,Biała Podlaska,110034,0,39639,0,t0661,45519,0,140,0,24736,0
