wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,9,0,2,0,t00
dolnośląskie,bolesławiecki,80344,312,34588,24,t0201
dolnośląskie,dzierżoniowski,76568,228,34016,16,t0202
dolnośląskie,głogowski,73012,367,31293,16,t0203
dolnośląskie,górowski,28576,41,12579,7,t0204
dolnośląskie,jaworski,42834,73,18413,2,t0205
dolnośląskie,jeleniogórski,56078,146,24616,16,t0206
dolnośląskie,kamiennogórski,35601,130,15782,13,t0207
dolnośląskie,kłodzki,143116,472,62924,67,t0208
dolnośląskie,legnicki,47161,122,20281,15,t0209
dolnośląskie,lubański,33670,99,13368,7,t0210
dolnośląskie,lubiński,136124,444,61805,26,t0211
dolnośląskie,lwówecki,45951,323,20372,42,t0212
dolnośląskie,milicki,37717,102,17012,17,t0213
dolnośląskie,oleśnicki,111241,430,48245,51,t0214
dolnośląskie,oławski,48840,61,21909,12,t0215
dolnośląskie,polkowicki,45076,236,19101,15,t0216
dolnośląskie,strzeliński,40755,107,18186,12,t0217
dolnośląskie,średzki,24731,97,11027,19,t0218
dolnośląskie,świdnicki,115027,508,49663,42,t0219
dolnośląskie,trzebnicki,65539,306,30119,30,t0220
dolnośląskie,wałbrzyski,35268,42,15856,7,t0221
dolnośląskie,wołowski,46787,146,19767,11,t0222
dolnośląskie,wrocławski,112165,181,51132,36,t0223
dolnośląskie,ząbkowicki,61923,245,27127,24,t0224
dolnośląskie,zgorzelecki,66446,246,28484,29,t0225
dolnośląskie,złotoryjski,38416,88,16419,6,t0226
dolnośląskie,Jelenia Góra,100245,451,45225,27,t0261
dolnośląskie,Legnica,100453,369,44393,28,t0262
dolnośląskie,Wrocław,1151578,2502,511095,194,t0264
dolnośląskie,Wałbrzych,228000,699,101367,68,t0265
kujawsko-pomorskie,aleksandrowski,139883,188,64404,12,t0401
kujawsko-pomorskie,brodnicki,79707,176,35868,11,t0402
kujawsko-pomorskie,bydgoski,83829,268,38184,23,t0403
kujawsko-pomorskie,chełmiński,46262,168,20619,14,t0404
kujawsko-pomorskie,golubsko-dobrzyński,38829,79,17531,12,t0405
kujawsko-pomorskie,grudziądzki,28643,64,12668,3,t0406
kujawsko-pomorskie,inowrocławski,114464,280,51722,11,t0407
kujawsko-pomorskie,lipnowski,58429,90,26006,7,t0408
kujawsko-pomorskie,mogileński,37047,147,16480,10,t0409
kujawsko-pomorskie,nakielski,92523,182,39847,11,t0410
kujawsko-pomorskie,radziejowski,47650,0,21670,0,t0411
kujawsko-pomorskie,rypiński,39736,262,17843,29,t0412
kujawsko-pomorskie,sępoleński,53022,162,23216,19,t0413
kujawsko-pomorskie,świecki,86631,174,38043,16,t0414
kujawsko-pomorskie,toruński,77249,135,33031,22,t0415
kujawsko-pomorskie,tucholski,42542,26,18947,1,t0416
