wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,48422,315,16055,50,t0201
dolnośląskie,dzierżoniowski,45281,314,16104,180,t0202
dolnośląskie,głogowski,41255,251,14034,227,t0203
dolnośląskie,górowski,17843,60,5468,60,t0204
dolnośląskie,jaworski,28639,428,10185,416,t0205
dolnośląskie,jeleniogórski,37180,311,14528,283,t0206
dolnośląskie,kamiennogórski,20446,163,7549,36,t0207
dolnośląskie,kłodzki,85155,161,31964,114,t0208
dolnośląskie,legnicki,27064,324,7832,258,t0209
dolnośląskie,lubański,17773,60,6205,20,t0210
dolnośląskie,lubiński,94210,735,37781,625,t0211
dolnośląskie,lwówecki,25864,46,8974,30,t0212
dolnośląskie,milicki,23140,191,8899,190,t0213
dolnośląskie,oleśnicki,51821,175,14593,145,t0214
dolnośląskie,oławski,34582,430,14505,430,t0215
dolnośląskie,polkowicki,25071,83,5556,6,t0216
dolnośląskie,strzeliński,24885,215,9043,162,t0217
dolnośląskie,średzki,15643,130,6209,129,t0218
dolnośląskie,świdnicki,63663,151,20421,130,t0219
dolnośląskie,trzebnicki,40949,154,15846,154,t0220
dolnośląskie,wałbrzyski,24136,47,9996,42,t0221
dolnośląskie,wołowski,28634,114,10206,31,t0222
dolnośląskie,wrocławski,70177,181,24973,119,t0223
dolnośląskie,ząbkowicki,38333,173,14393,161,t0224
dolnośląskie,zgorzelecki,38026,93,14287,84,t0225
dolnośląskie,złotoryjski,23682,142,8260,128,t0226
dolnośląskie,Jelenia Góra,60438,212,22049,202,t0261
dolnośląskie,Legnica,62042,697,22851,689,t0262
dolnośląskie,Wrocław,737245,8018,270750,6625,t0264
dolnośląskie,Wałbrzych,158901,1032,61373,673,t0265
kujawsko-pomorskie,aleksandrowski,106214,642,45893,487,t0401
kujawsko-pomorskie,brodnicki,45120,328,15943,257,t0402
kujawsko-pomorskie,bydgoski,49445,272,17019,196,t0403
kujawsko-pomorskie,chełmiński,25437,57,8942,57,t0404
kujawsko-pomorskie,golubsko-dobrzyński,21211,1,6622,1,t0405
kujawsko-pomorskie,grudziądzki,15876,144,4872,144,t0406
kujawsko-pomorskie,inowrocławski,75083,609,29125,520,t0407
kujawsko-pomorskie,lipnowski,33976,593,12006,575,t0408
kujawsko-pomorskie,mogileński,16264,274,4942,262,t0409
kujawsko-pomorskie,nakielski,48991,609,15006,518,t0410
kujawsko-pomorskie,radziejowski,28965,314,9219,264,t0411
kujawsko-pomorskie,rypiński,21656,80,7557,78,t0412
kujawsko-pomorskie,sępoleński,31569,449,10674,398,t0413
kujawsko-pomorskie,świecki,49289,397,17596,382,t0414
kujawsko-pomorskie,toruński,45356,50,13208,40,t0415
kujawsko-pomorskie,tucholski,24024,336,7385,290,t0416
kujawsko-pomorskie,wąbrzeski,17080,247,5676,206,t0417
kujawsko-pomorskie,włocławski,40273,166,13879,156,t0418
kujawsko-pomorskie,żniński,32370,347,10695,276,t0419
kujawsko-pomorskie,Bydgoszcz,295150,2484,107396,2345,t0461
kujawsko-pomorskie,Grudziądz,84209,1211,31391,774,t0462
kujawsko-pomorskie,Toruń,118581,1130,40328,433,t0463
kujawsko-pomorskie,Włocławek,57772,883,19014,427,t0464
lubelskie,bialski,43218,175,16061,145,t0601
lubelskie,biłgorajski,37619,347,14817,289,t0602
lubelskie,chełmski,24517,46,8864,23,t0603
lubelskie,hrubieszowski,29565,274,10956,235,t0604
lubelskie,janowski,20949,95,7936,91,t0605
lubelskie,krasnostawski,28808,318,10657,243,t0606
lubelskie,kraśnicki,47912,380,18130,355,t0607
lubelskie,lubartowski,38428,258,14451,234,t0608
lubelskie,lubelski,59344,311,22265,214,t0609
lubelskie,łęczyński,28922,104,11147,91,t0610
lubelskie,łukowski,37794,288,15150,191,t0611
lubelskie,opolski,30289,334,11609,256,t0612
lubelskie,parczewski,21127,286,8330,263,t0613
lubelskie,puławski,69496,409,27744,265,t0614
lubelskie,radzyński,20749,60,7749,59,t0615
lubelskie,rycki,37394,235,14114,235,t0616
lubelskie,świdnicki,30592,353,11534,324,t0617
lubelskie,tomaszowski,38237,171,14650,153,t0618
lubelskie,włodawski,25917,101,10052,101,t0619
lubelskie,zamojski,33652,287,13418,286,t0620
lubelskie,Biała Podlaska,49637,300,19140,128,t0661
lubelskie,Chełm,42899,337,15827,241,t0662
lubelskie,Lublin,328008,3529,131419,2836,t0663
lubelskie,Zamość,64335,830,25601,828,t0664
lubuskie,gorzowski,20971,185,7931,185,t0801
lubuskie,krośnieński,35590,669,13544,668,t0802
lubuskie,międzyrzecki,48009,463,17921,377,t0803
lubuskie,nowosolski,60766,371,22505,335,t0804
lubuskie,słubicki,24342,215,8067,204,t0805
lubuskie,strzelecko-drezdenecki,33675,435,12548,252,t0806
lubuskie,sulęciński,17889,81,6293,75,t0807
lubuskie,świebodziński,39108,0,13819,0,t0808
lubuskie,zielonogórski,64252,122,24542,108,t0809
lubuskie,żagański,45079,176,15806,165,t0810
lubuskie,żarski,71656,625,27542,612,t0811
lubuskie,wschowski,16002,101,5431,101,t0812
lubuskie,Gorzów Wielkopolski,96578,1526,36412,1284,t0861
lubuskie,Zielona Góra,106910,1109,41554,843,t0862
łódzkie,bełchatowski,45398,212,15947,195,t1001
łódzkie,kutnowski,57636,297,20895,287,t1002
łódzkie,łaski,20972,182,7268,125,t1003
łódzkie,łęczycki,32188,382,11788,359,t1004
łódzkie,łowicki,65646,587,25276,586,t1005
łódzkie,łódzki wschodni,24589,80,8399,80,t1006
łódzkie,opoczyński,38753,371,14260,343,t1007
łódzkie,pabianicki,70366,645,24794,627,t1008
łódzkie,pajęczański,20224,72,6791,66,t1009
łódzkie,piotrkowski,31131,66,10515,30,t1010
łódzkie,poddębicki,23149,270,8234,253,t1011
łódzkie,radomszczański,55674,85,20920,75,t1012
łódzkie,rawski,18595,20,7031,20,t1013
łódzkie,sieradzki,64150,639,23076,541,t1014
łódzkie,skierniewicki,16437,55,6197,54,t1015
łódzkie,tomaszowski,71063,820,26122,756,t1016
łódzkie,wieluński,60217,58,21410,44,t1017
łódzkie,wieruszowski,21771,156,7599,148,t1018
łódzkie,zduńskowolski,30288,206,10041,206,t1019
łódzkie,zgierski,86093,989,29713,898,t1020
łódzkie,brzeziński,24291,152,9430,149,t1021
łódzkie,Łódź,654243,4786,253176,4071,t1061
łódzkie,Piotrków Trybunalski,48547,660,16992,146,t1062
łódzkie,Skierniewice,51032,409,19092,335,t1063
małopolskie,bocheński,46603,301,15449,139,t1201
małopolskie,brzeski,42424,221,15928,131,t1202
małopolskie,chrzanowski,72844,504,24193,411,t1203
małopolskie,dąbrowski,26878,200,9560,198,t1204
małopolskie,gorlicki,58028,790,22274,677,t1205
małopolskie,krakowski,99232,480,35596,441,t1206
małopolskie,limanowski,54388,286,18840,195,t1207
małopolskie,miechowski,43050,371,16503,284,t1208
małopolskie,myślenicki,60818,802,20550,652,t1209
małopolskie,nowosądecki,84505,466,30311,326,t1210
małopolskie,nowotarski,84201,426,30587,369,t1211
małopolskie,olkuski,75327,378,27158,270,t1212
małopolskie,oświęcimski,68744,387,22160,268,t1213
małopolskie,proszowicki,26201,111,8741,111,t1214
małopolskie,suski,41838,209,14500,203,t1215
małopolskie,tarnowski,62360,560,23280,436,t1216
małopolskie,tatrzański,23156,304,8495,272,t1217
małopolskie,wadowicki,68849,671,22126,666,t1218
małopolskie,wielicki,64029,604,18457,510,t1219
małopolskie,Kraków,822928,8571,307966,6437,t1261
małopolskie,Nowy Sącz,38735,306,12654,271,t1262
małopolskie,Tarnów,70181,364,26182,256,t1263
mazowieckie,białobrzeski,23338,40,8537,40,t1401
mazowieckie,ciechanowski,52468,636,19070,544,t1402
mazowieckie,garwoliński,50981,375,17570,328,t1403
mazowieckie,gostyniński,18454,0,7018,0,t1404
mazowieckie,grodziski,62448,535,23492,365,t1405
mazowieckie,grójecki,69592,299,25505,238,t1406
mazowieckie,kozienicki,27034,185,10147,113,t1407
mazowieckie,legionowski,45665,159,14234,158,t1408
mazowieckie,lipski,17488,60,6874,60,t1409
mazowieckie,łosicki,11946,92,4732,70,t1410
mazowieckie,makowski,27415,194,10366,178,t1411
mazowieckie,miński,83914,592,29833,315,t1412
mazowieckie,mławski,35420,251,13142,132,t1413
mazowieckie,nowodworski,70480,668,26197,542,t1414
mazowieckie,ostrołęcki,33716,93,12790,75,t1415
mazowieckie,ostrowski,32565,114,11981,50,t1416
mazowieckie,otwocki,57461,383,20924,329,t1417
mazowieckie,piaseczyński,158774,1093,54158,617,t1418
mazowieckie,płocki,51418,198,18085,136,t1419
mazowieckie,płoński,51604,393,17034,388,t1420
mazowieckie,pruszkowski,73803,346,22290,209,t1421
mazowieckie,przasnyski,34518,101,13186,48,t1422
mazowieckie,przysuski,17339,86,6932,40,t1423
mazowieckie,pułtuski,29577,11,11048,10,t1424
mazowieckie,radomski,40825,273,15758,246,t1425
mazowieckie,siedlecki,21404,107,8522,102,t1426
mazowieckie,sierpecki,27315,71,9863,71,t1427
mazowieckie,sochaczewski,54172,422,18432,231,t1428
mazowieckie,sokołowski,29802,31,11994,0,t1429
mazowieckie,szydłowiecki,11401,82,4391,82,t1430
mazowieckie,warszawski zachodni,75596,605,25760,574,t1432
mazowieckie,węgrowski,28939,157,10979,144,t1433
mazowieckie,wołomiński,125853,802,42381,425,t1434
mazowieckie,wyszkowski,38066,39,13627,39,t1435
mazowieckie,zwoleński,18525,80,7134,80,t1436
mazowieckie,żuromiński,17990,69,6814,61,t1437
mazowieckie,żyrardowski,34752,155,12813,127,t1438
mazowieckie,Ostrołęka,53804,316,22902,311,t1461
mazowieckie,Płock,83837,656,32443,474,t1462
mazowieckie,Radom,153644,1847,54868,1365,t1463
mazowieckie,Siedlce,87603,1119,36638,899,t1464
mazowieckie,Warszawa,1773641,17091,634905,12406,t1465
opolskie,brzeski,53187,501,21033,496,t1601
opolskie,głubczycki,30121,56,11737,56,t1602
opolskie,kędzierzyńsko-kozielski,58597,578,22900,549,t1603
opolskie,kluczborski,35554,364,13351,332,t1604
opolskie,krapkowicki,68181,1841,23967,1622,t1605
opolskie,namysłowski,18670,203,7136,184,t1606
opolskie,nyski,70304,718,28375,680,t1607
opolskie,oleski,35446,461,13809,417,t1608
opolskie,opolski,47988,84,18618,84,t1609
opolskie,prudnicki,28363,520,10809,508,t1610
opolskie,strzelecki,36371,171,13186,61,t1611
opolskie,Opole,140569,1418,56318,1158,t1661
podkarpackie,bieszczadzki,6364,53,2320,31,t1801
podkarpackie,brzozowski,36362,74,15543,63,t1802
podkarpackie,dębicki,49810,208,18682,182,t1803
podkarpackie,jarosławski,37419,327,15379,282,t1804
podkarpackie,jasielski,39755,139,15288,122,t1805
podkarpackie,kolbuszowski,16580,233,6749,221,t1806
podkarpackie,krośnieński,37910,335,15589,332,t1807
podkarpackie,leżajski,27886,271,11086,252,t1808
podkarpackie,lubaczowski,24108,50,9970,27,t1809
podkarpackie,łańcucki,30061,378,12299,377,t1810
podkarpackie,mielecki,67126,551,27491,436,t1811
podkarpackie,niżański,24061,217,9535,208,t1812
podkarpackie,przemyski,12892,36,5079,36,t1813
podkarpackie,przeworski,21277,163,8538,158,t1814
podkarpackie,ropczycko-sędziszowski,27744,361,10998,336,t1815
podkarpackie,rzeszowski,39998,172,16000,136,t1816
podkarpackie,sanocki,26610,143,10555,51,t1817
podkarpackie,stalowowolski,53759,306,21770,267,t1818
podkarpackie,strzyżowski,19769,111,8133,99,t1819
podkarpackie,tarnobrzeski,10204,93,4156,82,t1820
podkarpackie,leski,9195,52,4033,52,t1821
podkarpackie,Krosno,31557,50,13033,50,t1861
podkarpackie,Przemyśl,32276,512,13519,417,t1862
podkarpackie,Rzeszów,430248,3066,178104,2611,t1863
podkarpackie,Tarnobrzeg,45250,418,18782,386,t1864
podlaskie,augustowski,30336,227,11323,177,t2001
podlaskie,białostocki,47790,504,20003,497,t2002
podlaskie,bielski,26720,311,10801,236,t2003
podlaskie,grajewski,18891,72,7265,59,t2004
podlaskie,hajnowski,22542,232,9243,157,t2005
podlaskie,kolneński,16408,0,6754,0,t2006
podlaskie,łomżyński,10747,1,4343,1,t2007
podlaskie,moniecki,16180,108,6275,106,t2008
podlaskie,sejneński,8533,100,3320,96,t2009
podlaskie,siemiatycki,23623,346,9487,322,t2010
podlaskie,sokólski,29499,334,11222,328,t2011
podlaskie,suwalski,6187,56,2481,50,t2012
podlaskie,wysokomazowiecki,33235,265,13170,213,t2013
podlaskie,zambrowski,16777,391,6141,299,t2014
podlaskie,Białystok,379644,2531,160681,2264,t2061
podlaskie,Łomża,48173,270,18575,153,t2062
podlaskie,Suwałki,38315,485,14715,356,t2063
pomorskie,bytowski,45558,122,17730,76,t2201
pomorskie,chojnicki,52354,539,18745,525,t2202
pomorskie,człuchowski,27481,161,9739,127,t2203
pomorskie,gdański,33031,58,11440,58,t2204
pomorskie,kartuski,52968,415,18789,215,t2205
pomorskie,kościerski,41157,381,15492,378,t2206
pomorskie,kwidzyński,36968,460,13036,416,t2207
pomorskie,lęborski,37555,201,14224,200,t2208
