wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,74071,62,33523,29,t0201
dolnośląskie,dzierżoniowski,69839,149,32763,52,t0202
dolnośląskie,głogowski,65815,145,30039,76,t0203
dolnośląskie,górowski,27022,51,12282,35,t0204
dolnośląskie,jaworski,39604,21,17928,11,t0205
dolnośląskie,jeleniogórski,51809,46,24031,21,t0206
dolnośląskie,kamiennogórski,32206,58,15136,31,t0207
dolnośląskie,kłodzki,130322,92,61146,50,t0208
dolnośląskie,legnicki,44491,11,19860,5,t0209
dolnośląskie,lubański,30417,0,12861,0,t0210
dolnośląskie,lubiński,126056,28,60428,14,t0211
dolnośląskie,lwówecki,42440,61,19717,27,t0212
dolnośląskie,milicki,34737,11,16457,2,t0213
dolnośląskie,oleśnicki,100220,104,45903,42,t0214
dolnośląskie,oławski,45963,30,21662,18,t0215
dolnośląskie,polkowicki,42189,101,18515,64,t0216
dolnośląskie,strzeliński,37746,41,17628,15,t0217
dolnośląskie,średzki,22276,9,10531,4,t0218
dolnośląskie,świdnicki,103790,146,47709,91,t0219
dolnośląskie,trzebnicki,60389,28,29130,19,t0220
dolnośląskie,wałbrzyski,31630,6,15097,3,t0221
dolnośląskie,wołowski,43049,66,19238,34,t0222
dolnośląskie,wrocławski,104424,61,49785,35,t0223
dolnośląskie,ząbkowicki,56303,111,26345,27,t0224
dolnośląskie,zgorzelecki,60651,80,27569,47,t0225
dolnośląskie,złotoryjski,35422,44,15980,14,t0226
dolnośląskie,Jelenia Góra,91254,99,43978,41,t0261
dolnośląskie,Legnica,91287,168,42998,55,t0262
dolnośląskie,Wrocław,1062128,723,499513,354,t0264
dolnośląskie,Wałbrzych,212826,78,99336,4,t0265
kujawsko-pomorskie,aleksandrowski,133420,56,63519,39,t0401
kujawsko-pomorskie,brodnicki,73484,93,34514,45,t0402
kujawsko-pomorskie,bydgoski,78068,79,37013,39,t0403
kujawsko-pomorskie,chełmiński,42485,29,19950,7,t0404
kujawsko-pomorskie,golubsko-dobrzyński,36359,0,16926,0,t0405
kujawsko-pomorskie,grudziądzki,26828,53,12165,43,t0406
kujawsko-pomorskie,inowrocławski,105893,134,50355,79,t0407
kujawsko-pomorskie,lipnowski,54255,76,25018,37,t0408
kujawsko-pomorskie,mogileński,33520,22,15628,4,t0409
kujawsko-pomorskie,nakielski,86257,101,38640,35,t0410
kujawsko-pomorskie,radziejowski,45078,120,21131,66,t0411
kujawsko-pomorskie,rypiński,36508,128,17166,40,t0412
kujawsko-pomorskie,sępoleński,49239,13,22706,4,t0413
kujawsko-pomorskie,świecki,79772,171,36633,111,t0414
kujawsko-pomorskie,toruński,73003,104,32109,71,t0415
kujawsko-pomorskie,tucholski,39910,95,18325,24,t0416
kujawsko-pomorskie,wąbrzeski,28791,36,13077,36,t0417
kujawsko-pomorskie,włocławski,66102,77,31602,57,t0418
kujawsko-pomorskie,żniński,53508,46,25472,22,t0419
kujawsko-pomorskie,Bydgoszcz,440563,321,205839,147,t0461
kujawsko-pomorskie,Grudziądz,125715,151,58133,58,t0462
kujawsko-pomorskie,Toruń,196481,253,91194,91,t0463
kujawsko-pomorskie,Włocławek,96086,160,43462,37,t0464
lubelskie,bialski,62547,15,28711,12,t0601
lubelskie,biłgorajski,55091,46,26200,18,t0602
lubelskie,chełmski,36693,9,17356,8,t0603
lubelskie,hrubieszowski,45752,39,21023,21,t0604
lubelskie,janowski,31692,42,14810,28,t0605
lubelskie,krasnostawski,41911,42,19374,22,t0606
lubelskie,kraśnicki,67863,67,32137,20,t0607
lubelskie,lubartowski,56254,61,26396,30,t0608
lubelskie,lubelski,85778,95,39257,44,t0609
lubelskie,łęczyński,40733,2,19522,2,t0610
lubelskie,łukowski,57551,85,27028,24,t0611
lubelskie,opolski,46005,54,21252,31,t0612
lubelskie,parczewski,28646,110,13277,41,t0613
lubelskie,puławski,99745,107,47590,59,t0614
lubelskie,radzyński,31300,39,14885,21,t0615
lubelskie,rycki,54514,44,26161,9,t0616
lubelskie,świdnicki,46976,84,22523,33,t0617
lubelskie,tomaszowski,57054,65,26447,35,t0618
lubelskie,włodawski,35542,68,16603,33,t0619
lubelskie,zamojski,49418,22,23993,18,t0620
lubelskie,Biała Podlaska,71438,49,33743,25,t0661
lubelskie,Chełm,64578,83,29558,46,t0662
lubelskie,Lublin,451360,437,207127,169,t0663
lubelskie,Zamość,91096,91,42891,19,t0664
lubuskie,gorzowski,29900,29,13933,0,t0801
lubuskie,krośnieński,51766,12,24403,2,t0802
lubuskie,międzyrzecki,67951,62,31735,31,t0803
lubuskie,nowosolski,93627,155,41970,51,t0804
lubuskie,słubicki,39275,116,18733,51,t0805
lubuskie,strzelecko-drezdenecki,51703,105,23172,30,t0806
lubuskie,sulęciński,31608,52,14360,11,t0807
lubuskie,świebodziński,55875,21,25931,15,t0808
lubuskie,zielonogórski,90143,69,41989,43,t0809
lubuskie,żagański,69895,76,31797,46,t0810
lubuskie,żarski,101406,31,47704,15,t0811
lubuskie,wschowski,27815,49,13340,20,t0812
lubuskie,Gorzów Wielkopolski,154869,184,71026,86,t0861
lubuskie,Zielona Góra,153074,37,73038,1,t0862
łódzkie,bełchatowski,75143,45,34451,12,t1001
łódzkie,kutnowski,90252,33,43847,11,t1002
łódzkie,łaski,36741,130,17568,24,t1003
łódzkie,łęczycki,52499,34,24241,11,t1004
łódzkie,łowicki,91426,49,43716,14,t1005
łódzkie,łódzki wschodni,37860,87,17133,26,t1006
łódzkie,opoczyński,60749,33,27506,15,t1007
łódzkie,pabianicki,109820,113,52107,69,t1008
łódzkie,pajęczański,30249,86,13780,53,t1009
łódzkie,piotrkowski,51093,6,23757,1,t1010
łódzkie,poddębicki,37793,74,17925,34,t1011
łódzkie,radomszczański,90201,26,42644,4,t1012
łódzkie,rawski,29526,93,13533,60,t1013
łódzkie,sieradzki,101907,114,46646,60,t1014
łódzkie,skierniewicki,24419,16,11522,13,t1015
łódzkie,tomaszowski,107329,53,50950,22,t1016
łódzkie,wieluński,88855,67,42357,22,t1017
łódzkie,wieruszowski,33539,68,15268,49,t1018
łódzkie,zduńskowolski,50750,7,23602,6,t1019
łódzkie,zgierski,131736,116,62035,59,t1020
łódzkie,brzeziński,35193,25,16810,8,t1021
łódzkie,Łódź,914009,714,432274,297,t1061
łódzkie,Piotrków Trybunalski,83315,123,38985,36,t1062
łódzkie,Skierniewice,73768,57,34797,16,t1063
małopolskie,bocheński,79348,24,35730,17,t1201
małopolskie,brzeski,67801,56,31546,29,t1202
małopolskie,chrzanowski,112088,67,51783,34,t1203
małopolskie,dąbrowski,42829,77,20112,48,t1204
małopolskie,gorlicki,86801,63,41175,24,t1205
małopolskie,krakowski,161089,150,75617,90,t1206
małopolskie,limanowski,89787,61,41303,31,t1207
małopolskie,miechowski,61223,44,29402,8,t1208
małopolskie,myślenicki,104763,120,49381,70,t1209
małopolskie,nowosądecki,132228,114,59393,60,t1210
małopolskie,nowotarski,132183,74,60330,32,t1211
małopolskie,olkuski,110730,96,51498,54,t1212
małopolskie,oświęcimski,122435,141,57870,50,t1213
małopolskie,proszowicki,44210,38,21062,2,t1214
małopolskie,suski,69480,120,32989,97,t1215
małopolskie,tarnowski,96194,37,44779,14,t1216
małopolskie,tatrzański,35720,7,16938,0,t1217
małopolskie,wadowicki,120905,126,54461,72,t1218
małopolskie,wielicki,111723,137,50831,82,t1219
małopolskie,Kraków,1191770,628,566613,285,t1261
małopolskie,Nowy Sącz,64346,23,30555,7,t1262
małopolskie,Tarnów,114703,99,52792,36,t1263
mazowieckie,białobrzeski,36012,27,17154,14,t1401
mazowieckie,ciechanowski,80778,61,38438,31,t1402
mazowieckie,garwoliński,83616,147,40114,72,t1403
mazowieckie,gostyniński,28530,18,13796,1,t1404
mazowieckie,grodziski,96249,67,44373,42,t1405
mazowieckie,grójecki,106621,139,50343,93,t1406
mazowieckie,kozienicki,44486,65,21293,43,t1407
mazowieckie,legionowski,76921,83,33810,33,t1408
mazowieckie,lipski,26652,12,12682,11,t1409
mazowieckie,łosicki,18749,46,9050,19,t1410
mazowieckie,makowski,41811,67,19432,29,t1411
mazowieckie,miński,130298,66,58716,48,t1412
mazowieckie,mławski,61379,121,29254,56,t1413
mazowieckie,nowodworski,113454,120,52635,26,t1414
mazowieckie,ostrołęcki,50175,53,23613,44,t1415
mazowieckie,ostrowski,51135,175,24907,86,t1416
mazowieckie,otwocki,92699,126,44802,67,t1417
mazowieckie,piaseczyński,245745,98,115464,54,t1418
mazowieckie,płocki,86717,70,41308,37,t1419
mazowieckie,płoński,80600,105,37602,56,t1420
mazowieckie,pruszkowski,136219,220,64517,86,t1421
mazowieckie,przasnyski,50789,75,24354,16,t1422
mazowieckie,przysuski,29014,7,13654,0,t1423
mazowieckie,pułtuski,47043,67,22465,41,t1424
mazowieckie,radomski,64344,165,30295,78,t1425
mazowieckie,siedlecki,31312,39,15072,22,t1426
mazowieckie,sierpecki,45221,175,21557,107,t1427
mazowieckie,sochaczewski,83907,36,39775,26,t1428
mazowieckie,sokołowski,42866,61,20212,21,t1429
mazowieckie,szydłowiecki,21029,39,9369,17,t1430
mazowieckie,warszawski zachodni,115627,190,55010,124,t1432
mazowieckie,węgrowski,46792,138,22351,104,t1433
mazowieckie,wołomiński,212850,238,96391,104,t1434
mazowieckie,wyszkowski,63337,109,30235,46,t1435
mazowieckie,zwoleński,28684,34,13760,15,t1436
mazowieckie,żuromiński,29738,38,14641,26,t1437
mazowieckie,żyrardowski,57773,179,27233,80,t1438
mazowieckie,Ostrołęka,71083,34,34066,13,t1461
mazowieckie,Płock,130580,28,60501,9,t1462
mazowieckie,Radom,235227,154,109009,72,t1463
mazowieckie,Siedlce,118443,24,55976,14,t1464
mazowieckie,Warszawa,2585946,1889,1212264,777,t1465
opolskie,brzeski,71711,118,33819,69,t1601
opolskie,głubczycki,41805,10,19782,0,t1602
opolskie,kędzierzyńsko-kozielski,81025,10,38382,4,t1603
opolskie,kluczborski,55037,25,26086,15,t1604
opolskie,krapkowicki,97864,83,45051,41,t1605
opolskie,namysłowski,28440,22,13414,8,t1606
opolskie,nyski,94609,128,45468,67,t1607
opolskie,oleski,49265,24,23436,17,t1608
opolskie,opolski,66585,28,31105,11,t1609
opolskie,prudnicki,40299,6,18889,0,t1610
opolskie,strzelecki,57461,37,26765,15,t1611
opolskie,Opole,189340,135,89054,59,t1661
podkarpackie,bieszczadzki,10250,19,4961,12,t1801
podkarpackie,brzozowski,46814,51,22044,27,t1802
podkarpackie,dębicki,66685,82,28906,30,t1803
podkarpackie,jarosławski,58242,172,26780,87,t1804
podkarpackie,jasielski,60698,60,27531,33,t1805
podkarpackie,kolbuszowski,23158,17,10791,13,t1806
podkarpackie,krośnieński,50265,46,24305,15,t1807
podkarpackie,leżajski,41780,75,19089,22,t1808
podkarpackie,lubaczowski,33447,16,15531,3,t1809
podkarpackie,łańcucki,41464,57,19882,17,t1810
podkarpackie,mielecki,88384,52,42149,24,t1811
podkarpackie,niżański,33210,39,16019,32,t1812
podkarpackie,przemyski,19664,30,9613,17,t1813
podkarpackie,przeworski,30510,125,14716,67,t1814
podkarpackie,ropczycko-sędziszowski,39180,46,17988,14,t1815
podkarpackie,rzeszowski,55600,72,26052,35,t1816
podkarpackie,sanocki,38848,31,18051,10,t1817
podkarpackie,stalowowolski,74669,87,35345,31,t1818
podkarpackie,strzyżowski,28070,54,13690,30,t1819
podkarpackie,tarnobrzeski,16297,44,7361,22,t1820
podkarpackie,leski,14419,0,6898,0,t1821
podkarpackie,Krosno,44578,41,21335,1,t1861
podkarpackie,Przemyśl,46448,93,21252,43,t1862
