wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,10,0,4,0,t00,6,0,0,0,0,0
dolnośląskie,bolesławiecki,87404,373,35221,80,t0201,44066,92,172,0,7945,201
dolnośląskie,dzierżoniowski,84663,315,34516,21,t0202,39724,59,337,0,10086,235
dolnośląskie,głogowski,83613,452,31933,25,t0203,39133,58,164,0,12383,369
dolnośląskie,górowski,31613,83,12784,5,t0204,15625,14,358,8,2846,56
dolnośląskie,jaworski,48297,361,18729,24,t0205,23440,61,32,0,6096,276
dolnośląskie,jeleniogórski,62516,242,24924,21,t0206,30090,25,404,0,7098,196
dolnośląskie,kamiennogórski,39507,267,16008,4,t0207,18400,15,102,1,4997,247
dolnośląskie,kłodzki,157648,789,63828,50,t0208,74107,95,777,2,18936,642
dolnośląskie,legnicki,52426,197,20502,3,t0209,26217,35,288,3,5419,156
dolnośląskie,lubański,37412,380,13657,32,t0210,19129,27,93,0,4533,321
dolnośląskie,lubiński,151521,876,62620,74,t0211,69773,91,980,2,18148,709
dolnośląskie,lwówecki,51125,102,20653,9,t0212,24608,15,363,0,5501,78
dolnośląskie,milicki,41192,247,17212,13,t0213,19566,48,93,0,4321,186
dolnośląskie,oleśnicki,126520,487,49486,46,t0214,60874,53,764,42,15396,346
dolnośląskie,oławski,51365,40,22054,0,t0215,25076,29,96,0,4139,11
dolnośląskie,polkowicki,50525,280,19341,27,t0216,25361,37,40,0,5783,216
dolnośląskie,strzeliński,44586,292,18465,35,t0217,21171,27,575,3,4375,227
dolnośląskie,średzki,28933,175,11250,15,t0218,13152,9,663,20,3868,131
dolnośląskie,świdnicki,128431,572,50561,24,t0219,60407,61,892,3,16571,484
dolnośląskie,trzebnicki,71483,248,30525,9,t0220,32936,53,390,9,7632,177
dolnośląskie,wałbrzyski,38121,108,15999,1,t0221,17473,5,264,0,4385,102
dolnośląskie,wołowski,51372,323,20062,21,t0222,25688,24,439,0,5183,278
dolnośląskie,wrocławski,125621,324,51766,12,t0223,58046,39,1121,0,14688,273
dolnośląskie,ząbkowicki,68618,196,27497,29,t0224,32511,33,374,0,8236,134
dolnośląskie,zgorzelecki,73312,405,28845,41,t0225,36164,109,332,0,7971,255
dolnośląskie,złotoryjski,43290,211,16679,10,t0226,20788,15,221,0,5602,186
dolnośląskie,Jelenia Góra,112380,531,45905,37,t0261,50824,60,456,1,15195,433
dolnośląskie,Legnica,110785,461,45129,47,t0262,52379,53,431,2,12846,359
dolnośląskie,Wrocław,1262837,4318,517556,239,t0264,596919,295,4911,5,143451,3779
dolnośląskie,Wałbrzych,244016,673,102295,52,t0265,118539,78,813,0,22369,543
kujawsko-pomorskie,aleksandrowski,146251,286,64722,18,t0401,71380,31,524,1,9625,236
kujawsko-pomorskie,brodnicki,87899,547,36375,31,t0402,41864,66,621,51,9039,399
kujawsko-pomorskie,bydgoski,92439,367,38706,19,t0403,43273,36,405,0,10055,312
kujawsko-pomorskie,chełmiński,51904,277,20980,36,t0404,23931,16,40,0,6953,225
kujawsko-pomorskie,golubsko-dobrzyński,41189,164,17690,10,t0405,20414,8,380,1,2705,145
kujawsko-pomorskie,grudziądzki,31127,283,12807,21,t0406,15625,23,128,0,2567,239
kujawsko-pomorskie,inowrocławski,125300,438,52261,23,t0407,58397,22,579,0,14063,393
kujawsko-pomorskie,lipnowski,63703,291,26363,18,t0408,31283,86,311,0,5746,187
kujawsko-pomorskie,mogileński,42522,258,16992,28,t0409,19991,26,322,2,5217,202
kujawsko-pomorskie,nakielski,104132,305,40482,13,t0410,52188,20,481,0,10981,272
kujawsko-pomorskie,radziejowski,50976,287,21920,23,t0411,24787,21,621,36,3648,207
kujawsko-pomorskie,rypiński,43795,82,18067,6,t0412,20684,6,157,0,4887,70
kujawsko-pomorskie,sępoleński,57308,353,23413,20,t0413,28340,63,54,0,5501,270
kujawsko-pomorskie,świecki,96172,623,38704,33,t0414,46524,64,550,1,10394,525
kujawsko-pomorskie,toruński,83143,437,33379,28,t0415,42518,38,453,0,6793,371
kujawsko-pomorskie,tucholski,46005,206,19137,10,t0416,22671,21,195,1,4002,174
kujawsko-pomorskie,wąbrzeski,33501,186,13753,22,t0417,16615,8,275,0,2858,156
kujawsko-pomorskie,włocławski,76746,357,33024,40,t0418,36510,33,287,3,6925,281
kujawsko-pomorskie,żniński,60830,148,26467,10,t0419,29235,23,276,1,4852,114
kujawsko-pomorskie,Bydgoszcz,543265,2759,213870,154,t0461,251396,193,1524,4,76475,2408
kujawsko-pomorskie,Grudziądz,149806,851,60677,23,t0462,72069,86,566,0,16494,742
kujawsko-pomorskie,Toruń,255422,1187,96454,62,t0463,115579,95,1039,3,42350,1027
kujawsko-pomorskie,Włocławek,123825,818,45977,73,t0464,59377,87,1196,2,17275,656
lubelskie,bialski,75879,451,30547,63,t0601,37001,41,623,1,7708,346
lubelskie,biłgorajski,68405,424,28045,36,t0602,32044,66,252,1,8064,321
lubelskie,chełmski,44546,251,18583,33,t0603,21113,24,342,1,4508,193
lubelskie,hrubieszowski,56263,433,22518,61,t0604,27009,42,1059,26,5677,304
lubelskie,janowski,37847,157,15950,26,t0605,18349,17,507,0,3041,114
lubelskie,krasnostawski,51774,392,20773,36,t0606,24600,34,491,0,5910,322
lubelskie,kraśnicki,83371,457,34646,52,t0607,39578,34,413,3,8734,368
lubelskie,lubartowski,69705,317,28823,30,t0608,33195,50,1369,1,6318,236
lubelskie,lubelski,105329,357,42397,42,t0609,51294,30,907,0,10731,285
lubelskie,łęczyński,48497,264,20730,49,t0610,22893,32,747,1,4127,182
lubelskie,łukowski,71304,346,29347,61,t0611,34641,36,215,0,7101,249
lubelskie,opolski,56939,301,23218,12,t0612,27506,51,299,1,5916,237
lubelskie,parczewski,34980,91,14134,8,t0613,16877,0,581,0,3388,83
lubelskie,puławski,120536,669,50439,75,t0614,56156,46,467,0,13474,548
lubelskie,radzyński,38795,235,16038,30,t0615,18548,29,209,0,4000,176
lubelskie,rycki,63892,339,27540,31,t0616,30299,31,533,0,5520,277
