wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,18210,1032,1795,152,t00
dolnośląskie,bolesławiecki,20143,31,5510,0,t0201
dolnośląskie,dzierżoniowski,19872,243,5195,83,t0202
dolnośląskie,głogowski,17938,247,3835,6,t0203
dolnośląskie,górowski,6803,32,1832,0,t0204
dolnośląskie,jaworski,11775,80,2985,0,t0205
dolnośląskie,jeleniogórski,17801,349,4550,4,t0206
dolnośląskie,kamiennogórski,7948,90,2268,90,t0207
dolnośląskie,kłodzki,45027,253,13338,135,t0208
dolnośląskie,legnicki,9250,0,2038,0,t0209
dolnośląskie,lubański,8196,130,2395,0,t0210
dolnośląskie,lubiński,41226,804,10028,259,t0211
dolnośląskie,lwówecki,11320,112,2604,51,t0212
dolnośląskie,milicki,10493,204,2897,99,t0213
dolnośląskie,oleśnicki,17864,187,3949,1,t0214
dolnośląskie,oławski,18953,355,5435,176,t0215
dolnośląskie,polkowicki,6380,101,1390,10,t0216
dolnośląskie,strzeliński,11333,171,3026,38,t0217
dolnośląskie,średzki,7808,126,2192,30,t0218
dolnośląskie,świdnicki,28285,294,8118,208,t0219
dolnośląskie,trzebnicki,21085,247,5906,121,t0220
dolnośląskie,wałbrzyski,12135,51,3215,0,t0221
dolnośląskie,wołowski,11220,52,3065,26,t0222
dolnośląskie,wrocławski,27877,1,6412,0,t0223
dolnośląskie,ząbkowicki,17544,102,4661,49,t0224
dolnośląskie,zgorzelecki,18095,170,5540,0,t0225
dolnośląskie,złotoryjski,10095,81,2138,0,t0226
dolnośląskie,Jelenia Góra,26930,79,6419,7,t0261
dolnośląskie,Legnica,23160,757,5524,50,t0262
dolnośląskie,Wrocław,308298,4059,74886,879,t0264
dolnośląskie,Wałbrzych,88637,1612,22831,825,t0265
kujawsko-pomorskie,aleksandrowski,54435,1072,14458,490,t0401
kujawsko-pomorskie,brodnicki,18360,245,4317,84,t0402
kujawsko-pomorskie,bydgoski,17976,126,3960,35,t0403
kujawsko-pomorskie,chełmiński,10862,114,2521,84,t0404
kujawsko-pomorskie,golubsko-dobrzyński,7721,82,2059,82,t0405
