wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,131,0,43,0,t00,67,0,0,0,21,0
dolnośląskie,bolesławiecki,82436,0,34826,0,t0201,42945,0,462,0,4203,0
dolnośląskie,dzierżoniowski,78946,0,34211,0,t0202,39033,0,454,0,5248,0
dolnośląskie,głogowski,75705,0,31495,0,t0203,38165,0,169,0,5876,0
dolnośląskie,górowski,29718,236,12640,0,t0204,15390,51,204,0,1484,185
dolnośląskie,jaworski,44237,0,18497,0,t0205,22853,0,32,0,2855,0
dolnośląskie,jeleniogórski,57967,0,24703,0,t0206,29420,0,774,0,3070,0
dolnośląskie,kamiennogórski,36692,0,15862,0,t0207,18084,0,100,0,2646,0
dolnośląskie,kłodzki,147383,0,63242,0,t0208,72766,0,765,0,10610,0
dolnośląskie,legnicki,48780,0,20375,0,t0209,25628,0,346,0,2431,0
dolnośląskie,lubański,34576,0,13443,0,t0210,18614,0,85,0,2434,0
dolnośląskie,lubiński,140598,0,62032,0,t0211,68427,0,1103,0,9036,0
dolnośląskie,lwówecki,47247,0,20461,0,t0212,23911,0,422,0,2453,0
dolnośląskie,milicki,38659,0,17075,0,t0213,19148,0,138,0,2298,0
dolnośląskie,oleśnicki,116098,271,48656,6,t0214,59088,76,537,0,7817,189
dolnośląskie,oławski,49563,0,21942,0,t0215,24833,0,95,0,2693,0
dolnośląskie,polkowicki,46260,0,19153,0,t0216,24790,0,34,0,2283,0
dolnośląskie,strzeliński,41682,0,18273,0,t0217,20852,0,395,0,2162,0
dolnośląskie,średzki,26068,232,11122,5,t0218,12663,48,557,0,1726,179
dolnośląskie,świdnicki,118752,0,49971,0,t0219,59274,0,995,0,8512,0
dolnośląskie,trzebnicki,67350,0,30262,0,t0220,32482,0,287,0,4319,0
dolnośląskie,wałbrzyski,36142,0,15925,0,t0221,17341,0,382,0,2494,0
dolnośląskie,wołowski,47820,21,19834,0,t0222,25106,13,595,0,2285,8
dolnośląskie,wrocławski,115990,0,51371,0,t0223,57004,0,1658,0,5957,0
dolnośląskie,ząbkowicki,63524,0,27206,0,t0224,31813,0,489,0,4016,0
dolnośląskie,zgorzelecki,68035,34,28583,0,t0225,35052,25,467,0,3933,9
dolnośląskie,złotoryjski,39585,0,16501,0,t0226,20281,0,247,0,2556,0
dolnośląskie,Jelenia Góra,103867,0,45454,0,t0261,49745,0,625,0,8043,0
dolnośląskie,Legnica,103499,0,44626,0,t0262,51280,0,751,0,6842,0
dolnośląskie,Wrocław,1183975,223,513480,7,t0264,588350,78,6095,2,76050,136
dolnośląskie,Wałbrzych,232719,259,101653,0,t0265,117271,11,911,0,12884,248
kujawsko-pomorskie,aleksandrowski,141495,0,64516,0,t0401,70894,0,925,0,5160,0
kujawsko-pomorskie,brodnicki,81894,0,36024,0,t0402,40985,0,595,0,4290,0
kujawsko-pomorskie,bydgoski,86003,0,38364,0,t0403,42617,0,445,0,4577,0
kujawsko-pomorskie,chełmiński,47824,0,20728,0,t0404,23564,0,40,0,3492,0
kujawsko-pomorskie,golubsko-dobrzyński,39362,0,17625,0,t0405,20171,0,531,0,1035,0
