wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,512,255,127,1,t00
dolnośląskie,bolesławiecki,42915,0,12151,0,t0201
dolnośląskie,dzierżoniowski,39557,114,13335,0,t0202
dolnośląskie,głogowski,36731,0,12024,0,t0203
dolnośląskie,górowski,14857,55,4137,0,t0204
dolnośląskie,jaworski,25032,0,7533,0,t0205
dolnośląskie,jeleniogórski,33766,566,12381,34,t0206
dolnośląskie,kamiennogórski,17184,0,5546,0,t0207
dolnośląskie,kłodzki,75781,29,26680,23,t0208
dolnośląskie,legnicki,22558,292,5533,81,t0209
dolnośląskie,lubański,15764,0,4957,0,t0210
dolnośląskie,lubiński,83457,1018,29571,938,t0211
dolnośląskie,lwówecki,23249,336,7825,179,t0212
dolnośląskie,milicki,20279,179,7290,150,t0213
dolnośląskie,oleśnicki,44629,461,11636,21,t0214
dolnośląskie,oławski,31254,0,12195,0,t0215
dolnośląskie,polkowicki,22240,0,4176,0,t0216
dolnośląskie,strzeliński,22074,0,7603,0,t0217
dolnośląskie,średzki,14293,0,5285,0,t0218
dolnośląskie,świdnicki,56864,148,17732,101,t0219
dolnośląskie,trzebnicki,36127,79,13482,1,t0220
dolnośląskie,wałbrzyski,21374,0,8146,0,t0221
dolnośląskie,wołowski,24669,68,7944,68,t0222
dolnośląskie,wrocławski,60350,217,20315,170,t0223
dolnośląskie,ząbkowicki,33960,60,12165,1,t0224
dolnośląskie,zgorzelecki,34032,30,11846,0,t0225
dolnośląskie,złotoryjski,20925,60,6361,0,t0226
dolnośląskie,Jelenia Góra,53508,552,18117,229,t0261
dolnośląskie,Legnica,52252,697,15707,469,t0262
dolnośląskie,Wrocław,638078,3585,210330,962,t0264
dolnośląskie,Wałbrzych,144757,1553,51937,1075,t0265
kujawsko-pomorskie,aleksandrowski,95622,1297,37902,756,t0401
kujawsko-pomorskie,brodnicki,38474,246,12688,2,t0402
kujawsko-pomorskie,bydgoski,42574,620,12754,131,t0403
kujawsko-pomorskie,chełmiński,21380,317,6754,133,t0404
kujawsko-pomorskie,golubsko-dobrzyński,18134,180,4904,0,t0405
kujawsko-pomorskie,grudziądzki,13762,60,3488,58,t0406
kujawsko-pomorskie,inowrocławski,64158,90,21863,35,t0407
kujawsko-pomorskie,lipnowski,28996,420,8363,213,t0408
kujawsko-pomorskie,mogileński,13832,0,3957,0,t0409
kujawsko-pomorskie,nakielski,39252,150,9816,60,t0410
kujawsko-pomorskie,radziejowski,24723,0,6784,0,t0411
kujawsko-pomorskie,rypiński,19599,90,6550,0,t0412
kujawsko-pomorskie,sępoleński,27892,0,7956,0,t0413
kujawsko-pomorskie,świecki,41003,99,12085,8,t0414
kujawsko-pomorskie,toruński,38297,725,9111,344,t0415
kujawsko-pomorskie,tucholski,20451,271,5438,3,t0416
kujawsko-pomorskie,wąbrzeski,14625,0,4355,0,t0417
kujawsko-pomorskie,włocławski,33532,48,9958,31,t0418
kujawsko-pomorskie,żniński,28185,348,8229,3,t0419
kujawsko-pomorskie,Bydgoszcz,254604,2020,84458,471,t0461
kujawsko-pomorskie,Grudziądz,74796,233,27733,33,t0462
kujawsko-pomorskie,Toruń,99527,525,31586,360,t0463
kujawsko-pomorskie,Włocławek,48826,536,14363,62,t0464
lubelskie,bialski,38005,0,12852,0,t0601
lubelskie,biłgorajski,32988,0,12063,0,t0602
lubelskie,chełmski,21637,232,7118,24,t0603
lubelskie,hrubieszowski,25956,0,8620,0,t0604
lubelskie,janowski,18432,0,6530,0,t0605
lubelskie,krasnostawski,24916,180,7866,139,t0606
lubelskie,kraśnicki,41676,0,13308,0,t0607
lubelskie,lubartowski,34233,53,11820,12,t0608
lubelskie,lubelski,52597,0,17776,0,t0609
lubelskie,łęczyński,25786,0,9020,0,t0610
lubelskie,łukowski,32634,0,11772,0,t0611
lubelskie,opolski,26206,0,9118,0,t0612
lubelskie,parczewski,18841,0,6696,0,t0613
lubelskie,puławski,62255,0,23543,0,t0614
lubelskie,radzyński,18985,30,6771,0,t0615
lubelskie,rycki,32839,6,11199,6,t0616
lubelskie,świdnicki,26565,2,8613,0,t0617
lubelskie,tomaszowski,32650,0,10809,0,t0618
lubelskie,włodawski,22974,86,8079,86,t0619
lubelskie,zamojski,29932,0,10975,0,t0620
lubelskie,Biała Podlaska,44105,747,15575,733,t0661
lubelskie,Chełm,37872,213,13071,203,t0662
lubelskie,Lublin,292975,209,107474,2,t0663
lubelskie,Zamość,55339,90,18796,0,t0664
lubuskie,gorzowski,19482,0,6701,0,t0801
lubuskie,krośnieński,30029,10,9128,10,t0802
lubuskie,międzyrzecki,42303,249,14102,232,t0803
lubuskie,nowosolski,51996,604,16551,263,t0804
lubuskie,słubicki,20703,0,5972,0,t0805
lubuskie,strzelecko-drezdenecki,28404,79,9331,21,t0806
lubuskie,sulęciński,15370,114,4937,0,t0807
lubuskie,świebodziński,32510,224,10525,196,t0808
lubuskie,zielonogórski,56672,349,21415,201,t0809
lubuskie,żagański,38160,210,10660,166,t0810
lubuskie,żarski,61357,623,19314,497,t0811
lubuskie,wschowski,13054,0,3372,0,t0812
lubuskie,Gorzów Wielkopolski,81692,1252,26817,583,t0861
lubuskie,Zielona Góra,94186,1015,34221,735,t0862
łódzkie,bełchatowski,39152,150,12768,62,t1001
łódzkie,kutnowski,50476,0,16879,0,t1002
łódzkie,łaski,17854,18,5614,18,t1003
łódzkie,łęczycki,28023,24,9834,24,t1004
łódzkie,łowicki,57747,0,19524,0,t1005
łódzkie,łódzki wschodni,21532,94,6684,56,t1006
łódzkie,opoczyński,32836,304,10786,163,t1007
łódzkie,pabianicki,59194,312,18182,163,t1008
łódzkie,pajęczański,17468,0,5198,0,t1009
łódzkie,piotrkowski,24896,198,7944,85,t1010
łódzkie,poddębicki,20656,165,6102,153,t1011
łódzkie,radomszczański,48763,243,16185,183,t1012
łódzkie,rawski,16045,0,5838,0,t1013
łódzkie,sieradzki,54308,566,17437,219,t1014
łódzkie,skierniewicki,14360,60,5067,30,t1015
łódzkie,tomaszowski,60202,1,18671,1,t1016
łódzkie,wieluński,50527,123,13712,54,t1017
łódzkie,wieruszowski,18890,29,5750,29,t1018
łódzkie,zduńskowolski,26825,0,8363,0,t1019
łódzkie,zgierski,74358,334,22010,13,t1020
łódzkie,brzeziński,21101,124,7343,3,t1021
łódzkie,Łódź,571864,3711,197292,1989,t1061
łódzkie,Piotrków Trybunalski,41642,290,13068,237,t1062
łódzkie,Skierniewice,43886,171,14619,116,t1063
małopolskie,bocheński,37811,163,11558,60,t1201
małopolskie,brzeski,36307,299,13527,98,t1202
małopolskie,chrzanowski,63344,0,18587,0,t1203
małopolskie,dąbrowski,23573,0,7410,0,t1204
małopolskie,gorlicki,50086,1,16380,0,t1205
małopolskie,krakowski,84134,653,28193,257,t1206
małopolskie,limanowski,46729,3,14763,0,t1207
małopolskie,miechowski,38270,0,13552,0,t1208
małopolskie,myślenicki,49738,405,15014,8,t1209
małopolskie,nowosądecki,71325,380,24692,377,t1210
małopolskie,nowotarski,72512,111,23709,3,t1211
małopolskie,olkuski,64269,709,20596,483,t1212
małopolskie,oświęcimski,55008,277,16419,220,t1213
małopolskie,proszowicki,22549,63,6144,62,t1214
małopolskie,suski,36662,271,11723,0,t1215
małopolskie,tarnowski,53241,319,17451,5,t1216
małopolskie,tatrzański,19305,0,6602,0,t1217
małopolskie,wadowicki,57426,387,16206,5,t1218
małopolskie,wielicki,50685,146,12522,11,t1219
małopolskie,Kraków,705729,3233,247947,247,t1261
małopolskie,Nowy Sącz,32821,0,10203,0,t1262
małopolskie,Tarnów,58461,90,19658,90,t1263
mazowieckie,białobrzeski,19540,216,6441,59,t1401
mazowieckie,ciechanowski,45690,362,14892,6,t1402
mazowieckie,garwoliński,42253,0,13274,0,t1403
