wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,8,0,2,0,t00,6,0,0,0,0,0
dolnośląskie,bolesławiecki,81561,311,34738,48,t0201,42707,76,465,0,3651,187
dolnośląskie,dzierżoniowski,78055,443,34143,36,t0202,38829,97,691,2,4392,308
dolnośląskie,głogowski,74649,546,31432,56,t0203,37905,53,189,0,5123,437
dolnośląskie,górowski,28993,24,12598,1,t0204,15224,6,208,8,963,9
dolnośląskie,jaworski,43753,243,18478,14,t0205,22736,45,28,0,2511,184
dolnośląskie,jeleniogórski,57120,316,24666,12,t0206,29112,67,882,1,2460,236
dolnośląskie,kamiennogórski,36325,216,15844,17,t0207,17995,28,146,0,2340,171
dolnośląskie,kłodzki,145584,683,63112,39,t0208,72380,108,1309,34,8783,502
dolnośląskie,legnicki,47759,57,20336,7,t0209,25376,10,358,0,1689,40
dolnośląskie,lubański,34190,105,13421,3,t0210,18538,36,84,1,2147,65
dolnośląskie,lubiński,138723,725,61929,27,t0211,68113,112,1122,1,7559,585
dolnośląskie,lwówecki,46402,117,20397,9,t0212,23685,39,418,1,1902,68
dolnośląskie,milicki,38191,147,17044,7,t0213,19032,25,226,0,1889,115
dolnośląskie,oleśnicki,113931,397,48495,48,t0214,58528,95,508,2,6400,252
dolnośląskie,oławski,49386,281,21937,24,t0215,24828,24,95,2,2526,231
dolnośląskie,polkowicki,45558,172,19130,13,t0216,24658,42,32,3,1738,114
dolnośląskie,strzeliński,41262,59,18242,6,t0217,20801,11,317,6,1902,36
dolnośląskie,średzki,25566,259,11092,14,t0218,12575,46,527,22,1372,177
dolnośląskie,świdnicki,117156,544,49849,72,t0219,58986,98,1185,11,7136,363
dolnośląskie,trzebnicki,66435,351,30176,7,t0220,32359,46,314,3,3586,295
dolnośląskie,wałbrzyski,35752,133,15893,2,t0221,17284,10,379,1,2196,120
dolnośląskie,wołowski,47344,170,19803,5,t0222,24984,46,668,24,1889,95
dolnośląskie,wrocławski,114196,415,51280,10,t0223,56774,76,1666,40,4476,289
dolnośląskie,ząbkowicki,62776,195,27174,9,t0224,31686,41,491,0,3425,145
dolnośląskie,zgorzelecki,67340,314,28549,38,t0225,34756,65,511,6,3524,205
dolnośląskie,złotoryjski,39168,315,16467,26,t0226,20230,77,253,0,2218,212
dolnośląskie,Jelenia Góra,102100,529,45345,16,t0261,49447,87,705,2,6603,424
dolnośląskie,Legnica,102093,476,44531,37,t0262,50969,110,737,5,5856,324
dolnośląskie,Wrocław,1169443,3572,512410,209,t0264,586030,490,6202,57,64801,2816
dolnośląskie,Wałbrzych,230577,759,101505,38,t0265,116878,112,955,4,11239,605
kujawsko-pomorskie,aleksandrowski,140685,349,64458,23,t0401,70787,34,871,4,4569,288
kujawsko-pomorskie,brodnicki,80942,325,35933,20,t0402,40787,82,595,1,3627,222
kujawsko-pomorskie,bydgoski,85015,398,38272,17,t0403,42456,49,449,3,3838,329
kujawsko-pomorskie,chełmiński,46907,179,20659,14,t0404,23430,32,40,0,2778,133
kujawsko-pomorskie,golubsko-dobrzyński,39060,75,17563,1,t0405,20107,12,521,27,869,35
kujawsko-pomorskie,grudziądzki,28942,123,12691,11,t0406,15264,42,10,1,977,69
kujawsko-pomorskie,inowrocławski,115974,371,51835,21,t0407,57521,52,1062,1,5556,297
kujawsko-pomorskie,lipnowski,59318,111,26092,6,t0408,30510,17,211,5,2505,83
kujawsko-pomorskie,mogileński,37903,187,16547,8,t0409,19219,65,360,8,1777,106
kujawsko-pomorskie,nakielski,93830,258,39921,7,t0410,50282,41,498,1,3129,209
kujawsko-pomorskie,radziejowski,48201,213,21726,24,t0411,24501,39,338,2,1636,148
kujawsko-pomorskie,rypiński,40293,123,17870,11,t0412,20156,36,199,0,2068,76
kujawsko-pomorskie,sępoleński,53574,134,23243,2,t0413,27665,54,51,0,2615,78
kujawsko-pomorskie,świecki,87621,169,38142,14,t0414,45202,44,339,0,3938,111
