wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,63779,386,28105,315,t0201
dolnośląskie,dzierżoniowski,59092,638,26246,564,t0202
dolnośląskie,głogowski,54450,516,23459,455,t0203
dolnośląskie,górowski,23604,20,10316,20,t0204
dolnośląskie,jaworski,34811,115,15258,91,t0205
dolnośląskie,jeleniogórski,45403,160,20601,136,t0206
dolnośląskie,kamiennogórski,26949,169,12256,139,t0207
dolnośląskie,kłodzki,110730,1161,50169,957,t0208
dolnośląskie,legnicki,38579,348,16455,170,t0209
dolnośląskie,lubański,24731,450,9699,399,t0210
dolnośląskie,lubiński,113653,650,53915,477,t0211
dolnośląskie,lwówecki,34590,372,14937,319,t0212
dolnośląskie,milicki,29373,234,13302,205,t0213
dolnośląskie,oleśnicki,77294,627,32455,485,t0214
dolnośląskie,oławski,41210,207,19041,201,t0215
dolnośląskie,polkowicki,36947,78,15476,50,t0216
dolnośląskie,strzeliński,32725,283,14596,250,t0217
dolnośląskie,średzki,19262,103,8846,48,t0218
dolnośląskie,świdnicki,86611,777,37845,601,t0219
dolnośląskie,trzebnicki,51454,509,22996,464,t0220
dolnośląskie,wałbrzyski,28863,136,13366,108,t0221
dolnośląskie,wołowski,37501,275,16292,151,t0222
dolnośląskie,wrocławski,91601,703,41701,646,t0223
dolnośląskie,ząbkowicki,48489,216,22152,184,t0224
dolnośląskie,zgorzelecki,49699,777,22121,711,t0225
dolnośląskie,złotoryjski,29940,132,12826,109,t0226
dolnośląskie,Jelenia Góra,79285,665,36779,566,t0261
dolnośląskie,Legnica,79016,498,36192,461,t0262
dolnośląskie,Wrocław,949691,4404,432586,3669,t0264
dolnośląskie,Wałbrzych,194767,591,89630,419,t0265
kujawsko-pomorskie,aleksandrowski,124076,1192,58581,1044,t0401
kujawsko-pomorskie,brodnicki,59516,821,25679,679,t0402
kujawsko-pomorskie,bydgoski,67112,407,29540,338,t0403
kujawsko-pomorskie,chełmiński,35794,387,16050,235,t0404
kujawsko-pomorskie,golubsko-dobrzyński,30162,407,12982,372,t0405
kujawsko-pomorskie,grudziądzki,21998,202,9446,169,t0406
kujawsko-pomorskie,inowrocławski,93868,596,42575,525,t0407
kujawsko-pomorskie,lipnowski,44834,195,19465,122,t0408
kujawsko-pomorskie,mogileński,24675,427,10749,388,t0409
kujawsko-pomorskie,nakielski,70777,481,30963,452,t0410
