wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,12742,239,1355,5,t00
dolnośląskie,bolesławiecki,18195,425,5061,33,t0201
dolnośląskie,dzierżoniowski,16593,369,4461,59,t0202
dolnośląskie,głogowski,15323,409,3543,40,t0203
dolnośląskie,górowski,5493,31,1493,22,t0204
dolnośląskie,jaworski,9681,203,2634,30,t0205
dolnośląskie,jeleniogórski,14830,477,3998,85,t0206
dolnośląskie,kamiennogórski,6921,212,1962,31,t0207
dolnośląskie,kłodzki,39720,841,11711,150,t0208
dolnośląskie,legnicki,7573,303,1739,12,t0209
dolnośląskie,lubański,6975,89,2018,24,t0210
dolnośląskie,lubiński,32884,993,8405,17,t0211
dolnośląskie,lwówecki,9249,126,2292,30,t0212
dolnośląskie,milicki,8904,306,2476,15,t0213
dolnośląskie,oleśnicki,14380,361,3496,43,t0214
dolnośląskie,oławski,16361,305,4578,110,t0215
dolnośląskie,polkowicki,4790,109,1204,0,t0216
dolnośląskie,strzeliński,9592,241,2688,56,t0217
dolnośląskie,średzki,6548,185,1847,5,t0218
dolnośląskie,świdnicki,24544,347,6935,22,t0219
dolnośląskie,trzebnicki,18204,508,5138,94,t0220
dolnośląskie,wałbrzyski,10297,404,2906,49,t0221
dolnośląskie,wołowski,9664,94,2666,4,t0222
dolnośląskie,wrocławski,22348,650,5529,12,t0223
dolnośląskie,ząbkowicki,15168,210,4171,62,t0224
dolnośląskie,zgorzelecki,15715,308,5063,74,t0225
dolnośląskie,złotoryjski,8100,212,1791,29,t0226
dolnośląskie,Jelenia Góra,22995,644,5744,74,t0261
dolnośląskie,Legnica,17919,263,4900,0,t0262
dolnośląskie,Wrocław,250880,4972,66180,691,t0264
dolnośląskie,Wałbrzych,74242,1354,16832,62,t0265
kujawsko-pomorskie,aleksandrowski,42817,1278,10985,44,t0401
kujawsko-pomorskie,brodnicki,15111,289,3718,64,t0402
kujawsko-pomorskie,bydgoski,14367,417,3466,42,t0403
kujawsko-pomorskie,chełmiński,8958,203,2143,16,t0404
kujawsko-pomorskie,golubsko-dobrzyński,6952,136,1802,20,t0405
kujawsko-pomorskie,grudziądzki,3846,32,1073,12,t0406
kujawsko-pomorskie,inowrocławski,28241,835,7123,49,t0407
kujawsko-pomorskie,lipnowski,11505,311,2985,33,t0408
kujawsko-pomorskie,mogileński,6091,132,1612,2,t0409
kujawsko-pomorskie,nakielski,8764,80,1997,0,t0410
kujawsko-pomorskie,radziejowski,8757,330,2064,59,t0411
kujawsko-pomorskie,rypiński,7590,50,1938,0,t0412
kujawsko-pomorskie,sępoleński,10684,142,3224,0,t0413
kujawsko-pomorskie,świecki,15893,384,4368,73,t0414
kujawsko-pomorskie,toruński,11029,268,3213,50,t0415
kujawsko-pomorskie,tucholski,7566,170,1957,1,t0416
kujawsko-pomorskie,wąbrzeski,6166,133,1852,45,t0417
kujawsko-pomorskie,włocławski,12240,239,3386,26,t0418
kujawsko-pomorskie,żniński,10550,305,2683,6,t0419
kujawsko-pomorskie,Bydgoszcz,108155,2870,26671,232,t0461
kujawsko-pomorskie,Grudziądz,27619,894,4661,17,t0462
kujawsko-pomorskie,Toruń,41560,1131,11276,150,t0463
kujawsko-pomorskie,Włocławek,18345,428,4708,25,t0464
lubelskie,bialski,17395,374,4977,78,t0601
lubelskie,biłgorajski,15054,340,4212,152,t0602
lubelskie,chełmski,9871,292,2775,98,t0603
lubelskie,hrubieszowski,11999,184,3501,57,t0604
lubelskie,janowski,9711,228,2915,16,t0605
lubelskie,krasnostawski,10733,164,3335,35,t0606
lubelskie,kraśnicki,16086,309,4663,22,t0607
lubelskie,lubartowski,15014,235,4414,55,t0608
lubelskie,lubelski,22643,731,6303,52,t0609
lubelskie,łęczyński,11789,345,3122,36,t0610
lubelskie,łukowski,15543,232,4432,92,t0611
lubelskie,opolski,11722,286,3201,51,t0612
lubelskie,parczewski,8716,89,2590,73,t0613
lubelskie,puławski,29122,889,7541,59,t0614
lubelskie,radzyński,10004,198,3218,47,t0615
lubelskie,rycki,15332,341,3958,50,t0616
lubelskie,świdnicki,11442,217,3338,34,t0617
lubelskie,tomaszowski,14924,538,4281,130,t0618
lubelskie,włodawski,10530,182,2834,13,t0619
lubelskie,zamojski,14736,370,4333,52,t0620
lubelskie,Biała Podlaska,19444,442,4533,59,t0661
lubelskie,Chełm,15939,396,3530,41,t0662
lubelskie,Lublin,144535,2859,41053,517,t0663
lubelskie,Zamość,25401,670,5576,34,t0664
lubuskie,gorzowski,9163,104,2492,43,t0801
lubuskie,krośnieński,12832,300,2955,121,t0802
lubuskie,międzyrzecki,17942,404,4169,10,t0803
lubuskie,nowosolski,20277,635,4836,65,t0804
lubuskie,słubicki,8518,184,2091,21,t0805
lubuskie,strzelecko-drezdenecki,10624,217,2761,111,t0806
lubuskie,sulęciński,6367,199,1815,13,t0807
lubuskie,świebodziński,12221,157,3657,30,t0808
lubuskie,zielonogórski,23016,479,4009,120,t0809
lubuskie,żagański,11021,134,2925,0,t0810
lubuskie,żarski,26626,392,5547,80,t0811
lubuskie,wschowski,4240,149,1235,2,t0812
lubuskie,Gorzów Wielkopolski,31368,806,7861,110,t0861
lubuskie,Zielona Góra,35692,774,10314,238,t0862
łódzkie,bełchatowski,16560,375,4662,19,t1001
łódzkie,kutnowski,19766,683,4740,17,t1002
łódzkie,łaski,6832,222,1884,35,t1003
łódzkie,łęczycki,12378,206,3461,13,t1004
łódzkie,łowicki,23952,404,7505,73,t1005
łódzkie,łódzki wschodni,8069,187,2165,14,t1006
łódzkie,opoczyński,12599,251,3316,19,t1007
łódzkie,pabianicki,23547,828,5774,143,t1008
łódzkie,pajęczański,6888,137,1637,0,t1009
łódzkie,piotrkowski,10131,261,2694,56,t1010
łódzkie,poddębicki,6883,119,1762,59,t1011
łódzkie,radomszczański,21463,741,5667,37,t1012
łódzkie,rawski,7226,173,2128,3,t1013
łódzkie,sieradzki,21165,712,4656,25,t1014
łódzkie,skierniewicki,6019,316,1559,97,t1015
łódzkie,tomaszowski,22291,494,5538,86,t1016
łódzkie,wieluński,16781,425,3967,37,t1017
łódzkie,wieruszowski,7539,148,2071,11,t1018
łódzkie,zduńskowolski,10964,254,3185,30,t1019
łódzkie,zgierski,27140,507,7279,86,t1020
łódzkie,brzeziński,9436,162,2931,0,t1021
łódzkie,Łódź,239828,4663,66537,548,t1061
łódzkie,Piotrków Trybunalski,18014,326,4870,59,t1062
łódzkie,Skierniewice,16757,596,4039,22,t1063
małopolskie,bocheński,13820,293,3253,29,t1201
małopolskie,brzeski,16244,404,4456,45,t1202
małopolskie,chrzanowski,24918,439,6324,13,t1203
małopolskie,dąbrowski,9815,233,2728,65,t1204
małopolskie,gorlicki,21532,423,6371,38,t1205
małopolskie,krakowski,33044,918,8545,155,t1206
małopolskie,limanowski,20064,420,5390,40,t1207
małopolskie,miechowski,17062,328,4418,32,t1208
małopolskie,myślenicki,18049,339,4505,33,t1209
małopolskie,nowosądecki,30250,872,7864,205,t1210
małopolskie,nowotarski,31472,556,8209,167,t1211
małopolskie,olkuski,17481,464,4138,40,t1212
małopolskie,oświęcimski,20488,543,5420,71,t1213
małopolskie,proszowicki,7458,83,2061,6,t1214
małopolskie,suski,16891,466,4738,43,t1215
małopolskie,tarnowski,21339,665,6125,129,t1216
małopolskie,tatrzański,9694,140,2949,39,t1217
małopolskie,wadowicki,18111,483,4824,63,t1218
małopolskie,wielicki,14198,541,3008,27,t1219
małopolskie,Kraków,301419,7648,77264,724,t1261
małopolskie,Nowy Sącz,13639,356,3012,67,t1262
małopolskie,Tarnów,24917,511,6075,2,t1263
mazowieckie,białobrzeski,7534,129,1824,18,t1401
mazowieckie,ciechanowski,22574,546,6599,100,t1402
mazowieckie,garwoliński,16339,384,3849,62,t1403
mazowieckie,gostyniński,7978,198,2280,80,t1404
mazowieckie,grodziski,23359,318,6134,68,t1405
mazowieckie,grójecki,23599,791,5163,93,t1406
mazowieckie,kozienicki,10158,214,2530,52,t1407
mazowieckie,legionowski,13861,357,3227,40,t1408
mazowieckie,lipski,8587,194,2470,13,t1409
mazowieckie,łosicki,5329,174,1478,61,t1410
mazowieckie,makowski,9987,298,2787,55,t1411
mazowieckie,miński,25429,831,5428,71,t1412
mazowieckie,mławski,14420,528,3952,48,t1413
mazowieckie,nowodworski,21258,395,5556,13,t1414
mazowieckie,ostrołęcki,14090,510,3916,70,t1415
mazowieckie,ostrowski,12242,221,3428,43,t1416
mazowieckie,otwocki,24071,468,7415,55,t1417
mazowieckie,piaseczyński,42895,1125,9532,79,t1418
mazowieckie,płocki,18736,418,5055,75,t1419
mazowieckie,płoński,13591,291,3844,34,t1420
mazowieckie,pruszkowski,22600,421,5968,5,t1421
mazowieckie,przasnyski,11412,281,3150,113,t1422
mazowieckie,przysuski,7587,66,2087,0,t1423
mazowieckie,pułtuski,12217,361,3571,71,t1424
mazowieckie,radomski,16203,328,4629,50,t1425
mazowieckie,siedlecki,9403,187,2795,56,t1426
mazowieckie,sierpecki,10049,236,2589,45,t1427
mazowieckie,sochaczewski,14847,246,3149,1,t1428
mazowieckie,sokołowski,12553,180,3354,18,t1429
mazowieckie,szydłowiecki,4258,91,1347,49,t1430
mazowieckie,warszawski zachodni,21559,753,5715,16,t1432
mazowieckie,węgrowski,12270,367,3422,78,t1433
mazowieckie,wołomiński,35794,556,9544,107,t1434
mazowieckie,wyszkowski,15071,404,4431,89,t1435
mazowieckie,zwoleński,6873,187,1782,25,t1436
mazowieckie,żuromiński,7619,188,2067,41,t1437
mazowieckie,żyrardowski,13259,389,3452,20,t1438
