wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,73965,90,33478,47,t0201
dolnośląskie,dzierżoniowski,69612,85,32660,27,t0202
dolnośląskie,głogowski,65612,95,29942,52,t0203
dolnośląskie,górowski,26957,28,12237,3,t0204
dolnośląskie,jaworski,39561,34,17907,11,t0205
dolnośląskie,jeleniogórski,51722,11,23995,3,t0206
dolnośląskie,kamiennogórski,32113,10,15095,0,t0207
dolnośląskie,kłodzki,130092,108,61033,51,t0208
dolnośląskie,legnicki,44467,3,19852,0,t0209
dolnośląskie,lubański,30384,61,12858,35,t0210
dolnośląskie,lubiński,125900,121,60344,67,t0211
dolnośląskie,lwówecki,42353,21,19686,0,t0212
dolnośląskie,milicki,34707,26,16437,19,t0213
dolnośląskie,oleśnicki,100016,66,45817,30,t0214
dolnośląskie,oławski,45912,25,21639,0,t0215
dolnośląskie,polkowicki,42049,29,18439,10,t0216
dolnośląskie,strzeliński,37643,71,17582,42,t0217
dolnośląskie,średzki,22242,12,10517,4,t0218
dolnośląskie,świdnicki,103524,92,47559,58,t0219
dolnośląskie,trzebnicki,60325,75,29095,51,t0220
dolnośląskie,wałbrzyski,31610,9,15090,7,t0221
dolnośląskie,wołowski,42971,45,19200,18,t0222
dolnośląskie,wrocławski,104295,32,49718,14,t0223
dolnośląskie,ząbkowicki,56156,29,26311,9,t0224
dolnośląskie,zgorzelecki,60518,73,27496,45,t0225
dolnośląskie,złotoryjski,35364,6,15960,4,t0226
dolnośląskie,Jelenia Góra,91089,45,43910,20,t0261
dolnośląskie,Legnica,91021,52,42900,22,t0262
dolnośląskie,Wrocław,1060774,316,498878,161,t0264
dolnośląskie,Wałbrzych,212653,110,99289,40,t0265
kujawsko-pomorskie,aleksandrowski,133324,80,63457,32,t0401
kujawsko-pomorskie,brodnicki,73290,60,34433,17,t0402
kujawsko-pomorskie,bydgoski,77941,58,36953,15,t0403
kujawsko-pomorskie,chełmiński,42421,56,19934,21,t0404
kujawsko-pomorskie,golubsko-dobrzyński,36324,74,16912,45,t0405
kujawsko-pomorskie,grudziądzki,26763,17,12119,1,t0406
kujawsko-pomorskie,inowrocławski,105712,77,50262,0,t0407
kujawsko-pomorskie,lipnowski,54084,36,24930,25,t0408
kujawsko-pomorskie,mogileński,33426,64,15581,33,t0409
kujawsko-pomorskie,nakielski,86121,32,38599,1,t0410
kujawsko-pomorskie,radziejowski,44947,0,21061,0,t0411
kujawsko-pomorskie,rypiński,36344,10,17114,0,t0412
kujawsko-pomorskie,sępoleński,49182,39,22687,29,t0413
kujawsko-pomorskie,świecki,79495,150,36495,6,t0414
kujawsko-pomorskie,toruński,72871,18,32024,5,t0415
kujawsko-pomorskie,tucholski,39795,11,18294,3,t0416
kujawsko-pomorskie,wąbrzeski,28718,29,13029,19,t0417
kujawsko-pomorskie,włocławski,65988,105,31533,82,t0418
kujawsko-pomorskie,żniński,53517,60,25441,30,t0419
kujawsko-pomorskie,Bydgoszcz,439847,378,205581,174,t0461
kujawsko-pomorskie,Grudziądz,125467,67,58031,35,t0462
kujawsko-pomorskie,Toruń,196050,113,91017,49,t0463
kujawsko-pomorskie,Włocławek,95827,62,43384,25,t0464
lubelskie,bialski,62483,38,28685,20,t0601
lubelskie,biłgorajski,54981,65,26162,20,t0602
lubelskie,chełmski,36667,10,17337,6,t0603
lubelskie,hrubieszowski,45688,34,20992,12,t0604
lubelskie,janowski,31612,23,14764,13,t0605
lubelskie,krasnostawski,41840,54,19337,34,t0606
lubelskie,kraśnicki,67751,85,32087,54,t0607
lubelskie,lubartowski,56135,42,26332,6,t0608
lubelskie,lubelski,85607,97,39177,45,t0609
lubelskie,łęczyński,40702,51,19508,22,t0610
lubelskie,łukowski,57408,49,26974,33,t0611
lubelskie,opolski,45902,37,21195,13,t0612
lubelskie,parczewski,28518,10,13233,10,t0613
lubelskie,puławski,99534,113,47480,34,t0614
lubelskie,radzyński,31235,29,14851,20,t0615
lubelskie,rycki,54424,76,26126,53,t0616
lubelskie,świdnicki,46856,44,22469,27,t0617
lubelskie,tomaszowski,56958,68,26400,14,t0618
lubelskie,włodawski,35458,12,16562,8,t0619
lubelskie,zamojski,49345,30,23943,20,t0620
lubelskie,Biała Podlaska,71334,80,33698,25,t0661
lubelskie,Chełm,64435,63,29486,25,t0662
lubelskie,Lublin,450471,309,206793,95,t0663
lubelskie,Zamość,90927,72,42843,36,t0664
lubuskie,gorzowski,29850,99,13917,54,t0801
lubuskie,krośnieński,51698,68,24390,24,t0802
lubuskie,międzyrzecki,67857,37,31691,23,t0803
lubuskie,nowosolski,93397,52,41884,12,t0804
lubuskie,słubicki,39128,22,18664,5,t0805
lubuskie,strzelecko-drezdenecki,51535,76,23116,18,t0806
lubuskie,sulęciński,31520,57,14338,36,t0807
lubuskie,świebodziński,55823,4,25891,2,t0808
lubuskie,zielonogórski,90003,13,41909,1,t0809
lubuskie,żagański,69781,32,31735,14,t0810
lubuskie,żarski,101153,53,47577,15,t0811
lubuskie,wschowski,27749,0,13314,0,t0812
lubuskie,Gorzów Wielkopolski,154460,225,70873,68,t0861
lubuskie,Zielona Góra,152914,260,72974,114,t0862
łódzkie,bełchatowski,75049,6,34410,0,t1001
łódzkie,kutnowski,90149,86,43799,28,t1002
łódzkie,łaski,36589,0,17536,0,t1003
łódzkie,łęczycki,52378,109,24187,67,t1004
łódzkie,łowicki,91310,66,43653,49,t1005
łódzkie,łódzki wschodni,37734,60,17072,44,t1006
łódzkie,opoczyński,60670,37,27459,22,t1007
łódzkie,pabianicki,109576,83,51975,39,t1008
łódzkie,pajęczański,30158,14,13727,5,t1009
łódzkie,piotrkowski,51053,38,23737,25,t1010
łódzkie,poddębicki,37686,19,17872,19,t1011
łódzkie,radomszczański,90061,40,42569,7,t1012
łódzkie,rawski,29395,35,13440,31,t1013
łódzkie,sieradzki,101738,26,46573,14,t1014
łódzkie,skierniewicki,24391,0,11509,0,t1015
łódzkie,tomaszowski,107169,59,50876,45,t1016
łódzkie,wieluński,88711,21,42310,12,t1017
łódzkie,wieruszowski,33451,4,15206,0,t1018
łódzkie,zduńskowolski,50709,9,23578,9,t1019
łódzkie,zgierski,131515,98,61927,49,t1020
łódzkie,brzeziński,35148,11,16793,11,t1021
łódzkie,Łódź,912649,499,431710,204,t1061
łódzkie,Piotrków Trybunalski,83120,135,38912,81,t1062
łódzkie,Skierniewice,73617,38,34746,10,t1063
małopolskie,bocheński,79251,42,35682,19,t1201
małopolskie,brzeski,67697,72,31498,44,t1202
małopolskie,chrzanowski,111942,50,51707,25,t1203
małopolskie,dąbrowski,42725,8,20046,1,t1204
małopolskie,gorlicki,86651,61,41099,28,t1205
małopolskie,krakowski,160792,135,75460,58,t1206
małopolskie,limanowski,89677,13,41247,9,t1207
małopolskie,miechowski,61132,26,29369,11,t1208
małopolskie,myślenicki,104498,67,49235,29,t1209
małopolskie,nowosądecki,132003,182,59281,88,t1210
małopolskie,nowotarski,132000,79,60242,19,t1211
małopolskie,olkuski,110583,33,51423,0,t1212
małopolskie,oświęcimski,122222,98,57784,59,t1213
małopolskie,proszowicki,44122,0,21036,0,t1214
małopolskie,suski,69305,63,32878,9,t1215
małopolskie,tarnowski,96099,49,44737,19,t1216
małopolskie,tatrzański,35678,37,16924,15,t1217
małopolskie,wadowicki,120673,61,54328,27,t1218
małopolskie,wielicki,111428,76,50667,41,t1219
małopolskie,Kraków,1190284,690,565909,358,t1261
małopolskie,Nowy Sącz,64279,26,30513,17,t1262
małopolskie,Tarnów,114496,78,52704,39,t1263
mazowieckie,białobrzeski,35949,14,17125,2,t1401
mazowieckie,ciechanowski,80676,15,38387,2,t1402
mazowieckie,garwoliński,83432,15,40017,8,t1403
mazowieckie,gostyniński,28494,4,13787,4,t1404
mazowieckie,grodziski,96099,37,44289,17,t1405
mazowieckie,grójecki,106354,183,50204,58,t1406
mazowieckie,kozienicki,44386,21,21232,8,t1407
mazowieckie,legionowski,76751,125,33727,55,t1408
mazowieckie,lipski,26630,0,12666,0,t1409
mazowieckie,łosicki,18687,0,9023,0,t1410
mazowieckie,makowski,41639,54,19375,27,t1411
mazowieckie,miński,130060,133,58597,85,t1412
