wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,38,0,0,0,t00,10,0,0,0,28,0
dolnośląskie,bolesławiecki,82619,0,34844,0,t0201,42996,0,462,0,4317,0
dolnośląskie,dzierżoniowski,79223,0,34214,0,t0202,39077,0,431,0,5501,0
dolnośląskie,głogowski,75956,0,31506,0,t0203,38202,0,169,0,6079,0
dolnośląskie,górowski,29724,0,12642,0,t0204,15391,0,207,0,1484,0
dolnośląskie,jaworski,44311,0,18505,0,t0205,22867,0,32,0,2907,0
dolnośląskie,jeleniogórski,58248,0,24723,0,t0206,29473,0,634,0,3418,0
dolnośląskie,kamiennogórski,36911,0,15882,0,t0207,18107,0,100,0,2822,0
dolnośląskie,kłodzki,147712,0,63266,0,t0208,72818,0,767,0,10861,0
dolnośląskie,legnicki,48794,0,20376,0,t0209,25630,0,345,0,2443,0
dolnośląskie,lubański,34682,0,13454,0,t0210,18639,0,85,0,2504,0
dolnośląskie,lubiński,140955,0,62057,0,t0211,68469,0,1266,0,9163,0
dolnośląskie,lwówecki,47391,0,20461,0,t0212,23933,0,415,0,2582,0
dolnośląskie,milicki,38712,0,17075,0,t0213,19157,0,137,0,2343,0
dolnośląskie,oleśnicki,116549,0,48693,0,t0214,59152,0,535,0,8169,0
dolnośląskie,oławski,49686,0,21948,0,t0215,24844,0,95,0,2799,0
dolnośląskie,polkowicki,46295,0,19155,0,t0216,24796,0,35,0,2309,0
dolnośląskie,strzeliński,41840,0,18285,0,t0217,20875,0,395,0,2285,0
dolnośląskie,średzki,26148,0,11123,0,t0218,12686,0,572,0,1767,0
dolnośląskie,świdnicki,118991,0,49978,0,t0219,59308,0,988,0,8717,0
dolnośląskie,trzebnicki,67477,0,30266,0,t0220,32507,0,288,0,4416,0
dolnośląskie,wałbrzyski,36158,0,15925,0,t0221,17342,0,382,0,2509,0
dolnośląskie,wołowski,47836,0,19835,0,t0222,25119,0,592,0,2290,0
dolnośląskie,wrocławski,116284,0,51385,0,t0223,57031,0,1653,0,6215,0
dolnośląskie,ząbkowicki,63800,0,27215,0,t0224,31853,0,487,0,4245,0
dolnośląskie,zgorzelecki,68134,0,28588,0,t0225,35056,0,462,0,4028,0
dolnośląskie,złotoryjski,39811,0,16514,0,t0226,20317,0,246,0,2734,0
dolnośląskie,Jelenia Góra,104345,0,45471,0,t0261,49817,0,630,0,8427,0
dolnośląskie,Legnica,103812,0,44647,0,t0262,51333,0,568,0,7264,0
dolnośląskie,Wrocław,1186555,0,513693,0,t0264,588629,0,6011,0,78222,0
dolnośląskie,Wałbrzych,233330,0,101690,0,t0265,117352,0,881,0,13407,0
kujawsko-pomorskie,aleksandrowski,141571,0,64529,0,t0401,70908,0,924,0,5210,0
kujawsko-pomorskie,brodnicki,82215,0,36039,0,t0402,41045,0,590,0,4541,0
kujawsko-pomorskie,bydgoski,86090,0,38366,0,t0403,42628,0,437,0,4659,0
kujawsko-pomorskie,chełmiński,48055,0,20761,0,t0404,23587,0,40,0,3667,0
kujawsko-pomorskie,golubsko-dobrzyński,39422,0,17628,0,t0405,20192,0,528,0,1074,0
kujawsko-pomorskie,grudziądzki,29231,0,12716,0,t0406,15330,0,11,0,1174,0
kujawsko-pomorskie,inowrocławski,117608,0,51918,0,t0407,57725,0,983,0,6982,0
kujawsko-pomorskie,lipnowski,60085,0,26162,0,t0408,30716,0,211,0,2996,0
kujawsko-pomorskie,mogileński,38700,0,16611,0,t0409,19449,0,357,0,2283,0
kujawsko-pomorskie,nakielski,96256,0,40067,0,t0410,50904,0,516,0,4769,0
kujawsko-pomorskie,radziejowski,48524,0,21746,0,t0411,24547,0,417,0,1814,0
kujawsko-pomorskie,rypiński,40986,0,17924,0,t0412,20278,0,198,0,2586,0
kujawsko-pomorskie,sępoleński,54018,0,23271,0,t0413,27794,0,54,0,2899,0
kujawsko-pomorskie,świecki,89026,0,38264,0,t0414,45506,0,428,0,4828,0
kujawsko-pomorskie,toruński,78829,0,33157,0,t0415,42055,0,494,0,3123,0
kujawsko-pomorskie,tucholski,43279,0,19009,0,t0416,22336,0,253,0,1681,0
kujawsko-pomorskie,wąbrzeski,31792,0,13630,0,t0417,16390,0,329,0,1443,0
kujawsko-pomorskie,włocławski,72361,0,32686,0,t0418,35986,0,946,0,2743,0
kujawsko-pomorskie,żniński,57906,0,26280,0,t0419,28868,0,305,0,2453,0
kujawsko-pomorskie,Bydgoszcz,500876,0,212075,0,t0461,246918,0,2607,0,39276,0
kujawsko-pomorskie,Grudziądz,139422,0,60101,0,t0462,70891,0,585,0,7845,0
kujawsko-pomorskie,Toruń,232570,0,95310,0,t0463,112990,0,1158,0,23112,0
kujawsko-pomorskie,Włocławek,112288,0,45339,0,t0464,57402,0,1706,0,7841,0
lubelskie,bialski,71021,0,29972,0,t0601,36297,0,564,0,4188,0
lubelskie,biłgorajski,63589,0,27507,0,t0602,31331,0,405,0,4346,0
lubelskie,chełmski,41635,0,18185,0,t0603,20695,0,202,0,2553,0
lubelskie,hrubieszowski,52365,0,22113,0,t0604,26497,0,753,0,3002,0
lubelskie,janowski,35916,0,15710,0,t0605,18050,0,508,0,1648,0
lubelskie,krasnostawski,47984,0,20367,0,t0606,24176,0,305,0,3136,0
lubelskie,kraśnicki,77691,0,33935,0,t0607,38801,0,423,0,4532,0
lubelskie,lubartowski,65283,0,28203,0,t0608,32594,0,1161,0,3325,0
lubelskie,lubelski,98710,0,41614,0,t0609,50384,0,948,0,5764,0
lubelskie,łęczyński,45451,0,20384,0,t0610,22468,0,583,0,2016,0
lubelskie,łukowski,66071,0,28704,0,t0611,33650,0,213,0,3504,0
lubelskie,opolski,52742,0,22735,0,t0612,26874,0,296,0,2837,0
lubelskie,parczewski,33123,0,13874,0,t0613,16637,0,651,0,1961,0
lubelskie,puławski,112873,0,49757,0,t0614,55319,0,615,0,7182,0
lubelskie,radzyński,36185,0,15713,0,t0615,18096,0,224,0,2152,0
lubelskie,rycki,60400,0,27174,0,t0616,29805,0,563,0,2858,0
lubelskie,świdnicki,55822,0,23983,0,t0617,26693,0,611,0,4535,0
lubelskie,tomaszowski,63777,0,27574,0,t0618,32608,0,353,0,3242,0
lubelskie,włodawski,39526,0,17137,0,t0619,19887,0,378,0,2124,0
lubelskie,zamojski,56013,0,25150,0,t0620,26907,0,385,0,3571,0
lubelskie,Biała Podlaska,82842,0,35778,0,t0661,41580,0,138,0,5346,0
lubelskie,Chełm,74247,0,31030,0,t0662,38269,0,138,0,4810,0
lubelskie,Lublin,525416,0,216699,0,t0663,262223,0,4591,0,41903,0
lubelskie,Zamość,103887,0,44935,0,t0664,51657,0,213,0,7082,0
lubuskie,gorzowski,34131,0,14683,0,t0801,16806,0,244,0,2398,0
lubuskie,krośnieński,57635,0,25170,0,t0802,29262,0,62,0,3141,0
lubuskie,międzyrzecki,76242,0,32783,0,t0803,37957,0,825,0,4677,0
lubuskie,nowosolski,106372,0,43407,0,t0804,55099,0,597,0,7269,0
lubuskie,słubicki,45007,0,19626,0,t0805,22933,0,86,0,2362,0
lubuskie,strzelecko-drezdenecki,58676,0,23950,0,t0806,30886,0,166,0,3674,0
lubuskie,sulęciński,36872,0,15063,0,t0807,19500,0,420,0,1889,0
lubuskie,świebodziński,62266,0,26627,0,t0808,31505,0,189,0,3945,0
lubuskie,zielonogórski,99293,0,43101,0,t0809,50500,0,424,0,5268,0
lubuskie,żagański,79597,0,32894,0,t0810,40948,0,792,0,4963,0
lubuskie,żarski,112606,0,49156,0,t0811,56706,0,126,0,6618,0
lubuskie,wschowski,31305,0,14010,0,t0812,15737,0,233,0,1325,0
lubuskie,Gorzów Wielkopolski,182985,0,74571,0,t0861,94819,0,800,0,12795,0
lubuskie,Zielona Góra,176504,0,75676,0,t0862,85080,0,979,0,14769,0
łódzkie,bełchatowski,83929,0,35822,0,t1001,43046,0,447,0,4614,0
łódzkie,kutnowski,101508,0,45514,0,t1002,49125,0,393,0,6476,0
łódzkie,łaski,40170,0,18166,0,t1003,20034,0,87,0,1883,0
łódzkie,łęczycki,58416,0,25170,0,t1004,29908,0,212,0,3126,0
łódzkie,łowicki,99854,0,44944,0,t1005,49365,0,629,0,4916,0
łódzkie,łódzki wschodni,43800,0,18086,0,t1006,22283,0,204,0,3227,0
łódzkie,opoczyński,67054,0,28665,0,t1007,35033,0,475,0,2881,0
łódzkie,pabianicki,124684,0,54243,0,t1008,60720,0,633,0,9088,0
łódzkie,pajęczański,32513,0,14162,0,t1009,17010,0,62,0,1279,0
łódzkie,piotrkowski,55854,0,24688,0,t1010,28667,0,194,0,2305,0
łódzkie,poddębicki,41412,0,18601,0,t1011,20679,0,410,0,1722,0
łódzkie,radomszczański,99399,0,44114,0,t1012,49710,0,769,0,4806,0
łódzkie,rawski,32881,0,14245,0,t1013,16958,0,368,0,1310,0
łódzkie,sieradzki,112475,0,48338,0,t1014,57900,0,915,0,5322,0
łódzkie,skierniewicki,26016,0,11890,0,t1015,13398,0,259,0,469,0
łódzkie,tomaszowski,119092,0,52651,0,t1016,59772,0,545,0,6124,0
łódzkie,wieluński,96350,0,43344,0,t1017,48410,0,910,0,3686,0
łódzkie,wieruszowski,37265,0,15780,0,t1018,19147,0,163,0,2175,0
łódzkie,zduńskowolski,56644,0,24599,0,t1019,28615,0,202,0,3228,0
