wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,33,0,12,0,t00,9,0,0,0,12,0
dolnośląskie,bolesławiecki,107009,53,38085,27,t0201,46933,4,143,0,21848,22
dolnośląskie,dzierżoniowski,104694,71,37025,16,t0202,42207,11,149,0,25313,44
dolnośląskie,głogowski,103772,17,34635,0,t0203,41877,6,182,0,27078,11
dolnośląskie,górowski,38017,33,13837,20,t0204,16442,2,62,0,7676,11
dolnośląskie,jaworski,59246,19,20599,7,t0205,25118,1,40,0,13489,11
dolnośląskie,jeleniogórski,71617,3,26149,0,t0206,31358,1,394,0,13716,2
dolnośląskie,kamiennogórski,48582,13,17007,12,t0207,19452,1,107,0,12016,0
dolnośląskie,kłodzki,187952,134,67514,59,t0208,77755,11,1313,0,41370,64
dolnośląskie,legnicki,63194,8,21888,2,t0209,27339,1,265,0,13702,5
dolnośląskie,lubański,47613,50,14597,12,t0210,20269,4,110,0,12637,34
dolnośląskie,lubiński,175637,145,66520,49,t0211,73488,13,997,0,34632,83
dolnośląskie,lwówecki,62835,18,22625,7,t0212,26398,3,318,0,13494,8
dolnośląskie,milicki,49351,14,18542,3,t0213,20759,3,117,0,9933,8
dolnośląskie,oleśnicki,164845,70,55404,35,t0214,66897,3,522,0,42022,32
dolnośląskie,oławski,57824,3,22768,1,t0215,25859,0,99,0,9098,2
dolnośląskie,polkowicki,61167,22,21033,13,t0216,26927,1,50,0,13157,8
dolnośląskie,strzeliński,54358,88,19891,15,t0217,22563,7,518,0,11386,66
dolnośląskie,średzki,37587,10,12500,3,t0218,14397,2,485,0,10205,5
dolnośląskie,świdnicki,161589,115,54765,35,t0219,64785,19,1206,3,40833,58
dolnośląskie,trzebnicki,89232,100,33044,15,t0220,35325,11,430,0,20433,74
dolnośląskie,wałbrzyski,45348,0,16931,0,t0221,18453,0,258,0,9706,0
dolnośląskie,wołowski,62731,32,21935,7,t0222,27845,2,315,0,12636,23
dolnośląskie,wrocławski,157435,91,57023,28,t0223,63483,8,1209,0,35720,55
dolnośląskie,ząbkowicki,80576,18,29151,3,t0224,34315,0,332,0,16778,15
dolnośląskie,zgorzelecki,93979,104,31346,37,t0225,38949,10,224,0,23460,57
dolnośląskie,złotoryjski,52759,10,18154,0,t0226,22200,3,211,0,12194,7
dolnośląskie,Jelenia Góra,133332,56,49039,17,t0261,53655,6,458,0,30180,33
dolnośląskie,Legnica,134304,68,48219,31,t0262,55779,8,464,0,29842,29
dolnośląskie,Wrocław,1493959,669,548675,125,t0264,629868,54,4753,2,310663,488
dolnośląskie,Wałbrzych,273950,84,105915,23,t0265,122347,13,794,0,44894,48
kujawsko-pomorskie,aleksandrowski,159106,62,66798,15,t0401,73071,6,530,0,18707,41
kujawsko-pomorskie,brodnicki,105224,67,39447,24,t0402,44569,6,1478,2,19730,35
kujawsko-pomorskie,bydgoski,113635,127,42047,21,t0403,46446,10,394,0,24748,96
kujawsko-pomorskie,chełmiński,62626,48,22805,4,t0404,25475,7,44,0,14302,37
kujawsko-pomorskie,golubsko-dobrzyński,48439,9,18592,7,t0405,21264,0,341,0,8242,2
kujawsko-pomorskie,grudziądzki,37308,12,13752,7,t0406,16517,0,23,0,7016,5
kujawsko-pomorskie,inowrocławski,151445,58,56241,17,t0407,62144,10,509,0,32551,31
kujawsko-pomorskie,lipnowski,76742,30,28506,10,t0408,33166,2,344,0,14726,18
kujawsko-pomorskie,mogileński,54065,59,18853,13,t0409,21770,1,193,0,13249,45
kujawsko-pomorskie,nakielski,126529,37,43923,15,t0410,55785,7,483,0,26338,15
kujawsko-pomorskie,radziejowski,59661,24,23063,8,t0411,25807,1,647,0,10144,15
kujawsko-pomorskie,rypiński,52974,8,19461,1,t0412,22068,2,101,1,11344,4
kujawsko-pomorskie,sępoleński,65898,37,24777,10,t0413,29709,2,138,0,11274,25
kujawsko-pomorskie,świecki,118811,27,42081,4,t0414,49879,1,409,0,26442,22
kujawsko-pomorskie,toruński,97009,88,35415,21,t0415,44265,7,434,0,16895,60
kujawsko-pomorskie,tucholski,57173,123,20870,67,t0416,24157,8,208,0,11938,48
kujawsko-pomorskie,wąbrzeski,40813,39,14791,19,t0417,17714,4,250,0,8058,16
kujawsko-pomorskie,włocławski,91650,49,35344,18,t0418,38619,0,278,0,17409,31
kujawsko-pomorskie,żniński,72186,15,28262,9,t0419,30964,0,540,0,12420,6
kujawsko-pomorskie,Bydgoszcz,654293,289,228724,57,t0461,266747,34,1532,0,157290,198
kujawsko-pomorskie,Grudziądz,176738,58,64852,19,t0462,76311,12,610,0,34965,27
kujawsko-pomorskie,Toruń,321042,128,106024,18,t0463,125891,8,1178,0,87949,102
kujawsko-pomorskie,Włocławek,153738,80,50134,10,t0464,63849,8,1181,0,38574,62
lubelskie,bialski,90077,39,32723,9,t0601,38790,7,644,0,17920,23
lubelskie,biłgorajski,80805,57,29856,19,t0602,33670,7,82,0,17197,31
lubelskie,chełmski,53207,23,19949,3,t0603,22005,0,367,0,10886,20
lubelskie,hrubieszowski,67084,12,24079,6,t0604,28464,1,1582,0,12959,5
lubelskie,janowski,43394,5,16781,2,t0605,19093,0,539,0,6981,3
lubelskie,krasnostawski,61652,24,21980,6,t0606,25654,6,556,0,13462,12
lubelskie,kraśnicki,98181,51,36919,21,t0607,41399,7,371,0,19492,23
lubelskie,lubartowski,81664,17,30924,8,t0608,34827,1,1315,0,14598,8
lubelskie,lubelski,125456,104,45830,27,t0609,54125,14,767,0,24734,63
lubelskie,łęczyński,56580,23,21977,3,t0610,23906,1,588,0,10109,19
lubelskie,łukowski,84893,36,31707,2,t0611,36671,3,243,0,16272,31
lubelskie,opolski,67713,54,24894,6,t0612,28997,2,254,0,13568,46
lubelskie,parczewski,40536,21,14985,6,t0613,17707,2,489,0,7355,13
