wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,25,0,0,0,t00
dolnośląskie,bolesławiecki,67079,298,30263,172,t0201
dolnośląskie,dzierżoniowski,62886,371,29220,314,t0202
dolnośląskie,głogowski,58663,630,26443,392,t0203
dolnośląskie,górowski,24750,71,11085,9,t0204
dolnośląskie,jaworski,36561,240,16400,119,t0205
dolnośląskie,jeleniogórski,47823,188,22283,132,t0206
dolnośląskie,kamiennogórski,28433,254,13245,243,t0207
dolnośląskie,kłodzki,117793,625,54810,379,t0208
dolnośląskie,legnicki,40810,122,18134,103,t0209
dolnośląskie,lubański,26999,231,11171,136,t0210
dolnośląskie,lubiński,117521,328,56105,92,t0211
dolnośląskie,lwówecki,37892,319,17409,225,t0212
dolnośląskie,milicki,31367,152,14611,111,t0213
dolnośląskie,oleśnicki,84424,529,37579,370,t0214
dolnośląskie,oławski,43078,150,20586,135,t0215
dolnośląskie,polkowicki,38673,176,16769,146,t0216
dolnośląskie,strzeliński,34566,131,16017,42,t0217
dolnośląskie,średzki,20328,85,9565,64,t0218
dolnośląskie,świdnicki,92143,366,42094,202,t0219
dolnośląskie,trzebnicki,54717,93,25668,67,t0220
dolnośląskie,wałbrzyski,29850,116,14064,85,t0221
dolnośląskie,wołowski,39196,211,17522,159,t0222
dolnośląskie,wrocławski,96313,365,45331,216,t0223
dolnośląskie,ząbkowicki,51046,93,23944,57,t0224
dolnośląskie,zgorzelecki,53194,448,24216,205,t0225
dolnośląskie,złotoryjski,31851,117,14085,98,t0226
dolnośląskie,Jelenia Góra,82989,455,39559,337,t0261
dolnośląskie,Legnica,83241,411,39080,268,t0262
dolnośląskie,Wrocław,992569,2725,465107,1885,t0264
dolnośląskie,Wałbrzych,200083,538,92963,330,t0265
kujawsko-pomorskie,aleksandrowski,127303,226,60537,128,t0401
kujawsko-pomorskie,brodnicki,65058,468,29923,341,t0402
kujawsko-pomorskie,bydgoski,71101,213,32655,117,t0403
kujawsko-pomorskie,chełmiński,37954,243,17581,183,t0404
kujawsko-pomorskie,golubsko-dobrzyński,32299,172,14360,77,t0405
kujawsko-pomorskie,grudziądzki,23519,80,10479,61,t0406
kujawsko-pomorskie,inowrocławski,98032,212,46131,180,t0407
