wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
dolnośląskie,bolesławiecki,56794,883,22790,813,t0201
dolnośląskie,dzierżoniowski,51774,715,20547,515,t0202
dolnośląskie,głogowski,47472,405,17845,317,t0203
dolnośląskie,górowski,20341,284,7434,237,t0204
dolnośląskie,jaworski,31797,495,12806,444,t0205
dolnośląskie,jeleniogórski,41410,369,17660,300,t0206
dolnośląskie,kamiennogórski,23738,322,9616,232,t0207
dolnośląskie,kłodzki,97712,1161,40517,774,t0208
dolnośląskie,legnicki,31891,613,11557,474,t0209
dolnośląskie,lubański,20503,452,7761,149,t0210
dolnośląskie,lubiński,105787,753,47658,614,t0211
dolnośląskie,lwówecki,29944,365,11525,170,t0212
dolnośląskie,milicki,25964,183,10708,128,t0213
dolnośląskie,oleśnicki,63243,1187,22051,828,t0214
dolnośląskie,oławski,38481,323,16940,224,t0215
dolnośląskie,polkowicki,32188,1076,11714,1002,t0216
dolnośląskie,strzeliński,28191,331,11294,291,t0217
dolnośląskie,średzki,17608,179,7635,157,t0218
dolnośląskie,świdnicki,74323,1094,28062,892,t0219
dolnośląskie,trzebnicki,45842,476,18865,381,t0220
dolnośląskie,wałbrzyski,26682,358,11741,291,t0221
dolnośląskie,wołowski,33319,366,13545,289,t0222
dolnośląskie,wrocławski,79617,654,31637,430,t0223
dolnośląskie,ząbkowicki,42925,195,17764,133,t0224
dolnośląskie,zgorzelecki,44147,675,18355,659,t0225
dolnośląskie,złotoryjski,27093,197,10730,168,t0226
dolnośląskie,Jelenia Góra,69618,1094,28931,936,t0261
dolnośląskie,Legnica,70913,820,29595,624,t0262
dolnośląskie,Wrocław,847813,9063,357224,7551,t0264
dolnośląskie,Wałbrzych,176139,1739,75753,1511,t0265
kujawsko-pomorskie,aleksandrowski,114570,509,51814,377,t0401
kujawsko-pomorskie,brodnicki,51526,765,19828,679,t0402
kujawsko-pomorskie,bydgoski,57953,685,22491,442,t0403
kujawsko-pomorskie,chełmiński,29928,252,11719,122,t0404
kujawsko-pomorskie,golubsko-dobrzyński,25620,436,9443,393,t0405
kujawsko-pomorskie,grudziądzki,18841,171,6965,149,t0406
kujawsko-pomorskie,inowrocławski,85129,1099,36011,920,t0407
kujawsko-pomorskie,lipnowski,39791,409,16170,330,t0408
kujawsko-pomorskie,mogileński,19783,293,7068,100,t0409
kujawsko-pomorskie,nakielski,58444,275,21003,141,t0410
kujawsko-pomorskie,radziejowski,34271,606,13141,478,t0411
kujawsko-pomorskie,rypiński,25349,463,9583,388,t0412
