wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,5519,303,1148,46,t00
dolnośląskie,bolesławiecki,11070,245,4181,12,t0201
dolnośląskie,dzierżoniowski,10050,171,3533,27,t0202
dolnośląskie,głogowski,9352,138,2946,6,t0203
dolnośląskie,górowski,3093,68,1128,0,t0204
dolnośląskie,jaworski,5960,132,2069,99,t0205
dolnośląskie,jeleniogórski,8141,285,2815,13,t0206
dolnośląskie,kamiennogórski,4393,42,1672,0,t0207
dolnośląskie,kłodzki,25547,566,9740,97,t0208
dolnośląskie,legnicki,3477,91,1220,4,t0209
dolnośląskie,lubański,4693,165,1481,49,t0210
dolnośląskie,lubiński,20015,523,6926,194,t0211
dolnośląskie,lwówecki,4874,143,1811,59,t0212
dolnośląskie,milicki,5475,207,1855,8,t0213
dolnośląskie,oleśnicki,8347,90,2908,17,t0214
dolnośląskie,oławski,9946,383,3047,162,t0215
dolnośląskie,polkowicki,2408,90,889,31,t0216
dolnośląskie,strzeliński,5666,203,2095,65,t0217
dolnośląskie,średzki,3716,174,1284,58,t0218
dolnośląskie,świdnicki,15778,370,5677,177,t0219
dolnośląskie,trzebnicki,10695,338,3658,77,t0220
dolnośląskie,wałbrzyski,5953,120,2332,1,t0221
dolnośląskie,wołowski,6084,30,2123,0,t0222
dolnośląskie,wrocławski,10938,355,3825,112,t0223
dolnośląskie,ząbkowicki,8721,224,3200,15,t0224
dolnośląskie,zgorzelecki,10857,186,4177,13,t0225
dolnośląskie,złotoryjski,4506,108,1458,29,t0226
dolnośląskie,Jelenia Góra,13053,321,4601,29,t0261
dolnośląskie,Legnica,12331,302,4266,87,t0262
dolnośląskie,Wrocław,154783,2535,54028,559,t0264
dolnośląskie,Wałbrzych,44244,1605,13463,399,t0265
kujawsko-pomorskie,aleksandrowski,27683,752,8985,99,t0401
kujawsko-pomorskie,brodnicki,8641,282,2978,29,t0402
kujawsko-pomorskie,bydgoski,6981,281,2525,44,t0403
kujawsko-pomorskie,chełmiński,5198,162,1805,1,t0404
kujawsko-pomorskie,golubsko-dobrzyński,4067,120,1350,13,t0405
kujawsko-pomorskie,grudziądzki,2270,109,805,12,t0406
kujawsko-pomorskie,inowrocławski,17588,518,5965,47,t0407
kujawsko-pomorskie,lipnowski,6906,120,2391,0,t0408
kujawsko-pomorskie,mogileński,3874,56,1248,6,t0409
kujawsko-pomorskie,nakielski,5253,111,1603,0,t0410
kujawsko-pomorskie,radziejowski,4630,77,1618,0,t0411
kujawsko-pomorskie,rypiński,4442,30,1400,0,t0412
kujawsko-pomorskie,sępoleński,6852,178,2527,12,t0413
