wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,76870,0,34081,0,t0201
dolnośląskie,dzierżoniowski,73191,0,33533,0,t0202
dolnośląskie,głogowski,69297,0,30873,0,t0203
dolnośląskie,górowski,27734,0,12438,0,t0204
dolnośląskie,jaworski,41043,4,18205,0,t0205
dolnośląskie,jeleniogórski,53847,0,24399,0,t0206
dolnośląskie,kamiennogórski,33782,0,15558,0,t0207
dolnośląskie,kłodzki,136278,0,62213,0,t0208
dolnośląskie,legnicki,45840,0,20127,0,t0209
dolnośląskie,lubański,31797,0,13118,0,t0210
dolnośląskie,lubiński,130673,0,61261,0,t0211
dolnośląskie,lwówecki,44322,0,20174,0,t0212
dolnośląskie,milicki,36255,0,16819,0,t0213
dolnośląskie,oleśnicki,105402,0,47389,0,t0214
dolnośląskie,oławski,47177,0,21775,0,t0215
dolnośląskie,polkowicki,43551,0,18866,0,t0216
dolnośląskie,strzeliński,39243,0,17969,0,t0217
dolnośląskie,średzki,23504,0,10871,0,t0218
dolnośląskie,świdnicki,109176,0,49014,0,t0219
dolnośląskie,trzebnicki,63045,0,29817,0,t0220
dolnośląskie,wałbrzyski,33423,2,15556,0,t0221
dolnośląskie,wołowski,44541,0,19563,0,t0222
dolnośląskie,wrocławski,108266,0,50650,0,t0223
dolnośląskie,ząbkowicki,59239,0,26855,0,t0224
dolnośląskie,zgorzelecki,63540,2,28127,0,t0225
dolnośląskie,złotoryjski,36653,0,16294,0,t0226
dolnośląskie,Jelenia Góra,95554,0,44748,0,t0261
dolnośląskie,Legnica,95659,0,43871,0,t0262
dolnośląskie,Wrocław,1107632,183,506399,30,t0264
dolnośląskie,Wałbrzych,220541,0,100565,0,t0265
kujawsko-pomorskie,aleksandrowski,136836,0,64110,0,t0401
kujawsko-pomorskie,brodnicki,76628,0,35395,0,t0402
kujawsko-pomorskie,bydgoski,80833,0,37772,0,t0403
kujawsko-pomorskie,chełmiński,44369,0,20355,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,37860,0,17348,0,t0405
kujawsko-pomorskie,grudziądzki,27799,0,12533,0,t0406
kujawsko-pomorskie,inowrocławski,109931,0,51235,0,t0407
kujawsko-pomorskie,lipnowski,56435,0,25667,0,t0408
kujawsko-pomorskie,mogileński,35130,0,16181,0,t0409
kujawsko-pomorskie,nakielski,89511,21,39380,5,t0410
kujawsko-pomorskie,radziejowski,46372,0,21501,0,t0411
kujawsko-pomorskie,rypiński,38043,0,17635,0,t0412
kujawsko-pomorskie,sępoleński,51140,0,23008,0,t0413
kujawsko-pomorskie,świecki,83071,0,37593,0,t0414
kujawsko-pomorskie,toruński,75172,0,32694,0,t0415
kujawsko-pomorskie,tucholski,41320,0,18726,0,t0416
kujawsko-pomorskie,wąbrzeski,30039,0,13412,0,t0417
kujawsko-pomorskie,włocławski,68274,0,32207,0,t0418
kujawsko-pomorskie,żniński,55177,0,25892,0,t0419
kujawsko-pomorskie,Bydgoszcz,459632,120,209079,5,t0461
kujawsko-pomorskie,Grudziądz,129962,15,59185,8,t0462
kujawsko-pomorskie,Toruń,207736,0,93372,0,t0463
kujawsko-pomorskie,Włocławek,100738,6,44460,0,t0464
lubelskie,bialski,65280,0,29241,0,t0601
lubelskie,biłgorajski,57715,4,26817,3,t0602
lubelskie,chełmski,38242,0,17696,0,t0603
lubelskie,hrubieszowski,47956,0,21550,0,t0604
lubelskie,janowski,33377,0,15269,0,t0605
lubelskie,krasnostawski,43643,0,19794,0,t0606
lubelskie,kraśnicki,70885,0,32753,0,t0607
lubelskie,lubartowski,59087,50,27208,2,t0608
lubelskie,lubelski,90128,0,40307,0,t0609
lubelskie,łęczyński,42372,0,19807,0,t0610
lubelskie,łukowski,60389,0,27833,0,t0611
lubelskie,opolski,48502,75,21879,24,t0612
lubelskie,parczewski,30127,0,13527,0,t0613
lubelskie,puławski,104494,53,48657,20,t0614
lubelskie,radzyński,32772,0,15195,0,t0615
lubelskie,rycki,56276,0,26609,0,t0616
lubelskie,świdnicki,49940,0,23170,0,t0617
lubelskie,tomaszowski,59215,0,27053,0,t0618
lubelskie,włodawski,36866,0,16778,0,t0619
lubelskie,zamojski,51544,0,24580,0,t0620
lubelskie,Biała Podlaska,75251,0,34440,0,t0661
lubelskie,Chełm,67464,145,30121,24,t0662
lubelskie,Lublin,478750,22,211349,13,t0663
lubelskie,Zamość,95266,0,43891,0,t0664
lubuskie,gorzowski,31688,0,14397,0,t0801
lubuskie,krośnieński,53580,0,24810,0,t0802
lubuskie,międzyrzecki,70346,5,32267,0,t0803
lubuskie,nowosolski,97896,6,42768,1,t0804
lubuskie,słubicki,40873,0,19123,0,t0805
lubuskie,strzelecko-drezdenecki,54161,0,23541,0,t0806
lubuskie,sulęciński,33437,7,14750,0,t0807
lubuskie,świebodziński,57841,63,26269,1,t0808
lubuskie,zielonogórski,93042,0,42574,0,t0809
lubuskie,żagański,72889,0,32380,0,t0810
lubuskie,żarski,105236,31,48551,0,t0811
lubuskie,wschowski,28979,19,13684,3,t0812
lubuskie,Gorzów Wielkopolski,163643,0,72704,0,t0861
lubuskie,Zielona Góra,160625,0,74316,0,t0862
łódzkie,bełchatowski,78197,0,35238,0,t1001
łódzkie,kutnowski,93377,6,44664,4,t1002
łódzkie,łaski,38011,0,17854,0,t1003
łódzkie,łęczycki,54481,0,24751,0,t1004
łódzkie,łowicki,94316,0,44430,0,t1005
łódzkie,łódzki wschodni,39691,0,17606,0,t1006
łódzkie,opoczyński,62918,0,28194,0,t1007
łódzkie,pabianicki,114728,0,53274,0,t1008
łódzkie,pajęczański,30941,0,13978,0,t1009
łódzkie,piotrkowski,52600,0,24269,0,t1010
łódzkie,poddębicki,39054,0,18271,0,t1011
łódzkie,radomszczański,93664,0,43438,0,t1012
łódzkie,rawski,30781,113,13946,9,t1013
łódzkie,sieradzki,105384,28,47503,13,t1014
łódzkie,skierniewicki,25023,0,11713,0,t1015
łódzkie,tomaszowski,110990,1,51747,0,t1016
łódzkie,wieluński,91366,0,42894,0,t1017
łódzkie,wieruszowski,34875,0,15556,0,t1018
łódzkie,zduńskowolski,52886,0,24171,0,t1019
łódzkie,zgierski,137619,0,63492,0,t1020
łódzkie,brzeziński,36462,0,17122,0,t1021
łódzkie,Łódź,955166,106,439502,4,t1061
łódzkie,Piotrków Trybunalski,87749,25,39835,0,t1062
łódzkie,Skierniewice,76532,0,35374,0,t1063
małopolskie,bocheński,82056,37,36455,12,t1201
małopolskie,brzeski,70113,0,32185,0,t1202
małopolskie,chrzanowski,116310,0,52556,0,t1203
małopolskie,dąbrowski,44420,0,20604,0,t1204
małopolskie,gorlicki,89976,0,41806,0,t1205
małopolskie,krakowski,167934,0,77468,0,t1206
małopolskie,limanowski,92897,26,42206,10,t1207
małopolskie,miechowski,63138,0,29877,0,t1208
małopolskie,myślenicki,108565,0,50460,0,t1209
małopolskie,nowosądecki,136098,0,60417,0,t1210
małopolskie,nowotarski,136712,0,61428,0,t1211
małopolskie,olkuski,113664,0,52344,0,t1212
małopolskie,oświęcimski,126736,0,59078,0,t1213
małopolskie,proszowicki,45926,0,21651,0,t1214
małopolskie,suski,72244,0,33784,0,t1215
małopolskie,tarnowski,99415,0,45738,0,t1216
małopolskie,tatrzański,37431,0,17245,0,t1217
małopolskie,wadowicki,125769,0,55982,0,t1218
małopolskie,wielicki,115877,15,52025,0,t1219
małopolskie,Kraków,1238949,304,574948,157,t1261
małopolskie,Nowy Sącz,67257,0,31294,0,t1262
małopolskie,Tarnów,120982,36,54053,8,t1263
mazowieckie,białobrzeski,37372,0,17568,0,t1401
mazowieckie,ciechanowski,84049,0,39167,0,t1402
mazowieckie,garwoliński,86578,0,41001,0,t1403
mazowieckie,gostyniński,29969,0,14218,0,t1404
mazowieckie,grodziski,100098,0,45445,0,t1405
mazowieckie,grójecki,110049,0,51168,0,t1406
mazowieckie,kozienicki,46306,0,21785,0,t1407
mazowieckie,legionowski,81515,0,35051,0,t1408
mazowieckie,lipski,27737,43,12988,0,t1409
mazowieckie,łosicki,19612,0,9298,0,t1410
mazowieckie,makowski,44079,0,19925,0,t1411
mazowieckie,miński,135258,24,60230,2,t1412
mazowieckie,mławski,64168,0,30135,0,t1413
mazowieckie,nowodworski,118581,19,54096,7,t1414
mazowieckie,ostrołęcki,52001,0,24121,0,t1415
mazowieckie,ostrowski,53097,16,25719,4,t1416
mazowieckie,otwocki,97536,0,45940,0,t1417
mazowieckie,piaseczyński,256672,67,117520,2,t1418
mazowieckie,płocki,90013,0,42246,0,t1419
mazowieckie,płoński,83471,0,38378,0,t1420
mazowieckie,pruszkowski,143226,0,66353,0,t1421
mazowieckie,przasnyski,52749,0,24866,0,t1422
mazowieckie,przysuski,30280,0,14110,0,t1423
mazowieckie,pułtuski,48857,0,22975,0,t1424
mazowieckie,radomski,67264,0,31270,0,t1425
mazowieckie,siedlecki,32598,0,15458,0,t1426
mazowieckie,sierpecki,46858,0,22140,0,t1427
mazowieckie,sochaczewski,87015,0,40669,0,t1428
mazowieckie,sokołowski,44389,0,20549,0,t1429
mazowieckie,szydłowiecki,22221,36,9670,0,t1430
mazowieckie,warszawski zachodni,120563,1,56236,0,t1432
mazowieckie,węgrowski,48865,1,22942,0,t1433
mazowieckie,wołomiński,223507,60,99240,11,t1434
mazowieckie,wyszkowski,66156,0,31064,0,t1435
mazowieckie,zwoleński,29680,0,14061,0,t1436
mazowieckie,żuromiński,30896,0,15087,0,t1437
mazowieckie,żyrardowski,60606,0,27927,0,t1438
mazowieckie,Ostrołęka,74496,0,34660,0,t1461
mazowieckie,Płock,136984,197,61732,11,t1462
mazowieckie,Radom,244791,79,110937,11,t1463
mazowieckie,Siedlce,122381,0,56873,0,t1464
mazowieckie,Warszawa,2705764,453,1234585,115,t1465
opolskie,brzeski,74017,0,34370,0,t1601
opolskie,głubczycki,43391,0,20004,0,t1602
opolskie,kędzierzyńsko-kozielski,83975,0,39056,0,t1603
opolskie,kluczborski,57203,0,26695,0,t1604
opolskie,krapkowicki,100301,15,45704,5,t1605
opolskie,namysłowski,29577,0,13756,0,t1606
opolskie,nyski,98394,0,46148,0,t1607
opolskie,oleski,50849,0,23896,0,t1608
opolskie,opolski,69048,0,31669,0,t1609
opolskie,prudnicki,41676,0,19185,0,t1610
opolskie,strzelecki,59456,0,27227,0,t1611
opolskie,Opole,197634,0,90388,0,t1661
podkarpackie,bieszczadzki,10841,36,5089,0,t1801
podkarpackie,brzozowski,48267,0,22395,0,t1802
podkarpackie,dębicki,68857,0,29490,0,t1803
podkarpackie,jarosławski,61911,0,27683,0,t1804
podkarpackie,jasielski,63833,0,28079,0,t1805
podkarpackie,kolbuszowski,23826,0,10982,0,t1806
podkarpackie,krośnieński,52059,0,24727,0,t1807
podkarpackie,leżajski,43540,0,19523,0,t1808
podkarpackie,lubaczowski,35001,0,16021,0,t1809
podkarpackie,łańcucki,43589,0,20481,0,t1810
podkarpackie,mielecki,90987,0,42818,0,t1811
podkarpackie,niżański,34620,0,16449,0,t1812
podkarpackie,przemyski,20704,0,9949,0,t1813
podkarpackie,przeworski,31879,0,15060,0,t1814
podkarpackie,ropczycko-sędziszowski,40881,13,18358,5,t1815
podkarpackie,rzeszowski,57759,0,26506,0,t1816
podkarpackie,sanocki,40896,0,18406,0,t1817
podkarpackie,stalowowolski,78125,8,36003,4,t1818
podkarpackie,strzyżowski,28928,0,13942,0,t1819
podkarpackie,tarnobrzeski,17214,0,7628,0,t1820
podkarpackie,leski,14925,0,7022,0,t1821
podkarpackie,Krosno,46856,0,21742,0,t1861
podkarpackie,Przemyśl,50120,0,21904,0,t1862
podkarpackie,Rzeszów,587412,34,268128,4,t1863
podkarpackie,Tarnobrzeg,64930,0,29960,0,t1864
podlaskie,augustowski,45390,0,20628,0,t2001
podlaskie,białostocki,66874,0,31139,0,t2002
podlaskie,bielski,38739,0,17999,0,t2003
podlaskie,grajewski,30125,20,14233,5,t2004
