wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,19,0,7,0,t00,7,0,0,0,5,0
dolnośląskie,bolesławiecki,108737,0,38513,0,t0201,47145,0,145,0,22934,0
dolnośląskie,dzierżoniowski,106708,6,37514,4,t0202,42385,0,154,0,26655,2
dolnośląskie,głogowski,105847,33,35142,2,t0203,42087,2,184,0,28434,29
dolnośląskie,górowski,38382,10,13954,0,t0204,16466,0,80,0,7882,10
dolnośląskie,jaworski,60025,4,20764,0,t0205,25190,0,44,0,14027,4
dolnośląskie,jeleniogórski,72556,6,26293,0,t0206,31453,2,401,0,14409,4
dolnośląskie,kamiennogórski,49426,0,17216,0,t0207,19528,0,115,0,12567,0
dolnośląskie,kłodzki,190710,36,68130,2,t0208,77965,3,1318,0,43297,31
dolnośląskie,legnicki,63723,8,22014,0,t0209,27389,0,268,0,14052,8
dolnośląskie,lubański,48711,2,14816,0,t0210,20417,0,110,0,13368,2
dolnośląskie,lubiński,177738,71,66904,2,t0211,73692,6,1009,1,36133,62
dolnośląskie,lwówecki,63762,6,22872,0,t0212,26507,0,319,0,14064,6
dolnośląskie,milicki,50092,1,18755,0,t0213,20818,0,120,0,10399,1
dolnośląskie,oleśnicki,168819,35,56306,1,t0214,67353,0,507,0,44653,34
dolnośląskie,oławski,58279,3,22871,0,t0215,25882,1,99,0,9427,2
dolnośląskie,polkowicki,61941,19,21240,3,t0216,27004,4,52,0,13645,12
dolnośląskie,strzeliński,55187,0,20102,0,t0217,22660,0,518,0,11907,0
dolnośląskie,średzki,38426,6,12668,0,t0218,14483,1,483,0,10792,5
dolnośląskie,świdnicki,165012,23,55574,0,t0219,65055,6,1269,2,43114,15
dolnośląskie,trzebnicki,90843,1,33401,0,t0220,35447,0,461,0,21534,1
dolnośląskie,wałbrzyski,45863,0,17077,0,t0221,18490,0,259,0,10037,0
dolnośląskie,wołowski,63726,0,22169,0,t0222,27961,0,319,0,13277,0
dolnośląskie,wrocławski,161509,54,57955,17,t0223,63843,5,1245,0,38466,32
dolnośląskie,ząbkowicki,81775,30,29401,1,t0224,34461,2,341,0,17572,27
dolnośląskie,zgorzelecki,96006,13,31821,1,t0225,39135,0,232,0,24818,12
dolnośląskie,złotoryjski,53562,2,18375,0,t0226,22280,0,223,0,12684,2
dolnośląskie,Jelenia Góra,135547,23,49324,2,t0261,53836,0,457,0,31930,21
dolnośląskie,Legnica,136818,29,48732,0,t0262,56027,1,502,0,31557,28
dolnośląskie,Wrocław,1527448,395,552952,34,t0264,632884,14,4637,1,336975,346
dolnośląskie,Wałbrzych,277439,24,106623,0,t0265,122664,2,829,0,47323,22
kujawsko-pomorskie,aleksandrowski,160393,19,67074,3,t0401,73181,3,531,0,19607,13
kujawsko-pomorskie,brodnicki,106444,5,39724,0,t0402,44676,1,1506,0,20538,4
kujawsko-pomorskie,bydgoski,115369,24,42438,2,t0403,46592,0,400,0,25939,22
kujawsko-pomorskie,chełmiński,63412,0,23018,0,t0404,25537,0,52,0,14805,0
kujawsko-pomorskie,golubsko-dobrzyński,49209,0,18744,0,t0405,21287,0,341,0,8837,0
kujawsko-pomorskie,grudziądzki,37729,1,13897,0,t0406,16556,0,25,0,7251,1
kujawsko-pomorskie,inowrocławski,154092,9,56854,1,t0407,62412,0,528,0,34298,8
kujawsko-pomorskie,lipnowski,77730,0,28814,0,t0408,33274,0,347,0,15295,0
kujawsko-pomorskie,mogileński,55177,8,19090,0,t0409,21839,0,189,0,14059,8
kujawsko-pomorskie,nakielski,128321,32,44341,12,t0410,56007,4,493,0,27480,16
kujawsko-pomorskie,radziejowski,60198,0,23233,0,t0411,25851,0,653,0,10461,0
kujawsko-pomorskie,rypiński,53574,0,19623,0,t0412,22136,0,112,0,11703,0
kujawsko-pomorskie,sępoleński,66687,3,24920,0,t0413,29791,0,141,0,11835,3
kujawsko-pomorskie,świecki,120795,3,42580,0,t0414,50075,0,412,0,27728,3
kujawsko-pomorskie,toruński,98004,10,35658,0,t0415,44345,0,441,0,17560,10
kujawsko-pomorskie,tucholski,58015,9,21126,3,t0416,24239,0,210,0,12440,6
kujawsko-pomorskie,wąbrzeski,41581,0,14995,0,t0417,17771,0,278,0,8537,0
kujawsko-pomorskie,włocławski,92419,2,35563,0,t0418,38715,1,281,0,17860,1
kujawsko-pomorskie,żniński,72975,20,28506,0,t0419,31007,1,543,0,12919,19
kujawsko-pomorskie,Bydgoszcz,665701,156,230492,7,t0461,267758,1,1581,0,165870,148
kujawsko-pomorskie,Grudziądz,179158,13,65328,4,t0462,76623,3,617,0,36590,6
kujawsko-pomorskie,Toruń,328117,93,107178,18,t0463,126543,12,1190,0,93206,63
kujawsko-pomorskie,Włocławek,156188,12,50545,1,t0464,64152,2,1131,0,40360,9
lubelskie,bialski,90822,12,32948,0,t0601,38877,0,644,0,18353,12
lubelskie,biłgorajski,81606,6,30028,1,t0602,33792,0,83,0,17703,5
lubelskie,chełmski,53554,0,20055,0,t0603,22025,0,373,0,11101,0
lubelskie,hrubieszowski,67870,5,24269,0,t0604,28544,2,1602,0,13455,3
lubelskie,janowski,43833,0,16871,0,t0605,19134,0,545,0,7283,0
lubelskie,krasnostawski,62226,8,22106,0,t0606,25712,0,559,0,13849,8
lubelskie,kraśnicki,99303,15,37193,1,t0607,41509,1,374,0,20227,13
lubelskie,lubartowski,82530,12,31144,0,t0608,34903,2,1320,0,15163,10
lubelskie,lubelski,126702,0,46204,0,t0609,54265,0,778,0,25455,0
lubelskie,łęczyński,57044,0,22110,0,t0610,23955,0,589,0,10390,0
lubelskie,łukowski,85855,0,31983,0,t0611,36782,0,254,0,16836,0
lubelskie,opolski,68509,0,25098,0,t0612,29107,0,255,0,14049,0
lubelskie,parczewski,40941,0,15066,0,t0613,17726,0,504,0,7645,0
lubelskie,puławski,143869,30,53680,1,t0614,58924,0,463,0,30802,29
lubelskie,radzyński,46225,0,17220,0,t0615,19551,0,230,0,9224,0
lubelskie,rycki,77188,10,29384,3,t0616,31775,0,434,0,15595,7
lubelskie,świdnicki,73841,12,26481,1,t0617,28899,0,170,0,18291,11
lubelskie,tomaszowski,82265,6,30007,1,t0618,35225,1,297,0,16736,4
lubelskie,włodawski,49530,0,18402,0,t0619,21097,0,169,0,9862,0
lubelskie,zamojski,71761,8,27521,2,t0620,28843,1,360,0,15037,5
lubelskie,Biała Podlaska,104916,28,39437,3,t0661,45333,1,167,0,19979,24
lubelskie,Chełm,98386,29,34616,2,t0662,41888,2,189,0,21693,25
lubelskie,Lublin,655657,116,235437,3,t0663,281536,18,2885,1,135799,94
lubelskie,Zamość,131450,7,49227,3,t0664,55861,2,265,0,26097,2
lubuskie,gorzowski,45397,2,16289,2,t0801,18355,0,352,0,10401,0
lubuskie,krośnieński,74884,2,27441,1,t0802,31974,1,60,0,15409,0
lubuskie,międzyrzecki,95137,8,35348,0,t0803,40791,2,772,0,18226,6
lubuskie,nowosolski,138245,14,47449,2,t0804,59971,2,449,0,30376,10
lubuskie,słubicki,61825,26,22212,3,t0805,25947,2,109,0,13557,21
lubuskie,strzelecko-drezdenecki,74460,7,26284,1,t0806,33626,1,179,0,14371,5
lubuskie,sulęciński,49074,0,16638,0,t0807,21539,0,293,0,10604,0
lubuskie,świebodziński,79286,0,28884,0,t0808,34098,0,96,0,16208,0
lubuskie,zielonogórski,124436,24,46402,3,t0809,54552,0,880,0,22602,21
lubuskie,żagański,107746,4,36610,0,t0810,45049,0,632,0,25455,4
lubuskie,żarski,145832,6,53289,2,t0811,61764,1,238,0,30541,3
lubuskie,wschowski,41932,4,15354,1,t0812,17283,0,193,0,9102,3
lubuskie,Gorzów Wielkopolski,243760,72,83661,8,t0861,107146,13,627,0,52326,51
lubuskie,Zielona Góra,232435,16,83833,1,t0862,93458,4,520,0,54624,11
łódzkie,bełchatowski,112938,5,39354,5,t1001,47055,0,461,0,26068,0
łódzkie,kutnowski,132760,29,49820,1,t1002,53405,2,799,0,28736,26
łódzkie,łaski,51249,0,19464,0,t1003,21185,0,122,0,10478,0
łódzkie,łęczycki,75320,5,27592,0,t1004,32405,0,527,0,14796,5
łódzkie,łowicki,123760,0,48354,0,t1005,52654,0,454,0,22298,0
łódzkie,łódzki wschodni,63768,3,20578,0,t1006,24605,0,373,0,18212,3
łódzkie,opoczyński,87012,0,31547,0,t1007,38129,0,443,0,16893,0
łódzkie,pabianicki,170225,45,60246,6,t1008,66392,3,616,2,42971,34
łódzkie,pajęczański,42333,0,15201,0,t1009,18154,0,79,0,8899,0
łódzkie,piotrkowski,73852,15,27266,3,t1010,31253,4,438,0,14895,8
łódzkie,poddębicki,52994,10,19997,0,t1011,22005,1,459,0,10533,9
łódzkie,radomszczański,131135,6,47909,1,t1012,53647,0,584,0,28995,5
łódzkie,rawski,43624,0,15784,0,t1013,18339,0,427,0,9074,0
łódzkie,sieradzki,147011,22,53157,2,t1014,62935,1,784,0,30135,19
łódzkie,skierniewicki,32131,12,12656,1,t1015,14169,3,303,0,5003,8
łódzkie,tomaszowski,151969,19,56989,1,t1016,64667,2,575,0,29738,16
łódzkie,wieluński,121507,4,46583,0,t1017,51869,0,769,0,22286,4
łódzkie,wieruszowski,48505,0,17247,0,t1018,20713,0,153,0,10392,0
łódzkie,zduńskowolski,75006,22,26612,1,t1019,30827,2,147,0,17420,19
łódzkie,zgierski,199719,44,71121,2,t1020,80695,5,603,0,47300,37
łódzkie,brzeziński,47985,0,18840,0,t1021,20394,0,104,0,8647,0
łódzkie,Łódź,1323518,241,482183,25,t1061,544861,28,8075,1,288399,187
łódzkie,Piotrków Trybunalski,126734,13,44434,3,t1062,51625,1,611,0,30064,9
łódzkie,Skierniewice,106730,16,39455,0,t1063,44827,4,912,0,21536,12
małopolskie,bocheński,124199,19,43611,3,t1201,53359,0,260,0,26969,16
małopolskie,brzeski,97195,4,36331,1,t1202,41940,0,152,0,18772,3
