wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,55,30,0,0,t00
dolnośląskie,bolesławiecki,62377,259,27155,191,t0201
dolnośląskie,dzierżoniowski,57603,658,25096,499,t0202
dolnośląskie,głogowski,52628,828,21853,739,t0203
dolnośląskie,górowski,22985,125,9712,121,t0204
dolnośląskie,jaworski,34356,163,14907,139,t0205
dolnośląskie,jeleniogórski,44581,122,20102,110,t0206
dolnośląskie,kamiennogórski,26367,411,11756,380,t0207
dolnośląskie,kłodzki,107772,978,47808,630,t0208
dolnośląskie,legnicki,36950,554,15139,304,t0209
dolnośląskie,lubański,23662,364,9240,14,t0210
dolnośląskie,lubiński,112012,501,52632,364,t0211
dolnośląskie,lwówecki,33426,310,14065,254,t0212
dolnośląskie,milicki,28524,308,12590,299,t0213
dolnośląskie,oleśnicki,73369,724,29680,534,t0214
dolnośląskie,oławski,40772,175,18719,74,t0215
dolnośląskie,polkowicki,36249,374,15012,143,t0216
dolnośląskie,strzeliński,31801,422,13882,298,t0217
dolnośląskie,średzki,18992,106,8660,70,t0218
dolnośląskie,świdnicki,83999,657,35788,438,t0219
dolnośląskie,trzebnicki,49868,419,21713,392,t0220
dolnośląskie,wałbrzyski,28278,93,12894,86,t0221
dolnośląskie,wołowski,36734,326,15862,240,t0222
dolnośląskie,wrocławski,89213,667,39586,601,t0223
dolnośląskie,ząbkowicki,47151,522,21025,420,t0224
dolnośląskie,zgorzelecki,48551,243,21140,124,t0225
dolnośląskie,złotoryjski,29552,201,12541,192,t0226
dolnośląskie,Jelenia Góra,77215,1146,35038,943,t0261
dolnośląskie,Legnica,77351,588,34857,492,t0262
dolnośląskie,Wrocław,929252,5566,416481,4160,t0264
dolnośląskie,Wałbrzych,190712,796,86861,557,t0265
kujawsko-pomorskie,aleksandrowski,122038,1018,57135,799,t0401
kujawsko-pomorskie,brodnicki,57236,783,23971,590,t0402
kujawsko-pomorskie,bydgoski,65598,1069,28299,867,t0403
kujawsko-pomorskie,chełmiński,34127,485,14722,362,t0404
kujawsko-pomorskie,golubsko-dobrzyński,29152,429,12149,374,t0405
kujawsko-pomorskie,grudziądzki,21586,259,9145,170,t0406
kujawsko-pomorskie,inowrocławski,91936,663,40951,432,t0407
kujawsko-pomorskie,lipnowski,43914,507,18871,380,t0408
kujawsko-pomorskie,mogileński,23703,340,9932,244,t0409
kujawsko-pomorskie,nakielski,68223,891,29057,781,t0410
kujawsko-pomorskie,radziejowski,38773,210,16642,160,t0411
kujawsko-pomorskie,rypiński,28314,724,11893,595,t0412
