wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,4,0,0,0,t00
dolnośląskie,bolesławiecki,75797,30,33890,7,t0201
dolnośląskie,dzierżoniowski,71802,61,33278,33,t0202
dolnośląskie,głogowski,67988,116,30545,23,t0203
dolnośląskie,górowski,27348,0,12363,0,t0204
dolnośląskie,jaworski,40489,47,18114,8,t0205
dolnośląskie,jeleniogórski,53081,25,24284,5,t0206
dolnośląskie,kamiennogórski,33302,19,15396,0,t0207
dolnośląskie,kłodzki,133712,212,61870,27,t0208
dolnośląskie,legnicki,45284,11,20034,0,t0209
dolnośląskie,lubański,31208,54,13047,11,t0210
dolnośląskie,lubiński,129443,174,61032,39,t0211
dolnośląskie,lwówecki,43654,28,20040,9,t0212
dolnośląskie,milicki,35673,36,16662,1,t0213
dolnośląskie,oleśnicki,103370,35,46892,22,t0214
dolnośląskie,oławski,46523,0,21730,0,t0215
dolnośląskie,polkowicki,43023,33,18739,18,t0216
dolnośląskie,strzeliński,38692,90,17877,19,t0217
dolnośląskie,średzki,22969,3,10763,0,t0218
dolnośląskie,świdnicki,107112,100,48565,27,t0219
dolnośląskie,trzebnicki,62038,75,29516,11,t0220
dolnośląskie,wałbrzyski,32610,24,15384,0,t0221
dolnośląskie,wołowski,43913,24,19419,1,t0222
dolnośląskie,wrocławski,106608,56,50352,18,t0223
dolnośląskie,ząbkowicki,58083,81,26701,10,t0224
dolnośląskie,zgorzelecki,62468,60,27976,8,t0225
dolnośląskie,złotoryjski,36202,12,16186,2,t0226
dolnośląskie,Jelenia Góra,93846,93,44456,11,t0261
dolnośląskie,Legnica,93961,113,43519,17,t0262
dolnośląskie,Wrocław,1091632,732,504053,65,t0264
dolnośląskie,Wałbrzych,217886,99,100145,23,t0265
kujawsko-pomorskie,aleksandrowski,135748,192,63924,33,t0401
kujawsko-pomorskie,brodnicki,75482,108,35118,17,t0402
kujawsko-pomorskie,bydgoski,79900,66,37534,35,t0403
kujawsko-pomorskie,chełmiński,43613,51,20249,29,t0404
kujawsko-pomorskie,golubsko-dobrzyński,37371,57,17225,26,t0405
kujawsko-pomorskie,grudziądzki,27492,15,12407,7,t0406
kujawsko-pomorskie,inowrocławski,108599,135,50903,29,t0407
kujawsko-pomorskie,lipnowski,55637,19,25358,8,t0408
kujawsko-pomorskie,mogileński,34637,36,16031,17,t0409
kujawsko-pomorskie,nakielski,88241,61,39052,10,t0410
kujawsko-pomorskie,radziejowski,45807,17,21292,7,t0411
kujawsko-pomorskie,rypiński,37534,6,17493,0,t0412
kujawsko-pomorskie,sępoleński,50376,78,22905,20,t0413
kujawsko-pomorskie,świecki,81894,125,37235,19,t0414
kujawsko-pomorskie,toruński,74440,44,32513,2,t0415
kujawsko-pomorskie,tucholski,40727,16,18541,0,t0416
kujawsko-pomorskie,wąbrzeski,29493,8,13322,0,t0417
kujawsko-pomorskie,włocławski,67552,7,31960,1,t0418
kujawsko-pomorskie,żniński,54652,91,25774,28,t0419
kujawsko-pomorskie,Bydgoszcz,452140,568,207914,128,t0461
kujawsko-pomorskie,Grudziądz,128470,47,58777,6,t0462
kujawsko-pomorskie,Toruń,203958,166,92452,18,t0463
kujawsko-pomorskie,Włocławek,98989,98,44061,10,t0464
lubelskie,bialski,64347,48,29087,9,t0601
lubelskie,biłgorajski,56626,56,26591,6,t0602
lubelskie,chełmski,37536,47,17539,1,t0603
lubelskie,hrubieszowski,47138,52,21372,9,t0604
lubelskie,janowski,32790,46,15137,21,t0605
lubelskie,krasnostawski,42958,57,19602,18,t0606
lubelskie,kraśnicki,69496,145,32559,26,t0607
lubelskie,lubartowski,57750,60,26910,20,t0608
lubelskie,lubelski,88209,68,39865,19,t0609
lubelskie,łęczyński,41691,56,19714,7,t0610
lubelskie,łukowski,59199,57,27532,25,t0611
lubelskie,opolski,47346,31,21664,13,t0612
lubelskie,parczewski,29462,12,13402,0,t0613
lubelskie,puławski,102468,109,48213,17,t0614
lubelskie,radzyński,32113,52,15064,9,t0615
lubelskie,rycki,55512,41,26438,6,t0616
lubelskie,świdnicki,48847,46,22936,11,t0617
lubelskie,tomaszowski,58410,55,26837,14,t0618
lubelskie,włodawski,36143,30,16724,1,t0619
lubelskie,zamojski,50543,50,24399,17,t0620
lubelskie,Biała Podlaska,73660,114,34153,31,t0661
lubelskie,Chełm,66326,74,29876,19,t0662
lubelskie,Lublin,468406,448,209836,65,t0663
lubelskie,Zamość,93604,88,43521,20,t0664
lubuskie,gorzowski,30827,48,14162,11,t0801
lubuskie,krośnieński,52826,35,24651,2,t0802
lubuskie,międzyrzecki,69571,23,32085,5,t0803
lubuskie,nowosolski,96225,74,42439,5,t0804
lubuskie,słubicki,40295,44,18955,8,t0805
lubuskie,strzelecko-drezdenecki,53246,66,23420,38,t0806
lubuskie,sulęciński,32756,42,14574,0,t0807
lubuskie,świebodziński,57007,7,26150,0,t0808
lubuskie,zielonogórski,91946,21,42321,1,t0809
lubuskie,żagański,71898,71,32174,13,t0810
lubuskie,żarski,103886,87,48200,25,t0811
lubuskie,wschowski,28414,0,13538,0,t0812
lubuskie,Gorzów Wielkopolski,160567,230,72183,51,t0861
lubuskie,Zielona Góra,157809,183,73854,65,t0862
łódzkie,bełchatowski,77037,25,34951,0,t1001
łódzkie,kutnowski,91961,36,44325,10,t1002
łódzkie,łaski,37459,19,17726,0,t1003
łódzkie,łęczycki,53828,80,24622,14,t1004
łódzkie,łowicki,93316,56,44235,14,t1005
łódzkie,łódzki wschodni,38897,42,17417,10,t1006
łódzkie,opoczyński,62162,61,27950,2,t1007
łódzkie,pabianicki,112855,137,52858,51,t1008
łódzkie,pajęczański,30575,7,13901,2,t1009
łódzkie,piotrkowski,52031,7,24075,1,t1010
łódzkie,poddębicki,38607,4,18120,1,t1011
łódzkie,radomszczański,92163,172,43141,7,t1012
łódzkie,rawski,30208,5,13800,5,t1013
łódzkie,sieradzki,104055,61,47215,9,t1014
łódzkie,skierniewicki,24743,0,11633,0,t1015
łódzkie,tomaszowski,109503,9,51486,0,t1016
łódzkie,wieluński,90361,33,42682,0,t1017
łódzkie,wieruszowski,34332,26,15451,0,t1018
łódzkie,zduńskowolski,51978,97,23972,49,t1019
łódzkie,zgierski,135305,139,63002,25,t1020
łódzkie,brzeziński,35941,1,17027,0,t1021
łódzkie,Łódź,939348,874,437027,128,t1061
łódzkie,Piotrków Trybunalski,85834,67,39474,19,t1062
łódzkie,Skierniewice,75565,43,35157,11,t1063
małopolskie,bocheński,81071,47,36202,24,t1201
małopolskie,brzeski,69261,49,31978,12,t1202
małopolskie,chrzanowski,114839,122,52337,10,t1203
małopolskie,dąbrowski,43859,63,20419,11,t1204
małopolskie,gorlicki,88697,107,41633,23,t1205
małopolskie,krakowski,165255,133,76895,41,t1206
małopolskie,limanowski,91658,67,41930,2,t1207
małopolskie,miechowski,62432,37,29762,13,t1208
małopolskie,myślenicki,107130,41,50115,7,t1209
małopolskie,nowosądecki,134536,92,60027,50,t1210
małopolskie,nowotarski,134878,76,61056,15,t1211
małopolskie,olkuski,112559,16,52042,0,t1212
małopolskie,oświęcimski,125272,29,58679,12,t1213
małopolskie,proszowicki,45210,0,21460,0,t1214
małopolskie,suski,71033,105,33534,41,t1215
małopolskie,tarnowski,98209,25,45439,16,t1216
małopolskie,tatrzański,36815,17,17142,5,t1217
małopolskie,wadowicki,123808,88,55383,21,t1218
małopolskie,wielicki,114231,34,51565,4,t1219
małopolskie,Kraków,1221359,829,571906,146,t1261
małopolskie,Nowy Sącz,66172,0,31088,0,t1262
małopolskie,Tarnów,118888,144,53671,23,t1263
mazowieckie,białobrzeski,36857,12,17427,10,t1401
mazowieckie,ciechanowski,82792,40,38902,1,t1402
mazowieckie,garwoliński,85488,49,40695,14,t1403
mazowieckie,gostyniński,29366,0,14087,0,t1404
mazowieckie,grodziski,98797,104,45045,46,t1405
mazowieckie,grójecki,108742,158,50893,39,t1406
mazowieckie,kozienicki,45596,10,21640,3,t1407
mazowieckie,legionowski,79804,146,34639,42,t1408
mazowieckie,lipski,27234,3,12919,1,t1409
mazowieckie,łosicki,19218,13,9207,1,t1410
mazowieckie,makowski,43153,14,19726,1,t1411
mazowieckie,miński,133223,77,59654,33,t1412
mazowieckie,mławski,62952,21,29792,6,t1413
mazowieckie,nowodworski,116780,51,53589,11,t1414
mazowieckie,ostrołęcki,51161,8,23963,0,t1415
mazowieckie,ostrowski,52242,17,25372,17,t1416
mazowieckie,otwocki,95645,168,45513,43,t1417
mazowieckie,piaseczyński,252190,126,116820,20,t1418
mazowieckie,płocki,88817,97,41979,19,t1419
mazowieckie,płoński,82453,135,38173,29,t1420
mazowieckie,pruszkowski,140661,169,65680,34,t1421
mazowieckie,przasnyski,51907,59,24659,2,t1422
mazowieckie,przysuski,29822,25,13994,15,t1423
mazowieckie,pułtuski,48237,41,22822,4,t1424
mazowieckie,radomski,66023,9,30886,5,t1425
mazowieckie,siedlecki,32090,25,15296,4,t1426
mazowieckie,sierpecki,46189,38,21909,7,t1427
mazowieckie,sochaczewski,85806,50,40369,27,t1428
mazowieckie,sokołowski,43732,68,20411,29,t1429
mazowieckie,szydłowiecki,21774,11,9575,0,t1430
mazowieckie,warszawski zachodni,118721,110,55841,35,t1432
mazowieckie,węgrowski,48047,99,22732,14,t1433
mazowieckie,wołomiński,219840,163,98291,56,t1434
mazowieckie,wyszkowski,64888,98,30736,8,t1435
mazowieckie,zwoleński,29365,78,13994,21,t1436
mazowieckie,żuromiński,30431,32,14943,10,t1437
mazowieckie,żyrardowski,59529,118,27683,8,t1438
mazowieckie,Ostrołęka,73401,85,34475,15,t1461
mazowieckie,Płock,134687,147,61319,35,t1462
mazowieckie,Radom,241435,166,110255,25,t1463
mazowieckie,Siedlce,120828,73,56613,24,t1464
mazowieckie,Warszawa,2663096,2171,1227077,333,t1465
opolskie,brzeski,72929,55,34192,25,t1601
opolskie,głubczycki,42602,32,19915,4,t1602
opolskie,kędzierzyńsko-kozielski,82870,114,38835,14,t1603
opolskie,kluczborski,56385,0,26537,0,t1604
opolskie,krapkowicki,99243,20,45470,2,t1605
opolskie,namysłowski,29211,44,13633,11,t1606
opolskie,nyski,96914,57,45831,5,t1607
opolskie,oleski,50270,64,23764,17,t1608
opolskie,opolski,68049,111,31514,14,t1609
opolskie,prudnicki,41115,11,19084,5,t1610
opolskie,strzelecki,58586,52,27072,10,t1611
opolskie,Opole,194754,223,89970,23,t1661
podkarpackie,bieszczadzki,10576,10,5040,3,t1801
podkarpackie,brzozowski,47629,6,22273,1,t1802
podkarpackie,dębicki,68125,38,29322,13,t1803
podkarpackie,jarosławski,60504,99,27395,25,t1804
podkarpackie,jasielski,62845,53,27902,2,t1805
podkarpackie,kolbuszowski,23642,11,10938,8,t1806
podkarpackie,krośnieński,51246,4,24587,1,t1807
podkarpackie,leżajski,42817,58,19382,8,t1808
podkarpackie,lubaczowski,34311,23,15758,2,t1809
podkarpackie,łańcucki,42733,38,20217,13,t1810
podkarpackie,mielecki,90044,74,42574,8,t1811
podkarpackie,niżański,34032,15,16271,0,t1812
podkarpackie,przemyski,20228,0,9783,0,t1813
podkarpackie,przeworski,31338,25,14895,7,t1814
podkarpackie,ropczycko-sędziszowski,40271,49,18217,7,t1815
podkarpackie,rzeszowski,56797,96,26345,10,t1816
podkarpackie,sanocki,40184,92,18244,22,t1817
podkarpackie,stalowowolski,76842,111,35777,40,t1818
podkarpackie,strzyżowski,28563,7,13874,5,t1819
podkarpackie,tarnobrzeski,16870,17,7524,5,t1820
podkarpackie,leski,14748,1,6986,1,t1821
podkarpackie,Krosno,46026,23,21605,6,t1861
podkarpackie,Przemyśl,48734,62,21666,6,t1862
podkarpackie,Rzeszów,580696,428,266866,69,t1863
podkarpackie,Tarnobrzeg,64078,39,29753,7,t1864
podlaskie,augustowski,44752,32,20528,3,t2001
podlaskie,białostocki,65405,134,30908,19,t2002
podlaskie,bielski,37929,25,17862,2,t2003
podlaskie,grajewski,29631,11,14136,5,t2004
podlaskie,hajnowski,30488,33,14145,6,t2005
podlaskie,kolneński,23370,18,10832,4,t2006
podlaskie,łomżyński,16578,15,7888,1,t2007
podlaskie,moniecki,23909,92,11283,7,t2008
podlaskie,sejneński,12580,8,5919,3,t2009
podlaskie,siemiatycki,32727,53,15699,20,t2010
podlaskie,sokólski,44914,35,21412,14,t2011
podlaskie,suwalski,8873,11,4211,0,t2012
podlaskie,wysokomazowiecki,48867,46,23123,2,t2013
podlaskie,zambrowski,28528,21,13081,2,t2014
podlaskie,Białystok,506930,379,232336,64,t2061
podlaskie,Łomża,70911,70,33302,21,t2062
podlaskie,Suwałki,59877,69,26982,11,t2063
pomorskie,bytowski,70118,71,32224,35,t2201
pomorskie,chojnicki,90266,161,42090,5,t2202
pomorskie,człuchowski,42741,11,19036,0,t2203
pomorskie,gdański,61799,60,29271,27,t2204
pomorskie,kartuski,96833,82,45058,37,t2205
pomorskie,kościerski,66019,106,31073,37,t2206
pomorskie,kwidzyński,66939,29,31108,15,t2207
pomorskie,lęborski,60521,44,27742,6,t2208
pomorskie,malborski,43247,114,20363,4,t2209
pomorskie,nowodworski,33794,51,15609,1,t2210
pomorskie,pucki,61307,35,28586,12,t2211
pomorskie,słupski,48200,15,22583,3,t2212
pomorskie,starogardzki,104414,191,48508,63,t2213
pomorskie,tczewski,86532,173,39036,71,t2214
pomorskie,wejherowski,165075,78,76862,21,t2215
pomorskie,sztumski,44119,3,20081,1,t2216
pomorskie,Gdańsk,848554,432,395170,47,t2261
pomorskie,Gdynia,298274,202,132552,36,t2262
pomorskie,Słupsk,119928,147,55858,61,t2263
pomorskie,Sopot,96646,70,45573,7,t2264
śląskie,będziński,116290,87,53928,22,t2401
śląskie,bielski,113608,17,50306,8,t2402
śląskie,cieszyński,165020,170,76720,43,t2403
śląskie,częstochowski,92804,74,43644,21,t2404
śląskie,gliwicki,138831,97,60361,24,t2405
śląskie,kłobucki,60097,11,27659,2,t2406
śląskie,lubliniecki,56312,14,25858,6,t2407
śląskie,mikołowski,42957,4,20353,0,t2408
śląskie,myszkowski,58013,38,27350,4,t2409
śląskie,pszczyński,68074,40,31909,14,t2410
śląskie,raciborski,92249,28,42902,6,t2411
śląskie,rybnicki,27136,0,13112,0,t2412
śląskie,tarnogórski,152638,57,72273,25,t2413
śląskie,bieruńsko-lędziński,40488,65,19087,46,t2414
śląskie,wodzisławski,129537,63,59843,9,t2415
śląskie,zawierciański,108282,74,49385,20,t2416
śląskie,żywiecki,110532,32,52217,9,t2417
śląskie,Bielsko-Biała,228176,129,105213,25,t2461
śląskie,Bytom,150231,128,69206,32,t2462
śląskie,Chorzów,119992,110,55159,16,t2463
śląskie,Częstochowa,272614,245,125987,27,t2464
śląskie,Dąbrowa Górnicza,95355,111,43831,34,t2465
śląskie,Gliwice,287824,116,132905,16,t2466
śląskie,Jastrzębie-Zdrój,61632,111,28671,41,t2467
śląskie,Jaworzno,95518,71,43742,25,t2468
