wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,113983,0,38591,0,t0201,47213,0,119,0,28060,0
dolnośląskie,dzierżoniowski,114378,0,37582,0,t0202,42458,0,129,0,34209,0
dolnośląskie,głogowski,114393,0,35244,0,t0203,42245,0,173,0,36731,0
dolnośląskie,górowski,40118,0,13959,0,t0204,16470,0,70,0,9619,0
dolnośląskie,jaworski,63491,0,20804,0,t0205,25234,0,46,0,17407,0
dolnośląskie,jeleniogórski,76234,0,26365,0,t0206,31545,0,365,0,17959,0
dolnośląskie,kamiennogórski,52306,0,17241,0,t0207,19556,0,107,0,15402,0
dolnośląskie,kłodzki,201489,0,68212,0,t0208,78060,0,634,0,54583,0
dolnośląskie,legnicki,67022,0,22037,0,t0209,27403,0,180,0,17402,0
dolnośląskie,lubański,52275,0,14858,0,t0210,20551,0,102,0,16764,0
dolnośląskie,lubiński,187033,3,67072,0,t0211,73843,0,703,0,45415,3
dolnośląskie,lwówecki,67380,0,22911,0,t0212,26538,0,235,0,17696,0
dolnośląskie,milicki,52624,0,18790,0,t0213,20846,0,106,0,12882,0
dolnośląskie,oleśnicki,180312,5,56510,0,t0214,67555,0,435,0,55812,5
dolnośląskie,oławski,59654,0,22889,0,t0215,25906,0,96,0,10763,0
dolnośląskie,polkowicki,65407,0,21285,0,t0216,27045,0,52,0,17025,0
dolnośląskie,strzeliński,58437,0,20135,0,t0217,22691,0,391,0,15220,0
dolnośląskie,średzki,41345,0,12715,0,t0218,14540,0,470,0,13620,0
dolnośląskie,świdnicki,177913,1,55750,0,t0219,65218,0,1082,0,55863,1
dolnośląskie,trzebnicki,96556,0,33470,0,t0220,35530,0,410,0,27146,0
dolnośląskie,wałbrzyski,49083,0,17094,0,t0221,18507,0,263,0,13219,0
dolnośląskie,wołowski,66416,0,22208,0,t0222,27985,0,242,0,15981,0
dolnośląskie,wrocławski,173300,0,58194,0,t0223,64071,0,975,0,50060,0
dolnośląskie,ząbkowicki,86092,0,29474,0,t0224,34539,0,264,0,21815,0
dolnośląskie,zgorzelecki,101986,0,31897,0,t0225,39203,0,219,0,30667,0
dolnośląskie,złotoryjski,56713,0,18415,0,t0226,22316,0,132,0,15850,0
dolnośląskie,Jelenia Góra,145588,0,49471,0,t0261,53981,0,415,0,41721,0
