wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,114435,0,38594,0,t0201,47215,0,119,0,28507,0
dolnośląskie,dzierżoniowski,115188,1,37592,0,t0202,42464,0,130,0,35002,1
dolnośląskie,głogowski,115257,3,35249,0,t0203,42266,1,173,0,37569,2
dolnośląskie,górowski,40249,0,13959,0,t0204,16470,0,69,0,9751,0
dolnośląskie,jaworski,63773,0,20805,0,t0205,25235,0,46,0,17687,0
dolnośląskie,jeleniogórski,76777,1,26373,0,t0206,31558,0,365,0,18481,1
dolnośląskie,kamiennogórski,52579,0,17242,0,t0207,19559,0,106,0,15672,0
dolnośląskie,kłodzki,202836,0,68221,0,t0208,78074,0,628,0,55913,0
dolnośląskie,legnicki,67307,0,22039,0,t0209,27405,0,178,0,17685,0
dolnośląskie,lubański,52615,0,14862,0,t0210,20570,0,102,0,17081,0
dolnośląskie,lubiński,187878,1,67081,0,t0211,73862,0,697,0,46238,1
dolnośląskie,lwówecki,67633,0,22917,0,t0212,26547,0,227,0,17942,0
dolnośląskie,milicki,52783,0,18790,0,t0213,20846,0,105,0,13042,0
dolnośląskie,oleśnicki,181080,0,56528,0,t0214,67598,0,433,0,56521,0
dolnośląskie,oławski,60067,1,22897,0,t0215,25919,0,96,0,11155,1
dolnośląskie,polkowicki,65687,0,21289,0,t0216,27056,0,52,0,17290,0
dolnośląskie,strzeliński,58640,0,20141,0,t0217,22693,0,384,0,15422,0
dolnośląskie,średzki,41658,0,12725,0,t0218,14547,0,468,0,13918,0
dolnośląskie,świdnicki,179059,3,55773,0,t0219,65247,0,1073,0,56966,3
dolnośląskie,trzebnicki,97249,0,33478,0,t0220,35536,0,407,0,27828,0
dolnośląskie,wałbrzyski,49297,0,17098,0,t0221,18513,0,262,0,13424,0
dolnośląskie,wołowski,66817,0,22208,0,t0222,27985,0,234,0,16390,0
dolnośląskie,wrocławski,175251,3,58346,0,t0223,64268,0,939,0,51698,3
dolnośląskie,ząbkowicki,86529,0,29489,0,t0224,34555,0,260,0,22225,0
dolnośląskie,zgorzelecki,102790,0,31907,0,t0225,39215,0,215,0,31453,0
dolnośląskie,złotoryjski,56973,0,18416,0,t0226,22316,0,131,0,16110,0
dolnośląskie,Jelenia Góra,146538,2,49489,0,t0261,54019,1,417,0,42613,1
dolnośląskie,Legnica,148559,0,48883,0,t0262,56213,0,348,0,43115,0
dolnośląskie,Wrocław,1643033,25,555944,0,t0264,636611,2,3987,4,446491,19
dolnośląskie,Wałbrzych,291390,2,106871,0,t0265,122911,0,610,0,60998,2
kujawsko-pomorskie,aleksandrowski,165879,0,67133,0,t0401,73223,0,405,0,25118,0
kujawsko-pomorskie,brodnicki,111873,0,39831,0,t0402,44765,0,1344,0,25933,0
kujawsko-pomorskie,bydgoski,123581,1,42517,0,t0403,46710,0,269,0,34085,1
kujawsko-pomorskie,chełmiński,67844,0,23055,0,t0404,25570,0,53,0,19166,0
kujawsko-pomorskie,golubsko-dobrzyński,51752,2,18750,0,t0405,21296,0,340,0,11366,2
kujawsko-pomorskie,grudziądzki,39133,0,13914,0,t0406,16574,0,30,0,8615,0
kujawsko-pomorskie,inowrocławski,168146,0,57049,0,t0407,62684,0,427,0,47986,0
kujawsko-pomorskie,lipnowski,81272,0,28856,0,t0408,33306,0,343,0,18767,0
kujawsko-pomorskie,mogileński,58144,0,19145,0,t0409,21899,0,155,0,16945,0
kujawsko-pomorskie,nakielski,134890,1,44471,0,t0410,56193,0,446,0,33780,1
kujawsko-pomorskie,radziejowski,62727,0,23240,0,t0411,25857,0,528,0,13102,0
kujawsko-pomorskie,rypiński,56283,0,19664,0,t0412,22167,0,75,0,14377,0
kujawsko-pomorskie,sępoleński,70025,0,24961,0,t0413,29845,0,134,0,15085,0
kujawsko-pomorskie,świecki,128230,1,42646,0,t0414,50155,0,391,0,35038,1
kujawsko-pomorskie,toruński,102751,0,35703,0,t0415,44391,0,411,0,22246,0
kujawsko-pomorskie,tucholski,61513,0,21148,0,t0416,24263,0,155,0,15947,0
kujawsko-pomorskie,wąbrzeski,44175,0,15029,0,t0417,17801,0,244,0,11101,0
kujawsko-pomorskie,włocławski,96216,0,35626,0,t0418,38768,0,276,0,21546,0
kujawsko-pomorskie,żniński,76992,1,28520,0,t0419,31025,0,403,0,17044,1
kujawsko-pomorskie,Bydgoszcz,720692,16,231262,0,t0461,268690,2,1433,0,219307,14
kujawsko-pomorskie,Grudziądz,189810,2,65480,0,t0462,76894,0,552,0,46884,2
kujawsko-pomorskie,Toruń,357678,6,107624,0,t0463,127087,1,892,1,122075,4
kujawsko-pomorskie,Włocławek,167619,0,50724,0,t0464,64368,0,1090,0,51437,0
lubelskie,bialski,94494,0,32987,0,t0601,38921,0,592,0,21994,0
lubelskie,biłgorajski,85559,0,30131,0,t0602,33894,0,72,0,21462,0
lubelskie,chełmski,55773,0,20062,0,t0603,22032,0,316,0,13363,0
lubelskie,hrubieszowski,70734,0,24290,0,t0604,28563,0,1431,0,16450,0
lubelskie,janowski,45070,0,16897,0,t0605,19158,0,524,0,8491,0
lubelskie,krasnostawski,65436,0,22147,0,t0606,25747,0,463,0,17079,0
lubelskie,kraśnicki,103364,0,37270,0,t0607,41577,0,349,0,24168,0
lubelskie,lubartowski,85754,0,31179,0,t0608,34939,0,1117,0,18519,0
lubelskie,lubelski,131596,0,46287,0,t0609,54355,0,584,0,30370,0
lubelskie,łęczyński,59225,1,22151,0,t0610,23997,0,503,0,12574,1
lubelskie,łukowski,88647,0,32015,0,t0611,36823,0,234,0,19575,0
lubelskie,opolski,71143,0,25156,0,t0612,29164,0,232,0,16591,0
lubelskie,parczewski,42405,0,15077,0,t0613,17740,0,483,0,9105,0
lubelskie,puławski,152155,0,53790,0,t0614,59025,0,388,0,38952,0
lubelskie,radzyński,48098,0,17234,0,t0615,19571,0,163,0,11130,0
lubelskie,rycki,80712,0,29428,0,t0616,31814,0,323,0,19147,0
lubelskie,świdnicki,78915,0,26536,0,t0617,28968,0,146,0,23265,0
lubelskie,tomaszowski,85123,0,30060,0,t0618,35288,0,233,0,19542,0
lubelskie,włodawski,52052,0,18417,0,t0619,21117,0,168,0,12350,0
lubelskie,zamojski,74525,0,27551,0,t0620,28870,0,366,0,17738,0
lubelskie,Biała Podlaska,109979,0,39637,0,t0661,45517,0,140,0,24685,0
lubelskie,Chełm,103583,1,34684,0,t0662,41959,0,185,0,26755,1
lubelskie,Lublin,695919,21,236357,1,t0663,282814,0,2481,1,174267,19
lubelskie,Zamość,137820,0,49332,0,t0664,55963,0,229,0,32296,0
lubuskie,gorzowski,48371,0,16303,0,t0801,18379,0,363,0,13326,0
lubuskie,krośnieński,79006,0,27504,0,t0802,32027,0,56,0,19419,0
lubuskie,międzyrzecki,101025,0,35433,0,t0803,40869,0,667,0,24056,0
lubuskie,nowosolski,145937,0,47533,0,t0804,60050,0,383,0,37971,0
lubuskie,słubicki,65027,0,22253,0,t0805,25990,0,105,0,16679,0
lubuskie,strzelecko-drezdenecki,77931,0,26312,0,t0806,33652,0,175,0,17792,0
lubuskie,sulęciński,52232,0,16716,0,t0807,21631,0,292,0,13593,0
lubuskie,świebodziński,83449,1,28941,0,t0808,34176,0,98,0,20234,1
lubuskie,zielonogórski,129768,1,46461,1,t0809,54625,0,831,0,27851,0
lubuskie,żagański,114718,0,36703,0,t0810,45143,0,557,0,32315,0
lubuskie,żarski,154479,1,53379,0,t0811,61843,0,223,0,39034,1
lubuskie,wschowski,43903,0,15389,0,t0812,17315,0,162,0,11037,0
lubuskie,Gorzów Wielkopolski,261825,1,84312,0,t0861,107946,0,579,0,68988,1
lubuskie,Zielona Góra,251914,7,84196,0,t0862,93875,0,532,0,73311,7
łódzkie,bełchatowski,118805,0,39442,0,t1001,47139,0,425,0,31799,0
łódzkie,kutnowski,140331,3,49946,0,t1002,53533,0,178,0,36674,3
łódzkie,łaski,54120,0,19501,0,t1003,21212,0,117,0,13290,0
łódzkie,łęczycki,78781,0,27675,0,t1004,32500,0,501,0,18105,0
łódzkie,łowicki,128804,0,48391,0,t1005,52754,0,441,0,27218,0
łódzkie,łódzki wschodni,69039,1,20622,0,t1006,24654,0,253,0,23510,1
łódzkie,opoczyński,89792,0,31598,0,t1007,38174,0,248,0,19772,0
łódzkie,pabianicki,184011,0,60481,0,t1008,66624,0,571,0,56335,0
łódzkie,pajęczański,44068,0,15214,0,t1009,18173,0,57,0,10624,0
łódzkie,piotrkowski,76772,0,27321,0,t1010,31311,0,435,0,17705,0
łódzkie,poddębicki,55727,0,20037,0,t1011,22052,0,440,0,13198,0
łódzkie,radomszczański,137638,3,47987,0,t1012,53736,0,511,0,35404,3
łódzkie,rawski,45131,0,15787,0,t1013,18345,0,142,0,10857,0
łódzkie,sieradzki,153740,0,53280,0,t1014,63084,0,764,0,36612,0
łódzkie,skierniewicki,32696,0,12679,0,t1015,14192,0,291,0,5534,0
łódzkie,tomaszowski,159194,2,57138,0,t1016,64841,0,543,0,36672,2
łódzkie,wieluński,126618,2,46639,0,t1017,51942,0,564,0,27473,2
łódzkie,wieruszowski,50915,0,17292,0,t1018,20756,0,152,0,12715,0
łódzkie,zduńskowolski,79972,4,26681,2,t1019,30889,0,134,0,22268,2
łódzkie,zgierski,214096,5,71283,0,t1020,80877,0,546,0,61390,5
łódzkie,brzeziński,49714,0,18852,0,t1021,20400,0,89,0,10373,0
łódzkie,Łódź,1425655,29,484092,0,t1061,547249,0,6583,1,387731,28
łódzkie,Piotrków Trybunalski,135430,0,44554,0,t1062,51790,0,508,0,38578,0
łódzkie,Skierniewice,112514,1,39565,0,t1063,44944,1,849,0,27156,0
małopolskie,bocheński,129155,0,43728,0,t1201,53481,0,256,0,31690,0
małopolskie,brzeski,100804,0,36424,0,t1202,42038,0,166,0,22176,0
małopolskie,chrzanowski,175688,0,58255,0,t1203,68302,0,396,0,48735,0
małopolskie,dąbrowski,61827,0,23210,0,t1204,26181,0,198,0,12238,0
małopolskie,gorlicki,124353,0,46077,0,t1205,52000,0,215,0,26061,0
małopolskie,krakowski,256535,1,86982,0,t1206,97995,0,1698,0,69860,1
małopolskie,limanowski,131460,0,47964,0,t1207,57230,0,350,0,25916,0
małopolskie,miechowski,82565,0,32028,0,t1208,34651,0,107,0,15779,0
małopolskie,myślenicki,153479,1,56369,0,t1209,64365,0,518,0,32227,1
małopolskie,nowosądecki,184903,0,65822,0,t1210,81095,0,320,0,37666,0
małopolskie,nowotarski,188678,0,68313,0,t1211,82054,0,507,0,37804,0
małopolskie,olkuski,166566,0,57627,0,t1212,66044,0,354,0,42541,0
