wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,105,0,15,0,t00
dolnośląskie,bolesławiecki,36041,776,9986,117,t0201
dolnośląskie,dzierżoniowski,33964,546,10123,110,t0202
dolnośląskie,głogowski,31053,341,9511,271,t0203
dolnośląskie,górowski,12581,61,3284,59,t0204
dolnośląskie,jaworski,21139,373,5752,114,t0205
dolnośląskie,jeleniogórski,28872,369,9623,230,t0206
dolnośląskie,kamiennogórski,14464,182,4159,78,t0207
dolnośląskie,kłodzki,67735,1075,22039,541,t0208
dolnośląskie,legnicki,18052,191,3975,12,t0209
dolnośląskie,lubański,13545,447,4193,141,t0210
dolnośląskie,lubiński,73401,1928,22415,1453,t0211
dolnośląskie,lwówecki,19310,342,5924,41,t0212
dolnośląskie,milicki,17710,207,5708,63,t0213
dolnośląskie,oleśnicki,35541,578,9184,179,t0214
dolnośląskie,oławski,28236,450,10032,162,t0215
dolnośląskie,polkowicki,17297,188,2921,115,t0216
dolnośląskie,strzeliński,18811,368,5913,260,t0217
dolnośląskie,średzki,12627,358,4295,247,t0218
dolnośląskie,świdnicki,46328,958,14979,389,t0219
dolnośląskie,trzebnicki,32148,547,11183,159,t0220
dolnośląskie,wałbrzyski,18753,44,6348,24,t0221
dolnośląskie,wołowski,21093,598,6207,153,t0222
dolnośląskie,wrocławski,50399,722,14539,391,t0223
dolnośląskie,ząbkowicki,29950,403,10002,304,t0224
dolnośląskie,zgorzelecki,29422,639,9270,276,t0225
dolnośląskie,złotoryjski,17932,220,4993,32,t0226
dolnośląskie,Jelenia Góra,46307,748,14256,483,t0261
dolnośląskie,Legnica,44383,1256,10802,626,t0262
dolnośląskie,Wrocław,543143,9006,148719,4354,t0264
dolnośląskie,Wałbrzych,131653,1662,43053,999,t0265
kujawsko-pomorskie,aleksandrowski,83813,1261,29749,971,t0401
kujawsko-pomorskie,brodnicki,33051,608,9479,186,t0402
kujawsko-pomorskie,bydgoski,35545,685,8563,152,t0403
kujawsko-pomorskie,chełmiński,18621,245,5177,99,t0404
kujawsko-pomorskie,golubsko-dobrzyński,14672,360,4236,125,t0405
kujawsko-pomorskie,grudziądzki,10613,423,2493,177,t0406
kujawsko-pomorskie,inowrocławski,55781,971,15846,728,t0407
kujawsko-pomorskie,lipnowski,25417,321,6686,199,t0408
kujawsko-pomorskie,mogileński,12405,223,3243,56,t0409
kujawsko-pomorskie,nakielski,32879,1156,7011,128,t0410
kujawsko-pomorskie,radziejowski,20412,319,5318,90,t0411
kujawsko-pomorskie,rypiński,16467,318,5146,172,t0412
kujawsko-pomorskie,sępoleński,23188,333,5916,114,t0413
kujawsko-pomorskie,świecki,34990,681,9292,243,t0414
kujawsko-pomorskie,toruński,30974,476,6132,106,t0415
kujawsko-pomorskie,tucholski,16856,490,4475,51,t0416
kujawsko-pomorskie,wąbrzeski,12322,229,3563,135,t0417
kujawsko-pomorskie,włocławski,28340,715,7418,419,t0418
kujawsko-pomorskie,żniński,23426,590,6371,258,t0419
kujawsko-pomorskie,Bydgoszcz,219771,4620,63118,2148,t0461
kujawsko-pomorskie,Grudziądz,62687,1577,17974,1156,t0462
kujawsko-pomorskie,Toruń,86045,1906,24443,448,t0463
kujawsko-pomorskie,Włocławek,41249,824,10695,480,t0464
lubelskie,bialski,33328,590,10294,280,t0601
lubelskie,biłgorajski,29217,508,9904,163,t0602
lubelskie,chełmski,18725,413,5643,149,t0603
lubelskie,hrubieszowski,22319,495,7103,141,t0604
lubelskie,janowski,16289,235,5716,76,t0605
lubelskie,krasnostawski,21399,294,6242,53,t0606
