wojewodztwo,powiat_miasto,liczba_szczepien_ogolem,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt
woj_puste,pow_puste,5994,94,1145,33,t00
dolnośląskie,bolesławiecki,12823,258,4594,86,t0201
dolnośląskie,dzierżoniowski,11268,94,3847,20,t0202
dolnośląskie,głogowski,10607,136,3195,10,t0203
dolnośląskie,górowski,3762,72,1306,0,t0204
dolnośląskie,jaworski,7106,0,2370,0,t0205
dolnośląskie,jeleniogórski,9812,180,3359,58,t0206
dolnośląskie,kamiennogórski,4832,63,1791,0,t0207
dolnośląskie,kłodzki,29228,478,10585,87,t0208
dolnośląskie,legnicki,4377,86,1403,0,t0209
dolnośląskie,lubański,5376,97,1743,59,t0210
dolnośląskie,lubiński,22954,302,7839,81,t0211
dolnośląskie,lwówecki,5779,96,2065,0,t0212
dolnośląskie,milicki,6178,93,2136,31,t0213
dolnośląskie,oleśnicki,9864,194,3249,0,t0214
dolnośląskie,oławski,12014,355,3774,121,t0215
dolnośląskie,polkowicki,3051,142,1048,20,t0216
dolnośląskie,strzeliński,6620,189,2290,1,t0217
dolnośląskie,średzki,4533,150,1508,8,t0218
dolnośląskie,świdnicki,17850,255,6186,8,t0219
dolnośląskie,trzebnicki,12698,424,4268,5,t0220
dolnośląskie,wałbrzyski,7036,217,2626,49,t0221
dolnośląskie,wołowski,6895,109,2394,0,t0222
dolnośląskie,wrocławski,13484,191,4652,44,t0223
dolnośląskie,ząbkowicki,10788,128,3671,0,t0224
dolnośląskie,zgorzelecki,12243,200,4620,51,t0225
dolnośląskie,złotoryjski,5294,60,1621,0,t0226
dolnośląskie,Jelenia Góra,15126,341,5026,30,t0261
dolnośląskie,Legnica,14120,307,4581,67,t0262
dolnośląskie,Wrocław,178583,3334,59576,902,t0264
dolnośląskie,Wałbrzych,53510,1151,14968,152,t0265
kujawsko-pomorskie,aleksandrowski,32470,552,10037,34,t0401
kujawsko-pomorskie,brodnicki,10112,196,3325,40,t0402
kujawsko-pomorskie,bydgoski,8737,264,2951,20,t0403
kujawsko-pomorskie,chełmiński,6139,160,1938,0,t0404
kujawsko-pomorskie,golubsko-dobrzyński,4793,69,1516,0,t0405
kujawsko-pomorskie,grudziądzki,2705,80,886,1,t0406
kujawsko-pomorskie,inowrocławski,21013,556,6573,19,t0407
kujawsko-pomorskie,lipnowski,7864,144,2664,0,t0408
kujawsko-pomorskie,mogileński,4427,33,1354,6,t0409
kujawsko-pomorskie,nakielski,6036,55,1788,0,t0410
kujawsko-pomorskie,radziejowski,5690,81,1833,9,t0411
kujawsko-pomorskie,rypiński,5053,30,1589,6,t0412
kujawsko-pomorskie,sępoleński,7689,204,2799,18,t0413
kujawsko-pomorskie,świecki,10991,94,3949,1,t0414
kujawsko-pomorskie,toruński,8089,188,2732,6,t0415
kujawsko-pomorskie,tucholski,5115,115,1670,0,t0416
kujawsko-pomorskie,wąbrzeski,4755,56,1664,1,t0417
kujawsko-pomorskie,włocławski,8098,166,3010,2,t0418
kujawsko-pomorskie,żniński,7325,175,2400,11,t0419
kujawsko-pomorskie,Bydgoszcz,73593,1711,24729,87,t0461
kujawsko-pomorskie,Grudziądz,17361,213,4340,30,t0462
kujawsko-pomorskie,Toruń,30543,403,10166,3,t0463
kujawsko-pomorskie,Włocławek,13203,185,4358,0,t0464
lubelskie,bialski,11964,286,4177,55,t0601
lubelskie,biłgorajski,11089,293,3557,0,t0602
lubelskie,chełmski,6411,238,2098,0,t0603
lubelskie,hrubieszowski,9051,248,3038,52,t0604
lubelskie,janowski,7253,87,2502,0,t0605
lubelskie,krasnostawski,8361,157,2995,1,t0606
lubelskie,kraśnicki,10960,235,3755,23,t0607
lubelskie,lubartowski,11094,98,3897,0,t0608
lubelskie,lubelski,15444,217,5482,35,t0609
lubelskie,łęczyński,8237,154,2773,41,t0610
lubelskie,łukowski,11456,249,3996,128,t0611
lubelskie,opolski,8340,229,2815,0,t0612
lubelskie,parczewski,6401,121,2195,10,t0613
lubelskie,puławski,19053,352,6956,31,t0614
lubelskie,radzyński,7718,130,2773,0,t0615
lubelskie,rycki,10559,299,3424,13,t0616
lubelskie,świdnicki,8361,171,2952,6,t0617
lubelskie,tomaszowski,10661,253,3697,0,t0618
lubelskie,włodawski,7217,135,2477,1,t0619
lubelskie,zamojski,10622,224,3674,13,t0620
lubelskie,Biała Podlaska,13962,288,4024,1,t0661
lubelskie,Chełm,10836,228,3283,22,t0662
lubelskie,Lublin,107580,2119,36792,278,t0663
lubelskie,Zamość,16745,551,4729,45,t0664
lubuskie,gorzowski,6247,63,2185,1,t0801
lubuskie,krośnieński,8966,205,2615,58,t0802
lubuskie,międzyrzecki,11808,72,3588,12,t0803
lubuskie,nowosolski,13570,269,4228,10,t0804
lubuskie,słubicki,6014,158,1847,3,t0805
lubuskie,strzelecko-drezdenecki,6786,185,2221,1,t0806
lubuskie,sulęciński,4589,155,1485,51,t0807
lubuskie,świebodziński,7989,54,2989,41,t0808
lubuskie,zielonogórski,9983,187,3499,4,t0809
lubuskie,żagański,7637,198,2635,0,t0810
lubuskie,żarski,16570,473,4956,29,t0811
lubuskie,wschowski,3404,77,1134,0,t0812
lubuskie,Gorzów Wielkopolski,21090,435,6720,11,t0861
lubuskie,Zielona Góra,27518,347,8614,7,t0862
łódzkie,bełchatowski,12214,222,4289,10,t1001
łódzkie,kutnowski,12532,204,4491,2,t1002
łódzkie,łaski,5064,92,1674,0,t1003
łódzkie,łęczycki,9098,223,3246,20,t1004
łódzkie,łowicki,17890,221,6569,12,t1005
łódzkie,łódzki wschodni,5412,163,1777,0,t1006
łódzkie,opoczyński,8923,241,2992,36,t1007
łódzkie,pabianicki,15962,132,5085,1,t1008
łódzkie,pajęczański,4617,82,1431,2,t1009
łódzkie,piotrkowski,6508,94,2334,0,t1010
