wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,114212,0,38593,0,t0201,47213,0,119,0,28287,0
dolnośląskie,dzierżoniowski,114799,5,37586,0,t0202,42462,0,130,0,34621,5
dolnośląskie,głogowski,114836,15,35244,0,t0203,42256,0,173,0,37163,15
dolnośląskie,górowski,40203,6,13959,0,t0204,16470,0,69,0,9705,6
dolnośląskie,jaworski,63625,6,20805,0,t0205,25234,0,46,0,17540,6
dolnośląskie,jeleniogórski,76560,10,26366,0,t0206,31546,1,365,0,18283,9
dolnośląskie,kamiennogórski,52422,3,17242,0,t0207,19557,0,107,0,15516,3
dolnośląskie,kłodzki,202063,22,68216,0,t0208,78066,0,630,0,55151,22
dolnośląskie,legnicki,67159,1,22038,0,t0209,27403,0,178,0,17540,1
dolnośląskie,lubański,52406,0,14860,0,t0210,20564,0,102,0,16880,0
dolnośląskie,lubiński,187351,3,67077,0,t0211,73847,0,699,0,45728,3
dolnośląskie,lwówecki,67482,6,22911,0,t0212,26542,0,233,0,17796,6
dolnośląskie,milicki,52718,0,18790,0,t0213,20846,0,106,0,12976,0
dolnośląskie,oleśnicki,180704,19,56513,0,t0214,67564,0,435,0,56192,19
dolnośląskie,oławski,59805,11,22889,0,t0215,25908,0,96,0,10912,11
dolnośląskie,polkowicki,65551,0,21286,0,t0216,27047,0,52,0,17166,0
dolnośląskie,strzeliński,58549,0,20140,0,t0217,22693,0,388,0,15328,0
dolnośląskie,średzki,41478,0,12721,0,t0218,14542,0,470,0,13745,0
dolnośląskie,świdnicki,178390,25,55750,0,t0219,65224,0,1077,0,56339,25
dolnośląskie,trzebnicki,96893,1,33475,0,t0220,35533,0,409,0,27476,1
dolnośląskie,wałbrzyski,49196,3,17097,0,t0221,18507,0,262,0,13330,3
dolnośląskie,wołowski,66554,19,22208,0,t0222,27985,0,239,0,16122,19
dolnośląskie,wrocławski,174035,7,58230,1,t0223,64119,0,975,0,50711,6
dolnośląskie,ząbkowicki,86224,0,29477,0,t0224,34540,0,263,0,21944,0
dolnośląskie,zgorzelecki,102363,7,31900,0,t0225,39212,0,219,0,31032,7
dolnośląskie,złotoryjski,56849,0,18415,0,t0226,22316,0,132,0,15986,0
dolnośląskie,Jelenia Góra,146025,5,49477,0,t0261,53991,0,416,0,42141,5
dolnośląskie,Legnica,147915,11,48875,0,t0262,56201,0,349,0,42490,11
dolnośląskie,Wrocław,1631676,186,555441,4,t0264,635881,1,4033,0,436321,181
dolnośląskie,Wałbrzych,290721,17,106862,0,t0265,122904,0,614,0,60341,17
kujawsko-pomorskie,aleksandrowski,165696,12,67133,0,t0401,73223,0,410,0,24930,12
kujawsko-pomorskie,brodnicki,111599,0,39827,0,t0402,44761,0,1347,0,25664,0
kujawsko-pomorskie,bydgoski,123155,3,42509,0,t0403,46693,0,270,0,33683,3
kujawsko-pomorskie,chełmiński,67704,29,23054,0,t0404,25570,0,54,0,19026,29
kujawsko-pomorskie,golubsko-dobrzyński,51672,0,18750,0,t0405,21296,0,340,0,11286,0
kujawsko-pomorskie,grudziądzki,39088,0,13913,0,t0406,16574,0,30,0,8571,0
kujawsko-pomorskie,inowrocławski,167289,38,57036,0,t0407,62652,0,429,0,47172,38
kujawsko-pomorskie,lipnowski,81148,0,28855,0,t0408,33306,0,343,0,18644,0
kujawsko-pomorskie,mogileński,57996,0,19145,0,t0409,21899,0,156,0,16796,0
kujawsko-pomorskie,nakielski,134586,14,44469,0,t0410,56188,0,446,0,33483,14
kujawsko-pomorskie,radziejowski,62647,0,23240,0,t0411,25857,0,528,0,13022,0
kujawsko-pomorskie,rypiński,56181,0,19664,0,t0412,22167,0,75,0,14275,0
kujawsko-pomorskie,sępoleński,69864,0,24958,0,t0413,29838,0,133,0,14935,0
kujawsko-pomorskie,świecki,127853,0,42646,0,t0414,50143,0,393,0,34671,0
