wojewodztwo,powiat_miasto,liczba_szczepien_ogolnie,liczba_szczepien_dziennie,dawka_2_ogolem,dawka_2_dziennie,teryt,dawka_1_ogolem,dawka_1_dziennie,dawka_3_ogolem,dawka_3_dziennie,dawka_przypominajaca_ogolem,dawka_przypominajaca_dziennie
woj_puste,pow_puste,4,0,0,0,t00,0,0,0,0,4,0
dolnośląskie,bolesławiecki,114327,8,38594,0,t0201,47214,0,119,0,28400,8
dolnośląskie,dzierżoniowski,115009,1,37592,0,t0202,42463,0,130,0,34824,1
dolnośląskie,głogowski,115050,8,35244,0,t0203,42257,0,173,0,37376,8
dolnośląskie,górowski,40230,0,13959,0,t0204,16470,0,69,0,9732,0
dolnośląskie,jaworski,63706,3,20805,0,t0205,25235,0,46,0,17620,3
dolnośląskie,jeleniogórski,76633,4,26368,0,t0206,31552,0,365,0,18348,4
dolnośląskie,kamiennogórski,52492,8,17242,0,t0207,19559,0,107,0,15584,8
dolnośląskie,kłodzki,202569,3,68219,0,t0208,78073,0,629,0,55648,3
dolnośląskie,legnicki,67271,0,22038,0,t0209,27403,0,178,0,17652,0
dolnośląskie,lubański,52532,7,14862,0,t0210,20570,0,102,0,16998,7
dolnośląskie,lubiński,187564,6,67079,0,t0211,73857,0,697,0,45931,6
dolnośląskie,lwówecki,67567,0,22914,0,t0212,26546,0,231,0,17876,0
dolnośląskie,milicki,52762,0,18790,0,t0213,20846,0,105,0,13021,0
dolnośląskie,oleśnicki,180869,2,56516,0,t0214,67578,0,435,0,56340,2
dolnośląskie,oławski,59914,2,22892,0,t0215,25908,0,96,0,11018,2
dolnośląskie,polkowicki,65616,6,21286,0,t0216,27047,0,52,0,17231,6
dolnośląskie,strzeliński,58614,5,20141,0,t0217,22693,0,384,0,15396,5
dolnośląskie,średzki,41632,3,12724,0,t0218,14547,0,469,0,13892,3
dolnośląskie,świdnicki,178736,20,55761,0,t0219,65236,0,1075,0,56664,20
dolnośląskie,trzebnicki,97048,3,33476,0,t0220,35534,0,408,0,27630,3
dolnośląskie,wałbrzyski,49225,0,17098,0,t0221,18508,0,262,0,13357,0
dolnośląskie,wołowski,66720,12,22208,0,t0222,27986,0,236,0,16290,12
dolnośląskie,wrocławski,174502,36,58246,1,t0223,64150,2,941,0,51165,33
dolnośląskie,ząbkowicki,86377,6,29480,0,t0224,34545,0,261,0,22091,6
dolnośląskie,zgorzelecki,102678,9,31906,0,t0225,39213,0,215,0,31344,9
dolnośląskie,złotoryjski,56924,2,18416,0,t0226,22316,0,131,0,16061,2
dolnośląskie,Jelenia Góra,146282,18,49480,0,t0261,53999,0,417,0,42386,18
dolnośląskie,Legnica,148213,11,48878,0,t0262,56209,0,349,0,42777,11
dolnośląskie,Wrocław,1636299,276,555527,2,t0264,636041,10,3955,0,440776,264
dolnośląskie,Wałbrzych,291036,9,106867,0,t0265,122910,0,611,0,60648,9
kujawsko-pomorskie,aleksandrowski,165817,4,67133,0,t0401,73223,0,405,0,25056,4
kujawsko-pomorskie,brodnicki,111745,10,39829,0,t0402,44762,0,1345,0,25809,10
kujawsko-pomorskie,bydgoski,123364,9,42511,0,t0403,46697,0,270,0,33886,9
kujawsko-pomorskie,chełmiński,67768,0,23055,0,t0404,25570,0,53,0,19090,0
kujawsko-pomorskie,golubsko-dobrzyński,51726,0,18750,0,t0405,21296,0,340,0,11340,0
kujawsko-pomorskie,grudziądzki,39117,0,13913,0,t0406,16574,0,30,0,8600,0
kujawsko-pomorskie,inowrocławski,167597,22,57040,0,t0407,62654,0,427,0,47476,22
kujawsko-pomorskie,lipnowski,81213,0,28856,0,t0408,33306,0,343,0,18708,0
kujawsko-pomorskie,mogileński,58068,0,19145,0,t0409,21899,0,155,0,16869,0
kujawsko-pomorskie,nakielski,134732,3,44470,0,t0410,56190,0,446,0,33626,3
kujawsko-pomorskie,radziejowski,62694,0,23240,0,t0411,25857,0,528,0,13069,0
kujawsko-pomorskie,rypiński,56230,0,19664,0,t0412,22167,0,75,0,14324,0
kujawsko-pomorskie,sępoleński,69958,2,24959,0,t0413,29842,0,134,0,15023,2
kujawsko-pomorskie,świecki,128008,8,42646,0,t0414,50144,0,391,0,34827,8
kujawsko-pomorskie,toruński,102695,1,35703,0,t0415,44391,0,412,0,22189,1
kujawsko-pomorskie,tucholski,61453,0,21147,0,t0416,24262,0,155,0,15889,0
kujawsko-pomorskie,wąbrzeski,44150,0,15029,0,t0417,17801,0,245,0,11075,0
kujawsko-pomorskie,włocławski,96065,3,35609,0,t0418,38758,0,276,0,21422,3
kujawsko-pomorskie,żniński,76928,5,28520,0,t0419,31025,0,403,0,16980,5
kujawsko-pomorskie,Bydgoszcz,718874,79,231210,1,t0461,268607,1,1433,0,217624,77
kujawsko-pomorskie,Grudziądz,189518,12,65468,0,t0462,76866,0,550,0,46634,12
kujawsko-pomorskie,Toruń,356431,38,107599,0,t0463,127025,0,893,0,120914,38
kujawsko-pomorskie,Włocławek,167388,20,50724,1,t0464,64361,1,1091,0,51212,18
lubelskie,bialski,94471,0,32987,0,t0601,38921,0,592,0,21971,0
lubelskie,biłgorajski,85496,3,30130,0,t0602,33893,0,72,0,21401,3
lubelskie,chełmski,55772,0,20061,0,t0603,22032,0,316,0,13363,0
lubelskie,hrubieszowski,70701,0,24290,0,t0604,28563,0,1435,0,16413,0
lubelskie,janowski,45027,0,16897,0,t0605,19158,0,524,0,8448,0
lubelskie,krasnostawski,65403,0,22146,0,t0606,25747,0,464,0,17046,0
lubelskie,kraśnicki,103303,4,37268,0,t0607,41576,0,349,0,24110,4
lubelskie,lubartowski,85700,2,31179,0,t0608,34939,0,1117,0,18465,2
lubelskie,lubelski,131548,6,46287,0,t0609,54355,0,585,0,30321,6
lubelskie,łęczyński,59192,0,22150,0,t0610,23997,0,504,0,12541,0
lubelskie,łukowski,88611,7,32015,0,t0611,36823,0,234,0,19539,7
lubelskie,opolski,71092,0,25156,0,t0612,29164,0,232,0,16540,0
lubelskie,parczewski,42379,3,15077,0,t0613,17740,1,483,0,9079,2
lubelskie,puławski,151973,0,53788,0,t0614,59024,0,388,0,38773,0
lubelskie,radzyński,48073,5,17234,0,t0615,19571,0,163,0,11105,5
lubelskie,rycki,80596,0,29427,0,t0616,31814,0,323,0,19032,0
lubelskie,świdnicki,78815,6,26536,0,t0617,28965,0,146,0,23168,6
lubelskie,tomaszowski,85070,0,30060,0,t0618,35288,0,233,0,19489,0
lubelskie,włodawski,52016,0,18417,0,t0619,21117,0,168,0,12314,0
lubelskie,zamojski,74460,0,27551,0,t0620,28870,0,366,0,17673,0
lubelskie,Biała Podlaska,109804,0,39637,0,t0661,45517,0,140,0,24510,0
lubelskie,Chełm,103432,5,34684,0,t0662,41958,0,185,0,26605,5
lubelskie,Lublin,694144,49,236310,0,t0663,282699,1,2499,0,172636,48
lubelskie,Zamość,137638,6,49329,0,t0664,55959,0,229,0,32121,6
lubuskie,gorzowski,48298,0,16303,0,t0801,18378,0,364,0,13253,0
lubuskie,krośnieński,78948,2,27504,0,t0802,32027,0,56,0,19361,2
lubuskie,międzyrzecki,100921,0,35433,0,t0803,40869,0,667,0,23952,0
lubuskie,nowosolski,145758,18,47533,0,t0804,60049,1,383,0,37793,17
lubuskie,słubicki,64974,12,22252,0,t0805,25988,0,105,0,16629,12
lubuskie,strzelecko-drezdenecki,77863,3,26312,0,t0806,33652,0,176,0,17723,3
lubuskie,sulęciński,52133,14,16708,0,t0807,21620,2,292,0,13513,12
lubuskie,świebodziński,83127,0,28939,0,t0808,34166,0,98,0,19924,0
lubuskie,zielonogórski,129675,8,46458,0,t0809,54621,1,831,0,27765,7
lubuskie,żagański,114577,12,36702,0,t0810,45140,0,557,0,32178,12
lubuskie,żarski,154284,22,53379,1,t0811,61842,0,224,0,38839,21
lubuskie,wschowski,43871,2,15387,0,t0812,17313,0,162,0,11009,2
lubuskie,Gorzów Wielkopolski,261210,21,84285,0,t0861,107895,3,580,0,68450,18
lubuskie,Zielona Góra,251111,11,84173,0,t0862,93828,0,527,0,72583,11
łódzkie,bełchatowski,118681,0,39442,0,t1001,47139,0,427,0,31673,0
łódzkie,kutnowski,140139,10,49940,0,t1002,53525,0,177,0,36497,10
łódzkie,łaski,54070,0,19500,0,t1003,21212,0,117,0,13241,0
łódzkie,łęczycki,78689,0,27675,0,t1004,32500,0,502,0,18012,0
łódzkie,łowicki,128725,18,48388,0,t1005,52746,0,441,0,27150,18
łódzkie,łódzki wschodni,68916,8,20622,1,t1006,24653,0,254,0,23387,7
łódzkie,opoczyński,89730,0,31598,0,t1007,38174,0,250,0,19708,0
łódzkie,pabianicki,183622,1,60472,0,t1008,66600,0,572,0,55978,1
łódzkie,pajęczański,44016,2,15214,0,t1009,18173,0,57,0,10572,2
łódzkie,piotrkowski,76738,0,27321,0,t1010,31310,0,436,0,17671,0
łódzkie,poddębicki,55702,0,20037,0,t1011,22052,0,440,0,13173,0
łódzkie,radomszczański,137510,3,47986,0,t1012,53735,0,513,0,35276,3
łódzkie,rawski,45113,0,15787,0,t1013,18345,0,142,0,10839,0
łódzkie,sieradzki,153605,14,53280,0,t1014,63083,0,764,0,36478,14
łódzkie,skierniewicki,32691,0,12679,0,t1015,14192,0,291,0,5529,0
łódzkie,tomaszowski,159012,16,57136,0,t1016,64834,3,545,0,36497,13
łódzkie,wieluński,126529,3,46639,0,t1017,51939,0,564,0,27387,3
łódzkie,wieruszowski,50854,24,17292,0,t1018,20756,0,152,0,12654,24
łódzkie,zduńskowolski,79846,1,26676,0,t1019,30884,0,134,0,22152,1
