wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,2803,1372,4175,0.73,0.36,1.09,5,2,3,3692,0,0,7519,4269,3246,4,t0000,2023-12-04
dolnośląskie,bolesławiecki,7,4,11,0.78,0.44,1.22,0,0,0,5,0,0,21,11,10,0,t0201,2023-12-04
dolnośląskie,dzierżoniowski,16,11,27,1.59,1.09,2.69,0,0,0,27,0,0,52,28,24,0,t0202,2023-12-04
dolnośląskie,głogowski,9,3,12,1.01,0.34,1.35,0,0,0,3,0,0,23,12,11,0,t0203,2023-12-04
dolnośląskie,górowski,2,0,2,0.58,0.0,0.58,0,0,0,1,0,0,2,2,0,0,t0204,2023-12-04
dolnośląskie,jaworski,3,1,4,0.6,0.2,0.8,0,0,0,1,0,0,4,4,0,0,t0205,2023-12-04
dolnośląskie,jeleniogórski,1,0,1,0.16,0.0,0.16,0,0,0,1,0,0,5,2,3,0,t0206,2023-12-04
dolnośląskie,kamiennogórski,3,0,3,0.7,0.0,0.7,0,0,0,2,0,0,4,3,1,0,t0207,2023-12-04
dolnośląskie,kłodzki,5,2,7,0.32,0.13,0.45,0,0,0,1,0,0,7,7,0,0,t0208,2023-12-04
dolnośląskie,legnicki,1,0,1,0.18,0.0,0.18,0,0,0,1,0,0,1,1,0,0,t0209,2023-12-04
