wojewodztwo,powiat,liczba_nowych_zakazen,liczba_ponownych_zakazen,liczba_wszystkich_zakazen,liczba_nowych_zakazen_na_10_tys_mieszkancow,liczba_ponownych_zakazen_na_10_tys_mieszkancow,liczba_wszystkich_zakazen_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
Cały kraj,Cały kraj,2706,915,3621,0.71,0.24,0.94,6,1,5,3189,0,0,10371,3843,6506,22,t0000,2023-03-09
dolnośląskie,bolesławiecki,8,1,9,0.89,0.11,1.0,0,0,0,6,0,0,26,9,17,0,t0201,2023-03-09
dolnośląskie,dzierżoniowski,2,0,2,0.2,0.0,0.2,0,0,0,3,0,0,10,3,7,0,t0202,2023-03-09
dolnośląskie,głogowski,4,2,6,0.45,0.23,0.68,0,0,0,1,0,0,15,6,9,0,t0203,2023-03-09
dolnośląskie,górowski,1,0,1,0.29,0.0,0.29,0,0,0,1,0,0,1,1,0,0,t0204,2023-03-09
dolnośląskie,jaworski,1,0,1,0.2,0.0,0.2,0,0,0,0,0,0,3,1,2,0,t0205,2023-03-09
dolnośląskie,jeleniogórski,2,0,2,0.32,0.0,0.32,0,0,0,1,0,0,9,2,7,0,t0206,2023-03-09
dolnośląskie,kamiennogórski,1,0,1,0.23,0.0,0.23,0,0,0,1,0,0,3,1,2,0,t0207,2023-03-09
dolnośląskie,kłodzki,3,0,3,0.19,0.0,0.19,0,0,0,5,0,0,13,3,10,0,t0208,2023-03-09
dolnośląskie,legnicki,2,0,2,0.36,0.0,0.36,0,0,0,0,0,0,9,3,5,1,t0209,2023-03-09
dolnośląskie,lubański,0,1,1,0.0,0.18,0.18,0,0,0,3,0,0,5,1,4,0,t0210,2023-03-09
